sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;voltage;
1584543171;159923;886;650094;1584543171;159874;0.09274725;
1584543171;260384;886;750681;1584543171;260343;0.04527472;
1584543171;360892;886;851040;1584543171;360844;0.03648352;
1584543171;461323;886;965845;1584543171;461281;0.006153846;
1584543171;562309;887;52589;1584543171;562266;0.03648352;
1584543171;662624;887;152869;1584543171;662574;0.02725275;
1584543171;763782;887;253991;1584543171;763727;0.0945055;
1584543171;864549;887;354761;1584543171;864495;0.02681318;
1584543171;968883;887;460606;1584543171;968823;0.03648352;
1584543172;70350;887;562279;1584543172;70289;0.006153846;
1584543172;168698;887;658883;1584543172;168650;0.02681318;
1584543172;269157;887;764541;1584543172;269111;0.007472527;
1584543172;373529;887;864330;1584543172;373467;0.0589011;
1584543172;484283;887;974399;1584543172;484219;0.03912088;
1584543172;588206;888;80078;1584543172;588159;0.08483516;
1584543172;689996;888;181859;1584543172;689943;0.02681318;
1584543172;790175;888;281629;1584543172;790123;0.03296703;
1584543172;891313;888;383652;1584543172;891265;0.006593407;
1584543172;992498;888;484429;1584543172;992443;0.01714286;
1584543173;92527;888;584876;1584543173;92481;0.02769231;
1584543173;194563;888;684726;1584543173;194507;0.01758242;
1584543173;298426;888;788572;1584543173;298379;0.01714286;
1584543173;398948;888;889122;1584543173;398896;0.02593406;
1584543173;500241;888;991980;1584543173;500181;0.09318681;
1584543173;600021;889;90129;1584543173;599981;0.02769231;
1584543173;701475;889;193980;1584543173;701430;0.02637363;
1584543173;802811;889;295229;1584543173;802756;0.006593407;
1584543173;902482;889;394275;1584543173;902441;0.02637363;
1584543174;3160;889;494907;1584543174;3116;0.01846154;
1584543174;104063;889;596696;1584543174;104017;0.1050549;
1584543174;205279;889;697374;1584543174;205223;0.03252747;
1584543174;306321;889;797937;1584543174;306264;0.08131868;
1584543174;406420;889;897263;1584543174;406375;0.006593407;
1584543174;507883;889;998064;1584543174;507839;0.02725275;
1584543174;608942;890;99080;1584543174;608901;0.006593407;
1584543174;709602;890;202085;1584543174;709556;0.08307692;
1584543174;810738;890;303649;1584543174;810687;0.0378022;
1584543174;911466;890;403215;1584543174;911411;0.03516484;
1584543175;11653;890;501793;1584543175;11608;0.006593407;
1584543175;111765;890;601871;1584543175;111722;0.0167033;
1584543175;227599;890;724216;1584543175;216775;0.04527472;
1584543175;314407;890;804579;1584543175;314360;0.03032967;
1584543175;415539;890;905617;1584543175;415502;0.02065934;
1584543175;518416;891;8621;1584543175;518370;0.005714286;
1584543175;618532;891;108712;1584543175;618492;0.01010989;
1584543175;719701;891;209948;1584543175;719660;0.0254945;
1584543175;819885;891;310086;1584543175;819845;0.06417582;
1584543175;920539;891;410727;1584543175;920498;0.01010989;
1584543176;23022;891;515785;1584543176;22964;0.1028571;
1584543176;122720;891;612840;1584543176;122679;0.005714286;
1584543176;225229;891;715384;1584543176;225187;0.06637362;
1584543176;327153;891;817319;1584543176;327112;0.005274725;
1584543176;429627;891;920671;1584543176;429581;0.06857143;
1584543176;531075;892;23893;1584543176;531027;0.007472527;
1584543176;639780;892;130020;1584543176;639731;0.08879121;
1584543176;740487;892;230605;1584543176;740440;0.0167033;
1584543176;840799;892;330934;1584543176;840750;0.01362637;
1584543176;940984;892;432756;1584543176;940941;0.01274725;
1584543177;42410;892;533976;1584543177;42362;0.01714286;
1584543177;143057;892;634446;1584543177;143013;0.01494505;
1584543177;243513;892;735122;1584543177;243471;0.08131868;
1584543177;344352;892;835949;1584543177;344311;0.01362637;
1584543177;445032;892;936842;1584543177;444986;0.01450549;
1584543177;546758;893;40310;1584543177;546713;0.01230769;
1584543177;647624;893;137823;1584543177;647577;0.01318681;
1584543177;747908;893;238232;1584543177;747861;0.01274725;
1584543177;848325;893;338596;1584543177;848283;0.01362637;
1584543177;948837;893;440895;1584543177;948796;0.006153846;
1584543178;49181;893;540988;1584543178;49135;0.006593407;
1584543178;150412;893;642010;1584543178;150369;0.04131868;
1584543178;251104;893;743353;1584543178;251057;0.006593407;
1584543178;351879;893;843977;1584543178;351832;0.04571429;
1584543178;452058;893;942248;1584543178;452013;0.01846154;
1584543178;555466;894;45639;1584543178;555401;0.01538462;
1584543178;655166;894;147022;1584543178;655117;0.008791209;
1584543178;754431;894;246294;1584543178;754387;0.05494506;
1584543178;855426;894;347871;1584543178;855378;0.006153846;
1584543178;956778;894;449165;1584543178;956731;0.06461538;
1584543179;57273;894;547570;1584543179;57229;0.005714286;
1584543179;158588;894;649995;1584543179;158531;0.005714286;
1584543179;258324;894;749753;1584543179;258272;0.005714286;
1584543179;358835;894;852809;1584543179;358790;0.005714286;
1584543179;459368;894;949577;1584543179;459321;0.005714286;
1584543179;560221;895;52740;1584543179;560174;0.02593406;
1584543179;661639;895;154894;1584543179;661594;0.007032967;
1584543179;763437;895;254042;1584543179;763386;0.01054945;
1584543179;864349;895;354557;1584543179;864302;0.01010989;
1584543179;964601;895;456912;1584543179;964555;0.01318681;
1584543180;65526;895;557911;1584543180;65466;0.01714286;
1584543180;166303;895;656490;1584543180;166254;0.006153846;
1584543180;267281;895;757374;1584543180;267243;0.01450549;
1584543180;375094;895;868827;1584543180;374506;0.006593407;
1584543180;470652;895;968073;1584543180;470604;0.1028571;
1584543180;571181;896;62757;1584543180;571133;0.01010989;
1584543180;672684;896;164463;1584543180;672636;0.06417582;
1584543180;774015;896;266284;1584543180;773962;0.0167033;
1584543180;875074;896;373172;1584543180;875029;0.007472527;
1584543180;976106;896;466274;1584543180;976059;0.005274725;
1584543181;76894;896;576286;1584543181;76684;0.05450549;
1584543181;177385;896;669039;1584543181;177338;0.006153846;
1584543181;284929;896;777080;1584543181;284865;0.0632967;
1584543181;383880;896;878336;1584543181;383835;0.01010989;
1584543181;486398;896;977796;1584543181;486349;0.01010989;
1584543181;587868;897;79084;1584543181;587819;0.005714286;
1584543181;692432;897;184929;1584543181;691838;0.05978022;
1584543181;792989;897;283096;1584543181;792926;0.05450549;
1584543181;891901;897;383749;1584543181;891853;0.1015385;
1584543181;994288;897;489260;1584543181;994228;0.05450549;
1584543182;95052;897;586444;1584543182;94988;0.08395604;
1584543182;194558;897;685838;1584543182;194510;0.005714286;
1584543182;295379;897;786492;1584543182;295330;0.07384615;
1584543182;395858;897;887039;1584543182;395815;0.005714286;
1584543182;498471;897;988631;1584543182;498414;0.1116483;
1584543182;602560;898;94249;1584543182;602496;0.05450549;
1584543182;703621;898;193741;1584543182;703558;0.005714286;
1584543182;802773;898;292929;1584543182;802725;0.005274725;
1584543182;903205;898;393348;1584543182;903160;0.04527472;
1584543183;6451;898;496633;1584543183;6391;0.006153846;
1584543183;107084;898;597240;1584543183;107023;0.09274725;
1584543183;207323;898;698538;1584543183;207262;0.0254945;
1584543183;306890;898;797046;1584543183;306844;0.005714286;
1584543183;408012;898;899698;1584543183;407957;0.06945055;
1584543183;508204;898;999650;1584543183;508155;0.1248352;
1584543183;608732;899;100589;1584543183;608684;0.1032967;
1584543183;710503;899;201906;1584543183;710450;0.01714286;
1584543183;811093;899;301241;1584543183;811045;0.01714286;
1584543183;912432;899;403797;1584543183;912371;0.02505494;
1584543184;11890;899;502094;1584543184;11845;0.05010989;
1584543184;112177;899;603648;1584543184;112130;0.02725275;
1584543184;213031;899;704627;1584543184;212985;0.08351649;
1584543184;313922;899;805002;1584543184;313870;0.007472527;
1584543184;414455;899;905989;1584543184;414411;0.01538462;
1584543184;515031;900;6607;1584543184;514984;0.005714286;
1584543184;616029;900;107232;1584543184;615601;0.005714286;
1584543184;716290;900;208453;1584543184;716244;0.005714286;
1584543184;817494;900;308971;1584543184;817443;0.1318681;
1584543184;920232;900;410459;1584543184;920176;0.02021978;
1584543185;20857;900;512943;1584543185;20809;0.009230769;
1584543185;126199;900;620138;1584543185;126145;0.005714286;
1584543185;227413;900;730726;1584543185;227361;0.03692308;
1584543185;328086;900;818263;1584543185;328039;0.006153846;
1584543185;428831;900;920407;1584543185;428786;0.005714286;
1584543185;529459;901;20989;1584543185;529412;0.005714286;
1584543185;630415;901;121999;1584543185;630373;0.01054945;
1584543185;731405;901;221590;1584543185;731356;0.006153846;
1584543185;831827;901;323196;1584543185;831786;0.005714286;
1584543185;932303;901;424022;1584543185;932254;0.02593406;
1584543186;33250;901;525062;1584543186;33209;0.005714286;
1584543186;134400;901;625951;1584543186;134350;0.01362637;
1584543186;234954;901;726438;1584543186;234906;0.005714286;
1584543186;335704;901;825946;1584543186;335657;0.006153846;
1584543186;436020;901;927772;1584543186;435978;0.01142857;
1584543186;536862;902;27033;1584543186;536813;0.006153846;
1584543186;637467;902;129159;1584543186;637057;0.005714286;
1584543186;758440;902;248558;1584543186;758367;0.007032967;
1584543186;842640;902;333721;1584543186;842592;0.006153846;
1584543186;942775;902;434176;1584543186;942731;0.005714286;
1584543187;44050;902;535380;1584543187;43998;0.007032967;
1584543187;144273;902;636082;1584543187;144228;0.1995604;
1584543187;245499;902;737487;1584543187;245454;0.1907692;
1584543187;346525;902;836693;1584543187;346479;0.1072527;
1584543187;446959;902;938273;1584543187;446909;0.006153846;
1584543187;548216;903;39223;1584543187;548170;0.005714286;
1584543187;649333;903;140857;1584543187;649284;0.005274725;
1584543187;748951;903;240937;1584543187;748905;0.005714286;
1584543187;850233;903;341592;1584543187;850184;0.0254945;
1584543187;950671;903;442801;1584543187;950625;0.01538462;
1584543188;51401;903;541586;1584543188;51357;0.04527472;
1584543188;160795;903;656707;1584543188;160728;0.04571429;
1584543188;253988;903;744203;1584543188;253929;0.09318681;
1584543188;353598;903;845127;1584543188;353547;0.05450549;
1584543188;454806;903;947339;1584543188;454761;0.04351648;
1584543188;555918;904;48322;1584543188;555874;0.01054945;
1584543188;656544;904;148461;1584543188;656501;0.05230769;
1584543188;757485;904;249532;1584543188;757442;0.01010989;
1584543188;859142;904;351016;1584543188;859085;0.09274725;
1584543188;959387;904;449504;1584543188;959343;0.05406593;
1584543189;60321;904;554194;1584543189;60271;0.1032967;
1584543189;161197;904;655376;1584543189;161156;0.005714286;
1584543189;262536;904;754163;1584543189;262478;0.03560439;
1584543189;362992;904;853181;1584543189;362953;0.005714286;
1584543189;474728;904;972571;1584543189;474662;0.1252747;
1584543189;571816;905;63193;1584543189;571716;0.05098901;
1584543189;672296;905;163958;1584543189;672250;0.112967;
1584543189;775075;905;266375;1584543189;774114;0.01626374;
1584543189;874175;905;365570;1584543189;873625;0.01010989;
1584543189;974655;905;466332;1584543189;974608;0.006153846;
1584543190;76348;905;566529;1584543190;76301;0.007032967;
1584543190;176934;905;667136;1584543190;176883;0.007032967;
1584543190;278641;905;768850;1584543190;278590;0.007032967;
1584543190;378946;905;870616;1584543190;378901;0.005714286;
1584543190;482855;905;972987;1584543190;482800;0.01934066;
1584543190;581124;906;74181;1584543190;581085;0.09362637;
1584543190;682860;906;173034;1584543190;682815;0.005714286;
1584543190;783029;906;276764;1584543190;782989;0.005714286;
1584543190;883872;906;374002;1584543190;883831;0.005714286;
1584543190;985561;906;476678;1584543190;985517;0.005714286;
1584543191;100143;906;594946;1584543191;100076;0.005714286;
1584543191;194813;906;690261;1584543191;194745;0.008791209;
1584543191;300473;906;793809;1584543191;289007;0.005714286;
1584543191;402245;906;892394;1584543191;402181;0.005714286;
1584543191;491477;906;981629;1584543191;491431;0.005714286;
1584543191;594790;907;91924;1584543191;594748;0.006153846;
1584543191;708266;907;198466;1584543191;706056;0.005274725;
1584543191;799528;907;296159;1584543191;799481;0.005714286;
1584543191;904378;907;394523;1584543191;904311;0.005714286;
1584543192;7140;907;497288;1584543192;7072;0.005714286;
1584543192;105928;907;596131;1584543192;104310;0.005714286;
1584543192;208282;907;699122;1584543192;205645;0.005714286;
1584543192;307723;907;797867;1584543192;307675;0.005274725;
1584543192;409576;907;900258;1584543192;409520;0.005714286;
1584543192;510199;908;2032;1584543192;510145;0.08307692;
1584543192;612983;908;103138;1584543192;612922;0.005714286;
1584543192;713587;908;203986;1584543192;713527;0.006593407;
1584543192;813382;908;305298;1584543192;813335;0.005714286;
1584543192;914542;908;405864;1584543192;914496;0.01362637;
1584543193;15430;908;505636;1584543193;15384;0.007472527;
1584543193;115746;908;609375;1584543193;115694;0.007032967;
1584543193;219411;908;709944;1584543193;219347;0.006153846;
1584543193;318859;908;809038;1584543193;317067;0.01186813;
1584543193;422213;908;913770;1584543193;422148;0.01318681;
1584543193;518871;909;14494;1584543193;518823;0.09626373;
1584543193;622376;909;112547;1584543193;622314;0.01406593;
1584543193;720536;909;212219;1584543193;720493;0.005714286;
1584543193;822205;909;315178;1584543193;822158;0.005274725;
1584543193;925311;909;417850;1584543193;925248;0.006153846;
1584543194;22876;909;516213;1584543194;22825;0.01538462;
1584543194;123344;909;613642;1584543194;123296;0.005714286;
1584543194;224136;909;717325;1584543194;224018;0.007032967;
1584543194;324415;909;816469;1584543194;324368;0.01186813;
1584543194;424805;909;916609;1584543194;424763;0.005714286;
1584543194;526148;910;20673;1584543194;526093;0.005714286;
1584543194;626857;910;118442;1584543194;626809;0.005714286;
1584543194;727901;910;222158;1584543194;727854;0.006153846;
1584543194;828292;910;320390;1584543194;828193;0.006153846;
1584543194;929469;910;425143;1584543194;929362;0.01626374;
1584543195;29264;910;521715;1584543195;29221;0.01186813;
1584543195;130668;910;623255;1584543195;130617;0.01494505;
1584543195;230445;910;721960;1584543195;230397;0.01230769;
1584543195;331443;910;821664;1584543195;331390;0.01186813;
1584543195;432138;910;924593;1584543195;432087;0.101978;
1584543195;533186;911;26035;1584543195;533128;0.01230769;
1584543195;633143;911;125809;1584543195;633099;0.01186813;
1584543195;734377;911;233522;1584543195;734330;0.01274725;
1584543195;834725;911;324927;1584543195;834679;0.01186813;
1584543195;935578;911;427816;1584543195;935532;0.01538462;
1584543196;36164;911;526368;1584543196;36119;0.01186813;
1584543196;136506;911;626610;1584543196;136462;0.01186813;
1584543196;238305;911;730566;1584543196;238248;0.01186813;
1584543196;339029;911;831080;1584543196;338976;0.01230769;
1584543196;439195;911;929402;1584543196;439153;0.05098901;
1584543196;541484;912;34036;1584543196;541436;0.02637363;
1584543196;643132;912;134137;1584543196;643088;0.08307692;
1584543196;744466;912;237219;1584543196;744416;0.02505494;
1584543196;845506;912;337399;1584543196;845460;0.01758242;
1584543196;946782;912;439263;1584543196;946736;0.005274725;
1584543197;48335;912;538491;1584543197;48281;0.02637363;
1584543197;149122;912;640654;1584543197;149073;0.02857143;
1584543197;249872;912;741431;1584543197;249649;0.05406593;
1584543197;350198;912;842149;1584543197;350150;0.04263736;
1584543197;450690;912;942757;1584543197;450640;0.01230769;
1584543197;551142;913;43096;1584543197;551091;0.01274725;
1584543197;651306;913;142173;1584543197;651258;0.04087912;
1584543197;752274;913;244769;1584543197;752227;0.09010989;
1584543197;853380;913;346023;1584543197;852792;0.01142857;
1584543197;953037;913;445087;1584543197;952995;0.02945055;
1584543198;54308;913;546316;1584543198;54258;0.01186813;
1584543198;158931;913;649088;1584543198;158870;0.08307692;
1584543198;258703;913;750189;1584543198;258179;0.0167033;
1584543198;360243;913;850412;1584543198;359215;0.09538461;
1584543198;459417;913;951778;1584543198;459371;0.02593406;
1584543198;560097;914;50349;1584543198;560054;0.03736264;
1584543198;660366;914;151043;1584543198;660319;0.01186813;
1584543198;761424;914;253292;1584543198;761380;0.0378022;
1584543198;862652;914;352782;1584543198;862606;0.03604395;
1584543198;963895;914;456285;1584543198;963852;0.1028571;
1584543199;65008;914;556771;1584543199;64949;0.04263736;
1584543199;165573;914;657236;1584543199;165517;0.04967033;
1584543199;265387;914;756841;1584543199;265340;0.01230769;
1584543199;368935;914;859124;1584543199;367373;0.03604395;
1584543199;468195;914;958399;1584543199;468146;0.03560439;
1584543199;570870;915;61085;1584543199;570816;0.04527472;
1584543199;671159;915;172568;1584543199;671098;0.03912088;
1584543199;771755;915;261894;1584543199;771705;0.04263736;
1584543199;871988;915;375168;1584543199;871944;0.03560439;
1584543199;972411;915;462673;1584543199;972362;0.0254945;
1584543200;73068;915;563327;1584543200;73020;0.09318681;
1584543200;173365;915;675358;1584543200;173318;0.01142857;
1584543200;274906;915;765133;1584543200;274852;0.01362637;
1584543200;375185;915;866805;1584543200;375138;0.01230769;
1584543200;477554;915;968471;1584543200;477506;0.09186812;
1584543200;578720;916;70090;1584543200;578678;0.02681318;
1584543200;679445;916;169675;1584543200;679396;0.08571429;
1584543200;780786;916;270983;1584543200;780736;0.01714286;
1584543200;883413;916;373590;1584543200;883365;0.01626374;
1584543200;984791;916;474967;1584543200;984743;0.006593407;
1584543201;85049;916;576697;1584543201;85000;0.01714286;
1584543201;186613;916;678759;1584543201;186558;0.01582417;
1584543201;288078;916;778283;1584543201;288032;0.112967;
1584543201;388762;916;880574;1584543201;388711;0.009670329;
1584543201;495805;916;986005;1584543201;495736;0.01010989;
1584543201;594026;917;86083;1584543201;593971;0.005714286;
1584543201;694834;917;187215;1584543201;694782;0.01714286;
1584543201;796637;917;288396;1584543201;795301;0.005274725;
1584543201;895626;917;387125;1584543201;895577;0.03868132;
1584543202;23459;917;520968;1584543202;23388;0.005714286;
1584543202;100896;917;593278;1584543202;100848;0.0443956;
1584543202;201427;917;692148;1584543202;201379;0.006153846;
1584543202;302861;917;795310;1584543202;302810;0.03956044;
1584543202;403720;917;897137;1584543202;403679;0.005274725;
1584543202;506805;917;996956;1584543202;505972;0.01714286;
1584543202;608051;918;101674;1584543202;607985;0.005714286;
1584543202;707965;918;199760;1584543202;707923;0.005714286;
1584543202;809041;918;303342;1584543202;808999;0.0254945;
1584543202;910190;918;404740;1584543202;910148;0.02637363;
1584543203;10778;918;500963;1584543203;10728;0.08307692;
