sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;position;
1584543161;376346;876;863191;1584543161;376346;0.1082644;
1584543161;477067;876;963908;1584543161;477067;0.1082644;
1584543161;577682;877;64531;1584543161;577682;0.1082644;
1584543161;678410;877;165258;1584543161;678410;0.1082644;
1584543161;779033;877;265881;1584543161;779033;0.1082644;
1584543161;879726;877;366572;1584543161;879726;0.1082644;
1584543161;980408;877;467253;1584543161;980408;0.1082644;
1584543162;81120;877;567970;1584543162;81120;0.1082644;
1584543162;181733;877;668580;1584543162;181733;0.1082644;
1584543162;282389;877;769236;1584543162;282389;0.1082644;
1584543162;383033;877;869879;1584543162;383033;0.1082644;
1584543162;483678;877;970507;1584543162;483678;0.1082644;
1584543162;584258;878;71081;1584543162;584258;0.1082644;
1584543162;684749;878;171595;1584543162;684749;0.1082644;
1584543162;785393;878;272240;1584543162;785393;0.1082644;
1584543162;886057;878;372904;1584543162;886057;0.1082644;
1584543162;986693;878;473530;1584543162;986693;0.1082644;
1584543163;87301;878;574148;1584543163;87301;0.1082644;
1584543163;187970;878;674817;1584543163;187970;0.1082644;
1584543163;288618;878;775460;1584543163;288618;0.1082644;
1584543163;389187;878;876015;1584543163;389187;0.1082644;
1584543163;489693;878;976518;1584543163;489693;0.1082644;
1584543163;590143;879;76967;1584543163;590143;0.1082644;
1584543163;690589;879;177415;1584543163;690589;0.1082644;
1584543163;791128;879;277956;1584543163;791128;0.1082644;
1584543163;891603;879;378429;1584543163;891603;0.1082644;
1584543163;992068;879;478950;1584543163;992068;0.1082644;
1584543164;92649;879;579495;1584543164;92649;0.1082644;
1584543164;193397;879;680330;1584543164;193397;0.1082644;
1584543164;294297;879;781141;1584543164;294297;0.1082644;
1584543164;394889;879;881718;1584543164;394889;0.1082644;
1584543164;495430;879;982255;1584543164;495430;0.1082644;
1584543164;595874;880;82698;1584543164;595874;0.1082644;
1584543164;696335;880;183163;1584543164;696335;0.1082644;
1584543164;796793;880;283625;1584543164;796793;0.1082644;
1584543164;897268;880;384090;1584543164;897268;0.1082644;
1584543164;997703;880;484528;1584543164;997703;0.1082644;
1584543165;98169;880;584993;1584543165;98169;0.1082644;
1584543165;198609;880;685436;1584543165;198609;0.1082644;
1584543165;299138;880;785963;1584543165;299138;0.1082644;
1584543165;399590;880;886417;1584543165;399590;0.1082644;
1584543165;500033;880;986858;1584543165;500033;0.1082644;
1584543165;600476;881;87304;1584543165;600476;0.1082644;
1584543165;701186;881;188137;1584543165;701186;0.1082644;
1584543165;802040;881;288874;1584543165;802040;0.1082644;
1584543165;902565;881;389395;1584543165;902565;0.1082644;
1584543166;3041;881;489868;1584543166;3041;0.1082644;
1584543166;103518;881;590352;1584543166;103518;0.1082644;
1584543166;203997;881;690823;1584543166;203997;0.1082644;
1584543166;304428;881;791260;1584543166;304428;0.1082644;
1584543166;404930;881;891763;1584543166;404930;0.1082644;
1584543166;505504;881;992432;1584543166;505504;0.1082644;
1584543166;606378;882;93314;1584543166;606378;0.1082644;
1584543166;707334;882;194180;1584543166;707334;0.1082644;
1584543166;807902;882;294737;1584543166;807902;0.1082644;
1584543166;908385;882;395224;1584543166;908385;0.1082644;
1584543167;8899;882;495732;1584543167;8899;0.1082644;
1584543167;109336;882;596174;1584543167;109336;0.1082644;
1584543167;209805;882;696682;1584543167;209805;0.1082644;
1584543167;310313;882;797141;1584543167;310313;0.1082644;
1584543167;410759;882;897581;1584543167;410759;0.1082644;
1584543167;511314;882;998141;1584543167;511314;0.1082644;
1584543167;611800;883;98627;1584543167;611800;0.1082644;
1584543167;712274;883;199102;1584543167;712274;0.1082644;
1584543167;812709;883;299539;1584543167;812709;0.1082644;
1584543167;913166;883;399984;1584543167;913166;0.1082644;
1584543168;13601;883;500536;1584543168;13601;0.1082644;
1584543168;114397;883;601334;1584543168;114397;0.1082644;
1584543168;215268;883;702110;1584543168;215268;0.1082644;
1584543168;315813;883;802645;1584543168;315813;0.1082644;
1584543168;416270;883;903097;1584543168;416270;0.1082644;
1584543168;516704;884;3537;1584543168;516704;0.1082644;
1584543168;617165;884;104033;1584543168;617165;0.1082644;
1584543168;717828;884;204653;1584543168;717828;0.1082644;
1584543168;818323;884;305151;1584543168;818323;0.1082644;
1584543168;919056;884;405881;1584543168;919056;0.1082644;
1584543169;19520;884;506349;1584543169;19520;0.1082644;
1584543169;120022;884;606846;1584543169;120022;0.1082644;
1584543169;220493;884;707317;1584543169;220493;0.1082644;
1584543169;320931;884;807827;1584543169;320931;0.1082644;
1584543169;421434;884;908316;1584543169;421434;0.1082644;
1584543169;522170;885;9082;1584543169;522170;0.1082644;
1584543169;622838;885;109763;1584543169;622838;0.1082644;
1584543169;723564;885;210415;1584543169;723564;0.1082644;
1584543169;824313;885;311153;1584543169;824313;0.1082644;
1584543169;924842;885;411680;1584543169;924842;0.1082644;
1584543170;25402;885;512245;1584543170;25402;0.1082644;
1584543170;125966;885;612809;1584543170;125966;0.1082644;
1584543170;226505;885;713348;1584543170;226505;0.1082644;
1584543170;326994;885;813840;1584543170;326994;0.1082644;
1584543170;427532;885;914480;1584543170;427532;0.1082644;
1584543170;528553;886;15496;1584543170;528553;0.1082644;
1584543170;629414;886;116258;1584543170;629414;0.1082644;
1584543170;730082;886;216939;1584543170;730082;0.1082644;
1584543170;830730;886;317589;1584543170;830730;0.1082644;
1584543170;931786;886;418649;1584543170;931786;0.1082644;
1584543171;32468;886;519317;1584543171;32468;0.1082644;
1584543171;133072;886;619919;1584543171;133072;0.1082644;
1584543171;233723;886;720578;1584543171;233723;0.1082644;
1584543171;334464;886;821344;1584543171;334464;0.1082644;
1584543171;435287;886;922128;1584543171;435287;0.1082644;
1584543171;535823;887;22649;1584543171;535823;0.1082644;
1584543171;636284;887;123109;1584543171;636284;0.1082644;
1584543171;736764;887;223612;1584543171;736764;0.1082644;
1584543171;837330;887;324159;1584543171;837330;0.1082644;
1584543171;937840;887;424673;1584543171;937840;0.1082644;
1584543172;38308;887;525148;1584543172;38308;0.1082644;
1584543172;138870;887;625715;1584543172;138870;0.1082644;
1584543172;239460;887;726311;1584543172;239460;0.1082644;
1584543172;340082;887;826921;1584543172;340082;0.1082644;
1584543172;440698;887;927538;1584543172;440698;0.1082644;
1584543172;541328;888;28182;1584543172;541328;0.1082644;
1584543172;642022;888;128878;1584543172;642022;0.1082644;
1584543172;742791;888;229649;1584543172;742791;0.1082644;
1584543172;843650;888;330501;1584543172;843650;0.1082644;
1584543172;944393;888;431246;1584543172;944393;0.1082644;
1584543173;45127;888;531977;1584543173;45127;0.1082644;
1584543173;145935;888;632788;1584543173;145935;0.1082644;
1584543173;246663;888;733511;1584543173;246663;0.1082644;
1584543173;347556;888;834408;1584543173;347556;0.1082644;
1584543173;448500;888;935447;1584543173;448500;0.1082644;
1584543173;549514;889;36445;1584543173;549514;0.1082644;
1584543173;650614;889;137472;1584543173;650614;0.1082644;
1584543173;751421;889;238273;1584543173;751421;0.1082644;
1584543173;852037;889;338869;1584543173;852037;0.1082644;
1584543173;952534;889;439383;1584543173;952534;0.1082644;
1584543174;53189;889;540035;1584543174;53189;0.1082644;
1584543174;153809;889;640658;1584543174;153809;0.1082644;
1584543174;254541;889;741490;1584543174;254541;0.1082644;
1584543174;355557;889;842409;1584543174;355557;0.1082644;
1584543174;456224;889;943054;1584543174;456224;0.1082644;
1584543174;556783;890;43632;1584543174;556783;0.1082644;
1584543174;657439;890;144287;1584543174;657439;0.1082644;
1584543174;758097;890;244948;1584543174;758097;0.1082644;
1584543174;858741;890;345599;1584543174;858741;0.1082644;
1584543174;959415;890;446266;1584543174;959415;0.1082644;
1584543175;60153;890;547101;1584543175;60153;0.1082644;
1584543175;160359;890;647209;1584543175;160359;0.1082644;
1584543175;261066;890;747942;1584543175;261066;0.1082644;
1584543175;361645;890;848483;1584543175;361645;0.1082644;
1584543175;462164;890;949011;1584543175;462164;0.1082644;
1584543175;562732;891;49580;1584543175;562732;0.1082644;
1584543175;663379;891;150230;1584543175;663379;0.1082644;
1584543175;763997;891;250834;1584543175;763997;0.1082644;
1584543175;864557;891;351403;1584543175;864557;0.1082644;
1584543175;965193;891;452039;1584543175;965193;0.1082644;
1584543176;65775;891;552624;1584543176;65775;0.1082644;
1584543176;166377;891;653227;1584543176;166377;0.1082644;
1584543176;266974;891;753827;1584543176;266974;0.1082644;
1584543176;367127;891;853962;1584543176;367127;0.1082644;
1584543176;467625;891;954474;1584543176;467625;0.1082644;
1584543176;568264;892;55210;1584543176;568264;0.1082644;
1584543176;669397;892;156320;1584543176;669397;0.1082644;
1584543176;770241;892;257091;1584543176;770241;0.1082644;
1584543176;870847;892;357720;1584543176;870847;0.1082644;
1584543176;971487;892;458335;1584543176;971487;0.1082644;
1584543177;72125;892;558969;1584543177;72125;0.1082644;
1584543177;172745;892;659595;1584543177;172745;0.1082644;
1584543177;273355;892;760198;1584543177;273355;0.1082644;
1584543177;373942;892;860784;1584543177;373942;0.1031068;
1584543177;474680;892;961626;1584543177;474680;0.1082644;
1584543177;575572;893;62420;1584543177;575572;0.1082644;
1584543177;676165;893;163020;1584543177;676165;0.1082644;
1584543177;776728;893;263564;1584543177;776728;0.1031068;
1584543177;877291;893;364127;1584543177;877291;0.1031068;
1584543177;977823;893;464662;1584543177;977823;0.1031068;
1584543178;78345;893;565213;1584543178;78345;0.1031068;
1584543178;178896;893;665748;1584543178;178896;0.08249153;
1584543178;279575;893;766505;1584543178;279575;0.08249153;
1584543178;380422;893;867264;1584543178;380422;0.08249153;
1584543178;481356;893;968209;1584543178;481356;0.08249153;
1584543178;581911;894;68761;1584543178;581911;0.08249153;
1584543178;682513;894;169351;1584543178;682513;0.08249153;
1584543178;783049;894;269876;1584543178;783049;0.08249153;
1584543178;883563;894;370389;1584543178;883563;0.08249153;
1584543178;984048;894;470876;1584543178;984048;0.08249153;
1584543179;84566;894;571391;1584543179;84566;0.08249153;
1584543179;185202;894;672030;1584543179;185202;0.08249153;
1584543179;285713;894;772539;1584543179;285713;0.08249153;
1584543179;386189;894;873011;1584543179;386189;0.08249153;
1584543179;486653;894;973479;1584543179;486653;0.0876339;
1584543179;587152;895;73975;1584543179;587152;0.0876339;
1584543179;687633;895;174458;1584543179;687633;0.09279153;
1584543179;788201;895;275143;1584543179;788201;0.09794915;
1584543179;889055;895;375978;1584543179;889055;0.1031068;
1584543179;989815;895;476667;1584543179;989815;0.1031068;
1584543180;90498;895;577326;1584543180;90498;0.1031068;
1584543180;190949;895;677864;1584543180;190949;0.1031068;
1584543180;291491;895;778317;1584543180;291491;0.1031068;
1584543180;391925;895;878747;1584543180;391925;0.1031068;
1584543180;492346;895;979171;1584543180;492346;0.1031068;
1584543180;592778;896;79610;1584543180;592778;0.1031068;
1584543180;693244;896;180075;1584543180;693244;0.1031068;
1584543180;793696;896;280525;1584543180;793696;0.1031068;
1584543180;894136;896;380958;1584543180;894136;0.1031068;
1584543180;994608;896;481433;1584543180;994608;0.1031068;
1584543181;95077;896;581910;1584543181;95077;0.1031068;
1584543181;195567;896;682398;1584543181;195567;0.1031068;
1584543181;296114;896;782938;1584543181;296114;0.1031068;
1584543181;396599;896;883423;1584543181;396599;0.1031068;
1584543181;497056;896;983882;1584543181;497056;0.1031068;
1584543181;597537;897;84361;1584543181;597537;0.1031068;
1584543181;698014;897;184842;1584543181;698014;0.1031068;
1584543181;798487;897;285314;1584543181;798487;0.1082644;
1584543181;898991;897;385817;1584543181;898991;0.1082644;
1584543181;999476;897;486301;1584543181;999476;0.1082644;
1584543182;99938;897;586775;1584543182;99938;0.1082644;
1584543182;200397;897;687225;1584543182;200397;0.1082644;
1584543182;300867;897;787769;1584543182;300867;0.1082644;
1584543182;401487;897;888319;1584543182;401487;0.1082644;
1584543182;501987;897;988830;1584543182;501987;0.1082644;
1584543182;602426;898;89252;1584543182;602426;0.1082644;
1584543182;702861;898;189691;1584543182;702861;0.1082644;
1584543182;803304;898;290145;1584543182;803304;0.1082644;
1584543182;903743;898;390567;1584543182;903743;0.1082644;
1584543183;4170;898;491011;1584543183;4170;0.1082644;
1584543183;104602;898;591439;1584543183;104602;0.1082644;
1584543183;205067;898;691891;1584543183;205067;0.1082644;
1584543183;305492;898;792315;1584543183;305492;0.1082644;
1584543183;405922;898;892745;1584543183;405922;0.1082644;
1584543183;506348;898;993169;1584543183;506348;0.1082644;
1584543183;606755;899;93575;1584543183;606755;0.1082644;
1584543183;707174;899;193996;1584543183;707174;0.1082644;
1584543183;807584;899;294416;1584543183;807584;0.1082644;
1584543183;908029;899;394865;1584543183;908029;0.1082644;
1584543184;8465;899;495291;1584543184;8465;0.1082644;
1584543184;108935;899;595758;1584543184;108935;0.1082644;
1584543184;209390;899;696200;1584543184;209390;0.1082644;
1584543184;309797;899;796630;1584543184;309797;0.1082644;
1584543184;410284;899;897112;1584543184;410284;0.1082644;
1584543184;510723;899;997552;1584543184;510723;0.1082644;
1584543184;611296;900;98129;1584543184;611296;0.1082644;
1584543184;711804;900;198636;1584543184;711804;0.1082644;
1584543184;812252;900;299079;1584543184;812252;0.1082644;
1584543184;912803;900;399758;1584543184;912803;0.1082644;
1584543185;13859;900;500764;1584543185;13859;0.1082644;
1584543185;114596;900;601428;1584543185;114596;0.1082644;
1584543185;215250;900;702099;1584543185;215250;0.1082644;
1584543185;315718;900;802548;1584543185;315718;0.1082644;
1584543185;416173;900;903003;1584543185;416173;0.1082644;
1584543185;516626;901;3453;1584543185;516626;0.1082644;
1584543185;617081;901;103909;1584543185;617081;0.1082644;
1584543185;717520;901;204346;1584543185;717520;0.1082644;
1584543185;817945;901;304783;1584543185;817945;0.1082644;
1584543185;918408;901;405275;1584543185;918408;0.1082644;
1584543186;19148;901;506108;1584543186;19148;0.1082644;
1584543186;119875;901;606703;1584543186;119875;0.1082644;
1584543186;220409;901;707335;1584543186;220409;0.1082644;
1584543186;321275;901;808119;1584543186;321275;0.1082644;
1584543186;421788;901;908616;1584543186;421788;0.1082644;
1584543186;522295;902;9139;1584543186;522295;0.1082644;
1584543186;622873;902;109711;1584543186;622873;0.1082644;
1584543186;723381;902;210230;1584543186;723381;0.1082644;
1584543186;823929;902;310782;1584543186;823929;0.1082644;
1584543186;924513;902;411367;1584543186;924513;0.1082644;
1584543187;25113;902;511955;1584543187;25113;0.1082644;
1584543187;125724;902;612656;1584543187;125724;0.1082644;
1584543187;226538;902;713375;1584543187;226538;0.1082644;
1584543187;327120;902;813969;1584543187;327120;0.1082644;
1584543187;427754;902;914594;1584543187;427754;0.1134068;
1584543187;528341;903;15193;1584543187;528341;0.1134068;
1584543187;628945;903;115798;1584543187;628945;0.1134068;
1584543187;729551;903;216444;1584543187;729551;0.1134068;
1584543187;830356;903;317201;1584543187;830356;0.1134068;
1584543187;931167;903;418102;1584543187;931167;0.1134068;
1584543188;32074;903;519023;1584543188;32074;0.1134068;
1584543188;132906;903;619756;1584543188;132906;0.1134068;
1584543188;233589;903;720492;1584543188;233589;0.1134068;
1584543188;334247;903;821080;1584543188;334247;0.1134068;
1584543188;434728;903;921569;1584543188;434728;0.1134068;
1584543188;535318;904;22163;1584543188;535318;0.1134068;
1584543188;635904;904;122746;1584543188;635904;0.1134068;
1584543188;736481;904;223336;1584543188;736481;0.1134068;
1584543188;837237;904;324188;1584543188;837237;0.1134068;
1584543188;938411;904;425259;1584543188;938411;0.1134068;
1584543189;39037;904;525870;1584543189;39037;0.1134068;
1584543189;139530;904;626365;1584543189;139530;0.1134068;
1584543189;240127;904;726971;1584543189;240127;0.1134068;
1584543189;340826;904;827671;1584543189;340826;0.1185644;
1584543189;441572;904;928441;1584543189;441572;0.1185644;
1584543189;542491;905;29336;1584543189;542491;0.1185644;
1584543189;643508;905;130449;1584543189;643508;0.1185644;
1584543189;744081;905;230914;1584543189;744081;0.1185644;
1584543189;844645;905;331487;1584543189;844645;0.1185644;
1584543189;945328;905;432176;1584543189;945328;0.1185644;
1584543190;46066;905;532914;1584543190;46066;0.1185644;
1584543190;146798;905;633647;1584543190;146798;0.1134068;
1584543190;247674;905;734521;1584543190;247674;0.1185644;
1584543190;348372;905;835224;1584543190;348372;0.1185644;
1584543190;449091;905;935947;1584543190;449091;0.1134068;
1584543190;549878;906;36710;1584543190;549878;0.1134068;
1584543190;650633;906;137473;1584543190;650633;0.1185644;
1584543190;751486;906;238338;1584543190;751486;0.1134068;
1584543190;852264;906;339112;1584543190;852264;0.1134068;
1584543190;953051;906;439900;1584543190;953051;0.1185644;
1584543191;53779;906;540627;1584543191;53779;0.1134068;
1584543191;154529;906;641379;1584543191;154529;0.1134068;
1584543191;255313;906;742164;1584543191;255313;0.1185644;
1584543191;356346;906;843194;1584543191;356346;0.1185644;
1584543191;457123;906;943970;1584543191;457123;0.1134068;
1584543191;557869;907;44702;1584543191;557869;0.1185644;
1584543191;658601;907;145434;1584543191;658601;0.1185644;
1584543191;759273;907;246126;1584543191;759273;0.1185644;
1584543191;860146;907;347097;1584543191;860146;0.1185644;
1584543191;960490;907;447322;1584543191;960490;0.1185644;
1584543192;61131;907;547981;1584543192;61131;0.1185644;
1584543192;161893;907;648744;1584543192;161893;0.1185644;
1584543192;262713;907;749620;1584543192;262713;0.1185644;
1584543192;363160;907;850008;1584543192;363160;0.1185644;
1584543192;463902;907;950739;1584543192;463902;0.1185644;
1584543192;564574;908;51413;1584543192;564574;0.1185644;
1584543192;665280;908;152132;1584543192;665280;0.1185644;
1584543192;766196;908;253048;1584543192;766196;0.1185644;
1584543192;866961;908;353792;1584543192;866961;0.1185644;
1584543192;967543;908;454376;1584543192;967543;0.1134068;
1584543193;68174;908;555011;1584543193;68174;0.1185644;
1584543193;168931;908;655764;1584543193;168931;0.1185644;
1584543193;269513;908;756353;1584543193;269513;0.1134068;
1584543193;370219;908;857061;1584543193;370219;0.1185644;
1584543193;470880;908;957808;1584543193;470880;0.1185644;
1584543193;571650;909;58488;1584543193;571650;0.1185644;
1584543193;672304;909;159144;1584543193;672304;0.1185644;
1584543193;773051;909;259891;1584543193;773051;0.1185644;
1584543193;873972;909;360847;1584543193;873972;0.1185644;
1584543193;974703;909;461554;1584543193;974703;0.1185644;
1584543194;75548;909;562388;1584543194;75548;0.1185644;
1584543194;176374;909;663224;1584543194;176374;0.1185644;
1584543194;277072;909;764028;1584543194;277072;0.1185644;
1584543194;377836;909;864673;1584543194;377836;0.1185644;
1584543194;478556;909;965396;1584543194;478556;0.1185644;
1584543194;579382;910;66218;1584543194;579382;0.1185644;
1584543194;680039;910;166876;1584543194;680039;0.1185644;
1584543194;780833;910;267672;1584543194;780833;0.1185644;
1584543194;881824;910;368670;1584543194;881824;0.1185644;
1584543194;982683;910;469521;1584543194;982683;0.1185644;
1584543195;83470;910;570331;1584543195;83470;0.1185644;
1584543195;184107;910;670937;1584543195;184107;0.1134068;
1584543195;284646;910;771470;1584543195;284646;0.1185644;
1584543195;385168;910;871999;1584543195;385168;0.1134068;
1584543195;486012;910;972968;1584543195;486012;0.1185644;
1584543195;586129;911;73076;1584543195;586129;0.1185644;
1584543195;686369;911;173269;1584543195;686369;0.1185644;
1584543195;786669;911;273517;1584543195;786669;0.1185644;
1584543195;887346;911;374205;1584543195;887346;0.1185644;
1584543195;988311;911;475166;1584543195;988311;0.1185644;
1584543196;89016;911;575839;1584543196;89016;0.1185644;
1584543196;189525;911;676361;1584543196;189525;0.1185644;
1584543196;290153;911;776989;1584543196;290153;0.1185644;
1584543196;390833;911;878082;1584543196;390833;0.1185644;
1584543196;491344;911;978271;1584543196;491344;0.1185644;
1584543196;592478;912;79420;1584543196;592478;0.1185644;
1584543196;693177;912;180032;1584543196;693177;0.1185644;
1584543196;793802;912;280658;1584543196;793802;0.1185644;
1584543196;894490;912;381335;1584543196;894490;0.1185644;
1584543196;995248;912;482171;1584543196;995248;0.1185644;
1584543197;95947;912;582782;1584543197;95947;0.1185644;
1584543197;196441;912;683273;1584543197;196441;0.1134068;
1584543197;296945;912;783799;1584543197;296945;0.1185644;
1584543197;397489;912;884360;1584543197;397489;0.1185644;
1584543197;498090;912;984923;1584543197;498090;0.1185644;
1584543197;598626;913;85461;1584543197;598626;0.1185644;
1584543197;699229;913;186056;1584543197;699229;0.1185644;
1584543197;799750;913;286592;1584543197;799750;0.1185644;
1584543197;900302;913;387133;1584543197;900302;0.1185644;
1584543198;927;913;487828;1584543198;927;0.1185644;
1584543198;101570;913;588520;1584543198;101570;0.1185644;
1584543198;202584;913;689439;1584543198;202584;0.1185644;
1584543198;303308;913;790229;1584543198;303308;0.1185644;
1584543198;403913;913;890737;1584543198;403913;0.1185644;
1584543198;504422;913;991246;1584543198;504422;0.1185644;
1584543198;604906;914;91729;1584543198;604906;0.1185644;
1584543198;705382;914;192203;1584543198;705382;0.1185644;
1584543198;805877;914;292780;1584543198;805877;0.1185644;
1584543198;906751;914;393778;1584543198;906751;0.1185644;
1584543199;7050;914;493881;1584543199;7050;0.1185644;
1584543199;107606;914;594434;1584543199;107606;0.1185644;
1584543199;208299;914;695154;1584543199;208299;0.1185644;
1584543199;309107;914;795939;1584543199;309107;0.1185644;
1584543199;409692;914;896528;1584543199;409692;0.1185644;
1584543199;510347;914;997175;1584543199;510347;0.1185644;
1584543199;611076;915;97910;1584543199;611076;0.1185644;
1584543199;711609;915;198438;1584543199;711609;0.1185644;
1584543199;812165;915;298998;1584543199;812165;0.1185644;
1584543199;912830;915;399663;1584543199;912830;0.1185644;
1584543200;13466;915;500289;1584543200;13466;0.1082644;
1584543200;114000;915;600861;1584543200;114000;0.09279153;
1584543200;214618;915;701441;1584543200;214618;0.09279153;
1584543200;315128;915;802166;1584543200;315128;0.09279153;
1584543200;415376;915;902320;1584543200;415376;0.09279153;
1584543200;515762;916;2598;1584543200;515762;0.09279153;
1584543200;616420;916;103319;1584543200;616420;0.09279153;
1584543200;717350;916;204252;1584543200;717350;0.09279153;
1584543200;818293;916;305203;1584543200;818293;0.09279153;
1584543200;919281;916;406145;1584543200;919281;0.09279153;
1584543201;20323;916;507188;1584543201;20323;0.09279153;
1584543201;121286;916;608125;1584543201;121286;0.09279153;
1584543201;222031;916;708975;1584543201;222031;0.09279153;
1584543201;322152;916;808995;1584543201;322152;0.09279153;
1584543201;422717;916;909553;1584543201;422717;0.09794915;
1584543201;523421;917;10263;1584543201;523421;0.09279153;
1584543201;623924;917;110815;1584543201;623924;0.09794915;
1584543201;724986;917;211827;1584543201;724986;0.09279153;
1584543201;825543;917;312409;1584543201;825543;0.09279153;
1584543201;926340;917;413193;1584543201;926340;0.09794915;
1584543202;26959;917;513900;1584543202;26959;0.09794915;
1584543202;127781;917;614613;1584543202;127781;0.09279153;
1584543202;228270;917;715122;1584543202;228270;0.09794915;
1584543202;328862;917;815700;1584543202;328862;0.09794915;
1584543202;429356;917;916184;1584543202;429356;0.09794915;
1584543202;529806;918;16634;1584543202;529806;0.09794915;
1584543202;630281;918;117114;1584543202;630281;0.09794915;
1584543202;730768;918;217599;1584543202;730768;0.09794915;
1584543202;831310;918;318149;1584543202;831310;0.1031068;
1584543202;931830;918;418665;1584543202;931830;0.1031068;
