sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;distance;
1584543174;675182;890;165456;1584543174;675109;1.85;
1584543174;777165;890;267543;1584543174;777092;0.85;
1584543174;877812;890;368100;1584543174;877653;1.74;
1584543174;979334;890;469597;1584543174;979262;1.72;
1584543175;81630;890;572027;1584543175;81555;1.65;
1584543175;186158;890;676299;1584543175;186090;1.44;
1584543175;294038;890;789274;1584543175;293960;1.09;
1584543175;391009;890;881140;1584543175;390940;0.89;
1584543175;491054;890;981356;1584543175;490979;1.45;
1584543175;594417;891;84592;1584543175;594348;1.45;
1584543175;695220;891;185469;1584543175;695148;1;
1584543175;803232;891;293445;1584543175;803161;1.34;
1584543175;899135;891;389327;1584543175;899066;0.75;
1584543175;997994;891;489913;1584543175;997921;1.26;
1584543176;97875;891;588121;1584543176;97803;0.29;
1584543176;200211;891;692532;1584543176;200142;0.23;
1584543176;299404;891;789635;1584543176;299331;0.16;
1584543176;400333;891;890503;1584543176;400264;1.22;
1584543176;501987;891;993451;1584543176;501914;1.2;
1584543176;604531;892;94690;1584543176;604461;1.4;
1584543176;706554;892;196858;1584543176;706481;0.85;
1584543176;811272;892;301423;1584543176;811208;0.2;
1584543176;914183;892;404288;1584543176;914120;0.13;
1584543177;12572;892;502754;1584543177;12506;1.8;
1584543177;114981;892;605146;1584543177;113468;1.01;
1584543177;216348;892;706494;1584543177;216283;0.31;
1584543177;317580;892;807989;1584543177;316866;0.73;
1584543177;412597;892;902728;1584543177;412529;2.11;
1584543177;516025;893;6154;1584543177;515952;1.69;
1584543177;614844;893;104974;1584543177;614773;3.36;
1584543177;714980;893;205232;1584543177;714907;0.69;
1584543177;815855;893;306107;1584543177;815782;1.86;
1584543177;917011;893;407310;1584543177;916937;1.41;
1584543178;16987;893;507292;1584543178;16915;1.34;
1584543178;122301;893;612418;1584543178;122231;0.76;
1584543178;220983;893;717036;1584543178;220914;0.7;
1584543178;320647;893;810884;1584543178;320579;1;
1584543178;423535;893;913752;1584543178;423468;0.9;
1584543178;523269;894;13559;1584543178;523196;1;
1584543178;628499;894;118605;1584543178;628427;1.3;
1584543178;726250;894;216629;1584543178;726177;1.19;
1584543178;828211;894;322925;1584543178;828143;1.18;
1584543178;930069;894;422817;1584543178;929113;1;
1584543179;31016;894;523287;1584543179;30944;0.83;
1584543179;130278;894;620561;1584543179;130205;1.53;
1584543179;231796;894;722103;1584543179;231723;0.58;
1584543179;333424;894;823793;1584543179;333352;0.75;
1584543179;448852;894;939055;1584543179;448783;0.81;
1584543179;548535;895;38733;1584543179;548467;1.04;
1584543179;653026;895;143199;1584543179;652966;0.88;
1584543179;751494;895;241606;1584543179;751423;0.91;
1584543179;851360;895;341638;1584543179;851290;1.1;
1584543179;951602;895;441865;1584543179;951529;0.93;
1584543180;53265;895;543408;1584543180;53197;0.89;
1584543180;153870;895;644055;1584543180;153612;0.77;
1584543180;258344;895;748456;1584543180;258273;3.14;
1584543180;354261;895;846718;1584543180;354189;1.06;
1584543180;454821;895;945140;1584543180;454747;2.68;
1584543180;557514;896;48718;1584543180;557446;1.99;
1584543180;658362;896;148575;1584543180;657512;1.11;
1584543180;759771;896;249994;1584543180;759702;1.48;
1584543180;861476;896;352335;1584543180;861409;1.86;
1584543180;962918;896;453127;1584543180;962849;1.79;
1584543181;60935;896;551223;1584543181;60861;2.75;
1584543181;164976;896;655107;1584543181;164905;3.33;
1584543181;263744;896;753926;1584543181;263679;2.54;
1584543181;368396;896;858561;1584543181;368322;2.65;
1584543181;464406;896;954699;1584543181;464332;0.82;
1584543181;565480;897;56993;1584543181;565405;2.38;
1584543181;665999;897;156293;1584543181;665925;2.34;
1584543181;765949;897;256281;1584543181;765876;1.07;
1584543181;872327;897;362544;1584543181;872258;1.2;
1584543181;975562;897;465819;1584543181;975491;1.16;
1584543182;74229;897;564417;1584543182;74156;3.21;
1584543182;173879;897;664062;1584543182;173811;0.87;
1584543182;273574;897;763825;1584543182;273505;0.96;
1584543182;379601;897;870679;1584543182;379529;1.8;
1584543182;477446;897;967956;1584543182;477377;1.26;
1584543182;579590;898;69762;1584543182;579522;0.78;
1584543182;680927;898;171060;1584543182;680856;1.09;
1584543182;783598;898;273769;1584543182;782375;0.83;
1584543182;885977;898;376057;1584543182;885904;1.24;
1584543182;986093;898;476304;1584543182;986023;1.48;
1584543183;85046;898;575220;1584543183;84761;0.73;
1584543183;185183;898;675498;1584543183;185113;1.17;
1584543183;287021;898;777183;1584543183;286951;0.61;
1584543183;390068;898;883019;1584543183;387670;0.51;
1584543183;488789;898;978967;1584543183;488721;1.36;
1584543183;587545;899;77800;1584543183;587478;0.4;
1584543183;690587;899;180760;1584543183;690517;0.34;
1584543183;795384;899;285575;1584543183;795314;0.78;
1584543183;891248;899;381346;1584543183;891178;0.93;
1584543183;992010;899;482187;1584543183;991940;1.09;
1584543184;91761;899;581920;1584543184;91690;1.69;
1584543184;194865;899;685247;1584543184;194796;0.97;
1584543184;293318;899;784259;1584543184;293242;1.57;
1584543184;400166;899;890466;1584543184;400099;1.11;
1584543184;501406;899;993051;1584543184;501338;1.48;
1584543184;601469;900;91973;1584543184;601402;1.39;
1584543184;702108;900;192263;1584543184;702037;1.35;
1584543184;804171;900;294268;1584543184;804106;0.35;
1584543184;903535;900;393832;1584543184;903459;3.07;
1584543185;7685;900;497860;1584543185;7626;1.48;
1584543185;111539;900;602026;1584543185;111467;0.43;
1584543185;209125;900;699256;1584543185;209064;0.37;
1584543185;310086;900;800281;1584543185;310016;1.15;
1584543185;409914;900;900167;1584543185;409841;1.09;
1584543185;511442;901;1622;1584543185;511376;1.02;
1584543185;611529;901;101622;1584543185;611464;0.87;
1584543185;712619;901;206509;1584543185;712448;0.88;
1584543185;813153;901;303491;1584543185;813082;0.82;
1584543185;914052;901;404211;1584543185;913982;0.76;
1584543186;14893;901;505115;1584543186;14826;0.85;
1584543186;118331;901;608410;1584543186;118261;0.8;
1584543186;219929;901;710127;1584543186;219859;0.83;
1584543186;320985;901;811198;1584543186;320917;0.44;
1584543186;421209;901;911382;1584543186;421140;0.38;
1584543186;521328;902;11510;1584543186;521257;0.89;
1584543186;628446;902;118648;1584543186;628375;1.15;
1584543186;722767;902;264549;1584543186;722695;0.65;
1584543186;858758;902;349066;1584543186;858684;1.06;
1584543186;949002;902;439264;1584543186;948929;1.61;
1584543187;50450;902;540696;1584543187;50378;1.74;
1584543187;149464;902;639944;1584543187;149391;1.33;
1584543187;251560;902;743345;1584543187;251486;1.36;
1584543187;352396;902;842651;1584543187;352324;0.81;
1584543187;452117;902;944647;1584543187;452047;1.53;
1584543187;556578;903;46714;1584543187;556507;1.47;
1584543187;657973;903;148227;1584543187;657900;1.46;
1584543187;758077;903;248349;1584543187;758005;1.36;
1584543187;859033;903;350668;1584543187;858962;1.07;
1584543187;963288;903;453494;1584543187;963216;1.27;
1584543188;62742;903;553012;1584543188;62676;0.91;
1584543188;163782;903;653932;1584543188;163714;0.86;
1584543188;266164;903;756855;1584543188;266095;1.26;
1584543188;365957;903;856239;1584543188;365884;0.74;
1584543188;477421;903;967954;1584543188;477344;0.67;
1584543188;570185;904;60393;1584543188;569344;1.84;
1584543188;671056;904;161216;1584543188;670990;0.98;
1584543188;770259;904;260973;1584543188;770191;0.72;
1584543188;871467;904;363684;1584543188;871399;0.9;
1584543188;971704;904;462014;1584543188;971634;0.95;
1584543189;72146;904;562335;1584543189;72076;0.71;
1584543189;174787;904;664917;1584543189;173625;0.45;
1584543189;279109;904;769448;1584543189;279036;1.16;
1584543189;381155;904;871266;1584543189;381088;0.53;
1584543189;481074;904;971279;1584543189;481001;0.95;
1584543189;581293;905;72766;1584543189;581224;1.22;
1584543189;684374;905;177138;1584543189;684303;0.96;
1584543189;782445;905;272594;1584543189;782372;1.13;
1584543189;882380;905;372642;1584543189;882309;1.05;
1584543189;984849;905;485612;1584543189;984782;0.87;
1584543190;85535;905;576446;1584543190;85467;0.93;
1584543190;188017;905;678267;1584543190;187947;0.39;
1584543190;287319;905;780006;1584543190;287251;0.32;
1584543190;388655;905;878916;1584543190;388585;0.78;
1584543190;488005;905;978173;1584543190;487934;0.35;
1584543190;598431;906;89886;1584543190;598358;1.18;
1584543190;689184;906;179304;1584543190;689115;1.01;
1584543190;794630;906;284706;1584543190;794556;0.9;
1584543190;895952;906;386086;1584543190;895879;1.24;
1584543190;995286;906;485424;1584543190;995215;0.73;
1584543191;95871;906;586012;1584543191;95802;1.19;
1584543191;193586;906;687025;1584543191;193516;0.63;
1584543191;297600;906;788628;1584543191;297527;1.09;
1584543191;395898;906;886127;1584543191;395829;1.45;
1584543191;496910;906;987090;1584543191;496839;0.78;
1584543191;595702;907;85922;1584543191;595632;0.75;
1584543191;703507;907;193650;1584543191;703439;0.26;
1584543191;802404;907;292510;1584543191;802333;0.19;
1584543191;900324;907;390483;1584543191;900256;1.04;
1584543192;3042;907;493189;1584543192;2974;0.97;
1584543192;102104;907;592376;1584543192;102033;1.44;
1584543192;204661;907;696260;1584543192;204552;4.02;
1584543192;305947;907;796047;1584543192;305875;3.94;
1584543192;406094;907;896268;1584543192;406021;1.18;
1584543192;506831;907;996999;1584543192;506761;1.11;
1584543192;608537;908;98706;1584543192;608469;1.53;
1584543192;709502;908;200111;1584543192;709431;0.96;
1584543192;810186;908;300360;1584543192;810112;0.89;
1584543192;910696;908;401507;1584543192;910623;1.35;
1584543193;12614;908;502864;1584543193;12541;1.2;
1584543193;117280;908;607521;1584543193;117212;1.22;
1584543193;216446;908;706735;1584543193;216376;0.98;
1584543193;317230;908;810302;1584543193;317163;1.05;
1584543193;418106;908;908397;1584543193;418037;0.85;
1584543193;519293;909;10152;1584543193;519223;0.89;
1584543193;619777;909;110062;1584543193;619708;0.78;
1584543193;723820;909;214006;1584543193;723751;0.71;
1584543193;821501;909;313601;1584543193;821431;0.65;
1584543193;922734;909;413057;1584543193;922663;2.71;
1584543194;24080;909;514284;1584543194;24013;1.87;
1584543194;126014;909;617023;1584543194;125945;1.21;
1584543194;225385;909;716808;1584543194;225317;1.24;
1584543194;327014;909;818340;1584543194;326946;0.28;
1584543194;428111;909;919259;1584543194;427516;0.19;
1584543194;527405;910;17521;1584543194;527338;1.43;
1584543194;630123;910;120296;1584543194;630051;1.08;
1584543194;730250;910;220432;1584543194;730182;1.49;
1584543194;830864;910;322967;1584543194;830796;1.25;
1584543194;931172;910;421297;1584543194;931103;0.87;
1584543195;33316;910;525342;1584543195;33247;1.04;
1584543195;133995;910;624668;1584543195;133926;1.11;
1584543195;234374;910;724597;1584543195;234019;1.15;
1584543195;340624;910;830897;1584543195;340552;0.84;
1584543195;438703;910;929009;1584543195;438628;1.54;
1584543195;541044;911;34507;1584543195;540975;1.47;
1584543195;642293;911;132597;1584543195;642221;1.38;
1584543195;744962;911;235145;1584543195;744891;1.3;
1584543195;844953;911;335135;1584543195;844885;1.24;
1584543195;946118;911;436361;1584543195;945640;1.15;
1584543196;46919;911;537100;1584543196;46850;1.08;
1584543196;149917;911;641339;1584543196;149850;0.83;
1584543196;247898;911;738197;1584543196;247823;0.94;
1584543196;348795;911;839082;1584543196;348722;0.89;
1584543196;449952;911;940208;1584543196;449878;0.85;
1584543196;551951;912;42229;1584543196;551877;0.78;
1584543196;653024;912;143954;1584543196;652955;0.44;
1584543196;753178;912;243279;1584543196;753111;0.34;
1584543196;853621;912;343912;1584543196;853549;1.05;
1584543196;955253;912;445420;1584543196;955181;1.08;
1584543197;54024;912;546137;1584543197;53952;1.2;
1584543197;155676;912;645996;1584543197;155602;1.36;
1584543197;258502;912;748889;1584543197;258428;1.37;
1584543197;359628;912;850117;1584543197;359555;0.76;
1584543197;459837;912;950150;1584543197;459764;0.87;
1584543197;566530;913;56808;1584543197;566457;0.92;
1584543197;667370;913;157440;1584543197;667300;0.9;
1584543197;766036;913;256312;1584543197;765962;0.96;
1584543197;867935;913;358180;1584543197;867863;1.37;
1584543197;975189;913;470774;1584543197;974523;1.03;
1584543198;71244;913;561413;1584543198;71175;1.24;
1584543198;173961;913;664126;1584543198;173891;1.17;
1584543198;271089;913;761206;1584543198;271021;1.04;
1584543198;372551;913;862678;1584543198;372483;1;
1584543198;472258;913;965205;1584543198;472187;0.95;
1584543198;573953;914;64242;1584543198;573883;1.21;
1584543198;684650;914;174780;1584543198;684582;1.28;
1584543198;788409;914;278633;1584543198;788340;1.04;
1584543198;882590;914;372853;1584543198;882461;1.3;
1584543198;996072;914;490231;1584543198;995998;0.91;
1584543199;90994;914;581171;1584543199;90923;0.85;
1584543199;190017;914;682108;1584543199;189945;0.89;
1584543199;289878;914;780047;1584543199;289624;1.57;
1584543199;389903;914;880148;1584543199;389831;0.84;
1584543199;491243;914;981407;1584543199;491173;1.42;
1584543199;592994;915;83186;1584543199;592923;1.1;
1584543199;692437;915;182737;1584543199;692364;1.77;
1584543199;792311;915;282424;1584543199;792245;1.43;
1584543199;893554;915;384402;1584543199;893487;1.93;
1584543199;995510;915;485769;1584543199;995437;1.05;
1584543200;95777;915;585937;1584543200;95706;1.2;
1584543200;197867;915;688040;1584543200;197595;0.87;
1584543200;298416;915;788607;1584543200;298343;2.34;
1584543200;399928;915;890159;1584543200;399859;1.5;
1584543200;502145;915;997232;1584543200;502074;2.18;
1584543200;599953;916;90162;1584543200;599880;2.12;
1584543200;701614;916;193395;1584543200;701543;1.65;
1584543200;801045;916;293730;1584543200;800976;1.47;
1584543200;902942;916;393088;1584543200;902868;1.94;
1584543201;3192;916;493388;1584543201;3123;0.8;
1584543201;103623;916;593810;1584543201;103552;1.81;
1584543201;206047;916;696331;1584543201;205979;0.79;
1584543201;304817;916;797034;1584543201;304745;1.27;
1584543201;408406;916;899088;1584543201;408338;1.66;
1584543201;506643;916;999033;1584543201;506572;1.61;
1584543201;607456;917;97635;1584543201;607387;0.78;
1584543201;709550;917;200199;1584543201;709483;1.35;
1584543201;809314;917;300627;1584543201;809246;1.46;
1584543201;911580;917;401780;1584543201;911507;1.45;
1584543202;12435;917;502957;1584543202;12364;1.41;
1584543202;113533;917;603989;1584543202;113458;1.08;
1584543202;214844;917;705011;1584543202;214771;0.49;
1584543202;315514;917;807407;1584543202;315443;1.53;
1584543202;417315;917;907407;1584543202;417243;0.98;
1584543202;517983;918;8142;1584543202;517914;1.07;
1584543202;620132;918;110373;1584543202;620062;1.18;
1584543202;721609;918;213907;1584543202;721537;1.76;
1584543202;822038;918;312360;1584543202;821963;1.34;
1584543202;923816;918;414118;1584543202;923742;0.8;
1584543203;25347;918;517019;1584543203;24506;2.33;
1584543203;124477;918;614775;1584543203;124405;1.88;
1584543203;227405;918;717533;1584543203;227337;2.16;
1584543203;328577;918;819358;1584543203;328504;1.82;
1584543203;427092;918;917366;1584543203;427018;1.73;
1584543203;527695;919;17882;1584543203;527621;1.72;
1584543203;627748;919;117922;1584543203;627675;1.55;
1584543203;730632;919;220918;1584543203;730558;2.52;
1584543203;830035;919;320321;1584543203;829961;2.01;
1584543203;930875;919;421153;1584543203;930802;1.97;
1584543204;37182;919;527317;1584543204;37111;0.52;
1584543204;137965;919;628084;1584543204;137893;0.45;
1584543204;240768;919;730919;1584543204;240698;0.38;
1584543204;342355;919;832545;1584543204;342287;0.31;
1584543204;443455;919;933673;1584543204;443387;1.17;
1584543204;542578;920;32787;1584543204;542510;2.62;
1584543204;645194;920;135513;1584543204;645123;2.96;
1584543204;745263;920;236651;1584543204;745195;1.54;
1584543204;847594;920;337783;1584543204;847478;1.18;
1584543204;949640;920;441719;1584543204;949526;3.7;
1584543205;55103;920;545271;1584543205;55034;1.17;
1584543205;156318;920;646612;1584543205;156245;0.3;
1584543205;253989;920;744268;1584543205;253917;1.66;
1584543205;354062;920;844326;1584543205;353990;0.67;
1584543205;455920;920;946226;1584543205;455848;0.77;
1584543205;555968;921;46290;1584543205;555894;1.57;
1584543205;660630;921;150947;1584543205;660557;0.94;
1584543205;758033;921;250311;1584543205;757962;3.1;
1584543205;862523;921;376742;1584543205;861619;2.85;
1584543205;970572;921;460747;1584543205;970491;0.63;
1584543206;71583;921;561779;1584543206;71515;1.66;
1584543206;171378;921;661726;1584543206;171305;1.43;
1584543206;273230;921;766038;1584543206;273161;2.15;
1584543206;373056;921;864010;1584543206;372987;0.96;
1584543206;475483;921;966561;1584543206;475416;0.7;
1584543206;574541;922;65249;1584543206;574471;1;
1584543206;675258;922;165390;1584543206;675186;2.04;
1584543206;777182;922;272503;1584543206;777113;1.95;
1584543206;878054;922;368299;1584543206;877981;0.76;
1584543206;980365;922;470649;1584543206;980292;0.43;
1584543207;79492;922;569800;1584543207;79419;2.24;
