sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;voltage;
1584543153;34189;868;526720;1584543153;34136;0.005714286;
1584543153;137456;868;627819;1584543153;137394;0.005274725;
1584543153;236567;868;728888;1584543153;236520;0.005274725;
1584543153;337160;868;828938;1584543153;337119;0.01362637;
1584543153;438719;868;930252;1584543153;438667;0.005274725;
1584543153;539335;869;30858;1584543153;538563;0.005714286;
1584543153;639254;869;131394;1584543153;639205;0.005274725;
1584543153;740102;869;230272;1584543153;740056;0.005274725;
1584543153;840344;869;331953;1584543153;840295;0.005274725;
1584543153;942010;869;433471;1584543153;941957;0.005274725;
1584543154;45013;869;535215;1584543154;44951;0.005274725;
1584543154;144408;869;634533;1584543154;144358;0.01494505;
1584543154;247176;869;737423;1584543154;247114;0.004835165;
1584543154;345944;869;837750;1584543154;345595;0.005274725;
1584543154;447077;869;938545;1584543154;447025;0.005274725;
1584543154;547642;870;39805;1584543154;547595;0.005274725;
1584543154;651093;870;146307;1584543154;651034;0.006593407;
1584543154;752130;870;242370;1584543154;752072;0.005274725;
1584543154;851421;870;342875;1584543154;851375;0.005274725;
1584543154;959608;870;449827;1584543154;959546;0.005274725;
1584543155;64013;870;555642;1584543155;63951;0.01450549;
1584543155;160529;870;652443;1584543155;160486;0.005274725;
1584543155;261485;870;753368;1584543155;261440;0.005274725;
1584543155;362761;870;854126;1584543155;362719;0.005274725;
1584543155;463144;870;954671;1584543155;463100;0.01406593;
1584543155;564163;871;54373;1584543155;564120;0.005274725;
1584543155;664542;871;154704;1584543155;664499;0.005274725;
1584543155;765067;871;256835;1584543155;764644;0.01450549;
1584543155;865089;871;355205;1584543155;865040;0.005274725;
1584543155;965240;871;456871;1584543155;965192;0.005274725;
1584543156;65947;871;557437;1584543156;65896;0.005274725;
1584543156;166852;871;658220;1584543156;166805;0.005274725;
1584543156;267285;871;758818;1584543156;267237;0.004835165;
1584543156;368068;871;862256;1584543156;368026;0.005714286;
1584543156;468752;871;960542;1584543156;468704;0.005274725;
1584543156;570523;872;66636;1584543156;570476;0.01714286;
1584543156;706739;872;196911;1584543156;706676;0.005714286;
1584543156;784556;872;276306;1584543156;784509;0.004835165;
1584543156;884365;872;376272;1584543156;884319;0.005714286;
1584543156;986495;872;487920;1584543156;986446;0.005714286;
1584543157;97062;872;589864;1584543157;96999;0.01538462;
1584543157;198715;872;688800;1584543157;198645;0.01582417;
1584543157;295260;872;786660;1584543157;295202;0.01010989;
1584543157;396684;872;891116;1584543157;396621;0.007472527;
1584543157;494244;872;990843;1584543157;494193;0.005274725;
1584543157;595010;873;86855;1584543157;594963;0.01054945;
1584543157;696124;873;186290;1584543157;696079;0.005274725;
1584543157;796749;873;286887;1584543157;796705;0.01142857;
1584543157;897097;873;393877;1584543157;897048;0.009230769;
1584543158;205;873;496474;1584543157;998865;0.004835165;
1584543158;99810;873;595282;1584543158;99765;0.006153846;
1584543158;200610;873;693598;1584543158;200564;0.008351648;
1584543158;302160;873;801757;1584543158;302111;0.01054945;
1584543158;403220;873;893414;1584543158;403172;0.006153846;
1584543158;503550;873;993598;1584543158;503505;0.005274725;
1584543158;605330;874;101083;1584543158;605284;0.01538462;
1584543158;710330;874;200487;1584543158;706877;0.005714286;
1584543158;810964;874;301133;1584543158;808540;0.006153846;
1584543158;910338;874;403813;1584543158;910284;0.006593407;
1584543159;11665;874;504405;1584543159;11606;0.005714286;
1584543159;111582;874;602740;1584543159;111537;0.01318681;
1584543159;212007;874;702165;1584543159;211962;0.005714286;
1584543159;312300;874;806017;1584543159;312251;0.004835165;
1584543159;417577;874;910044;1584543159;417510;0.006153846;
1584543159;514626;875;12008;1584543159;514580;0.005274725;
1584543159;618935;875;110320;1584543159;618872;0.004835165;
1584543159;716698;875;208696;1584543159;716651;0.005274725;
1584543159;818819;875;314637;1584543159;818758;0.01186813;
1584543159;919219;875;409368;1584543159;919170;0.005714286;
1584543160;20311;875;512943;1584543160;20265;0.005274725;
1584543160;126088;875;616243;1584543160;126018;0.004395605;
1584543160;223978;875;715390;1584543160;223926;0.007032967;
1584543160;324638;875;816466;1584543160;324597;0.005274725;
1584543160;438683;875;930114;1584543160;438619;0.005274725;
1584543160;534608;876;26164;1584543160;534561;0.006153846;
1584543160;635486;876;127177;1584543160;635441;0.005274725;
1584543160;736374;876;228285;1584543160;736293;0.006593407;
1584543160;837570;876;329424;1584543160;837529;0.005274725;
1584543160;940577;876;430764;1584543160;940517;0.005274725;
1584543161;40686;876;530856;1584543161;40629;0.005274725;
1584543161;140510;876;633215;1584543161;140466;0.005274725;
1584543161;242219;876;733413;1584543161;242170;0.005274725;
1584543161;342511;876;835513;1584543161;342465;0.01054945;
1584543161;444991;876;936688;1584543161;444933;0.005714286;
1584543161;544895;877;37459;1584543161;544848;0.005274725;
1584543161;645548;877;137828;1584543161;645502;0.005274725;
1584543161;746530;877;238116;1584543161;746471;0.004835165;
1584543161;846359;877;338080;1584543161;846312;0.005274725;
1584543161;947141;877;438768;1584543161;947093;0.005274725;
1584543162;49506;877;540238;1584543162;49444;0.005274725;
1584543162;150982;877;642376;1584543162;150921;0.006153846;
1584543162;251060;877;742601;1584543162;251011;0.005714286;
1584543162;351782;877;841968;1584543162;351734;0.005274725;
1584543162;452561;877;942706;1584543162;452514;0.006153846;
1584543162;552993;878;45992;1584543162;552949;0.01758242;
1584543162;654726;878;144882;1584543162;654680;0.005274725;
1584543162;755140;878;248111;1584543162;755094;0.0167033;
1584543162;856142;878;346312;1584543162;856098;0.005714286;
1584543162;957272;878;449192;1584543162;957219;0.01538462;
1584543163;57432;878;549590;1584543163;57387;0.005274725;
1584543163;159029;878;650735;1584543163;158975;0.005274725;
1584543163;262807;878;754611;1584543163;262747;0.005274725;
1584543163;363180;878;853352;1584543163;363135;0.005274725;
1584543163;463392;878;981363;1584543163;463346;0.004835165;
1584543163;564435;879;59333;1584543163;564388;0.005274725;
1584543163;666589;879;158048;1584543163;666534;0.005274725;
1584543163;770451;879;260578;1584543163;770381;0.0167033;
1584543163;867650;879;359191;1584543163;867606;0.005274725;
1584543163;968256;879;460924;1584543163;968212;0.005274725;
1584543164;71843;879;561965;1584543164;71793;0.01494505;
1584543164;171841;879;666899;1584543164;171787;0.005714286;
1584543164;272086;879;766043;1584543164;272041;0.006153846;
1584543164;374963;879;865098;1584543164;374902;0.01054945;
1584543164;480153;879;970252;1584543164;480103;0.005274725;
1584543164;586015;880;76160;1584543164;585953;0.005274725;
1584543164;689586;880;181315;1584543164;688862;0.005274725;
1584543164;791734;880;286026;1584543164;791685;0.007032967;
1584543164;890331;880;382881;1584543164;890292;0.01362637;
1584543164;993076;880;483214;1584543164;993029;0.005274725;
1584543165;99370;880;589525;1584543165;93627;0.005274725;
1584543165;195733;880;689509;1584543165;195688;0.005274725;
1584543165;299966;880;792775;1584543165;299903;0.005714286;
1584543165;399097;880;889221;1584543165;399053;0.005274725;
1584543165;505104;880;995225;1584543165;505047;0.005714286;
1584543165;602874;881;97505;1584543165;602827;0.007472527;
1584543165;704941;881;198711;1584543165;704894;0.006153846;
1584543165;810694;881;302298;1584543165;810638;0.005714286;
1584543165;911119;881;401288;1584543165;911072;0.006153846;
1584543166;12222;881;504316;1584543166;11659;0.006153846;
1584543166;112417;881;604387;1584543166;112374;0.007472527;
1584543166;213445;881;705597;1584543166;213398;0.006153846;
1584543166;314007;881;806055;1584543166;313956;0.006593407;
1584543166;414841;881;907218;1584543166;414786;0.006153846;
1584543166;516587;882;6734;1584543166;516530;0.006153846;
1584543166;615795;882;107364;1584543166;615754;0.005714286;
1584543166;719008;882;209209;1584543166;718944;0.01758242;
1584543166;818481;882;310051;1584543166;818436;0.005714286;
1584543166;919076;882;409169;1584543166;919036;0.006593407;
1584543167;20036;882;510148;1584543167;20000;0.006153846;
1584543167;122412;882;612586;1584543167;122368;0.01450549;
1584543167;222547;882;712685;1584543167;222509;0.006153846;
1584543167;324581;882;814739;1584543167;324540;0.005274725;
1584543167;424851;882;914999;1584543167;424814;0.005714286;
1584543167;526598;883;16751;1584543167;526557;0.006153846;
1584543167;630601;883;122855;1584543167;630539;0.006153846;
1584543167;730622;883;220834;1584543167;730576;0.007912087;
1584543167;831266;883;321381;1584543167;831222;0.01098901;
1584543167;932884;883;423068;1584543167;932843;0.02505494;
1584543168;33486;883;524611;1584543168;33443;0.006153846;
1584543168;133964;883;625588;1584543168;133917;0.01582417;
1584543168;235508;883;736111;1584543168;235305;0.005714286;
1584543168;335318;883;826925;1584543168;335277;0.006153846;
1584543168;437283;883;929640;1584543168;437229;0.006153846;
1584543168;538003;884;30174;1584543168;537953;0.006153846;
1584543168;639903;884;130056;1584543168;639858;0.01626374;
1584543168;740686;884;233111;1584543168;740634;0.006153846;
1584543168;841889;884;333608;1584543168;841634;0.006153846;
1584543168;942819;884;434891;1584543168;942775;0.007032967;
1584543169;44169;884;536700;1584543169;44125;0.006153846;
1584543169;144778;884;637207;1584543169;144733;0.01758242;
1584543169;245568;884;738355;1584543169;245519;0.007032967;
1584543169;347298;884;838861;1584543169;347246;0.01494505;
1584543169;447809;884;939648;1584543169;447750;0.006153846;
1584543169;548035;885;40564;1584543169;547991;0.007472527;
1584543169;649167;885;141926;1584543169;649115;0.006153846;
1584543169;750768;885;242343;1584543169;750715;0.006153846;
1584543169;851275;885;343812;1584543169;851229;0.006153846;
1584543169;952194;885;445480;1584543169;952150;0.006593407;
1584543170;52593;885;542755;1584543170;52552;0.006153846;
1584543170;154343;885;646627;1584543170;154294;0.006153846;
1584543170;255467;885;747158;1584543170;255420;0.008351648;
1584543170;358374;885;849832;1584543170;358316;0.01098901;
1584543170;457479;885;949334;1584543170;457434;0.006153846;
1584543170;563017;886;54965;1584543170;562937;0.005714286;
1584543170;662279;886;154806;1584543170;662232;0.01934066;
1584543170;762932;886;254504;1584543170;762886;0.006153846;
1584543170;864058;886;355861;1584543170;864013;0.01186813;
1584543170;965481;886;459045;1584543170;965435;0.006593407;
1584543171;66368;886;558123;1584543171;66324;0.005714286;
1584543171;167170;886;659940;1584543171;167122;0.01714286;
