sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;voltage;
1584543401;135521;1116;625957;1584543401;135473;0.01318681;
1584543401;247056;1116;737440;1584543401;246987;0.01274725;
1584543401;341538;1116;833536;1584543401;341496;0.01230769;
1584543401;442835;1116;933220;1584543401;442785;0.01274725;
1584543401;543966;1117;36262;1584543401;543911;0.01274725;
1584543401;644312;1117;139443;1584543401;644270;0.01274725;
1584543401;745544;1117;237610;1584543401;745501;0.02241758;
1584543401;846869;1117;338417;1584543401;846817;0.02373626;
1584543401;947526;1117;439419;1584543401;947484;0.01318681;
1584543402;48481;1117;540533;1584543402;48439;0.01274725;
1584543402;151947;1117;642274;1584543402;151899;0.0189011;
1584543402;252485;1117;744635;1584543402;252426;0.01186813;
1584543402;352716;1117;844744;1584543402;352676;0.01274725;
1584543402;453861;1117;945702;1584543402;453819;0.01230769;
1584543402;554681;1118;46532;1584543402;554639;0.01450549;
1584543402;655574;1118;147444;1584543402;655533;0.1476923;
1584543402;756455;1118;249578;1584543402;756407;0.189011;
1584543402;858169;1118;350049;1584543402;858117;0.189011;
1584543402;958212;1118;450115;1584543402;958169;0.2452747;
1584543403;59838;1118;550203;1584543403;59792;0.07164835;
1584543403;161376;1118;652730;1584543403;161329;0.207033;
1584543403;263057;1118;753417;1584543403;263006;0.07868131;
1584543403;363487;1118;855272;1584543403;363445;0.06285714;
1584543403;464349;1118;956340;1584543403;464310;0.05230769;
1584543403;565274;1119;57346;1584543403;565223;0.01362637;
1584543403;666426;1119;158393;1584543403;666384;0.04307692;
1584543403;767258;1119;259117;1584543403;767214;0.04307692;
1584543403;868232;1119;360269;1584543403;868190;0.03252747;
1584543403;969374;1119;461409;1584543403;969333;0.1006593;
1584543404;70562;1119;562400;1584543404;70518;0.04263736;
1584543404;171299;1119;663139;1584543404;171255;0.09098901;
1584543404;272318;1119;764319;1584543404;272275;0.01758242;
1584543404;373179;1119;865202;1584543404;373137;0.04263736;
1584543404;474344;1119;966161;1584543404;474302;0.01274725;
1584543404;575180;1120;67217;1584543404;575139;0.09758241;
1584543404;676198;1120;168370;1584543404;676157;0.03384615;
1584543404;777553;1120;269519;1584543404;777510;0.08087911;
1584543404;878590;1120;370418;1584543404;878547;0.01978022;
1584543404;981224;1120;471616;1584543404;981177;0.03340659;
1584543405;83611;1120;573982;1584543405;83564;0.01802198;
1584543405;184157;1120;674708;1584543405;184109;0.02417582;
1584543405;285137;1120;775538;1584543405;285083;0.0232967;
1584543405;392010;1120;882414;1584543405;391957;0.156044;
1584543405;491905;1120;982259;1584543405;491865;0.03208791;
1584543405;593482;1121;84966;1584543405;593441;0.07472528;
1584543405;694374;1121;184699;1584543405;694333;0.007032967;
1584543405;795820;1121;286182;1584543405;795780;0.01054945;
1584543405;897128;1121;387561;1584543405;897085;0.01362637;
1584543405;999011;1121;489433;1584543405;998951;0.05494506;
1584543406;98328;1121;588743;1584543406;98286;0.005714286;
1584543406;200053;1121;692787;1584543406;199998;0.005714286;
1584543406;301168;1121;793179;1584543406;301124;0.006593407;
1584543406;402130;1121;892580;1584543406;402079;0.006153846;
1584543406;503250;1121;995839;1584543406;503204;0.005714286;
1584543406;604072;1122;96809;1584543406;604027;0.07428571;
1584543406;705104;1122;197976;1584543406;705057;0.005274725;
1584543406;805982;1122;298502;1584543406;805931;0.09318681;
1584543406;907050;1122;399036;1584543406;907002;0.006153846;
1584543407;8076;1122;500018;1584543407;8025;0.02637363;
1584543407;109205;1122;601607;1584543407;109143;0.005714286;
1584543407;209480;1122;700382;1584543407;209431;0.09186812;
1584543407;311172;1122;804104;1584543407;311125;0.005714286;
1584543407;411602;1122;901979;1584543407;411557;0.09230769;
1584543407;514002;1123;5767;1584543407;513946;0.006153846;
1584543407;614293;1123;105919;1584543407;614247;0.01054945;
1584543407;714728;1123;205943;1584543407;714681;0.01582417;
1584543407;815776;1123;308592;1584543407;815732;0.005714286;
1584543407;917391;1123;409311;1584543407;917343;0.01494505;
1584543408;18814;1123;509319;1584543408;18768;0.005714286;
1584543408;119385;1123;610981;1584543408;119334;0.004835165;
1584543408;227425;1123;720536;1584543408;224266;0.007032967;
1584543408;325572;1123;817368;1584543408;325531;0.01626374;
1584543408;426783;1123;918680;1584543408;426738;0.005714286;
1584543408;527685;1124;19283;1584543408;527644;0.005714286;
1584543408;628285;1124;120408;1584543408;628243;0.01494505;
1584543408;730590;1124;221577;1584543408;730529;0.005714286;
1584543408;832155;1124;322606;1584543408;832107;0.005714286;
1584543408;932999;1124;423328;1584543408;932949;0.005714286;
1584543409;33279;1124;531078;1584543409;33235;0.006153846;
1584543409;134664;1124;627272;1584543409;134604;0.006153846;
1584543409;235000;1124;728187;1584543409;234944;0.005714286;
1584543409;336110;1124;828093;1584543409;336062;0.01714286;
1584543409;437263;1124;929981;1584543409;437207;0.006153846;
1584543409;538677;1125;37917;1584543409;538620;0.005714286;
1584543409;641549;1125;137995;1584543409;641501;0.006153846;
1584543409;745633;1125;236716;1584543409;745574;0.01010989;
1584543409;857560;1125;350132;1584543409;857491;0.006153846;
1584543409;956280;1125;446695;1584543409;956231;0.02769231;
1584543410;57444;1125;550125;1584543410;57397;0.006153846;
1584543410;158610;1125;650267;1584543410;158556;0.02461538;
1584543410;259169;1125;750639;1584543410;259119;0.005714286;
1584543410;360139;1125;851885;1584543410;360089;0.07340659;
1584543410;463734;1125;956758;1584543410;463678;0.006593407;
1584543410;565568;1126;57935;1584543410;565519;0.03384615;
1584543410;665978;1126;158431;1584543410;665929;0.007032967;
1584543410;766444;1126;258860;1584543410;766395;0.01758242;
1584543410;867097;1126;359202;1584543410;867049;0.005274725;
1584543410;968966;1126;459386;1584543410;968918;0.006153846;
1584543411;69530;1126;561583;1584543411;69489;0.005714286;
1584543411;170600;1126;660975;1584543411;170550;0.006153846;
1584543411;270812;1126;762288;1584543411;270768;0.01714286;
1584543411;372326;1126;862748;1584543411;372265;0.01098901;
1584543411;473107;1126;966052;1584543411;473054;0.006153846;
1584543411;574039;1127;65727;1584543411;573175;0.01714286;
1584543411;673916;1127;165794;1584543411;673873;0.005714286;
1584543411;774633;1127;266271;1584543411;774590;0.05538461;
1584543411;875075;1127;366916;1584543411;875027;0.005274725;
1584543411;976326;1127;468686;1584543411;976276;0.005714286;
1584543412;77550;1127;569796;1584543412;77506;0.01626374;
1584543412;179451;1127;669852;1584543412;179402;0.007472527;
1584543412;279708;1127;771584;1584543412;279660;0.005714286;
1584543412;381291;1127;873386;1584543412;380625;0.0443956;
1584543412;481982;1127;974274;1584543412;481933;0.006593407;
1584543412;582472;1128;74051;1584543412;582429;0.005274725;
1584543412;684959;1128;175355;1584543412;684912;0.01230769;
1584543412;785557;1128;276216;1584543412;785502;0.005274725;
1584543412;887100;1128;377492;1584543412;887053;0.01186813;
1584543412;988443;1128;478837;1584543412;988397;0.005714286;
1584543413;88839;1128;580759;1584543413;88798;0.005274725;
1584543413;189843;1128;681667;1584543413;189800;0.07428571;
1584543413;290630;1128;782271;1584543413;290587;0.005714286;
1584543413;391149;1128;882963;1584543413;391107;0.005714286;
1584543413;491958;1128;983567;1584543413;491916;0.005714286;
1584543413;592444;1129;82854;1584543413;592397;0.1410989;
1584543413;695198;1129;185620;1584543413;695138;0.006153846;
1584543413;794543;1129;286666;1584543413;794494;0.01582417;
1584543413;895695;1129;387518;1584543413;895654;0.006153846;
1584543413;996649;1129;488601;1584543413;996602;0.005714286;
1584543414;98577;1129;589022;1584543414;98522;0.006153846;
1584543414;199509;1129;689945;1584543414;199463;0.09362637;
1584543414;299892;1129;790288;1584543414;299845;0.03736264;
1584543414;400287;1129;892215;1584543414;400244;0.03560439;
1584543414;501126;1129;992955;1584543414;501085;0.02593406;
1584543414;602041;1130;93649;1584543414;601998;0.01626374;
1584543414;702670;1130;194285;1584543414;702628;0.005274725;
1584543414;803085;1130;294681;1584543414;803042;0.01714286;
1584543414;903690;1130;395536;1584543414;903650;0.04307692;
1584543415;4510;1130;496301;1584543415;4469;0.03604395;
1584543415;105278;1130;597092;1584543415;105237;0.02637363;
1584543415;207921;1130;698339;1584543415;207874;0.01010989;
1584543415;308971;1130;800912;1584543415;308261;0.08395604;
1584543415;408958;1130;900739;1584543415;408917;0.01714286;
1584543415;509515;1131;2616;1584543415;509468;0.08395604;
1584543415;610963;1131;102721;1584543415;610913;0.005714286;
1584543415;711760;1131;202308;1584543415;711718;0.01758242;
1584543415;812077;1131;304187;1584543415;812031;0.01010989;
1584543415;915792;1131;408424;1584543415;915727;0.0167033;
1584543416;14435;1131;506501;1584543416;14390;0.01758242;
1584543416;134972;1131;627111;1584543416;134920;0.02593406;
1584543416;217154;1131;710067;1584543416;217113;0.01846154;
1584543416;318012;1131;810718;1584543416;317957;0.0167033;
1584543416;419220;1131;909674;1584543416;419173;0.01626374;
1584543416;519541;1132;9989;1584543416;519493;0.02593406;
1584543416;621218;1132;113050;1584543416;621173;0.02593406;
1584543416;722641;1132;215291;1584543416;722169;0.09362637;
1584543416;823365;1132;313836;1584543416;823308;0.02505494;
1584543416;923608;1132;415219;1584543416;923565;0.01714286;
1584543417;24521;1132;516550;1584543417;24472;0.005714286;
1584543417;129185;1132;624918;1584543417;129131;0.02813187;
1584543417;228212;1132;718635;1584543417;228163;0.005714286;
1584543417;329508;1132;822434;1584543417;329449;0.09230769;
1584543417;432003;1132;922429;1584543417;431940;0.03604395;
1584543417;531226;1133;22861;1584543417;531181;0.09230769;
1584543417;632662;1133;134513;1584543417;632387;0.005714286;
1584543417;732592;1133;224640;1584543417;732551;0.02505494;
1584543417;833637;1133;334338;1584543417;833595;0.005274725;
1584543417;937180;1133;433283;1584543417;937129;0.0945055;
1584543418;38516;1133;529690;1584543418;38467;0.03428571;
1584543418;144238;1133;634649;1584543418;144169;0.09362637;
1584543418;243618;1133;735063;1584543418;243571;0.02505494;
1584543418;344277;1133;834697;1584543418;344230;0.02637363;
1584543418;448563;1133;944481;1584543418;448512;0.005714286;
1584543418;549372;1134;41146;1584543418;549326;0.01714286;
1584543418;650444;1134;142267;1584543418;650395;0.01714286;
1584543418;751124;1134;242931;1584543418;751080;0.09318681;
1584543418;852231;1134;344083;1584543418;852184;0.01626374;
1584543418;958339;1134;448820;1584543418;958270;0.02241758;
1584543419;57504;1134;553145;1584543419;57444;0.006153846;
1584543419;156131;1134;647907;1584543419;156084;0.0167033;
1584543419;256800;1134;748549;1584543419;256754;0.005714286;
1584543419;357588;1134;849410;1584543419;357547;0.05538461;
1584543419;459166;1134;950948;1584543419;459119;0.0167033;
1584543419;558813;1135;50636;1584543419;558770;0.03648352;
1584543419;659442;1135;152505;1584543419;659397;0.005714286;
1584543419;762623;1135;253048;1584543419;762565;0.009670329;
1584543419;863602;1135;356217;1584543419;863551;0.005714286;
1584543419;964085;1135;456859;1584543419;964036;0.03560439;
