sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;position;
1584543406;32677;1121;519616;1584543406;32677;0.1082644;
1584543406;133514;1121;620351;1584543406;133514;0.1082644;
1584543406;234008;1121;720841;1584543406;234008;0.1082644;
1584543406;334484;1121;821321;1584543406;334484;0.1082644;
1584543406;435140;1121;922005;1584543406;435140;0.1082644;
1584543406;535728;1122;22571;1584543406;535728;0.1082644;
1584543406;636352;1122;123192;1584543406;636352;0.1082644;
1584543406;736940;1122;223786;1584543406;736940;0.1082644;
1584543406;837588;1122;324537;1584543406;837588;0.1134068;
1584543406;938573;1122;425414;1584543406;938573;0.1082644;
1584543407;39205;1122;526058;1584543407;39205;0.1082644;
1584543407;139862;1122;626694;1584543407;139862;0.1082644;
1584543407;240358;1122;727189;1584543407;240358;0.1082644;
1584543407;340914;1122;827822;1584543407;340914;0.1082644;
1584543407;441569;1122;928417;1584543407;441569;0.1082644;
1584543407;542154;1123;29042;1584543407;542154;0.1082644;
1584543407;642831;1123;129758;1584543407;642831;0.1082644;
1584543407;743633;1123;230482;1584543407;743633;0.1082644;
1584543407;844242;1123;331105;1584543407;844242;0.1082644;
1584543407;944938;1123;431777;1584543407;944938;0.1082644;
1584543408;45548;1123;532384;1584543408;45548;0.1082644;
1584543408;146077;1123;632902;1584543408;146077;0.1082644;
1584543408;246506;1123;733317;1584543408;246506;0.1082644;
1584543408;346917;1123;833748;1584543408;346917;0.1082644;
1584543408;447428;1123;934350;1584543408;447428;0.1082644;
1584543408;548264;1124;35113;1584543408;548264;0.1082644;
1584543408;648851;1124;135687;1584543408;648851;0.1082644;
1584543408;749360;1124;236197;1584543408;749360;0.1082644;
1584543408;849878;1124;336708;1584543408;849878;0.1082644;
1584543408;950344;1124;437170;1584543408;950344;0.1134068;
1584543409;50840;1124;537664;1584543409;50840;0.1134068;
1584543409;151505;1124;638339;1584543409;151505;0.1082644;
1584543409;251995;1124;738820;1584543409;251995;0.1082644;
1584543409;352454;1124;839277;1584543409;352454;0.1082644;
1584543409;452912;1124;939744;1584543409;452912;0.1082644;
1584543409;553356;1125;40180;1584543409;553356;0.1082644;
1584543409;653795;1125;140607;1584543409;653795;0.1082644;
1584543409;754235;1125;241061;1584543409;754235;0.1082644;
1584543409;854803;1125;341627;1584543409;854803;0.1082644;
1584543409;955382;1125;442216;1584543409;955382;0.1082644;
1584543410;56061;1125;542893;1584543410;56061;0.1082644;
1584543410;157123;1125;643962;1584543410;157123;0.1082644;
1584543410;257611;1125;744440;1584543410;257611;0.1082644;
1584543410;358067;1125;844896;1584543410;358067;0.1082644;
1584543410;458534;1125;945369;1584543410;458534;0.1082644;
1584543410;559074;1126;45917;1584543410;559074;0.1082644;
1584543410;659660;1126;146589;1584543410;659660;0.1082644;
1584543410;760428;1126;247268;1584543410;760428;0.1082644;
1584543410;861043;1126;347878;1584543410;861043;0.1082644;
1584543410;961525;1126;448349;1584543410;961525;0.1082644;
1584543411;61968;1126;548790;1584543411;61968;0.1082644;
1584543411;162486;1126;649310;1584543411;162486;0.1082644;
1584543411;262915;1126;749741;1584543411;262915;0.1082644;
1584543411;363345;1126;850170;1584543411;363345;0.1082644;
1584543411;463821;1126;950770;1584543411;463821;0.1082644;
1584543411;564559;1127;51402;1584543411;564559;0.1082644;
1584543411;665119;1127;151957;1584543411;665119;0.1082644;
1584543411;765622;1127;252450;1584543411;765622;0.1082644;
1584543411;866051;1127;352875;1584543411;866051;0.1082644;
1584543411;966469;1127;453296;1584543411;966469;0.1082644;
1584543412;66918;1127;553746;1584543412;66918;0.1082644;
1584543412;167378;1127;654211;1584543412;167378;0.1082644;
1584543412;267914;1127;754833;1584543412;267914;0.1082644;
1584543412;368685;1127;855535;1584543412;368685;0.1082644;
1584543412;469297;1127;956133;1584543412;469297;0.1082644;
1584543412;569795;1128;56630;1584543412;569795;0.1082644;
1584543412;670310;1128;157135;1584543412;670310;0.1082644;
1584543412;770752;1128;257577;1584543412;770752;0.1082644;
1584543412;871322;1128;358149;1584543412;871322;0.1082644;
1584543412;971790;1128;458620;1584543412;971790;0.1082644;
1584543413;72336;1128;559167;1584543413;72336;0.1082644;
1584543413;172913;1128;659736;1584543413;172913;0.1082644;
1584543413;273440;1128;760287;1584543413;273440;0.1082644;
1584543413;374028;1128;860932;1584543413;374028;0.1082644;
1584543413;474806;1128;961714;1584543413;474806;0.1082644;
1584543413;575449;1129;62363;1584543413;575449;0.1082644;
1584543413;676136;1129;162962;1584543413;676136;0.1082644;
1584543413;776601;1129;263447;1584543413;776601;0.1082644;
1584543413;877103;1129;363961;1584543413;877103;0.1082644;
1584543413;977726;1129;464571;1584543413;977726;0.1082644;
1584543414;78241;1129;565113;1584543414;78241;0.1082644;
1584543414;178732;1129;665575;1584543414;178732;0.1082644;
1584543414;279316;1129;766191;1584543414;279316;0.1082644;
1584543414;379994;1129;866862;1584543414;379994;0.1082644;
1584543414;480655;1129;967500;1584543414;480655;0.1082644;
1584543414;581325;1130;68189;1584543414;581325;0.1082644;
1584543414;681960;1130;168824;1584543414;681960;0.1082644;
1584543414;782578;1130;269416;1584543414;782578;0.1082644;
1584543414;883121;1130;369972;1584543414;883121;0.1082644;
1584543414;983791;1130;470641;1584543414;983791;0.1082644;
1584543415;84441;1130;571289;1584543415;84441;0.1082644;
1584543415;185094;1130;671928;1584543415;185094;0.1082644;
1584543415;285639;1130;772504;1584543415;285639;0.1082644;
1584543415;386201;1130;873049;1584543415;386201;0.1082644;
1584543415;486836;1130;973683;1584543415;486836;0.1082644;
1584543415;587425;1131;74270;1584543415;587425;0.1082644;
1584543415;688034;1131;174905;1584543415;688034;0.1082644;
1584543415;788665;1131;275513;1584543415;788665;0.1082644;
1584543415;889300;1131;376148;1584543415;889300;0.1082644;
1584543415;990098;1131;477038;1584543415;990098;0.1082644;
1584543416;91072;1131;577928;1584543416;91072;0.1082644;
1584543416;191672;1131;678504;1584543416;191672;0.1082644;
1584543416;292171;1131;779005;1584543416;292171;0.1082644;
1584543416;392727;1131;879571;1584543416;392727;0.1082644;
1584543416;493349;1131;980203;1584543416;493349;0.1082644;
1584543416;594086;1132;80948;1584543416;594086;0.1082644;
1584543416;694617;1132;181468;1584543416;694617;0.1082644;
1584543416;795324;1132;282179;1584543416;795324;0.1082644;
1584543416;896033;1132;382891;1584543416;896033;0.1082644;
1584543416;996655;1132;483484;1584543416;996655;0.1082644;
1584543417;97125;1132;583961;1584543417;97125;0.1082644;
1584543417;197673;1132;684529;1584543417;197673;0.1082644;
1584543417;298342;1132;785194;1584543417;298342;0.1082644;
1584543417;399001;1132;885855;1584543417;399001;0.1082644;
1584543417;499698;1132;986635;1584543417;499698;0.1082644;
1584543417;600545;1133;87389;1584543417;600545;0.1082644;
1584543417;701150;1133;187987;1584543417;701150;0.1082644;
1584543417;801659;1133;288520;1584543417;801659;0.1082644;
1584543417;902211;1133;389041;1584543417;902211;0.1082644;
1584543418;2829;1133;489683;1584543418;2829;0.1082644;
1584543418;103449;1133;590299;1584543418;103449;0.1082644;
1584543418;204121;1133;690970;1584543418;204121;0.1082644;
1584543418;304717;1133;791570;1584543418;304717;0.1082644;
1584543418;405328;1133;892178;1584543418;405328;0.1082644;
1584543418;505934;1133;992783;1584543418;505934;0.1082644;
1584543418;606638;1134;93488;1584543418;606638;0.1082644;
1584543418;707364;1134;194214;1584543418;707364;0.1082644;
1584543418;808077;1134;294919;1584543418;808077;0.1082644;
1584543418;908610;1134;395458;1584543418;908610;0.1082644;
1584543419;9266;1134;496205;1584543419;9266;0.1082644;
1584543419;110162;1134;597014;1584543419;110162;0.1082644;
1584543419;210801;1134;697651;1584543419;210801;0.1082644;
1584543419;311591;1134;798423;1584543419;311591;0.1082644;
1584543419;412218;1134;899055;1584543419;412218;0.1082644;
1584543419;512768;1134;999613;1584543419;512768;0.1082644;
1584543419;613411;1135;100253;1584543419;613411;0.1082644;
1584543419;713912;1135;200758;1584543419;713912;0.1082644;
1584543419;814631;1135;301481;1584543419;814631;0.1082644;
1584543419;915258;1135;402105;1584543419;915258;0.1082644;
1584543420;16017;1135;502847;1584543420;16017;0.1082644;
1584543420;116460;1135;603310;1584543420;116460;0.1082644;
1584543420;217096;1135;703943;1584543420;217096;0.1082644;
1584543420;317692;1135;804523;1584543420;317692;0.1082644;
1584543420;418264;1135;905103;1584543420;418264;0.1082644;
1584543420;518891;1136;5838;1584543420;518891;0.1082644;
1584543420;619974;1136;106819;1584543420;619974;0.1082644;
1584543420;720508;1136;207347;1584543420;720508;0.1082644;
1584543420;821068;1136;307907;1584543420;821068;0.1082644;
1584543420;921653;1136;408486;1584543420;921653;0.1082644;
1584543421;22274;1136;509116;1584543421;22274;0.1082644;
1584543421;122837;1136;609679;1584543421;122837;0.1082644;
1584543421;223411;1136;710265;1584543421;223411;0.1082644;
1584543421;324112;1136;811045;1584543421;324112;0.1082644;
1584543421;424951;1136;911798;1584543421;424951;0.1082644;
1584543421;525565;1137;12404;1584543421;525565;0.1082644;
1584543421;626113;1137;112948;1584543421;626113;0.1082644;
1584543421;726655;1137;213500;1584543421;726655;0.1082644;
1584543421;827260;1137;314109;1584543421;827260;0.1082644;
1584543421;927855;1137;414690;1584543421;927855;0.1082644;
1584543422;28356;1137;515181;1584543422;28356;0.1082644;
1584543422;128920;1137;615752;1584543422;128920;0.1082644;
1584543422;229442;1137;716273;1584543422;229442;0.1082644;
1584543422;329910;1137;816753;1584543422;329910;0.1082644;
1584543422;430533;1137;917378;1584543422;430533;0.1082644;
1584543422;531244;1138;18105;1584543422;531244;0.1082644;
1584543422;631821;1138;118661;1584543422;631821;0.1082644;
1584543422;732377;1138;219215;1584543422;732377;0.1082644;
1584543422;832947;1138;319780;1584543422;832947;0.1082644;
1584543422;933431;1138;420259;1584543422;933431;0.1082644;
1584543423;33840;1138;520679;1584543423;33840;0.1082644;
1584543423;134374;1138;621222;1584543423;134374;0.1082644;
1584543423;234998;1138;721849;1584543423;234998;0.1082644;
1584543423;335631;1138;822478;1584543423;335631;0.1082644;
1584543423;436211;1138;923052;1584543423;436211;0.1082644;
1584543423;536766;1139;23688;1584543423;536766;0.1082644;
1584543423;637592;1139;124443;1584543423;637592;0.1082644;
1584543423;738226;1139;225074;1584543423;738226;0.1082644;
1584543423;838818;1139;325654;1584543423;838818;0.1082644;
1584543423;939342;1139;426180;1584543423;939342;0.1082644;
1584543424;39829;1139;526653;1584543424;39829;0.1082644;
1584543424;140257;1139;627081;1584543424;140257;0.1082644;
1584543424;240699;1139;727524;1584543424;240699;0.1082644;
1584543424;341341;1139;828279;1584543424;341341;0.1082644;
1584543424;442307;1139;929154;1584543424;442307;0.1082644;
1584543424;542972;1140;29801;1584543424;542972;0.1082644;
1584543424;643463;1140;130291;1584543424;643463;0.1082644;
1584543424;744015;1140;230841;1584543424;744015;0.1082644;
1584543424;844513;1140;331340;1584543424;844513;0.1082644;
1584543424;945006;1140;431833;1584543424;945006;0.1082644;
1584543425;45502;1140;532830;1584543425;45502;0.1082644;
1584543425;146567;1140;633403;1584543425;146567;0.1082644;
1584543425;247063;1140;733885;1584543425;247063;0.1082644;
1584543425;347567;1140;834390;1584543425;347567;0.1082644;
1584543425;448034;1140;934859;1584543425;448034;0.1082644;
1584543425;548582;1141;35485;1584543425;548582;0.1082644;
1584543425;649367;1141;136190;1584543425;649367;0.1082644;
1584543425;749893;1141;236718;1584543425;749893;0.1082644;
1584543425;850494;1141;337322;1584543425;850494;0.1082644;
1584543425;951092;1141;437924;1584543425;951092;0.1082644;
1584543426;51722;1141;538564;1584543426;51722;0.1082644;
1584543426;152481;1141;639306;1584543426;152481;0.1082644;
1584543426;253010;1141;739835;1584543426;253010;0.1082644;
1584543426;353564;1141;840389;1584543426;353564;0.1082644;
1584543426;454093;1141;940922;1584543426;454093;0.1082644;
1584543426;554663;1142;41508;1584543426;554663;0.1082644;
1584543426;655587;1142;142450;1584543426;655587;0.1082644;
1584543426;756098;1142;242931;1584543426;756098;0.1082644;
1584543426;856730;1142;343592;1584543426;856730;0.1082644;
1584543426;957423;1142;444254;1584543426;957423;0.1082644;
1584543427;57971;1142;544811;1584543427;57971;0.1082644;
1584543427;158602;1142;645431;1584543427;158602;0.1082644;
1584543427;259264;1142;746386;1584543427;259264;0.1082644;
1584543427;360413;1142;847288;1584543427;360413;0.1082644;
1584543427;461357;1142;948198;1584543427;461357;0.1082644;
1584543427;561931;1143;48761;1584543427;561931;0.1082644;
1584543427;662491;1143;149325;1584543427;662491;0.1082644;
1584543427;763065;1143;249898;1584543427;763065;0.1082644;
1584543427;863641;1143;350472;1584543427;863641;0.1082644;
1584543427;964199;1143;451025;1584543427;964199;0.1082644;
1584543428;64712;1143;551557;1584543428;64712;0.1082644;
1584543428;165357;1143;652192;1584543428;165357;0.1082644;
1584543428;265957;1143;752790;1584543428;265957;0.1082644;
1584543428;366454;1143;853284;1584543428;366454;0.1082644;
1584543428;466998;1143;953826;1584543428;466998;0.1082644;
1584543428;567541;1144;54366;1584543428;567541;0.1082644;
1584543428;668042;1144;154867;1584543428;668042;0.1082644;
1584543428;768658;1144;255481;1584543428;768658;0.1082644;
1584543428;869139;1144;355966;1584543428;869139;0.1082644;
1584543428;969707;1144;456585;1584543428;969707;0.1082644;
1584543429;70286;1144;557154;1584543429;70286;0.1082644;
1584543429;170587;1144;657414;1584543429;170587;0.1082644;
1584543429;271360;1144;758416;1584543429;271360;0.1082644;
1584543429;372369;1144;859209;1584543429;372369;0.1082644;
1584543429;472908;1144;959749;1584543429;472908;0.1082644;
1584543429;573497;1145;60336;1584543429;573497;0.1082644;
1584543429;674046;1145;160895;1584543429;674046;0.1082644;
1584543429;774816;1145;261653;1584543429;774816;0.1082644;
1584543429;875308;1145;362156;1584543429;875308;0.1082644;
1584543429;975809;1145;462648;1584543429;975809;0.1082644;
1584543430;76317;1145;563185;1584543430;76317;0.1082644;
1584543430;177073;1145;664023;1584543430;177073;0.1082644;
1584543430;278090;1145;764930;1584543430;278090;0.1082644;
1584543430;378683;1145;865530;1584543430;378683;0.1082644;
1584543430;479224;1145;966073;1584543430;479224;0.1082644;
1584543430;579775;1146;66624;1584543430;579775;0.1082644;
1584543430;680342;1146;167181;1584543430;680342;0.1082644;
1584543430;780918;1146;267984;1584543430;780918;0.1082644;
1584543430;881782;1146;368628;1584543430;881782;0.1082644;
1584543430;982413;1146;469370;1584543430;982413;0.1082644;
1584543431;83362;1146;570216;1584543431;83362;0.1082644;
1584543431;184020;1146;670873;1584543431;184020;0.1082644;
1584543431;284604;1146;771454;1584543431;284604;0.1082644;
1584543431;385199;1146;872052;1584543431;385199;0.1082644;
1584543431;485805;1146;972649;1584543431;485805;0.1082644;
1584543431;586423;1147;73270;1584543431;586423;0.1082644;
1584543431;687057;1147;173925;1584543431;687057;0.1082644;
1584543431;787694;1147;274638;1584543431;787694;0.1082644;
1584543431;888605;1147;375453;1584543431;888605;0.1082644;
1584543431;989245;1147;476080;1584543431;989245;0.1082644;
1584543432;89727;1147;576569;1584543432;89727;0.1082644;
1584543432;190307;1147;677167;1584543432;190307;0.1082644;
1584543432;291020;1147;777869;1584543432;291020;0.1082644;
1584543432;391585;1147;878434;1584543432;391585;0.1082644;
1584543432;492175;1147;979029;1584543432;492175;0.1082644;
1584543432;592809;1148;79663;1584543432;592809;0.1082644;
1584543432;693398;1148;180251;1584543432;693398;0.1082644;
1584543432;794029;1148;280881;1584543432;794029;0.1082644;
1584543432;894668;1148;381520;1584543432;894668;0.1082644;
1584543432;995311;1148;482163;1584543432;995311;0.1082644;
1584543433;95947;1148;582797;1584543433;95947;0.1082644;
1584543433;196622;1148;683474;1584543433;196622;0.1082644;
1584543433;297380;1148;784331;1584543433;297380;0.1082644;
1584543433;398375;1148;885223;1584543433;398375;0.1082644;
1584543433;499051;1148;985908;1584543433;499051;0.1082644;
1584543433;599688;1149;86542;1584543433;599688;0.1082644;
1584543433;700323;1149;187175;1584543433;700323;0.1082644;
1584543433;801095;1149;287946;1584543433;801095;0.1082644;
1584543433;901674;1149;388528;1584543433;901674;0.1082644;
1584543434;2396;1149;489245;1584543434;2396;0.1082644;
1584543434;103011;1149;589857;1584543434;103011;0.1082644;
1584543434;203616;1149;690465;1584543434;203616;0.1082644;
1584543434;304248;1149;791099;1584543434;304248;0.1082644;
1584543434;404894;1149;891742;1584543434;404894;0.1082644;
1584543434;505530;1149;992379;1584543434;505530;0.1082644;
1584543434;606154;1150;93002;1584543434;606154;0.1082644;
1584543434;706817;1150;193668;1584543434;706817;0.1082644;
1584543434;807487;1150;294333;1584543434;807487;0.1082644;
1584543434;908113;1150;394968;1584543434;908113;0.1082644;
1584543435;8755;1150;495606;1584543435;8755;0.1082644;
1584543435;109411;1150;596265;1584543435;109411;0.1082644;
1584543435;210100;1150;696949;1584543435;210100;0.1082644;
1584543435;310782;1150;797634;1584543435;310782;0.1082644;
1584543435;411767;1150;898621;1584543435;411767;0.1082644;
1584543435;512550;1150;999403;1584543435;512550;0.1082644;
1584543435;613107;1151;99958;1584543435;613107;0.1082644;
1584543435;713685;1151;200534;1584543435;713685;0.1082644;
1584543435;814425;1151;301285;1584543435;814425;0.1082644;
1584543435;914955;1151;401793;1584543435;914955;0.1082644;
1584543436;15434;1151;502285;1584543436;15434;0.1082644;
1584543436;116050;1151;602903;1584543436;116050;0.1082644;
1584543436;216714;1151;703563;1584543436;216714;0.1082644;
1584543436;317440;1151;804388;1584543436;317440;0.1082644;
1584543436;417521;1151;904370;1584543436;417521;0.1082644;
1584543436;518222;1152;5082;1584543436;518222;0.1082644;
1584543436;618827;1152;105677;1584543436;618827;0.1082644;
1584543436;719465;1152;206307;1584543436;719465;0.1082644;
1584543436;820066;1152;306900;1584543436;820066;0.1134068;
1584543436;920626;1152;407464;1584543436;920626;0.1134068;
1584543437;21297;1152;508149;1584543437;21297;0.1134068;
1584543437;121936;1152;608884;1584543437;121936;0.1134068;
1584543437;223282;1152;710211;1584543437;223282;0.1082644;
1584543437;324030;1152;810880;1584543437;324030;0.1134068;
1584543437;424666;1152;911512;1584543437;424666;0.1082644;
1584543437;525294;1153;12140;1584543437;525294;0.1082644;
1584543437;625942;1153;112789;1584543437;625942;0.1082644;
1584543437;726673;1153;213525;1584543437;726673;0.1134068;
1584543437;827361;1153;314210;1584543437;827361;0.1134068;
1584543437;928003;1153;414831;1584543437;928003;0.1134068;
1584543438;28653;1153;515598;1584543438;28653;0.1134068;
1584543438;129653;1153;616500;1584543438;129653;0.1134068;
1584543438;230296;1153;717135;1584543438;230296;0.1134068;
1584543438;330912;1153;817825;1584543438;330912;0.1134068;
1584543438;431609;1153;918473;1584543438;431609;0.1134068;
1584543438;532203;1154;19036;1584543438;532203;0.1134068;
1584543438;632703;1154;119538;1584543438;632703;0.1134068;
1584543438;733221;1154;220069;1584543438;733221;0.1134068;
1584543438;833910;1154;320866;1584543438;833910;0.1134068;
1584543438;933979;1154;420819;1584543438;933979;0.1134068;
1584543439;34531;1154;521371;1584543439;34531;0.1134068;
1584543439;135153;1154;622015;1584543439;135153;0.1134068;
1584543439;235818;1154;722664;1584543439;235818;0.1134068;
1584543439;336484;1154;823316;1584543439;336484;0.1134068;
1584543439;436970;1154;923797;1584543439;436970;0.1082644;
1584543439;537480;1155;24307;1584543439;537480;0.1134068;
1584543439;638051;1155;125057;1584543439;638051;0.1134068;
1584543439;739036;1155;225876;1584543439;739036;0.1134068;
1584543439;839537;1155;326360;1584543439;839537;0.1134068;
1584543439;939947;1155;426770;1584543439;939947;0.1134068;
1584543440;40367;1155;527195;1584543440;40367;0.1134068;
1584543440;140836;1155;627666;1584543440;140836;0.1134068;
1584543440;241521;1155;728358;1584543440;241521;0.1134068;
1584543440;342005;1155;828831;1584543440;342005;0.1134068;
1584543440;442435;1155;929259;1584543440;442435;0.1134068;
1584543440;542898;1156;29727;1584543440;542898;0.1134068;
1584543440;643357;1156;130194;1584543440;643357;0.1134068;
1584543440;743854;1156;230691;1584543440;743854;0.1134068;
1584543440;844347;1156;331182;1584543440;844347;0.1134068;
1584543440;944823;1156;431648;1584543440;944823;0.1134068;
1584543441;45264;1156;532093;1584543441;45264;0.1082644;
1584543441;145707;1156;632537;1584543441;145707;0.1134068;
1584543441;246180;1156;733008;1584543441;246180;0.1134068;
1584543441;346629;1156;833478;1584543441;346629;0.1134068;
1584543441;447070;1156;933898;1584543441;447070;0.1082644;
1584543441;547536;1157;34363;1584543441;547536;0.1082644;
1584543441;648003;1157;134832;1584543441;648003;0.1082644;
1584543441;748498;1157;235322;1584543441;748498;0.1082644;
1584543441;848946;1157;335770;1584543441;848946;0.1082644;
1584543441;949390;1157;436221;1584543441;949390;0.1134068;
1584543442;49789;1157;536614;1584543442;49789;0.1134068;
1584543442;150225;1157;637048;1584543442;150225;0.1134068;
1584543442;250642;1157;737466;1584543442;250642;0.1134068;
1584543442;351075;1157;837905;1584543442;351075;0.1134068;
1584543442;451523;1157;938359;1584543442;451523;0.1134068;
1584543442;551985;1158;38818;1584543442;551985;0.1134068;
1584543442;652422;1158;139255;1584543442;652422;0.1134068;
1584543442;752940;1158;239780;1584543442;752940;0.1134068;
1584543442;853412;1158;340241;1584543442;853412;0.1134068;
1584543442;953851;1158;440696;1584543442;953851;0.1134068;
1584543443;54349;1158;541179;1584543443;54349;0.1134068;
1584543443;154997;1158;641824;1584543443;154997;0.1134068;
1584543443;255773;1158;742707;1584543443;255773;0.1134068;
1584543443;356207;1158;843035;1584543443;356207;0.1082644;
1584543443;456620;1158;943449;1584543443;456620;0.1134068;
1584543443;557088;1159;43924;1584543443;557088;0.1082644;
1584543443;657563;1159;144391;1584543443;657563;0.1082644;
1584543443;758014;1159;244839;1584543443;758014;0.1134068;
1584543443;858437;1159;345261;1584543443;858437;0.1134068;
1584543443;958880;1159;445733;1584543443;958880;0.1134068;
1584543444;59350;1159;546178;1584543444;59350;0.1134068;
1584543444;159781;1159;646607;1584543444;159781;0.1134068;
1584543444;260204;1159;747037;1584543444;260204;0.1134068;
1584543444;360651;1159;847479;1584543444;360651;0.1134068;
1584543444;461226;1159;948058;1584543444;461226;0.1134068;
1584543444;561680;1160;48512;1584543444;561680;0.1134068;
1584543444;662144;1160;148983;1584543444;662144;0.1134068;
1584543444;762607;1160;249449;1584543444;762607;0.1134068;
1584543444;863099;1160;349932;1584543444;863099;0.1134068;
1584543444;963575;1160;450409;1584543444;963575;0.1134068;
1584543445;64091;1160;550925;1584543445;64091;0.1134068;
1584543445;164592;1160;651428;1584543445;164592;0.1134068;
1584543445;265074;1160;751905;1584543445;265074;0.1134068;
1584543445;365564;1160;852393;1584543445;365564;0.1134068;
1584543445;466019;1160;952847;1584543445;466019;0.1134068;
1584543445;566483;1161;53310;1584543445;566483;0.1134068;
1584543445;666952;1161;153779;1584543445;666952;0.1134068;
1584543445;767393;1161;254234;1584543445;767393;0.1134068;
1584543445;867911;1161;354813;1584543445;867911;0.1134068;
1584543445;968693;1161;455535;1584543445;968693;0.1134068;
1584543446;69264;1161;556112;1584543446;69264;0.1134068;
1584543446;169903;1161;656799;1584543446;169903;0.1134068;
1584543446;270659;1161;757514;1584543446;270659;0.1134068;
1584543446;371416;1161;858267;1584543446;371416;0.1134068;
1584543446;471993;1161;958849;1584543446;471993;0.1134068;
1584543446;572610;1162;59452;1584543446;572610;0.1134068;
1584543446;673149;1162;160013;1584543446;673149;0.1134068;
1584543446;773785;1162;260648;1584543446;773785;0.1134068;
1584543446;874333;1162;361195;1584543446;874333;0.1134068;
1584543446;975003;1162;461867;1584543446;975003;0.1134068;
1584543447;75626;1162;562458;1584543447;75626;0.1082644;
1584543447;176129;1162;662984;1584543447;176129;0.1134068;
1584543447;276783;1162;763645;1584543447;276783;0.1134068;
1584543447;377505;1162;864386;1584543447;377505;0.1134068;
1584543447;478122;1162;964973;1584543447;478122;0.1082644;
1584543447;578790;1163;65641;1584543447;578790;0.1134068;
1584543447;679562;1163;166422;1584543447;679562;0.1134068;
1584543447;780227;1163;267075;1584543447;780227;0.1134068;
1584543447;880831;1163;367724;1584543447;880831;0.1134068;
1584543447;981524;1163;468363;1584543447;981524;0.1134068;
1584543448;82186;1163;569015;1584543448;82186;0.1134068;
1584543448;182712;1163;669557;1584543448;182712;0.1134068;
1584543448;283331;1163;770172;1584543448;283331;0.1134068;
1584543448;383944;1163;870796;1584543448;383944;0.1134068;
1584543448;484647;1163;971480;1584543448;484647;0.1134068;
1584543448;585185;1164;72033;1584543448;585185;0.1134068;
1584543448;685825;1164;172672;1584543448;685825;0.1134068;
1584543448;786489;1164;273336;1584543448;786489;0.1134068;
1584543448;887209;1164;374057;1584543448;887209;0.1134068;
1584543448;987910;1164;474854;1584543448;987910;0.1134068;
1584543449;88939;1164;575773;1584543449;88939;0.1134068;
