sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;distance;
1584543407;958905;1123;450560;1584543407;958832;1.42;
1584543408;64338;1123;554686;1584543408;64272;1.53;
1584543408;161942;1123;652304;1584543408;161876;1.59;
1584543408;259403;1123;749789;1584543408;259332;1.7;
1584543408;363372;1123;853786;1584543408;363307;1.69;
1584543408;465266;1123;958426;1584543408;465200;1.75;
1584543408;573589;1124;64869;1584543408;573516;1.83;
1584543408;669642;1124;160260;1584543408;669576;1.9;
1584543408;766770;1124;257261;1584543408;766692;2.01;
1584543408;866027;1124;356496;1584543408;865620;2.04;
1584543408;966701;1124;457185;1584543408;966624;1.84;
1584543409;71709;1124;562191;1584543409;71643;2.2;
1584543409;168933;1124;659414;1584543409;168856;2.26;
1584543409;269527;1124;760093;1584543409;269450;2.33;
1584543409;373612;1124;864312;1584543409;373547;2.39;
1584543409;473250;1124;963687;1584543409;473190;2.47;
1584543409;574529;1125;64998;1584543409;574464;2.56;
1584543409;674182;1125;164616;1584543409;674119;2.61;
1584543409;876902;1125;367314;1584543409;876835;2.74;
1584543409;977617;1125;470799;1584543409;976621;2.82;
1584543410;79898;1125;571581;1584543410;79832;2.9;
1584543410;180063;1125;671138;1584543410;180002;2.96;
1584543410;383034;1125;873490;1584543410;382977;2.21;
1584543410;480041;1125;970594;1584543410;479964;3.14;
1584543410;792350;1126;282761;1584543410;790436;3.34;
1584543410;989957;1126;480417;1584543410;989889;3.47;
1584543411;85625;1126;576962;1584543411;85556;3.46;
1584543411;190124;1126;680494;1584543411;190054;3.6;
1584543411;292712;1126;784169;1584543411;292646;4.27;
1584543411;393387;1126;885048;1584543411;393321;3.24;
1584543412;196200;1127;686699;1584543412;196123;4.22;
1584543413;16639;1128;510106;1584543413;16580;3.47;
1584543413;724728;1129;215179;1584543413;724651;1.98;
1584543413;930001;1129;420395;1584543413;929935;1.49;
1584543414;234132;1129;724458;1584543414;234060;2.29;
1584543414;332878;1129;823348;1584543414;332816;2.38;
1584543414;435575;1129;926011;1584543414;435507;2.05;
1584543414;533586;1130;24318;1584543414;533521;1.42;
1584543414;634592;1130;125031;1584543414;634520;1.45;
1584543414;736869;1130;227380;1584543414;736797;1.49;
1584543414;836911;1130;327336;1584543414;836851;1.48;
1584543414;943331;1130;434353;1584543414;943266;1.55;
1584543415;40339;1130;530755;1584543415;40273;1.71;
1584543415;139511;1130;630883;1584543415;139445;1.75;
1584543415;242854;1130;733353;1584543415;242779;1.71;
1584543415;342725;1130;833043;1584543415;342665;2.13;
1584543415;442722;1130;933182;1584543415;442652;1.84;
1584543415;543946;1131;34364;1584543415;543878;2.26;
1584543415;646788;1131;137842;1584543415;646719;2.31;
1584543415;745559;1131;236147;1584543415;745491;2.07;
1584543415;847700;1131;338159;1584543415;847631;2.08;
1584543415;948331;1131;438778;1584543415;948264;2.14;
1584543416;54173;1131;544465;1584543416;54115;1.48;
1584543416;150129;1131;640449;1584543416;150056;2.54;
1584543416;251680;1131;743381;1584543416;251606;2.73;
1584543416;352637;1131;843106;1584543416;352568;2.38;
1584543416;452423;1131;944439;1584543416;452350;2.46;
1584543416;552984;1132;43408;1584543416;552916;2.91;
1584543416;654030;1132;144467;1584543416;653965;2.76;
1584543416;755690;1132;246106;1584543416;755620;2.64;
1584543416;855743;1132;346203;1584543416;855678;2.71;
1584543416;961048;1132;452113;1584543416;960983;3.49;
1584543417;57643;1132;548863;1584543417;57569;1.78;
1584543417;160019;1132;650556;1584543417;159945;1.96;
1584543417;259133;1132;749639;1584543417;259059;1.79;
1584543417;360677;1132;851132;1584543417;360607;1.82;
1584543417;462524;1132;952995;1584543417;462455;1.75;
1584543417;571806;1133;62177;1584543417;571734;1.88;
1584543417;666484;1133;156946;1584543417;666414;1.86;
1584543417;766569;1133;257075;1584543417;766492;2;
1584543417;869410;1133;360137;1584543417;869334;2.05;
1584543417;970897;1133;461449;1584543417;970820;2.12;
1584543418;71657;1133;563543;1584543418;71580;2.18;
1584543418;176861;1133;667453;1584543418;176785;2.25;
1584543418;277977;1133;769916;1584543418;277903;2.3;
1584543418;378735;1133;870120;1584543418;378659;2.37;
1584543418;479645;1133;970258;1584543418;479567;2.43;
1584543418;580857;1134;72812;1584543418;580780;2.49;
1584543418;681462;1134;173512;1584543418;681385;2.53;
1584543418;782640;1134;273194;1584543418;782563;2.51;
1584543418;882658;1134;373214;1584543418;882582;2.57;
1584543418;983632;1134;474189;1584543418;983555;2.73;
1584543419;84810;1134;575372;1584543419;84737;2.79;
1584543419;187694;1134;680224;1584543419;187623;2.86;
1584543419;286459;1134;776976;1584543419;286382;2.83;
1584543419;387925;1134;878260;1584543419;387854;2.9;
1584543419;489990;1134;980539;1584543419;489913;3.05;
1584543419;590967;1135;81521;1584543419;590894;1.36;
1584543419;694124;1135;184671;1584543419;694050;3.19;
1584543419;796313;1135;286888;1584543419;796237;3.26;
1584543419;896343;1135;386907;1584543419;896269;2.06;
1584543419;997570;1135;488209;1584543419;997497;1.54;
1584543420;100191;1135;590730;1584543420;100117;1.6;
1584543420;201179;1135;691506;1584543420;201107;3.55;
1584543420;304809;1135;795309;1584543420;304741;1.5;
1584543420;401969;1135;892419;1584543420;401891;1.51;
1584543420;503825;1135;994364;1584543420;503749;1.54;
1584543420;608834;1136;99267;1584543420;608758;1.48;
1584543420;706624;1136;196984;1584543420;706554;1.33;
1584543420;806399;1136;296835;1584543420;806326;1.4;
1584543420;908001;1136;398450;1584543420;907932;1.44;
1584543421;9632;1136;500320;1584543421;9559;1.55;
1584543421;108556;1136;599111;1584543421;108480;1.52;
1584543421;210105;1136;701792;1584543421;210028;1.58;
1584543421;311774;1136;802353;1584543421;311697;1.64;
1584543421;412618;1136;903164;1584543421;412545;1.7;
1584543421;513621;1137;4347;1584543421;513544;1.76;
1584543421;613986;1137;104522;1584543421;613909;1.84;
1584543421;714007;1137;205900;1584543421;713930;1.86;
1584543421;823644;1137;314259;1584543421;823568;1.93;
1584543421;918365;1137;409406;1584543421;918290;1.98;
1584543422;35607;1137;529457;1584543422;35541;2.04;
1584543422;129524;1137;621723;1584543422;129452;2.12;
1584543422;233495;1137;724138;1584543422;233427;2.17;
1584543422;330853;1137;821317;1584543422;330787;2.24;
1584543422;431659;1137;922068;1584543422;431589;2.3;
1584543422;535558;1138;26015;1584543422;535491;2.35;
1584543422;633642;1138;124297;1584543422;633573;2.46;
1584543422;734349;1138;224838;1584543422;734279;2.49;
1584543422;839210;1138;332761;1584543422;838555;1.28;
1584543422;936239;1138;426754;1584543422;936167;2.62;
1584543423;34798;1138;525281;1584543423;34730;2.75;
1584543423;136094;1138;626548;1584543423;136025;2.74;
1584543423;240281;1138;734202;1584543423;240209;1.25;
1584543423;344426;1138;834853;1584543423;344355;2.9;
1584543423;442995;1138;934702;1584543423;442926;2.92;
1584543423;542045;1139;34103;1584543423;541920;3.04;
1584543423;642669;1139;133229;1584543423;642593;3.38;
1584543423;743805;1139;234368;1584543423;743729;3.35;
1584543423;847300;1139;339381;1584543423;847231;3.48;
1584543423;948089;1139;438523;1584543423;948015;3.55;
1584543424;47032;1139;537331;1584543424;46964;3.63;
1584543424;149458;1139;641399;1584543424;149389;3.58;
1584543424;351621;1139;843543;1584543424;351547;2.04;
1584543424;452122;1139;942674;1584543424;452046;3.91;
1584543424;553345;1140;44970;1584543424;553270;2.01;
1584543424;654635;1140;145065;1584543424;654566;1.47;
1584543424;855372;1140;345901;1584543424;855295;2.4;
1584543424;957253;1140;448821;1584543424;957175;4.15;
1584543425;258936;1140;753063;1584543425;258860;4.38;
1584543425;363190;1140;857551;1584543425;363119;4.42;
1584543425;663039;1141;153473;1584543425;662962;4.12;
1584543425;761959;1141;252475;1584543425;761882;4.16;
1584543425;863173;1141;353699;1584543425;863097;4.23;
1584543425;964142;1141;454666;1584543425;964065;4.28;
1584543426;65357;1141;557327;1584543426;65284;2.52;
1584543427;375607;1142;866169;1584543427;375530;1.06;
1584543428;284425;1143;774756;1584543428;284354;0.94;
1584543428;686030;1144;176438;1584543428;685962;2.92;
1584543428;787917;1144;278412;1584543428;787849;2.7;
1584543428;887779;1144;378179;1584543428;887710;2.74;
1584543429;6452;1144;496934;1584543429;6379;2.81;
1584543429;107012;1144;597460;1584543429;106935;2.94;
1584543429;207191;1144;697921;1584543429;207114;2.93;
1584543429;308459;1144;799040;1584543429;308384;2.84;
1584543429;409798;1144;900361;1584543429;409634;3.07;
1584543429;511192;1145;1798;1584543429;511115;3.12;
1584543429;612611;1145;103166;1584543429;612534;3.21;
1584543429;722309;1145;212892;1584543429;722235;1.84;
1584543429;818409;1145;308971;1584543429;818335;1.91;
1584543429;938327;1145;428836;1584543429;938255;1.95;
1584543430;20056;1145;510610;1584543430;19981;2;
1584543430;121301;1145;613314;1584543430;121227;2.06;
1584543430;222007;1145;712593;1584543430;221932;2.14;
1584543430;323186;1145;813766;1584543430;323112;2.17;
1584543430;425891;1145;916457;1584543430;425816;2.23;
1584543430;526836;1146;17432;1584543430;526761;2.36;
1584543430;627897;1146;118458;1584543430;627823;2.36;
1584543430;728672;1146;219253;1584543430;728598;2.42;
1584543430;829760;1146;320335;1584543430;829597;2.47;
1584543430;939687;1146;430125;1584543430;939629;2.52;
1584543431;32986;1146;524129;1584543431;32917;2.59;
1584543431;134768;1146;625257;1584543431;134699;2.65;
1584543431;243396;1146;735926;1584543431;243323;2.73;
1584543431;344118;1146;834465;1584543431;344045;2.79;
1584543431;441103;1146;933044;1584543431;441032;2.85;
1584543431;543855;1147;34349;1584543431;543788;1.09;
1584543431;646845;1147;138625;1584543431;646773;3;
1584543431;747398;1147;237812;1584543431;747323;1.19;
1584543431;843330;1147;334126;1584543431;843255;1.24;
1584543431;961332;1147;455806;1584543431;961259;3.19;
1584543432;48592;1147;538989;1584543432;48521;1.45;
1584543432;146862;1147;637354;1584543432;146792;1.4;
1584543432;247711;1147;738152;1584543432;247646;1.43;
1584543432;348360;1147;838890;1584543432;348284;1.48;
1584543432;454430;1147;950151;1584543432;454357;1.53;
1584543432;551980;1148;43999;1584543432;551909;1.74;
1584543432;651436;1148;144638;1584543432;651360;1.78;
1584543432;755330;1148;245845;1584543432;755257;1.71;
1584543432;953645;1148;444350;1584543432;953571;1.04;
1584543433;54757;1148;547252;1584543433;54682;1.95;
1584543433;156698;1148;648921;1584543433;156629;2.22;
1584543433;256382;1148;746701;1584543433;256311;1.43;
1584543433;361882;1148;852735;1584543433;361613;1.47;
1584543433;458197;1148;948661;1584543433;458120;1.53;
1584543433;560049;1149;50582;1584543433;559972;1.59;
1584543433;762823;1149;253262;1584543433;762752;1.13;
1584543433;862590;1149;353036;1584543433;862519;1.2;
1584543433;964824;1149;457251;1584543433;964751;1.19;
1584543434;64764;1149;555197;1584543434;64692;1.21;
1584543434;165583;1149;657023;1584543434;165513;1.27;
1584543434;265647;1149;758291;1584543434;265570;1.32;
1584543434;367356;1149;857809;1584543434;367281;1.37;
1584543434;468391;1149;961196;1584543434;468320;1.42;
1584543434;567970;1150;58557;1584543434;567413;1.45;
1584543434;669396;1150;161235;1584543434;669328;1.5;
1584543434;770830;1150;261648;1584543434;770761;1.54;
1584543434;870306;1150;360775;1584543434;870238;1.59;
1584543434;970116;1150;460701;1584543434;970040;1.63;
1584543435;73938;1150;564458;1584543435;73868;1.67;
1584543435;173067;1150;663535;1584543435;172989;1.71;
1584543435;273931;1150;766475;1584543435;273855;1.81;
1584543435;374183;1150;864742;1584543435;374106;1.83;
1584543435;476253;1150;966877;1584543435;476176;1.88;
1584543435;576291;1151;69034;1584543435;576218;1.61;
1584543435;678040;1151;170826;1584543435;677966;0.8;
1584543435;778462;1151;269001;1584543435;778389;1.66;
1584543435;879824;1151;370357;1584543435;879752;0.93;
1584543435;982735;1151;473170;1584543435;982664;2.23;
1584543436;80751;1151;571335;1584543436;80675;2.26;
1584543436;182056;1151;674539;1584543436;181986;2.31;
1584543436;283063;1151;773539;1584543436;282991;2.36;
1584543436;383568;1151;874040;1584543436;383495;2.44;
1584543436;483425;1151;975543;1584543436;483300;3.89;
1584543436;685489;1152;176256;1584543436;685415;2.6;
1584543436;788163;1152;278742;1584543436;788086;2.68;
1584543436;894245;1152;384839;1584543436;894168;2.82;
1584543437;363;1152;490934;1584543437;291;2.19;
1584543437;103237;1152;593874;1584543437;103161;2.32;
1584543437;202135;1152;692725;1584543437;202063;2.88;
1584543437;307469;1152;800934;1584543437;307396;0.9;
1584543437;405340;1152;899365;1584543437;405263;3;
1584543437;511422;1153;2006;1584543437;511346;3.09;
1584543437;604555;1153;95106;1584543437;604478;1.15;
1584543437;809606;1153;300560;1584543437;809529;4.05;
1584543438;112844;1153;603376;1584543438;112772;2.02;
1584543438;418201;1153;908676;1584543438;418126;1.63;
1584543439;24176;1154;514531;1584543439;24103;1.84;
1584543440;338318;1155;830589;1584543440;334941;3.63;
1584543440;746791;1156;238822;1584543440;737365;3.77;
1584543440;937454;1156;429575;1584543440;937380;2.19;
1584543441;48071;1156;540916;1584543441;48002;2.29;
1584543441;137262;1156;628800;1584543441;137191;2.38;
1584543441;239578;1156;730017;1584543441;239505;2.33;
1584543441;342947;1156;833336;1584543441;342870;2.06;
1584543441;452291;1156;948357;1584543441;452221;2.17;
1584543441;547189;1157;37628;1584543441;547121;1.61;
1584543441;648820;1157;139247;1584543441;648750;2.26;
1584543441;750662;1157;241084;1584543441;750591;1.68;
1584543441;856159;1157;350294;1584543441;856088;2.31;
1584543441;947598;1157;437984;1584543441;947528;2.02;
1584543442;50221;1157;541490;1584543442;50148;1.82;
1584543442;151365;1157;641828;1584543442;151294;2.08;
1584543442;251769;1157;742227;1584543442;251698;1.7;
1584543442;353392;1157;844153;1584543442;353325;2.15;
1584543442;453956;1157;944424;1584543442;453885;2.19;
1584543442;553508;1158;44167;1584543442;553440;2.45;
1584543442;653494;1158;145121;1584543442;653426;2.14;
1584543442;755583;1158;246078;1584543442;755514;1.28;
1584543443;158001;1158;648496;1584543443;157932;3.03;
1584543443;259764;1158;750325;1584543443;259695;2.82;
1584543443;359240;1158;849622;1584543443;359178;2.91;
1584543443;458591;1158;949089;1584543443;458520;1.6;
1584543443;560938;1159;51401;1584543443;560870;3.03;
1584543443;659144;1159;149598;1584543443;659073;3.08;
1584543443;760415;1159;250885;1584543443;760344;1.28;
1584543443;861041;1159;351501;1584543443;860969;2.82;
1584543443;962137;1159;452627;1584543443;962068;1.57;
1584543444;63112;1159;553582;1584543444;63043;1.51;
1584543444;162616;1159;654777;1584543444;162542;1.47;
1584543444;262341;1159;752745;1584543444;262291;1.57;
1584543444;363916;1159;854423;1584543444;363846;1.66;
1584543444;464375;1159;958052;1584543444;464308;1.69;
1584543444;565128;1160;55555;1584543444;565069;1.83;
1584543444;667579;1160;158036;1584543444;667509;1.84;
1584543444;768410;1160;258940;1584543444;768346;1.9;
1584543444;868646;1160;359103;1584543444;868580;1.95;
1584543444;969934;1160;460409;1584543444;969865;2.01;
1584543445;70163;1160;560631;1584543445;70094;2.17;
1584543445;172234;1160;662591;1584543445;172162;2.24;
1584543445;273395;1160;764591;1584543445;273327;2.28;
1584543445;375346;1160;868717;1584543445;375275;2.37;
1584543445;476407;1160;966800;1584543445;476336;2.43;
1584543445;579511;1161;70030;1584543445;579443;2.51;
1584543445;678335;1161;168846;1584543445;677338;2.58;
1584543445;979893;1161;470353;1584543445;979823;2.76;
1584543446;80671;1161;571155;1584543446;80608;2.8;
1584543446;183159;1161;673627;1584543446;183087;2.87;
1584543446;284328;1161;774759;1584543446;283634;2.94;
1584543446;384783;1161;875259;1584543446;384710;3.01;
1584543446;485453;1161;976071;1584543446;485384;3.11;
1584543446;586056;1162;76567;1584543446;585989;1.54;
1584543446;688785;1162;179221;1584543446;688715;1.4;
1584543446;788086;1162;279103;1584543446;788020;1.16;
1584543446;889986;1162;380442;1584543446;889921;1.24;
1584543446;991550;1162;482007;1584543446;991480;1.29;
1584543447;92784;1162;583271;1584543447;92717;1.12;
1584543447;193600;1162;684439;1584543447;193539;1.18;
1584543447;292620;1162;783109;1584543447;292554;1.25;
1584543447;393429;1162;885447;1584543447;393363;1.28;
1584543447;699606;1163;190122;1584543447;699540;1.65;
1584543447;799231;1163;289713;1584543447;799170;1.84;
1584543447;898168;1163;393696;1584543447;898094;1.54;
1584543448;5579;1163;497122;1584543448;5512;1.6;
1584543448;98669;1163;589317;1584543448;98401;1.65;
1584543448;199956;1163;690444;1584543448;199880;1.72;
1584543448;302496;1163;792981;1584543448;302424;1.79;
1584543448;403736;1163;894378;1584543448;403660;1.88;
1584543448;504521;1163;995010;1584543448;504451;1.91;
1584543448;604067;1164;94436;1584543448;603993;2.01;
1584543448;710374;1164;200891;1584543448;710312;0.91;
1584543448;813231;1164;303713;1584543448;813167;2.14;
1584543448;914681;1164;405093;1584543448;914607;2.2;
1584543449;14480;1164;504963;1584543449;14421;2.28;
1584543449;116484;1164;606937;1584543449;116421;2.35;
1584543449;219099;1164;709582;1584543449;219021;2.43;
1584543449;315656;1164;811956;1584543449;315580;2.52;
1584543449;427107;1164;918475;1584543449;427041;2.58;
1584543449;525126;1165;15571;1584543449;525059;2.66;
1584543449;624426;1165;114887;1584543449;624357;2.72;
1584543449;724556;1165;214977;1584543449;724489;2.83;
1584543449;826364;1165;316880;1584543449;826291;2.96;
1584543449;923755;1165;414254;1584543449;923685;3.18;
1584543450;24077;1165;514467;1584543450;24004;3.36;
1584543450;125481;1165;616172;1584543450;125404;1.79;
1584543450;227281;1165;717885;1584543450;227207;1.58;
1584543450;431294;1165;922862;1584543450;431237;3.29;
1584543450;527055;1166;17776;1584543450;526978;3.32;
1584543450;628961;1166;119607;1584543450;628849;3.85;
1584543450;730666;1166;222251;1584543450;730594;3.87;
1584543450;835857;1166;328391;1584543450;835792;3.99;
1584543451;142022;1166;632526;1584543451;141951;1.49;
1584543451;651945;1167;142436;1584543451;651880;4.18;
1584543451;750047;1167;242719;1584543451;749982;4.29;
1584543451;851133;1167;341584;1584543451;851064;4.35;
1584543453;167405;1168;657941;1584543453;167334;4.12;
1584543453;469968;1168;960541;1584543453;469601;2.29;
1584543453;572144;1169;63313;1584543453;572077;2.36;
1584543453;671274;1169;161657;1584543453;671203;2.41;
1584543453;774448;1169;268419;1584543453;774376;2.48;
1584543453;876064;1169;366549;1584543453;875994;2.59;
1584543453;975948;1169;466404;1584543453;975877;2.64;
1584543454;76290;1169;566675;1584543454;76218;2.76;
1584543454;177541;1169;669392;1584543454;177474;1.76;
1584543454;279085;1169;769644;1584543454;279014;2.89;
1584543454;379165;1169;869769;1584543454;379033;2.98;
1584543454;484728;1169;975214;1584543454;484656;3.17;
1584543454;591604;1170;82091;1584543454;591533;1.83;
1584543454;685865;1170;176393;1584543454;685615;0.85;
1584543454;790433;1170;282379;1584543454;790358;1.98;
1584543454;888061;1170;378607;1584543454;887996;2.1;
1584543454;991975;1170;482543;1584543454;991910;3.53;
1584543455;93306;1170;585477;1584543455;93240;3.62;
1584543455;201040;1170;691528;1584543455;200971;2.32;
1584543455;301866;1170;792376;1584543455;301598;3.83;
1584543455;400287;1170;892226;1584543455;400213;2.49;
1584543455;499995;1170;990517;1584543455;499927;1.11;
1584543455;601139;1171;91731;1584543455;601067;1.89;
1584543455;708459;1171;198953;1584543455;708388;2.71;
1584543455;810167;1171;301358;1584543455;810099;2.8;
1584543455;913236;1171;405429;1584543455;913103;2.89;
1584543456;16689;1171;507206;1584543456;16621;2.06;
1584543456;320219;1171;810616;1584543456;320151;1.35;
1584543456;429063;1171;919573;1584543456;428996;1.53;
1584543456;529004;1172;23460;1584543456;528939;1.49;
1584543456;632210;1172;122825;1584543456;632138;1.44;
1584543456;728927;1172;219392;1584543456;728853;1.55;
1584543456;837943;1172;333007;1584543456;837872;1.84;
1584543456;932180;1172;422678;1584543456;932106;1.37;
1584543457;33446;1172;524369;1584543457;33374;1.46;
1584543457;133462;1172;634167;1584543457;133390;1.54;
1584543457;235656;1172;726214;1584543457;235586;1.07;
1584543457;336709;1172;827227;1584543457;336639;1.15;
1584543457;436725;1172;928256;1584543457;436651;1.2;
1584543457;541521;1173;39070;1584543457;541442;1.29;
1584543457;644111;1173;134591;1584543457;644041;1.38;
1584543457;744688;1173;235147;1584543457;744620;1.49;
1584543457;852578;1173;342995;1584543457;852516;1.57;
1584543457;942964;1173;433419;1584543457;942893;1.71;
1584543458;43252;1173;533661;1584543458;43180;1.76;
1584543458;150299;1173;640838;1584543458;150230;1.85;
1584543458;259922;1173;750472;1584543458;259852;0.92;
1584543458;352568;1173;843041;1584543458;352502;2.07;
1584543458;454234;1173;944698;1584543458;454165;2.12;
1584543458;553203;1174;43657;1584543458;553136;2.23;
1584543458;653936;1174;144448;1584543458;653870;2.34;
1584543458;759547;1174;250068;1584543458;759483;2.43;
1584543458;856729;1174;347208;1584543458;856659;2.52;
1584543458;956970;1174;449369;1584543458;956904;2.59;
1584543459;56507;1174;547006;1584543459;56444;1.06;
1584543459;156522;1174;647013;1584543459;156456;1.1;
1584543459;259349;1174;749870;1584543459;259281;0.97;
1584543459;357355;1174;847769;1584543459;357305;1.28;
1584543459;459759;1174;950191;1584543459;459690;1.3;
1584543459;560708;1175;51203;1584543459;560640;1.32;
1584543459;663043;1175;153523;1584543459;662973;1.58;
1584543459;764701;1175;255210;1584543459;764632;1.62;
1584543459;866330;1175;356852;1584543459;866255;1.7;
1584543459;965503;1175;458068;1584543459;965431;1.03;
1584543460;372015;1175;862564;1584543460;371947;3.58;
1584543460;773999;1176;264511;1584543460;773928;3.95;
1584543461;175335;1176;665916;1584543461;175268;1.43;
1584543461;277578;1176;768427;1584543461;277501;3.65;
1584543461;886636;1177;377143;1584543461;886563;1.5;
1584543461;984940;1177;475385;1584543461;984867;1.46;
1584543462;86244;1177;576782;1584543462;86166;1.47;
1584543463;402490;1178;893145;1584543463;402413;2.93;
1584543463;503572;1178;994079;1584543463;503507;3.57;
1584543463;606074;1179;96659;1584543463;606001;1.17;
1584543463;704495;1179;194898;1584543463;704384;1.21;
1584543463;807656;1179;298270;1584543463;807579;1.26;
1584543463;908854;1179;399448;1584543463;908786;1.29;
1584543464;16696;1179;507326;1584543464;16620;2.41;
1584543464;115565;1179;606200;1584543464;115489;1.62;
1584543464;214924;1179;705553;1584543464;214846;1.64;
1584543464;324867;1179;815365;1584543464;324796;1.87;
1584543464;417448;1179;908063;1584543464;417376;1.73;
1584543464;517437;1180;8870;1584543464;517370;2.01;
1584543464;621414;1180;115846;1584543464;621347;1.84;
1584543464;724230;1180;214689;1584543464;724162;1.88;
1584543464;822273;1180;312807;1584543464;822204;1.93;
1584543464;924935;1180;415392;1584543464;924870;1.97;
1584543465;22767;1180;513286;1584543465;22698;0.88;
1584543465;122105;1180;612797;1584543465;122033;2.17;
1584543465;225941;1180;717417;1584543465;225877;2.23;
1584543465;325100;1180;815680;1584543465;325027;2.1;
1584543465;426557;1180;917132;1584543465;426482;2.17;
1584543465;530139;1181;20689;1584543465;530067;2.31;
1584543465;635388;1181;125992;1584543465;635316;2.33;
1584543465;728289;1181;218849;1584543465;728219;2.48;
1584543465;833988;1181;324459;1584543465;833926;2.48;
1584543465;926592;1181;417669;1584543465;926524;2.37;
1584543466;28284;1181;523718;1584543466;28213;2.43;
1584543466;128269;1181;620197;1584543466;128198;2.47;
1584543466;229259;1181;721569;1584543466;229188;2.11;
1584543466;330051;1181;820628;1584543466;329977;2.63;
1584543466;431554;1181;921965;1584543466;431481;2.85;
1584543466;530267;1182;23645;1584543466;530192;2.9;
1584543466;631210;1182;121632;1584543466;631143;2.95;
1584543466;732720;1182;232026;1584543466;732591;3.02;
1584543466;842067;1182;332508;1584543466;841999;3.1;
1584543466;936623;1182;427085;1584543466;936548;3.15;
1584543467;36372;1182;526774;1584543467;36296;3.22;
1584543467;137390;1182;629347;1584543467;137318;3.31;
1584543467;239075;1182;729620;1584543467;237599;3.43;
1584543467;341171;1182;831693;1584543467;341103;1.84;
1584543467;443764;1182;934239;1584543467;443698;1.71;
1584543467;544265;1183;34782;1584543467;544195;1.77;
1584543467;645498;1183;136177;1584543467;645424;1.82;
1584543467;753983;1183;244480;1584543467;753917;1.9;
1584543467;851285;1183;342285;1584543467;851225;1.97;
1584543467;950140;1183;445476;1584543467;950070;2.06;
