group_05;1584542902674047;0;-0
group_05;1584542902775615;0;-0
group_05;1584542902875941;0;-0
group_05;1584542902973341;0;-0
group_05;158454290373559;0;-0
group_05;1584542903173470;0;-0
group_05;1584542903275335;0;-0
group_05;1584542903373892;0;-0
group_05;1584542903473243;0;-0
group_05;1584542903573217;0;-0
group_05;1584542903676744;0;-0
group_05;1584542903775273;0;-0
group_05;1584542903873423;0;-0
group_05;1584542903973577;0;-0
group_05;158454290473153;0;-0
group_05;1584542904173174;0;-0
group_05;1584542904275508;0;-0
group_05;1584542904373184;0;-0
group_05;1584542904475625;-0.00321927;-0
group_05;1584542904573379;-0.00450916;-0
group_05;1584542904673871;-0.0159814;0.0719785
group_05;1584542904775115;-0.00103214;0.0719785
group_05;1584542904873158;0.0477444;0.0719785
group_05;1584542904978991;0.0612914;0.0719785
group_05;158454290573144;0;0.0719785
group_05;1584542905173099;0.013633;0.0719785
group_05;1584542905279460;0.0349918;0.0719785
group_05;1584542905376973;0;0.0749791
group_05;1584542905473325;0;0.149949
group_05;1584542905572814;0;0.149949
group_05;1584542905673642;0.290888;0.131955
group_05;1584542905775478;0.290888;0.0929737
group_05;1584542905872995;0.290888;0.0659773
group_05;1584542905972813;0;0.0599851
group_05;158454290672914;0.138307;0.0569845
group_05;1584542906175966;0;0.0569845
group_05;1584542906275501;0.122868;0.0749791
group_05;1584542906373155;0.116716;0.0749791
group_05;1584542906472786;0.101942;0.0779797
group_05;1584542906572935;0.131201;0.0779797
group_05;1584542906673772;0.132671;0.0779797
group_05;1584542906774913;0.0768524;0.0779797
group_05;1584542906872686;0.0595024;0.101967
group_05;1584542906972834;0;0.11396
group_05;158454290772776;0;0.110968
group_05;1584542907172555;0;0.11396
group_05;1584542907274935;0.0974523;0.110968
group_05;1584542907372737;0.117808;0.110968
group_05;1584542907472599;0.132031;0.110968
group_05;1584542907573295;0.099243;0.110968
group_05;1584542907676450;0;0.110968
group_05;1584542907775069;0.0299865;-0
group_05;1584542907872893;0.0379831;-0
group_05;1584542907972860;0.0407038;-0
group_05;158454290872412;0.0193501;-0
group_05;1584542908172598;0.00825938;-0.113951
group_05;1584542908275075;-0.054098;-0
group_05;1584542908372625;-0.0458276;-0.0179858
group_05;1584542908472654;-0.0676159;-0.0509744
group_05;1584542908572519;-0.0554878;-0
group_05;1584542908673095;-0.00347437;-0
group_05;1584542908774540;-0.00773768;-0
group_05;1584542908873035;-0.0101798;-0.0899643
group_05;1584542908972983;-0.00926221;-0.143948
group_05;158454290972821;0;-0.143948
group_05;1584542909172487;0;-0.18593
group_05;1584542909275191;0;-0.0899643
group_05;1584542909372678;-0.0193414;-0.0899643
group_05;1584542909472096;0;-0
group_05;1584542909572446;-0.00716269;-0
group_05;1584542909672895;0;-0
group_05;1584542909774217;-0.00150419;-0
group_05;1584542909871989;-0.00084444;-0.0239869
group_05;1584542909972127;0;-0.14694
group_05;158454291071965;0;-0
group_05;1584542910171937;0;-0
group_05;1584542910274253;0;-0
group_05;1584542910371900;-0.00235969;-0
group_05;1584542910471906;-0.0102847;0.146949
group_05;1584542910572090;0.22654;-0
group_05;1584542910672539;0.0892982;-0
group_05;1584542910773997;0.0149417;-0
group_05;1584542910872002;0.0478492;0.161943
group_05;1584542910971908;0.236927;0.143957
group_05;158454291172029;0.290888;0.0929737
group_05;1584542911171945;0;0.0569845
group_05;1584542911277650;0.110669;0.0269964
group_05;1584542911372417;0.0575592;0.0179946
group_05;1584542911471938;0.0276043;0.0120023
group_05;1584542911571664;0.013575;0.0599851
group_05;1584542911672751;0.0501835;0.0809714
group_05;1584542911774742;0.0947335;0.0899731
group_05;1584542911871626;0.195718;0.206934
group_05;1584542911971804;0.290888;0.236922
group_05;158454291274268;0;0.242914
group_05;1584542912171933;0;0.0959743
group_05;1584542912273797;0;0.0179946
group_05;1584542912371724;0;-0
group_05;1584542912471506;0;0.0120023
group_05;1584542912571466;0;0.0509833
group_05;1584542912672387;0;0.0509833
group_05;1584542912773661;0;0.00300058
group_05;1584542912871571;0;0.0239958
group_05;1584542912971582;0;0.029997
group_05;158454291371420;0.0221286;0.0120023
group_05;1584542913171331;0.0244164;-0
group_05;1584542913273678;0.0235359;-0
group_05;1584542913371675;0.0110291;-0
group_05;1584542913471300;-0.00533545;0.131955
group_05;1584542913573831;0.0895037;0.251916
group_05;1584542913673214;0.245908;0.290888
group_05;1584542913773930;0.290888;0.290888
group_05;1584542913871575;0.207671;0.185939
group_05;1584542913971284;0.250166;-0
group_05;158454291471197;0.244952;-0
group_05;1584542914171330;0;-0
group_05;1584542914273974;0.0216701;-0
group_05;1584542914371134;0.0332462;-0
group_05;1584542914471366;0.0292583;-0
group_05;1584542914571075;-0.00393244;0.290888
group_05;1584542914671676;0;0.290888
group_05;1584542914773329;0;-0
group_05;1584542914871099;0;-0
group_05;1584542914971061;0.00607644;-0.0359804
group_05;158454291571472;-0.000275436;-0
group_05;1584542915173995;-0.00712972;-0
group_05;1584542915273165;-0.00271277;-0
group_05;1584542915371381;-0.000905991;-0
group_05;1584542915471166;-0.0013951;-0
group_05;1584542915571068;-0.00172267;-0
group_05;1584542915672057;0;-0
group_05;1584542915772789;0;-0
group_05;1584542915870931;0;-0
group_05;1584542915973716;0;-0
group_05;158454291671023;0;-0
group_05;1584542916170757;0;-0
group_05;1584542916273052;0;-0
group_05;1584542916370899;0;-0
group_05;1584542916470706;0;-0
group_05;1584542916571108;0;0.206934
group_05;1584542916671419;0;-0
group_05;1584542916776562;0;-0
group_05;1584542916871380;0;0.260909
group_05;1584542916970804;0;-0.104958
group_05;158454291770592;0;-0
group_05;1584542917171092;0;-0
group_05;1584542917272368;0;-0
group_05;1584542917370572;0;-0
group_05;1584542917470692;0;-0
group_05;1584542917573515;0;0.203933
group_05;1584542917671308;-0.0185691;0.200933
group_05;1584542917772220;0;0.185939
group_05;1584542917870667;0.290888;0.179937
group_05;1584542917970513;0.290888;0.221928
group_05;158454291870763;0.290888;0.128963
group_05;1584542918170583;0.290888;-0
group_05;1584542918272671;0;-0
group_05;1584542918370765;0;-0
group_05;1584542918470637;0.00933111;-0
group_05;1584542918570532;0.0373515;-0
group_05;1584542918671191;0;0.203933
group_05;1584542918772430;0;0.0929737
group_05;1584542918870298;0;0.0899731
group_05;1584542918970452;0;0.0689779
group_05;158454291973114;0.204786;0.0239958
group_05;1584542919170463;0;-0
group_05;1584542919272805;0;-0
group_05;1584542919370145;0.00794888;-0
group_05;1584542919470100;-0.00488614;-0
group_05;1584542919570261;0.00509357;-0.0419816
group_05;1584542919670736;0.00557848;-0.0239869
group_05;1584542919772076;-0.0147664;-0
group_05;1584542919870191;-0.00502023;-0
group_05;1584542919970095;-0.00340866;-0
group_05;158454292070164;0;-0
group_05;1584542920170335;0;-0
group_05;1584542920272276;0;-0
group_05;1584542920369906;-0.000168855;-0
group_05;1584542920470097;0;0.125962
group_05;1584542920569919;0;-0
group_05;1584542920671123;0.144135;-0
group_05;1584542920772256;0;-0
group_05;1584542920869890;0.00340554;-0
group_05;1584542920969813;0.00590134;-0
group_05;158454292169978;0.00393347;-0
group_05;1584542921169774;0.00420626;-0
group_05;1584542921272034;0.000762857;-0.18593
group_05;1584542921369932;0.0054288;-0
group_05;1584542921469732;-0.0434113;-0
group_05;1584542921569902;-0.0853263;-0
group_05;1584542921670671;0;-0
group_05;1584542921771873;0;-0
group_05;1584542921869708;0;-0
group_05;1584542921969999;0;-0
group_05;158454292269640;0;-0
group_05;1584542922169657;0;0.125962
group_05;1584542922272057;-0.0156821;0.122962
group_05;1584542922369901;0.0628882;0.0749791
group_05;1584542922469611;0.189804;0.0329887
group_05;1584542922570310;0.0855761;0.0120023
group_05;1584542922673526;0.0239049;-0
group_05;1584542922772536;0.0127759;-0
group_05;1584542922870085;0.00714294;-0
group_05;1584542922970465;0.00826278;-0
group_05;158454292369747;0.0187039;0.0239958
group_05;1584542923170115;0.00685023;0.0239958
group_05;1584542923271908;0.00317139;0.0239958
group_05;1584542923369354;0.00942633;0.0239958
group_05;1584542923473537;0;0.0929737
group_05;1584542923570308;0;0.0929737
group_05;1584542923669952;0;0.0899731
group_05;1584542923771600;0;0.0689779
group_05;1584542923869239;0;0.098966
group_05;1584542923969427;0;0.098966
group_05;158454292469367;0.106884;0.182938
group_05;1584542924169237;0.168408;0.212926
group_05;1584542924271417;0.240527;0.290888
group_05;1584542924369480;0;0.290888
group_05;1584542924469245;0;0.290888
group_05;1584542924569196;0;0.290888
group_05;1584542924670209;0;0.290888
group_05;1584542924771130;0;0.242914
group_05;1584542924869078;0.193732;-0
group_05;1584542924969589;0.277312;-0
group_05;158454292569036;0.0284183;-0
group_05;1584542925169519;0.0250833;-0
group_05;1584542925271227;-0.000876934;-0.053975
group_05;1584542925369196;-0.0438138;-0
group_05;1584542925468938;0;0.188939
group_05;1584542925569118;0;-0
group_05;1584542925669569;0;-0
group_05;1584542925869316;0.0233664;0.0120023
group_05;1584542925968943;0.0194338;-0
group_05;158454292668990;0;-0
group_05;1584542926169059;0;-0
group_05;1584542926270718;0;-0
group_05;1584542926368838;0;-0
group_05;1584542926469005;0;-0
group_05;1584542926571959;0;-0
group_05;1584542926670037;0;-0
group_05;1584542926771407;0;0.0629856
group_05;1584542926868645;0;0.290888
group_05;1584542926968618;0;-0
group_05;158454292768824;0;-0
group_05;1584542927168582;0;-0
group_05;1584542927270557;0.00111101;-0
group_05;1584542927368744;0;-0
group_05;1584542927468511;0;-0
group_05;1584542927568478;0;-0.0269875
group_05;1584542927669321;0;-0.290888
group_05;1584542927770482;0;-0
group_05;1584542927868508;-0.162397;-0
group_05;1584542927968628;-0.0347523;-0
group_05;158454292868383;-0.0200761;0.0479916
group_05;1584542928168365;-0.0198078;0.221928
group_05;1584542928270649;0.0636005;0.125962
group_05;1584542928368589;0.290888;0.00600117
group_05;1584542928468353;0.290888;0.233921
group_05;1584542928568496;0.0558843;0.206934
group_05;1584542928668987;0.129069;0.197932
group_05;1584542928770387;0.290888;0.164943
group_05;1584542928868447;0.148398;0.164943
group_05;1584542928968524;0.290888;0.140956
group_05;158454292968242;0.290888;0.0749791
group_05;1584542929168373;0;0.0150029
group_05;1584542929270720;0;-0
group_05;1584542929368241;0;-0
group_05;1584542929468408;0;-0
group_05;1584542929568176;0;-0
group_05;1584542929668918;-0.00279646;-0
group_05;1584542929770711;0.000168276;0.0899731
group_05;1584542929868279;-0.00203486;0.185939
group_05;1584542929968143;0.128618;0.206934
group_05;158454293068226;0.290888;0.173945
group_05;1584542930168193;0.290888;0.0539839
group_05;1584542930270247;0;-0
group_05;1584542930368209;0.0289662;-0
group_05;1584542930468026;0.017824;-0
group_05;1584542930568108;0.0170579;-0
group_05;1584542930668783;0.027484;-0.239914
group_05;1584542930770086;0;-0
group_05;1584542930867886;0;-0
group_05;1584542930968044;-0.0350334;-0
group_05;158454293167838;-0.0321673;-0.137947
group_05;1584542931167829;-0.00766545;-0
group_05;1584542931270113;0;-0
group_05;1584542931367890;0;-0.152941
group_05;1584542931467762;0;-0
group_05;1584542931568052;0;-0
group_05;1584542931668399;0;-0.290888
group_05;1584542931769814;0;-0.290888
group_05;1584542931868154;0;-0.290888
group_05;1584542931967822;0;-0
group_05;158454293267654;0;-0
group_05;1584542932167939;-0.00935979;-0.014994
group_05;1584542932269889;-0.0137465;-0.290888
group_05;1584542932367682;-0.0214773;-0
group_05;1584542932467890;-0.0877275;-0
group_05;1584542932567630;-0.00338056;-0.104958
group_05;1584542932668291;-0.000383908;-0.0989571
group_05;1584542932769855;0;-0
group_05;1584542932867646;-0.00636762;-0
group_05;1584542932967485;0;-0
group_05;158454293367674;0;-0.0599762
group_05;1584542933167631;0.0100958;-0
group_05;1584542933269606;-0.0458831;-0
group_05;1584542933269606;-0.0458831;-0
group_05;1584542933367577;-0.0288269;-0
group_05;1584542933467397;-0.0270025;0.0120023
group_05;1584542933567486;-0.00883868;0.290888
group_05;1584542933668186;0;0.290888
group_05;1584542933769426;0.0311923;-0
group_05;1584542933867690;0.0845889;-0
group_05;1584542933968358;0;0.290888
group_05;158454293467248;-0.0210407;0.290888
group_05;1584542934167357;0.120904;0.257917
group_05;1584542934269825;0.290888;-0
group_05;1584542934368068;0.290888;0.272911
group_05;1584542934467313;0.0600533;0.290888
group_05;1584542934567479;0.0959186;0.290888
group_05;1584542934668053;0.290888;-0
group_05;1584542934769194;0.271702;-0
group_05;1584542934867295;0.0844767;0.188939
group_05;1584542934967105;0.0203465;0.290888
group_05;158454293567119;0.136522;-0
group_05;1584542935167288;0.218602;-0
group_05;1584542935269033;0;0.0150029
group_05;1584542935367174;-0.00103104;0.125962
group_05;1584542935467399;-0.0331478;0.137956
group_05;1584542935567148;0.053615;0.137956
group_05;1584542935667609;0;0.134955
group_05;1584542935769142;0.109735;0.143957
group_05;1584542935866931;0;0.0659773
group_05;1584542935967125;0;-0
group_05;158454293667183;0;-0
group_05;1584542936166853;0;-0
group_05;1584542936269004;0;0.0749791
group_05;1584542936367017;0;0.122962
group_05;1584542936466799;0.0208294;-0
group_05;1584542936569407;0.00496702;-0
group_05;1584542936667626;0.00895333;-0
group_05;1584542936768923;0.00161454;-0
group_05;1584542936867107;0.001156;-0
group_05;1584542936967028;0.000722498;-0
group_05;158454293766820;-0.00606898;-0
group_05;1584542937166699;0.00166346;-0
group_05;1584542937269144;0;-0
group_05;1584542937369860;0;-0
group_05;1584542937469392;0;-0
group_05;1584542937566871;0;-0
group_05;1584542937667397;0;-0
group_05;1584542937768623;0;-0
group_05;1584542937867095;0;-0
group_05;1584542937966909;0;-0
group_05;158454293866752;-0.000622613;-0
group_05;1584542938166651;0.00342437;-0
group_05;1584542938272357;0;-0
group_05;1584542938369411;0;-0
group_05;1584542938469019;0;-0
group_05;1584542938569185;0;-0
group_05;1584542938667128;0;-0
group_05;1584542938768775;0;-0
group_05;1584542938866604;0;-0
group_05;1584542938966611;0;-0
group_05;158454293966814;0;-0
group_05;1584542939166421;0;-0
group_05;1584542939166421;0;-0
