sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;angularVelocityX;angularVelocityY;angularVelocityZ;
1584543605;942271;1321;437660;1584543605;942271;6.225586;-35.64453;6.286621;
1584543605;962970;1321;455264;1584543605;962970;-2.13623;-15.01465;2.868652;
1584543605;977315;1321;470568;1584543605;977315;-3.845215;-12.81738;14.09912;
1584543605;996421;1321;489031;1584543605;996421;5.126953;18.24951;15.68604;
1584543606;13450;1321;505878;1584543606;13450;-12.39014;-19.34814;8.178711;
1584543606;30574;1321;525379;1584543606;30574;-13.06152;-24.4751;11.2915;
1584543606;124936;1321;617813;1584543606;124936;28.74756;6.04248;6.286621;
1584543606;166179;1321;658615;1584543606;166179;-7.385254;7.751465;4.394531;
1584543606;242517;1321;734757;1584543606;242517;-50.354;-11.16943;-4.760742;
1584543606;332507;1321;830984;1584543606;332507;-21.72852;-12.146;2.01416;
1584543606;369063;1321;861843;1584543606;369063;18.73779;13.30566;0.6713867;
1584543606;443263;1321;935928;1584543606;443263;-21.3623;3.845215;10.74219;
1584543606;472577;1321;965689;1584543606;472577;-25.14648;-0.793457;5.371094;
1584543606;546775;1322;42458;1584543606;546775;-18.18848;24.41406;26.61133;
1584543606;638013;1322;133780;1584543606;638013;-31.49414;23.68164;26.24512;
1584543606;686213;1322;183115;1584543606;686213;-2.01416;-17.02881;25.75684;
1584543606;797346;1322;290506;1584543606;797346;-15.07568;3.967285;30.27344;
1584543606;829174;1322;322187;1584543606;829174;-13.24463;-8.178711;29.35791;
1584543606;859869;1322;354676;1584543606;859869;-15.56396;1.342773;27.09961;
1584543606;937167;1322;431199;1584543606;937167;-48.46191;19.71436;31.61621;
1584543607;27433;1322;520426;1584543607;27433;14.89258;-10.86426;34.729;
1584543607;48653;1322;553806;1584543607;48653;-4.333496;26.7334;30.45654;
1584543607;139147;1322;632525;1584543607;139147;26.85547;17.08984;35.27832;
1584543607;232181;1322;725755;1584543607;232181;-29.35791;3.845215;28.13721;
1584543607;264224;1322;759249;1584543607;264224;-28.13721;-11.71875;27.70996;
1584543607;343231;1322;836751;1584543607;343231;-26.18408;5.310059;23.86475;
1584543607;431865;1322;925698;1584543607;431865;-23.4375;-27.9541;20.81299;
1584543607;456312;1322;949689;1584543607;456312;-2.685547;12.93945;19.65332;
1584543607;543363;1323;36889;1584543607;543363;14.77051;4.943848;25.93994;
1584543607;576432;1323;73112;1584543607;576432;13.67188;13.18359;22.33887;
1584543607;653991;1323;151237;1584543607;653991;20.75195;17.63916;22.15576;
1584543607;743467;1323;237039;1584543607;743467;-5.371094;6.652832;28.50342;
1584543607;775234;1323;268953;1584543607;775234;0.5493164;1.342773;30.63965;
1584543607;853225;1323;347117;1584543607;853225;7.263184;7.8125;35.03418;
1584543607;889874;1323;383934;1584543607;889874;-7.202148;2.624512;36.31592;
1584543607;977362;1323;471390;1584543607;977362;-7.324219;3.173828;32.71484;
1584543608;4023;1323;503909;1584543608;4023;-9.277344;-15.07568;32.71484;
1584543608;91211;1323;589862;1584543608;91211;0.9765625;26.18408;58.77686;
1584543608;276511;1323;770392;1584543608;276511;-26.85547;7.873535;50.96436;
1584543608;354181;1323;847503;1584543608;354181;-13.18359;0.3662109;42.90771;
1584543608;383874;1323;877085;1584543608;383874;-9.58252;-3.417969;46.20361;
1584543608;419715;1323;913461;1584543608;419715;-3.90625;8.117676;46.56982;
1584543608;499803;1324;1732;1584543608;499803;26.36719;-3.295898;3.356934;
1584543608;535152;1324;28971;1584543608;535152;33.81348;8.178711;5.92041;
1584543608;556832;1324;50313;1584543608;556832;-48.70605;-11.65771;-6.225586;
1584543608;644278;1324;137869;1584543608;644278;-7.995605;-0.9765625;0.8544922;
1584543608;665572;1324;165778;1584543608;665572;-18.24951;-14.5874;-6.469727;
1584543608;748755;1324;241984;1584543608;748755;-8.605957;-16.78467;-0.7324219;
1584543608;775529;1324;270295;1584543608;775529;23.98682;24.59717;0.1831055;
1584543608;864221;1324;357373;1584543608;864221;4.882812;11.41357;-0.9155273;
1584543608;903284;1324;396044;1584543608;903284;32.89795;-6.408691;-2.624512;
1584543608;985324;1324;479198;1584543608;985324;17.76123;7.568359;-2.746582;
1584543609;83669;1324;577804;1584543609;83669;0.3662109;-11.23047;1.464844;
1584543609;174999;1324;698079;1584543609;174999;8.178711;5.249023;1.342773;
1584543609;282702;1324;785696;1584543609;282702;1.831055;-8.483887;0.4882812;
1584543609;369580;1324;863044;1584543609;369580;-10.37598;2.441406;4.760742;
1584543609;469905;1324;963265;1584543609;469905;10.0708;8.361816;3.112793;
1584543609;511797;1325;5481;1584543609;511797;-4.882812;4.394531;0.3051758;
1584543609;592414;1325;102087;1584543609;592414;4.882812;-9.338379;-1.89209;
1584543609;690282;1325;184920;1584543609;690282;17.7002;-0.6713867;-0.2441406;
1584543609;780006;1325;274590;1584543609;780006;-4.699707;4.821777;-2.685547;
1584543609;875065;1325;368887;1584543609;875065;0.3051758;9.399414;3.90625;
1584543609;915609;1325;409979;1584543609;915609;4.455566;18.43262;5.371094;
1584543610;8641;1325;506466;1584543610;8641;-7.995605;-13.12256;3.234863;
1584543610;95598;1325;589477;1584543610;95598;15.56396;9.521484;2.319336;
1584543610;184829;1325;678668;1584543610;184829;14.5874;-13.85498;-10.19287;
1584543610;285262;1325;779033;1584543610;285262;4.02832;-10.43701;-0.4272461;
1584543610;321516;1325;816624;1584543610;321516;0;11.71875;2.319336;
1584543610;406023;1325;900250;1584543610;406023;17.82227;-6.652832;-1.831055;
1584543610;490300;1325;998916;1584543610;490300;-3.112793;-2.502441;3.601074;
1584543610;585414;1326;79175;1584543610;585414;3.356934;-1.647949;-20.01953;
1584543610;680477;1326;173983;1584543610;680477;-14.28223;-26.55029;-24.41406;
1584543610;728077;1326;221586;1584543610;728077;-7.324219;-21.24023;-25.81787;
1584543610;828509;1326;322256;1584543610;828509;-8.361816;-8.972168;-38.26904;
1584543610;853381;1326;346880;1584543610;853381;-10.68115;18.73779;-39.42871;
1584543610;873659;1326;366802;1584543610;873659;9.460449;-5.615234;-41.56494;
1584543610;895560;1326;400926;1584543610;895560;-15.50293;1.647949;-43.88428;
1584543610;991103;1326;484819;1584543610;991103;-11.41357;-13.91602;-43.88428;
1584543611;90862;1326;584556;1584543611;90862;34.05762;7.8125;-26.7334;
1584543611;207445;1326;700866;1584543611;207445;-3.173828;10.68115;-10.55908;
1584543611;291082;1326;784799;1584543611;291082;-1.708984;-10.80322;-9.58252;
1584543611;375757;1326;869262;1584543611;375757;3.051758;13.73291;-4.943848;
1584543611;399611;1326;911043;1584543611;399611;-4.699707;11.53564;-7.446289;
1584543611;516854;1327;10913;1584543611;516854;-1.89209;15.68604;-4.333496;
1584543611;616517;1327;110034;1584543611;616517;14.22119;-3.295898;-7.873535;
1584543611;701203;1327;202647;1584543611;701203;4.394531;4.577637;-2.075195;
1584543611;796402;1327;289596;1584543611;796402;-8.544922;-5.737305;-6.835938;
1584543611;822577;1327;315584;1584543611;822577;-7.751465;-1.159668;-2.990723;
1584543611;934601;1327;432669;1584543611;934601;27.58789;-4.455566;6.896973;
1584543612;16932;1327;510973;1584543612;16932;-0.793457;-6.164551;9.033203;
1584543612;46099;1327;539334;1584543612;46099;4.02832;-9.094238;10.0708;
1584543612;126909;1327;625274;1584543612;126909;-17.51709;6.04248;10.74219;
1584543612;161352;1327;654748;1584543612;161352;-25.5127;19.53125;14.52637;
1584543612;198877;1327;692573;1584543612;198877;4.577637;8.911133;18.55469;
1584543612;276614;1327;770055;1584543612;276614;11.53564;-1.403809;25.32959;
1584543612;302158;1327;794998;1584543612;302158;7.751465;-16.11328;23.80371;
1584543612;376752;1327;870224;1584543612;376752;9.033203;24.04785;28.32031;
1584543612;401612;1327;897357;1584543612;401612;12.75635;13.42773;26.48926;
1584543612;483080;1327;976584;1584543612;483080;-10.31494;-6.774902;28.07617;
1584543612;503134;1327;996576;1584543612;503134;-15.80811;9.643555;22.76611;
1584543612;596742;1328;90779;1584543612;596742;8.544922;-5.92041;19.71436;
1584543612;622340;1328;116499;1584543612;622340;15.07568;4.02832;19.34814;
1584543612;728122;1328;221484;1584543612;728122;-17.02881;15.625;18.18848;
1584543612;762799;1328;256034;1584543612;762799;-18.49365;7.629395;14.4043;
1584543612;786557;1328;279765;1584543612;786557;-2.441406;-3.601074;18.43262;
1584543612;872200;1328;365682;1584543612;872200;5.981445;-19.77539;21.24023;
1584543612;894027;1328;386883;1584543612;894027;12.20703;3.112793;21.1792;
1584543612;982189;1328;475894;1584543612;982189;10.25391;18.24951;27.83203;
1584543613;12294;1328;506644;1584543613;12294;14.64844;2.502441;25.87891;
1584543613;97157;1328;597210;1584543613;97157;4.882812;-16.29639;20.69092;
1584543613;202159;1328;695727;1584543613;202159;-12.63428;5.065918;24.71924;
1584543613;227957;1328;722010;1584543613;227957;1.708984;5.554199;25.26855;
1584543613;313271;1328;807264;1584543613;313271;6.958008;-15.38086;24.71924;
1584543613;351845;1328;845953;1584543613;351845;3.356934;6.958008;23.62061;
1584543613;435376;1328;930216;1584543613;435376;17.57812;-6.408691;28.9917;
1584543613;517601;1329;11827;1584543613;517601;-0.9155273;-6.591797;26.36719;
1584543613;553525;1329;48415;1584543613;553525;-3.967285;-9.765625;30.45654;
1584543613;636359;1329;130200;1584543613;636359;-6.469727;-5.615234;29.29688;
1584543613;725416;1329;219941;1584543613;725416;2.502441;-7.202148;23.92578;
1584543613;758319;1329;251769;1584543613;758319;-0.2441406;6.835938;24.84131;
1584543613;833388;1329;327618;1584543613;833388;-11.53564;6.164551;17.63916;
1584543613;869239;1329;363209;1584543613;869239;-13.85498;-5.859375;25.14648;
1584543613;942959;1329;441276;1584543613;942959;-0.9155273;-4.760742;19.59229;
1584543614;32078;1329;526483;1584543614;32078;-7.446289;-3.234863;25.14648;
1584543614;62820;1329;556068;1584543614;62820;1.953125;-1.89209;24.84131;
1584543614;162462;1329;655827;1584543614;162462;0.1831055;-8.605957;24.10889;
1584543614;187374;1329;681141;1584543614;187374;-3.967285;5.004883;23.86475;
1584543614;216773;1329;710709;1584543614;216773;-5.187988;2.13623;28.74756;
1584543614;297997;1329;798379;1584543614;297997;-11.04736;13.00049;35.15625;
1584543614;327413;1329;825807;1584543614;327413;5.92041;15.99121;39.0625;
1584543614;418371;1329;912240;1584543614;418371;-12.45117;-2.685547;30.2124;
1584543614;443343;1329;936789;1584543614;443343;-12.3291;9.460449;32.77588;
1584543614;528571;1330;26606;1584543614;528571;-9.216309;15.625;36.37695;
1584543614;564067;1330;58998;1584543614;564067;-0.2441406;-6.225586;37.47559;
1584543614;647419;1330;144696;1584543614;647419;-5.371094;-0.793457;26.85547;
1584543614;738240;1330;232494;1584543614;738240;-13.18359;7.507324;33.87451;
1584543614;767996;1330;265833;1584543614;767996;-8.544922;-7.751465;32.95898;
1584543614;856290;1330;349391;1584543614;856290;-4.943848;1.525879;46.875;
1584543614;942195;1330;436284;1584543614;942195;-0.6713867;-1.098633;70.55664;
1584543615;28331;1330;521788;1584543615;28331;10.00977;-18.67676;49.43848;
1584543615;52946;1330;549952;1584543615;52946;-4.150391;-14.52637;37.65869;
1584543615;143392;1330;636914;1584543615;143392;9.033203;2.075195;19.65332;
1584543615;233933;1330;728940;1584543615;233933;-1.525879;6.774902;16.23535;
1584543615;323476;1330;817525;1584543615;323476;-1.159668;12.87842;13.30566;
1584543615;354411;1330;847652;1584543615;354411;-11.2915;0.4882812;10.62012;
1584543615;448656;1330;942314;1584543615;448656;2.197266;1.464844;7.93457;
1584543615;539118;1331;36476;1584543615;539118;3.967285;-12.3291;26.06201;
1584543615;624200;1331;118554;1584543615;624200;-9.155273;-6.103516;35.88867;
1584543615;649033;1331;143074;1584543615;649033;0.3051758;16.90674;45.6543;
1584543615;739159;1331;233040;1584543615;739159;-3.967285;-0.5493164;49.62158;
1584543615;829302;1331;323222;1584543615;829302;1.647949;8.605957;65.91797;
1584543615;857456;1331;351532;1584543615;857456;2.990723;-3.479004;64.33105;
1584543615;947054;1331;441455;1584543615;947054;-6.04248;10.31494;71.16699;
1584543616;491;1331;493533;1584543616;491;15.86914;13.42773;72.99805;
1584543616;78143;1331;574539;1584543616;78143;-10.92529;-0.8544922;64.08691;
1584543616;111636;1331;611050;1584543616;111636;-8.789062;28.80859;60.85205;
1584543616;194199;1331;687584;1584543616;194199;20.44678;0.6713867;69.58008;
1584543616;214258;1331;708285;1584543616;214258;26.79443;12.39014;69.03076;
1584543616;235837;1331;729697;1584543616;235837;6.530762;-8.850098;65.61279;
1584543616;264543;1331;778147;1584543616;264543;5.615234;13.30566;66.95557;
1584543616;364485;1331;858445;1584543616;364485;-21.97266;-16.96777;13.5498;
1584543616;453245;1331;947205;1584543616;453245;-13.12256;6.774902;0.7324219;
1584543616;544615;1332;38284;1584543616;544615;6.103516;2.01416;1.464844;
1584543616;581300;1332;78272;1584543616;581300;6.652832;-6.103516;0.1220703;
1584543616;670829;1332;171497;1584543616;670829;-8.178711;-4.455566;7.8125;
1584543616;767788;1332;261503;1584543616;767788;-7.93457;-22.76611;-33.81348;
1584543616;859171;1332;353136;1584543616;859171;-20.62988;-15.86914;-41.56494;
1584543616;950297;1332;448808;1584543616;950297;-32.40967;-4.638672;-39.91699;
1584543617;5461;1332;500458;1584543617;5461;7.568359;-16.29639;-32.2876;
1584543617;95923;1332;598513;1584543617;95923;-1.708984;24.41406;-0.5493164;
1584543617;197117;1332;691098;1584543617;197117;-0.06103516;-42.78564;-7.263184;
1584543617;227095;1332;720454;1584543617;227095;-5.126953;33.56934;3.051758;
1584543617;247956;1332;741892;1584543617;247956;-4.821777;28.13721;-2.990723;
1584543617;330305;1332;824552;1584543617;330305;-16.17432;2.990723;-1.037598;
1584543617;351685;1332;844802;1584543617;351685;14.03809;-3.967285;-1.586914;
1584543617;393624;1332;887096;1584543617;393624;-3.601074;6.652832;0;
1584543617;475794;1332;970025;1584543617;475794;2.197266;10.37598;-0.3662109;
1584543617;575736;1333;69225;1584543617;575736;-2.502441;-2.441406;7.141113;
1584543617;675438;1333;169431;1584543617;675438;-4.760742;-0.2441406;11.71875;
1584543617;775133;1333;269122;1584543617;775133;9.216309;-4.943848;-0.6713867;
1584543617;876897;1333;369953;1584543617;876897;-10.74219;-17.08984;-0.1831055;
1584543617;970979;1333;498018;1584543617;970979;-19.22607;3.295898;-4.638672;
1584543618;80385;1333;574125;1584543618;80385;5.371094;-5.065918;5.065918;
1584543618;175857;1333;669323;1584543618;175857;11.90186;-7.263184;-41.87012;
1584543618;275909;1333;769800;1584543618;275909;12.26807;14.34326;-46.93604;
1584543618;380670;1333;874472;1584543618;380670;-17.94434;12.45117;-8.117676;
1584543618;476144;1333;970152;1584543618;476144;2.380371;14.22119;-5.187988;
1584543618;566233;1334;60138;1584543618;566233;-3.78418;13.61084;-3.295898;
1584543618;613225;1334;106736;1584543618;613225;7.324219;-1.586914;-7.324219;
1584543618;686241;1334;180397;1584543618;686241;0.9155273;7.507324;-9.033203;
1584543618;786181;1334;280071;1584543618;786181;-0.06103516;9.460449;63.65967;
1584543618;914735;1334;408664;1584543618;914735;11.2915;11.2915;84.53369;
1584543618;991538;1334;494911;1584543618;991538;-1.89209;-26.97754;-0.5493164;
1584543619;131704;1334;625560;1584543619;131704;3.051758;-0.1831055;3.234863;
1584543619;222108;1334;724038;1584543619;222108;3.051758;-4.394531;-4.394531;
1584543619;323291;1334;825958;1584543619;323291;3.234863;5.432129;-2.624512;
1584543619;431724;1334;925935;1584543619;431724;-2.746582;16.11328;-46.44775;
1584543619;453519;1334;947542;1584543619;453519;5.310059;-26.00098;-37.10938;
1584543619;475238;1334;969296;1584543619;475238;-10.80322;13.12256;-26.9165;
1584543619;496110;1334;989685;1584543619;496110;4.699707;30.94482;-12.57324;
1584543619;631626;1335;125821;1584543619;631626;8.178711;-6.591797;-10.68115;
1584543619;731693;1335;225922;1584543619;731693;15.44189;6.225586;2.685547;
1584543619;753025;1335;246521;1584543619;753025;29.66309;3.90625;-2.746582;
1584543619;774878;1335;268821;1584543619;774878;10.43701;-9.399414;2.746582;
1584543619;798066;1335;291296;1584543619;798066;-7.324219;0.6713867;-5.554199;
1584543619;906930;1335;406634;1584543619;906930;17.7002;-19.65332;33.99658;
1584543619;997259;1335;490954;1584543619;997259;4.516602;-3.356934;40.89355;
1584543620;132367;1335;625010;1584543620;132367;21.91162;10.19287;15.86914;
1584543620;232335;1335;726428;1584543620;232335;23.25439;19.22607;0.6713867;
1584543620;320275;1335;817785;1584543620;320275;12.69531;-21.24023;-2.563477;
1584543620;419035;1335;913076;1584543620;419035;14.09912;1.89209;1.342773;
1584543620;517136;1336;11033;1584543620;517136;-9.765625;-3.295898;5.554199;
1584543620;610380;1336;103823;1584543620;610380;9.277344;2.197266;4.699707;
1584543620;710340;1336;203655;1584543620;710340;-19.34814;-13.73291;28.25928;
1584543620;811960;1336;305364;1584543620;811960;1.525879;-9.094238;33.3252;
1584543620;911299;1336;404286;1584543620;911299;-2.624512;0.06103516;36.01074;
1584543621;17536;1336;515426;1584543621;17536;0.2441406;-14.03809;28.80859;
1584543621;116415;1336;618576;1584543621;116415;6.713867;41.93115;39.79492;
1584543621;225616;1336;719532;1584543621;225616;1.525879;40.52734;22.46094;
1584543621;326951;1336;820425;1584543621;326951;13.79395;-38.57422;-6.652832;
1584543621;428838;1336;922446;1584543621;428838;-3.601074;33.5083;-26.18408;
1584543621;517022;1337;10940;1584543621;517022;22.58301;42.29736;-22.52197;
1584543621;610393;1337;105810;1584543621;610393;0.7324219;-7.873535;-1.037598;
1584543621;646443;1337;140657;1584543621;646443;-7.324219;-5.310059;10.49805;
1584543621;724173;1337;218388;1584543621;724173;6.04248;-10.55908;28.68652;
1584543621;820382;1337;314693;1584543621;820382;12.3291;-51.02539;25.26855;
1584543621;907751;1337;400906;1584543621;907751;3.112793;20.87402;26.36719;
1584543621;940351;1337;439483;1584543621;940351;-2.258301;-28.86963;24.59717;
1584543622;24007;1337;521705;1584543622;24007;5.859375;-1.464844;30.39551;
1584543622;113540;1337;610920;1584543622;113540;-2.807617;16.90674;29.1748;
1584543622;208517;1337;702058;1584543622;208517;-8.422852;-8.666992;27.89307;
1584543622;235414;1337;729209;1584543622;235414;13.06152;8.056641;23.4375;
1584543622;345619;1337;844595;1584543622;345619;-2.13623;32.16553;21.11816;
1584543622;429546;1337;930748;1584543622;429546;4.943848;37.53662;26.12305;
1584543622;521955;1338;15597;1584543622;521955;-6.896973;38.26904;29.54102;
1584543622;614092;1338;107795;1584543622;614092;-0.793457;-40.2832;24.78027;
1584543622;708406;1338;202618;1584543622;708406;-2.319336;-72.93701;18.06641;
1584543622;788798;1338;282668;1584543622;788798;4.150391;-47.05811;20.01953;
1584543622;823429;1338;317184;1584543622;823429;2.685547;45.16602;28.62549;
1584543622;913437;1338;406917;1584543622;913437;7.263184;5.79834;26.12305;
1584543622;944427;1338;442029;1584543622;944427;-2.13623;-25.45166;24.35303;
1584543623;34607;1338;534561;1584543623;34607;2.563477;54.32129;25.5127;
1584543623;132427;1338;626633;1584543623;132427;1.525879;4.333496;23.49854;
1584543623;228814;1338;722352;1584543623;228814;6.530762;-17.15088;29.41895;
1584543623;319805;1338;816735;1584543623;319805;-4.089355;35.33936;25.6958;
1584543623;352675;1338;850285;1584543623;352675;-2.685547;-32.10449;25.14648;
1584543623;434822;1338;929145;1584543623;434822;-3.295898;-11.90186;29.41895;
1584543623;530925;1339;24815;1584543623;530925;-0.4882812;-5.79834;32.59277;
1584543623;614605;1339;108538;1584543623;614605;3.540039;-71.83838;26.79443;
1584543623;640606;1339;142629;1584543623;640606;-3.234863;27.28271;27.52686;
1584543623;735212;1339;229149;1584543623;735212;8.850098;12.87842;19.65332;
1584543623;844733;1339;350067;1584543623;844733;6.286621;-8.056641;0.6713867;
1584543623;963594;1339;458306;1584543623;963594;24.90234;20.01953;3.601074;
1584543623;995229;1339;489047;1584543623;995229;-0.4882812;-3.479004;4.394531;
1584543624;70699;1339;568723;1584543624;70699;-4.821777;11.1084;3.78418;
1584543624;103685;1339;597517;1584543624;103685;8.178711;0.4882812;3.540039;
1584543624;181463;1339;675342;1584543624;181463;-3.112793;6.774902;-0.6103516;
1584543624;209639;1339;703499;1584543624;209639;-4.089355;2.075195;1.831055;
1584543624;233944;1339;727603;1584543624;233944;-1.831055;8.300781;0.1831055;
1584543624;320091;1339;813505;1584543624;320091;-3.662109;-13.48877;0.9155273;
1584543624;345537;1339;839051;1584543624;345537;10.0708;6.713867;-0.1831055;
1584543624;434391;1339;928407;1584543624;434391;-14.09912;6.652832;0;
1584543624;466599;1339;960461;1584543624;466599;6.103516;-3.723145;3.479004;
1584543624;544917;1340;38383;1584543624;544917;-15.25879;-18.79883;19.22607;
1584543624;637278;1340;131225;1584543624;637278;7.93457;27.9541;44.98291;
1584543624;668969;1340;162389;1584543624;668969;0.3662109;-5.432129;31.55518;
1584543624;750607;1340;262018;1584543624;750607;-3.234863;-8.605957;3.356934;
1584543624;845470;1340;339479;1584543624;845470;14.5874;-3.051758;-7.385254;
1584543624;939019;1340;432918;1584543624;939019;-23.86475;-3.723145;-0.2441406;
1584543624;958957;1340;453193;1584543624;958957;0.2441406;5.79834;-1.098633;
1584543625;50552;1340;544529;1584543625;50552;40.89355;8.361816;0.3662109;
1584543625;140769;1340;634942;1584543625;140769;18.00537;-7.324219;-2.075195;
1584543625;162336;1340;666660;1584543625;162336;23.4375;0.2441406;1.89209;
1584543625;255757;1340;749203;1584543625;255757;15.25879;-18.55469;20.75195;
1584543625;346771;1340;839956;1584543625;346771;-19.53125;-12.87842;37.53662;
