sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;distance;
1584543607;354211;1322;845006;1584543607;354139;0.89;
1584543607;452192;1322;942954;1584543607;452121;0.48;
1584543607;554477;1323;47020;1584543607;554409;0.44;
1584543607;656458;1323;147315;1584543607;656388;0.38;
1584543607;757524;1323;249002;1584543607;757451;0.34;
1584543607;858168;1323;349010;1584543607;857048;1.39;
1584543607;957196;1323;449560;1584543607;957123;1.23;
1584543608;58858;1323;549808;1584543608;58784;1.18;
1584543608;158117;1323;649064;1584543608;158041;1.5;
1584543608;262574;1323;753509;1584543608;262501;1.17;
1584543608;364403;1323;855161;1584543608;364332;0.71;
1584543608;463197;1323;954148;1584543608;463124;0.66;
1584543608;564718;1324;58326;1584543608;564648;1.68;
1584543608;668478;1324;159260;1584543608;668405;1.54;
1584543608;766480;1324;257299;1584543608;766406;0.49;
1584543608;870409;1324;361227;1584543608;870339;1.09;
1584543608;970586;1324;461522;1584543608;970473;1.24;
1584543609;72042;1324;563054;1584543609;71969;0.35;
1584543609;176635;1324;667382;1584543609;176562;1.23;
1584543609;278592;1324;769403;1584543609;278520;1.12;
1584543609;378840;1324;869667;1584543609;378768;1.09;
1584543609;482174;1324;972999;1584543609;482102;1.28;
1584543609;581407;1325;72450;1584543609;581334;1.26;
1584543609;682858;1325;173806;1584543609;682728;1.26;
1584543609;787493;1325;278306;1584543609;787422;2.63;
1584543609;886361;1325;377200;1584543609;886289;1.08;
1584543609;987096;1325;478054;1584543609;987023;1.32;
1584543610;86881;1325;577930;1584543610;86807;1.83;
1584543610;191582;1325;682455;1584543610;191511;1.11;
1584543610;296343;1325;787196;1584543610;296273;1.1;
1584543610;392925;1325;884056;1584543610;392851;0.69;
1584543610;497009;1325;991422;1584543610;496937;1.29;
1584543610;596384;1326;87278;1584543610;596317;0.6;
1584543610;697398;1326;192026;1584543610;696453;0.56;
1584543610;802932;1326;298452;1584543610;802858;3.62;
1584543610;897347;1326;395524;1584543610;897275;0.7;
1584543610;999364;1326;490221;1584543610;998802;0.67;
1584543611;98879;1326;590216;1584543611;98812;1.07;
1584543611;199309;1326;690195;1584543611;199237;0.91;
1584543611;306961;1326;797805;1584543611;306888;2.06;
1584543611;408253;1326;901944;1584543611;408180;1.88;
1584543611;506798;1326;997650;1584543611;506728;1.36;
1584543611;608031;1327;98848;1584543611;607960;1.33;
1584543611;704599;1327;195528;1584543611;704530;0.99;
1584543611;808014;1327;299522;1584543611;807944;0.6;
1584543611;916960;1327;411223;1584543611;908214;3.02;
1584543612;6107;1327;497572;1584543612;6035;1.63;
1584543612;106947;1327;597897;1584543612;106874;1.5;
1584543612;210753;1327;701617;1584543612;210223;1.2;
1584543612;312111;1327;802959;1584543612;312040;1.32;
1584543612;411873;1327;902680;1584543612;411801;1.66;
1584543612;518845;1328;12307;1584543612;512014;1.51;
1584543612;613042;1328;103906;1584543612;612972;0.71;
1584543612;712871;1328;203748;1584543612;712798;2.6;
1584543612;814595;1328;305486;1584543612;814525;0.69;
1584543612;915597;1328;406339;1584543612;915525;1.3;
1584543613;17287;1328;510566;1584543613;17218;0.77;
1584543613;117022;1328;610105;1584543613;116952;1.34;
1584543613;217527;1328;708611;1584543613;217456;2.28;
1584543613;317982;1328;808826;1584543613;317910;2.21;
1584543613;418690;1328;909561;1584543613;418617;1.24;
1584543613;524483;1329;15224;1584543613;524410;0.76;
1584543613;620668;1329;111771;1584543613;620595;1.99;
1584543613;721884;1329;212629;1584543613;721814;1.92;
1584543613;822040;1329;312910;1584543613;821967;1.85;
1584543613;922961;1329;413850;1584543613;922888;1.78;
1584543614;24368;1329;515238;1584543614;24294;1.58;
1584543614;126039;1329;616918;1584543614;125965;1.63;
1584543614;227056;1329;717846;1584543614;226984;1.56;
1584543614;328344;1329;821504;1584543614;328271;1.5;
1584543614;428660;1329;919375;1584543614;428589;0.76;
1584543614;529628;1330;20605;1584543614;529557;1.37;
1584543614;629139;1330;120015;1584543614;629035;1.32;
1584543614;730036;1330;220934;1584543614;729963;1.25;
1584543614;831252;1330;322132;1584543614;831179;1.22;
1584543614;935706;1330;426645;1584543614;935632;1.15;
1584543615;38205;1330;529056;1584543615;38135;1.17;
1584543615;136889;1330;627914;1584543615;136820;1.05;
1584543615;238810;1330;732394;1584543615;238740;1.17;
1584543615;338673;1330;829983;1584543615;338602;1.09;
1584543615;440003;1330;930945;1584543615;439933;0.65;
1584543615;542198;1331;33057;1584543615;542127;1.08;
1584543615;642691;1331;133634;1584543615;642617;0.96;
1584543615;742867;1331;234527;1584543615;742798;0.95;
1584543615;845018;1331;335841;1584543615;844948;1.32;
1584543615;943716;1331;434524;1584543615;943647;1.65;
1584543616;44850;1331;535795;1584543616;44777;1.9;
1584543616;146022;1331;637018;1584543616;145947;1.45;
1584543616;249374;1331;742454;1584543616;249303;0.89;
1584543616;352059;1331;842926;1584543616;351990;0.79;
1584543616;449072;1331;939884;1584543616;449002;0.26;
1584543616;551145;1332;41893;1584543616;551071;0.14;
1584543616;651055;1332;142003;1584543616;650979;2.49;
1584543616;751613;1332;242563;1584543616;751536;3.43;
1584543616;852360;1332;343303;1584543616;852226;2.3;
1584543616;953990;1332;445427;1584543616;953920;2.3;
1584543617;59904;1332;550832;1584543617;59831;0.39;
1584543617;161519;1332;652508;1584543617;161424;1.31;
1584543617;261218;1332;751996;1584543617;261150;0.82;
1584543617;363377;1332;854189;1584543617;363306;0.3;
1584543617;463500;1332;954459;1584543617;463426;2.17;
1584543617;565489;1333;56653;1584543617;565418;0.78;
1584543617;667340;1333;158248;1584543617;667268;0.73;
1584543617;768215;1333;259124;1584543617;768142;0.71;
1584543617;868705;1333;359656;1584543617;868630;1.16;
1584543617;971456;1333;463051;1584543617;971388;0.16;
1584543618;98802;1333;589582;1584543618;98736;1.99;
1584543618;199499;1333;692759;1584543618;199436;1.97;
1584543618;289479;1333;785500;1584543618;289419;1.54;
1584543618;389344;1333;889218;1584543618;389274;1.41;
1584543618;496210;1333;986931;1584543618;496138;1.41;
1584543618;592520;1334;83439;1584543618;592456;1.32;
1584543618;700821;1334;191560;1584543618;700753;1.26;
1584543618;800218;1334;291009;1584543618;799607;1.48;
1584543618;901151;1334;391959;1584543618;901085;1.37;
1584543618;999325;1334;491467;1584543618;999258;0.97;
1584543619;99244;1334;589989;1584543619;99174;1.48;
1584543619;196413;1334;687481;1584543619;196340;1.38;
1584543619;308939;1334;799722;1584543619;308878;1.46;
1584543619;405244;1334;901678;1584543619;405175;1.21;
1584543619;505586;1334;996820;1584543619;505519;1.15;
1584543619;610703;1335;106161;1584543619;610631;0.8;
1584543619;709545;1335;202320;1584543619;709477;0.76;
1584543619;814796;1335;307295;1584543619;814726;0.92;
1584543619;908943;1335;399754;1584543619;908872;0.98;
1584543620;15817;1335;506640;1584543620;15745;0.82;
1584543620;109943;1335;601783;1584543620;109872;1.44;
1584543620;216323;1335;707099;1584543620;216252;1.37;
1584543620;311579;1335;802457;1584543620;311506;0.87;
1584543620;410488;1335;901375;1584543620;410414;1.9;
1584543620;512569;1336;3311;1584543620;512498;1.83;
1584543620;614503;1336;105319;1584543620;614432;1.19;
1584543620;714502;1336;205324;1584543620;714431;1.29;
1584543620;817137;1336;310089;1584543620;817069;0.66;
1584543620;919876;1336;410671;1584543620;919808;1.21;
1584543621;18634;1336;509425;1584543621;18563;0.72;
1584543621;120098;1336;610862;1584543621;120027;0.93;
1584543621;218709;1336;709656;1584543621;218640;0.67;
1584543621;319648;1336;810727;1584543621;319576;1.54;
1584543621;420802;1336;911541;1584543621;420733;1.52;
1584543621;526235;1337;17032;1584543621;526165;1.49;
1584543621;623923;1337;114722;1584543621;623852;1.46;
1584543621;728970;1337;219799;1584543621;728900;1.47;
1584543621;825390;1337;318631;1584543621;825319;1.41;
1584543621;925572;1337;416792;1584543621;925501;1.39;
1584543622;27777;1337;518561;1584543622;27709;0.89;
1584543622;126983;1337;617832;1584543622;126916;1.35;
1584543622;228754;1337;719561;1584543622;228681;1.32;
1584543622;333312;1337;826016;1584543622;333239;1.5;
1584543622;434746;1337;925571;1584543622;434678;1.53;
1584543622;532128;1338;22959;1584543622;532058;1.75;
1584543622;632622;1338;123455;1584543622;632550;1.7;
1584543622;732266;1338;223058;1584543622;732193;1.71;
1584543622;835049;1338;330510;1584543622;834981;1.65;
1584543622;936606;1338;427383;1584543622;936546;2.05;
1584543623;36503;1338;527279;1584543623;36433;1.58;
1584543623;136889;1338;628546;1584543623;136820;1.02;
1584543623;240926;1338;731768;1584543623;240861;2;
1584543623;342320;1338;833105;1584543623;342252;0.89;
1584543623;446008;1338;936775;1584543623;444981;3.46;
1584543623;548027;1339;38852;1584543623;547958;3.75;
1584543623;647951;1339;138839;1584543623;647886;0.68;
1584543623;748242;1339;239015;1584543623;748188;0.88;
1584543623;845166;1339;338224;1584543623;845097;2.73;
1584543623;950663;1339;441431;1584543623;950602;0.79;
1584543624;50175;1339;540950;1584543624;50111;1.39;
1584543624;151546;1339;643073;1584543624;151486;1.25;
1584543624;254699;1339;745496;1584543624;254630;0.8;
1584543624;356151;1339;847760;1584543624;356084;1.47;
1584543624;454851;1339;946528;1584543624;454789;1.41;
1584543624;552992;1340;44467;1584543624;552922;1.39;
1584543624;654463;1340;147192;1584543624;654331;1.31;
1584543624;759819;1340;250733;1584543624;759750;0.78;
1584543624;860705;1340;351485;1584543624;860635;1.23;
1584543624;967613;1340;458424;1584543624;965607;1.17;
1584543625;62182;1340;555446;1584543625;62111;1.2;
1584543625;162804;1340;654441;1584543625;162735;1.07;
1584543625;264822;1340;755662;1584543625;264070;1.59;
1584543625;365071;1340;860151;1584543625;364997;1.16;
1584543625;467429;1340;958203;1584543625;467358;1.15;
1584543625;568212;1341;59724;1584543625;568143;0.95;
1584543625;669943;1341;160707;1584543625;669870;3.19;
1584543625;771804;1341;262569;1584543625;771732;1.37;
1584543625;890040;1341;381518;1584543625;889980;0.85;
1584543625;988969;1341;480654;1584543625;988900;1.32;
1584543626;90916;1341;581759;1584543626;90848;1.26;
1584543626;194581;1341;685360;1584543626;194509;1.21;
1584543626;296123;1341;787411;1584543626;296052;1.15;
1584543626;397138;1341;887955;1584543626;397068;1.12;
1584543626;499228;1341;990014;1584543626;499161;1.22;
1584543626;599118;1342;89906;1584543626;599048;1.51;
1584543626;709011;1342;199884;1584543626;708940;1.08;
1584543626;802105;1342;292881;1584543626;802035;0.95;
1584543626;902562;1342;393351;1584543626;902490;1.35;
1584543627;3727;1342;494446;1584543627;3658;1.01;
1584543627;102409;1342;593321;1584543627;102336;1.25;
1584543627;206907;1342;697725;1584543627;206181;1.29;
1584543627;303900;1342;798682;1584543627;303826;1.12;
1584543627;408234;1342;899050;1584543627;405611;1.07;
1584543627;509924;1343;738;1584543627;509856;1.57;
1584543627;611253;1343;102566;1584543627;611186;2.47;
1584543627;711617;1343;202343;1584543627;711549;0.93;
1584543627;815046;1343;305787;1584543627;814976;0.8;
1584543627;914500;1343;405301;1584543627;914429;0.74;
1584543628;15330;1343;506049;1584543628;15262;0.87;
1584543628;116102;1343;609045;1584543628;116034;1.22;
1584543628;221211;1343;712017;1584543628;221140;0.66;
1584543628;321526;1343;812576;1584543628;321458;1.08;
1584543628;419856;1343;910568;1584543628;419787;0.71;
1584543628;521957;1344;12753;1584543628;521887;1.47;
1584543628;621888;1344;112705;1584543628;621645;1.49;
1584543628;725004;1344;215805;1584543628;724933;1.26;
1584543628;824049;1344;314803;1584543628;823977;1.41;
1584543628;925094;1344;415878;1584543628;925026;1.57;
1584543629;26514;1344;517272;1584543629;26445;0.72;
1584543629;127260;1344;618039;1584543629;127191;1.47;
1584543629;227422;1344;718264;1584543629;227354;2.12;
1584543629;328265;1344;819048;1584543629;328192;0.91;
1584543629;427510;1344;918280;1584543629;427442;0.84;
1584543629;531118;1345;21820;1584543629;531047;1.94;
1584543629;634648;1345;126653;1584543629;634575;1.48;
1584543629;735992;1345;226785;1584543629;735924;1.11;
1584543629;837068;1345;327870;1584543629;836998;0.81;
1584543629;937879;1345;428774;1584543629;937619;0.96;
1584543630;38818;1345;531207;1584543630;38746;1.38;
1584543630;140541;1345;631424;1584543630;140473;1.42;
1584543630;240984;1345;731797;1584543630;240913;1.49;
1584543630;340324;1345;833147;1584543630;340257;1.42;
1584543630;441996;1345;932754;1584543630;441927;1.21;
1584543630;541394;1346;35420;1584543630;541323;1.29;
1584543630;643071;1346;133870;1584543630;642999;1.22;
1584543630;742385;1346;233203;1584543630;742313;1.15;
1584543630;844819;1346;335621;1584543630;844747;0.98;
1584543630;946287;1346;437119;1584543630;946215;1.01;
1584543631;46460;1346;537243;1584543631;46389;0.95;
1584543631;147408;1346;639812;1584543631;147337;0.89;
1584543631;246399;1346;737313;1584543631;246326;0.84;
1584543631;350530;1346;841368;1584543631;350460;0.86;
1584543631;452618;1346;943433;1584543631;452548;0.76;
1584543631;552408;1347;43199;1584543631;552338;0.77;
1584543631;653565;1347;144550;1584543631;653491;0.9;
1584543631;755549;1347;246341;1584543631;755478;0.94;
1584543631;861633;1347;353168;1584543631;861561;1.39;
1584543631;962380;1347;453153;1584543631;962309;1.34;
1584543632;65094;1347;561145;1584543632;65022;1.15;
1584543632;166693;1347;657468;1584543632;166619;1.46;
1584543632;263557;1347;754358;1584543632;263487;1.12;
1584543632;366063;1347;858407;1584543632;365994;0.85;
1584543632;468854;1347;959588;1584543632;468782;2.05;
1584543632;569562;1348;60499;1584543632;569491;0.67;
1584543632;670458;1348;161210;1584543632;670386;2.15;
1584543632;770280;1348;261111;1584543632;770212;2.14;
1584543632;874766;1348;365488;1584543632;874693;1.27;
1584543632;974034;1348;464823;1584543632;973963;2.21;
1584543633;77602;1348;568607;1584543633;77530;1.25;
1584543633;176768;1348;667551;1584543633;176697;2.58;
1584543633;276862;1348;767786;1584543633;276794;2.32;
1584543633;378813;1348;869947;1584543633;378741;1.08;
1584543633;486095;1348;976893;1584543633;481640;1.94;
1584543633;581963;1349;73019;1584543633;581895;1.29;
1584543633;690214;1349;180883;1584543633;690147;1.93;
1584543633;784321;1349;275023;1584543633;784252;1.86;
1584543633;890567;1349;381316;1584543633;890496;1.97;
1584543633;989925;1349;491263;1584543633;989853;0.86;
1584543634;88504;1349;579308;1584543634;88437;1.68;
1584543634;189960;1349;680820;1584543634;189893;1.62;
1584543634;291241;1349;782028;1584543634;291177;1.54;
1584543634;390674;1349;881469;1584543634;390607;1.5;
1584543634;489403;1349;980951;1584543634;489333;1.42;
1584543634;591302;1350;82108;1584543634;591235;1.37;
1584543634;692147;1350;182939;1584543634;692079;0.92;
1584543634;796379;1350;287145;1584543634;796310;1.28;
1584543634;895513;1350;386214;1584543634;895446;1.18;
1584543634;996838;1350;487507;1584543634;996769;1.11;
1584543635;98257;1350;589035;1584543635;98187;1.49;
1584543635;203763;1350;694603;1584543635;203694;2.73;
1584543635;302733;1350;793870;1584543635;302665;2.67;
1584543635;400246;1350;891181;1584543635;400176;1.66;
1584543635;505238;1350;996127;1584543635;505127;1.72;
1584543635;610567;1351;104870;1584543635;610496;1.17;
1584543635;703949;1351;194729;1584543635;703877;2.45;
1584543635;806202;1351;297003;1584543635;806133;2.39;
1584543635;907803;1351;398656;1584543635;907734;2.35;
1584543636;11906;1351;502760;1584543636;11836;2.34;
1584543636;114683;1351;609297;1584543636;111664;2.44;
1584543636;210626;1351;701488;1584543636;210554;0.54;
1584543636;308633;1351;799489;1584543636;308564;0.47;
1584543636;410681;1351;901788;1584543636;410612;0.43;
1584543636;511385;1352;2165;1584543636;511313;1.38;
1584543636;611305;1352;102151;1584543636;611236;1.33;
1584543636;714600;1352;205444;1584543636;714524;2.05;
1584543636;812266;1352;303040;1584543636;812196;0.88;
1584543636;913050;1352;403772;1584543636;912981;1.98;
1584543637;14549;1352;505428;1584543637;14478;1;
1584543637;114737;1352;605533;1584543637;114665;1.85;
1584543637;217631;1352;708614;1584543637;217558;1.86;
1584543637;316722;1352;807528;1584543637;316648;0.51;
1584543637;418279;1352;909075;1584543637;418205;2.15;
1584543637;519435;1353;10869;1584543637;519365;0.85;
1584543637;618845;1353;109721;1584543637;618771;1.12;
1584543637;719931;1353;210793;1584543637;719857;0.25;
1584543637;822253;1353;313023;1584543637;822184;2.22;
1584543637;923084;1353;414826;1584543637;923016;2.23;
1584543638;24341;1353;515099;1584543638;24272;2.31;
1584543638;124626;1353;615360;1584543638;124555;0.83;
1584543638;230806;1353;726735;1584543638;230737;1.97;
1584543638;326183;1353;816900;1584543638;326112;0.74;
1584543638;429124;1353;919874;1584543638;429054;1.57;
1584543638;530915;1354;24257;1584543638;530840;4.03;
1584543638;629275;1354;122435;1584543638;629145;0.94;
1584543638;731870;1354;222655;1584543638;731799;0.73;
1584543638;833299;1354;328668;1584543638;833227;0.96;
1584543638;934343;1354;425093;1584543638;934272;1.41;
1584543639;32129;1354;523803;1584543639;32061;3.93;
1584543639;135676;1354;626475;1584543639;135606;2.03;
1584543639;236015;1354;726923;1584543639;235946;1.42;
1584543639;334292;1354;825072;1584543639;334220;0.93;
1584543639;436671;1354;927401;1584543639;436598;1.15;
1584543639;536885;1355;29890;1584543639;536767;1.46;
1584543639;650149;1355;140885;1584543639;650079;1.45;
1584543639;736786;1355;229897;1584543639;736718;1.64;
1584543639;841271;1355;336129;1584543639;841200;1.62;
1584543639;940368;1355;432743;1584543639;940294;1.65;
1584543640;41763;1355;532656;1584543640;41595;1.52;
1584543640;142562;1355;633449;1584543640;142490;1.54;
1584543640;242893;1355;733808;1584543640;242819;1.58;
1584543640;342842;1355;833751;1584543640;342768;1.6;
1584543640;444839;1355;935631;1584543640;444767;1.71;
1584543640;546654;1356;37382;1584543640;546583;1.57;
1584543640;647681;1356;138435;1584543640;647610;1.18;
1584543640;748858;1356;239634;1584543640;748787;1.5;
1584543640;848264;1356;341232;1584543640;848190;1.58;
1584543640;950967;1356;441723;1584543640;950896;0.43;
1584543641;53959;1356;544720;1584543641;53886;2.34;
1584543641;151816;1356;642565;1584543641;151743;2.23;
1584543641;253242;1356;743988;1584543641;253170;2.15;
1584543641;352799;1356;843551;1584543641;352729;0.92;
1584543641;454508;1356;945319;1584543641;453962;2.01;
1584543641;555348;1357;46260;1584543641;555274;0.9;
1584543641;654492;1357;145403;1584543641;654418;0.83;
1584543641;755914;1357;246830;1584543641;755840;0.75;
1584543641;858615;1357;349396;1584543641;857225;1.71;
1584543641;956796;1357;447514;1584543641;956726;1.64;
1584543642;57955;1357;548915;1584543642;57882;1.58;
1584543642;158917;1357;649699;1584543642;158845;0.74;
1584543642;259349;1357;750613;1584543642;259282;1.24;
1584543642;360566;1357;853418;1584543642;360504;0.89;
1584543642;464190;1357;954908;1584543642;464119;1.36;
1584543642;563517;1358;54298;1584543642;563445;1.29;
1584543642;664234;1358;155132;1584543642;664161;1.28;
1584543642;766128;1358;258320;1584543642;766053;0.85;
1584543642;866823;1358;359495;1584543642;866750;1.22;
1584543642;967657;1358;458571;1584543642;967583;1.22;
1584543643;68550;1358;560924;1584543643;68475;1.13;
1584543643;170455;1358;661359;1584543643;170380;1.27;
1584543643;276232;1358;767031;1584543643;276161;1.29;
1584543643;386979;1358;877811;1584543643;386911;0.91;
1584543643;472428;1358;963369;1584543643;472354;1.19;
1584543643;574871;1359;73938;1584543643;574800;1.22;
1584543643;676943;1359;169056;1584543643;676873;1.24;
1584543643;776481;1359;267388;1584543643;776408;0.82;
1584543643;877831;1359;368730;1584543643;877761;0.76;
1584543643;978936;1359;469836;1584543643;978862;0.7;
1584543644;80333;1359;571244;1584543644;80096;1.2;
1584543644;182243;1359;673061;1584543644;182173;1.37;
1584543644;283298;1359;774060;1584543644;283228;1.37;
1584543644;387915;1359;878741;1584543644;387843;0.91;
1584543644;486439;1359;977230;1584543644;486368;1.32;
1584543644;589096;1360;79820;1584543644;589025;0.84;
1584543644;687605;1360;178410;1584543644;687535;0.65;
1584543644;790033;1360;280867;1584543644;789962;1.98;
1584543644;895584;1360;386272;1584543644;895511;2;
1584543645;12411;1360;508860;1584543645;11400;2.18;
1584543645;102166;1360;594386;1584543645;102096;1.47;
1584543645;200218;1360;690919;1584543645;200155;2.05;
1584543645;307823;1360;799200;1584543645;307757;2.08;
1584543645;406370;1360;897092;1584543645;406299;1.3;
1584543645;505207;1360;995970;1584543645;505142;1.21;
1584543645;611536;1361;102206;1584543645;611477;1.81;
1584543645;705936;1361;196694;1584543645;705874;1.76;
1584543645;809367;1361;301653;1584543645;809299;1.48;
1584543645;910671;1361;401431;1584543645;910602;1.61;
1584543646;8588;1361;499326;1584543646;8528;1.55;
1584543646;112633;1361;603330;1584543646;112565;1.27;
1584543646;212986;1361;706403;1584543646;212924;1.18;
1584543646;313515;1361;804487;1584543646;313452;1.12;
1584543646;412457;1361;903225;1584543646;412392;2.44;
1584543646;511911;1362;2617;1584543646;511848;0.79;
1584543646;614092;1362;104872;1584543646;613636;3.02;
1584543646;713656;1362;204751;1584543646;713599;1.09;
1584543646;817864;1362;310145;1584543646;816801;1.24;
1584543646;913854;1362;404635;1584543646;913603;1.03;
1584543647;14590;1362;505340;1584543647;14522;2.02;
1584543647;115136;1362;605882;1584543647;115064;1.09;
1584543647;222003;1362;712759;1584543647;221941;1.19;
1584543647;317072;1362;811969;1584543647;316772;0.96;
1584543647;417979;1362;908752;1584543647;417075;1.08;
1584543647;518740;1363;9481;1584543647;518669;0.83;
1584543647;618584;1363;109319;1584543647;618514;1.97;
1584543647;719679;1363;210448;1584543647;719609;1.01;
1584543647;820319;1363;311052;1584543647;820247;1.64;
1584543647;919906;1363;410899;1584543647;919837;0.7;
1584543648;22658;1363;513470;1584543648;22584;1.63;
1584543648;125287;1363;618601;1584543648;125217;1.55;
1584543648;226477;1363;718992;1584543648;226406;0.46;
1584543648;326753;1363;817532;1584543648;326682;1.41;
1584543648;428052;1363;918810;1584543648;428014;1.34;
1584543648;526032;1364;16927;1584543648;525959;1.33;
1584543648;628300;1364;119178;1584543648;628229;0.32;
1584543648;730573;1364;221420;1584543648;730504;0.23;
1584543648;828554;1364;319449;1584543648;828481;1.05;
1584543648;930622;1364;423525;1584543648;930554;1.59;
1584543649;30970;1364;521861;1584543649;30897;0.21;
1584543649;133328;1364;626525;1584543649;133256;1.43;
1584543649;334739;1364;825538;1584543649;334666;0.28;
1584543649;436900;1364;927852;1584543649;436832;1.23;
1584543649;537964;1365;28748;1584543649;537892;3.31;
1584543649;637783;1365;128680;1584543649;637613;3.06;
1584543649;740000;1365;230737;1584543649;739166;0.72;
1584543649;838962;1365;331241;1584543649;838886;1.43;
1584543649;940240;1365;431487;1584543649;940171;0.24;
1584543650;39704;1365;530612;1584543650;39631;0.18;
1584543650;144007;1365;634887;1584543650;143934;1.16;
1584543650;244736;1365;735556;1584543650;244666;1.62;
1584543650;346478;1365;838129;1584543650;346406;3.69;
1584543650;447839;1365;938590;1584543650;447765;0.94;
1584543650;548343;1366;39099;1584543650;548271;0.89;
1584543650;651609;1366;142501;1584543650;651537;0.8;
1584543650;751921;1366;242819;1584543650;751848;1.6;
1584543650;853021;1366;343919;1584543650;852947;1.6;
1584543650;956265;1366;447151;1584543650;956190;2.72;
1584543651;57071;1366;547946;1584543651;56997;1.49;
1584543651;166893;1366;657649;1584543651;166822;0.85;
1584543651;296775;1366;795855;1584543651;296707;0.27;
1584543651;382570;1366;885070;1584543651;382505;0.96;
1584543651;497340;1366;990414;1584543651;497284;1.05;
1584543651;588851;1367;79559;1584543651;588791;0.97;
1584543651;690065;1367;183749;1584543651;690006;0.77;
1584543651;786103;1367;276849;1584543651;786040;1.37;
1584543651;887745;1367;378539;1584543651;887680;1.68;
1584543652;2024;1367;494873;1584543652;1954;1.2;
1584543652;100125;1367;590845;1584543652;100060;1.01;
1584543652;200947;1367;691733;1584543652;200878;1.05;
1584543652;300762;1367;791559;1584543652;300692;1.25;
1584543652;401652;1367;893374;1584543652;401582;1.24;
1584543652;505974;1367;996641;1584543652;505904;0.84;
1584543652;607334;1368;99640;1584543652;607262;0.71;
1584543652;708625;1368;199346;1584543652;707976;1.56;
1584543652;808684;1368;299299;1584543652;808614;1.66;
1584543652;910171;1368;401452;1584543652;910102;2.02;
1584543653;10328;1368;501063;1584543653;10260;0.77;
1584543653;110876;1368;602158;1584543653;110810;1.22;
1584543653;211944;1368;702635;1584543653;211875;1.8;
1584543653;314277;1368;805078;1584543653;314207;1.67;
1584543653;412027;1368;902793;1584543653;411954;1.64;
1584543653;513269;1369;3937;1584543653;513201;0.71;
1584543653;613887;1369;104713;1584543653;613618;1.43;
