sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;distance;
1584543605;126773;1320;617455;1584543605;126710;2.78;
1584543605;228307;1320;719239;1584543605;228232;1.88;
1584543605;330464;1320;821164;1584543605;330402;1.91;
1584543605;430011;1320;920815;1584543605;429610;1.91;
1584543605;631273;1321;122117;1584543605;631215;1.97;
1584543605;731769;1321;222593;1584543605;731703;1.99;
1584543605;833985;1321;326422;1584543605;833918;2.05;
1584543605;932169;1321;422907;1584543605;932108;2.08;
1584543606;35260;1321;526097;1584543606;35198;2.08;
1584543606;133989;1321;624836;1584543606;133919;2.11;
1584543606;237538;1321;728697;1584543606;237480;2.18;
1584543606;335084;1321;825948;1584543606;335015;1.26;
1584543606;437990;1321;929011;1584543606;437916;1.31;
1584543606;539996;1322;30848;1584543606;539933;1.26;
1584543606;640745;1322;131593;1584543606;640677;1.3;
1584543606;751681;1322;242544;1584543606;751608;1.35;
1584543606;851353;1322;342186;1584543606;851292;1.38;
1584543606;950638;1322;441462;1584543606;950585;1.42;
1584543607;56519;1322;547361;1584543607;56453;1.45;
1584543607;154937;1322;645787;1584543607;154872;1.5;
1584543607;260069;1322;750891;1584543607;260002;1.54;
1584543607;362376;1322;853181;1584543607;362306;1.61;
1584543607;463068;1322;953952;1584543607;462999;1.65;
1584543607;563399;1323;54102;1584543607;563327;1.69;
1584543607;666857;1323;157601;1584543607;666784;1.74;
1584543607;764540;1323;260185;1584543607;764468;1.78;
1584543607;869058;1323;359886;1584543607;868124;1.83;
1584543607;965625;1323;456566;1584543607;965550;1.91;
1584543608;67928;1323;558760;1584543608;65586;1.96;
1584543608;167451;1323;661691;1584543608;167380;2.1;
1584543608;476071;1323;967329;1584543608;475994;2.02;
1584543609;391506;1324;882361;1584543609;387505;1.81;
1584543609;587035;1325;77965;1584543609;586899;1.97;
1584543609;991288;1325;487520;1584543609;991221;2.16;
1584543610;503819;1325;994594;1584543610;503748;2.38;
1584543610;603183;1326;94010;1584543610;603106;2.45;
1584543610;698927;1326;189708;1584543610;698870;2.53;
1584543610;805064;1326;295820;1584543610;805001;2.58;
1584543611;415525;1326;906389;1584543611;415459;3.89;
1584543611;610834;1327;103486;1584543611;610770;2.23;
1584543611;708232;1327;199116;1584543611;708167;3.54;
1584543611;913451;1327;404511;1584543611;913380;3.89;
1584543612;719214;1328;210109;1584543612;719137;3.79;
1584543612;820259;1328;311162;1584543612;820185;3.09;
1584543612;921111;1328;414256;1584543612;921038;3.89;
1584543613;23617;1328;516514;1584543613;23553;3.98;
1584543613;122384;1328;613072;1584543613;122312;4.02;
1584543613;324851;1328;815646;1584543613;324782;4.16;
1584543613;427132;1328;918026;1584543613;427056;4.23;
1584543613;529326;1329;22024;1584543613;529254;4.3;
1584543613;629565;1329;120647;1584543613;629450;4.37;
1584543614;235302;1329;728896;1584543614;235232;1.91;
1584543614;335874;1329;829142;1584543614;335805;3.46;
1584543614;639447;1330;130393;1584543614;639371;3.71;
1584543614;846215;1330;337160;1584543614;846137;1.89;
1584543614;947026;1330;437839;1584543614;946956;2.09;
1584543615;149650;1330;641725;1584543615;149580;2.12;
1584543615;250360;1330;741168;1584543615;250287;1.6;
1584543615;350387;1330;841225;1584543615;350318;1.91;
1584543615;553955;1331;44772;1584543615;553885;3.26;
1584543615;654088;1331;144843;1584543615;654015;3.34;
1584543615;754888;1331;246195;1584543615;754817;1.9;
1584543615;853948;1331;344752;1584543615;853875;1.95;
1584543615;956118;1331;446826;1584543615;956044;2.01;
1584543616;57968;1331;548917;1584543616;57892;2.08;
1584543616;158865;1331;649817;1584543616;158788;2.14;
1584543616;258058;1331;750521;1584543616;257981;2.21;
1584543616;358186;1331;849118;1584543616;358116;2.22;
1584543616;460844;1331;951685;1584543616;460774;2.35;
1584543616;559829;1332;50660;1584543616;559758;2.05;
1584543616;662640;1332;153592;1584543616;662562;2.46;
1584543616;763391;1332;254105;1584543616;763319;2.53;
1584543616;870131;1332;360938;1584543616;870059;2.59;
1584543616;966896;1332;457826;1584543616;966823;2.64;
1584543617;66945;1332;558989;1584543617;66868;2.73;
1584543617;167131;1332;657956;1584543617;167057;2.67;
1584543617;268510;1332;759327;1584543617;268433;2.73;
1584543617;375285;1332;866104;1584543617;375209;2.74;
1584543617;480340;1332;975826;1584543617;480269;2.79;
1584543617;586773;1333;77640;1584543617;586705;2.8;
1584543617;685132;1333;175943;1584543617;685061;2.82;
1584543617;783876;1333;274723;1584543617;783802;2.85;
1584543617;887325;1333;386634;1584543617;887256;2.9;
1584543617;994432;1333;486124;1584543617;994336;2.92;
1584543618;89975;1333;584609;1584543618;89904;2.98;
1584543618;196179;1333;690992;1584543618;196106;3.02;
1584543618;287541;1333;778345;1584543618;286684;3.08;
1584543618;393963;1333;884771;1584543618;393890;3.14;
1584543618;488524;1333;979257;1584543618;488452;3.21;
1584543618;589015;1334;79881;1584543618;588948;1.92;
1584543618;690902;1334;181781;1584543618;690831;3.37;
1584543618;791528;1334;282230;1584543618;791453;3.46;
1584543618;894471;1334;385421;1584543618;894400;3.53;
1584543618;992723;1334;483435;1584543618;992648;3.6;
1584543619;92399;1334;583319;1584543619;92323;3.77;
1584543619;202861;1334;693685;1584543619;202795;3.82;
1584543619;304885;1334;795780;1584543619;304808;3.96;
1584543619;407800;1334;898860;1584543619;407736;3.96;
1584543619;507961;1334;998733;1584543619;507897;4.05;
1584543619;628108;1335;120374;1584543619;628038;3.7;
1584543619;713631;1335;205489;1584543619;713562;4.19;
1584543619;819906;1335;310712;1584543619;819835;4.28;
1584543619;912331;1335;403098;1584543619;912265;4.33;
1584543620;18908;1335;509687;1584543620;18842;3.15;
1584543620;114519;1335;607755;1584543620;114458;4.43;
1584543620;923498;1336;414886;1584543620;923432;1.08;
1584543621;424510;1336;915288;1584543621;424442;3.05;
1584543622;430589;1337;921440;1584543622;430517;1.36;
1584543622;536521;1338;27316;1584543622;536454;1.44;
1584543622;637380;1338;129663;1584543622;637311;1.47;
1584543622;736207;1338;227002;1584543622;736143;1.71;
1584543622;838417;1338;329213;1584543622;838351;1.32;
1584543622;933360;1338;429536;1584543622;933283;1.78;
1584543623;40247;1338;533244;1584543623;40178;1.44;
1584543623;141126;1338;631878;1584543623;141055;1.35;
1584543623;237358;1338;733350;1584543623;237286;1.11;
1584543623;338662;1338;835016;1584543623;338533;1.13;
1584543623;441446;1338;933474;1584543623;441376;1.16;
1584543623;543266;1339;33966;1584543623;543193;1.18;
1584543623;644334;1339;135152;1584543623;644262;1.21;
1584543623;746546;1339;240741;1584543623;745626;1.24;
1584543623;849401;1339;342194;1584543623;849333;1.28;
1584543623;948128;1339;439081;1584543623;948052;1.32;
1584543624;46263;1339;537195;1584543624;46186;1.36;
1584543624;148977;1339;639915;1584543624;148902;1.4;
1584543624;249974;1339;740834;1584543624;249901;1.45;
1584543624;351971;1339;842735;1584543624;351901;1.49;
1584543624;452068;1339;943131;1584543624;451991;1.55;
1584543624;558399;1340;50102;1584543624;558328;1.61;
1584543624;658452;1340;149297;1584543624;658383;1.64;
1584543624;764923;1340;255709;1584543624;764853;1.68;
1584543624;866957;1340;357771;1584543624;866887;1.73;
1584543624;973070;1340;466432;1584543624;972999;1.78;
1584543625;66802;1340;557581;1584543625;66687;1.2;
1584543625;166678;1340;657477;1584543625;166609;1.87;
1584543625;267696;1340;758477;1584543625;267630;1.9;
1584543625;367168;1340;857935;1584543625;367116;0.62;
1584543625;474072;1340;964842;1584543625;474002;1.99;
1584543625;571911;1341;62677;1584543625;571844;2.01;
1584543625;673933;1341;164736;1584543625;673866;2.05;
1584543625;777251;1341;272423;1584543625;777180;2.09;
1584543625;885634;1341;391773;1584543625;885558;2.13;
1584543625;979680;1341;485640;1584543625;979611;2.18;
1584543626;74485;1341;565424;1584543626;74409;2.21;
1584543626;175553;1341;666494;1584543626;175479;2.26;
1584543626;277149;1341;767994;1584543626;277008;2.3;
1584543626;377636;1341;868774;1584543626;377559;2.34;
1584543626;479225;1341;970143;1584543626;479148;2.39;
1584543626;587182;1342;78023;1584543626;587113;2.43;
1584543626;682569;1342;173448;1584543626;682497;2.47;
1584543626;787049;1342;277857;1584543626;786978;2.52;
1584543626;885840;1342;376728;1584543626;885586;2.57;
1584543626;990614;1342;481423;1584543626;990544;2.61;
1584543627;92918;1342;586420;1584543627;92846;2.67;
1584543627;190715;1342;681539;1584543627;190645;1.14;
1584543627;295408;1342;787963;1584543627;294662;2.78;
1584543627;390853;1342;881572;1584543627;390779;2.85;
1584543627;494164;1342;985112;1584543627;494087;2.91;
1584543627;597194;1343;88041;1584543627;597123;2.97;
1584543627;703347;1343;195390;1584543627;703273;3.03;
1584543627;797912;1343;291143;1584543627;797636;3.1;
1584543627;900689;1343;391503;1584543627;898397;3.15;
1584543627;999817;1343;490583;1584543627;999745;3.2;
1584543628;101539;1343;592420;1584543628;101469;1.82;
1584543628;202372;1343;693252;1584543628;202295;3.33;
1584543628;304256;1343;794954;1584543628;304183;3.37;
1584543628;404600;1343;895389;1584543628;404525;3.44;
1584543628;506913;1343;997772;1584543628;506840;3.51;
1584543628;612053;1344;102829;1584543628;611979;3.56;
1584543628;710407;1344;201251;1584543628;710338;2.48;
1584543628;810207;1344;301012;1584543628;810134;3.68;
1584543628;908959;1344;400692;1584543628;908849;3.73;
1584543629;12537;1344;503322;1584543629;12463;3.79;
1584543629;111233;1344;602481;1584543629;111162;3.85;
1584543629;211919;1344;704209;1584543629;211843;3.91;
1584543629;313183;1344;803972;1584543629;313115;3.99;
1584543629;415120;1344;905928;1584543629;415049;0.82;
1584543629;515261;1345;5950;1584543629;515188;4.09;
1584543629;615525;1345;106428;1584543629;615451;2.66;
1584543629;717926;1345;208790;1584543629;717855;4.23;
1584543629;817002;1345;307815;1584543629;816930;4.28;
1584543629;916880;1345;407758;1584543629;916803;4.35;
1584543630;19858;1345;510624;1584543630;19786;4.41;
1584543630;119092;1345;610014;1584543630;119015;3.88;
1584543630;220714;1345;711409;1584543630;220642;2.99;
1584543630;622794;1346;113573;1584543630;622723;3.65;
1584543630;926098;1346;416943;1584543630;926021;1.01;
1584543631;29956;1346;520848;1584543631;29886;3.14;
1584543631;232123;1346;722938;1584543631;232051;2.86;
1584543631;330869;1346;821779;1584543631;330792;3.36;
1584543631;537102;1347;28057;1584543631;537024;3.55;
1584543631;839541;1347;331429;1584543631;839465;1.41;
1584543631;939564;1347;430472;1584543631;939486;1.08;
1584543632;44043;1347;534836;1584543632;43969;1.12;
1584543632;145485;1347;636748;1584543632;145416;1.2;
1584543632;246698;1347;737519;1584543632;246628;1.28;
1584543632;346056;1347;836759;1584543632;345981;1.44;
1584543632;447030;1347;937944;1584543632;446954;1.57;
1584543632;551678;1348;42590;1584543632;551600;1.53;
1584543632;652140;1348;143051;1584543632;652066;1.61;
1584543632;761931;1348;252839;1584543632;761561;1.37;
1584543632;864077;1348;354916;1584543632;864007;1.7;
1584543632;964887;1348;455690;1584543632;964816;1.79;
1584543633;63944;1348;554867;1584543633;63866;2;
1584543633;164616;1348;655538;1584543633;164540;1.74;
1584543633;267040;1348;757957;1584543633;266895;3;
1584543633;574021;1349;65264;1584543633;571370;3.17;
1584543633;685113;1349;184628;1584543633;681639;3.27;
1584543633;777651;1349;270850;1584543633;777578;3.28;
1584543633;878077;1349;368787;1584543633;878004;2.38;
1584543633;980301;1349;478655;1584543633;980234;3.42;
1584543634;80527;1349;571336;1584543634;80458;2.51;
1584543634;180325;1349;671123;1584543634;180255;2.71;
1584543634;283249;1349;774087;1584543634;283181;2.5;
1584543634;382626;1349;873437;1584543634;382557;2.55;
1584543634;481985;1349;972912;1584543634;481910;2.77;
1584543634;582749;1350;73740;1584543634;582672;2.72;
1584543634;686505;1350;177392;1584543634;686436;1.79;
1584543634;785613;1350;276633;1584543634;785545;2.82;
1584543634;888594;1350;379404;1584543634;888522;1.27;
1584543634;987161;1350;484331;1584543634;987092;1.94;
1584543635;86614;1350;579190;1584543635;86541;2.04;
1584543635;390144;1350;882539;1584543635;390066;2.17;
1584543635;491729;1350;982531;1584543635;491660;2.22;
1584543635;590370;1351;81156;1584543635;590302;1.23;
1584543635;690033;1351;180670;1584543635;689962;1.27;
1584543635;791084;1351;281881;1584543635;790541;1.32;
1584543635;892952;1351;383785;1584543635;892883;1.4;
1584543635;995307;1351;486121;1584543635;995237;1.44;
1584543636;92175;1351;583128;1584543636;92102;1.52;
1584543636;194036;1351;684868;1584543636;193965;1.58;
1584543636;295584;1351;786260;1584543636;295512;1.64;
1584543636;393988;1351;884952;1584543636;393919;1.72;
1584543636;495422;1351;986105;1584543636;495347;1.76;
1584543636;597499;1352;90186;1584543636;597426;1.84;
1584543636;707600;1352;198437;1584543636;707525;1.91;
1584543636;803231;1352;294003;1584543636;803160;2;
1584543636;904015;1352;398351;1584543636;903942;2.49;
1584543637;101815;1352;592666;1584543637;101647;2.26;
1584543637;202864;1352;693571;1584543637;202790;2.28;
1584543637;409087;1352;899828;1584543637;409015;1.09;
1584543637;611408;1353;102216;1584543637;611338;2.52;
1584543637;813395;1353;305847;1584543637;813323;1.63;
1584543637;913556;1353;405144;1584543637;913485;1.85;
1584543638;15656;1353;506411;1584543638;15587;1.97;
1584543638;114295;1353;606126;1584543638;114225;1.96;
1584543638;213355;1353;706381;1584543638;213287;2.08;
1584543638;317410;1353;808525;1584543638;317342;2.15;
1584543638;416987;1353;909484;1584543638;416911;2.19;
1584543638;516654;1354;7467;1584543638;516585;2.3;
1584543638;616478;1354;107251;1584543638;616406;2.31;
1584543638;717959;1354;208771;1584543638;717888;0.88;
1584543638;819078;1354;309932;1584543638;819002;1.06;
1584543638;919918;1354;410772;1584543638;919841;1.69;
1584543639;120802;1354;611471;1584543639;120728;4.34;
1584543639;927615;1355;418522;1584543639;927539;2.63;
1584543640;534575;1356;25496;1584543640;534498;2.02;
1584543640;636662;1356;127344;1584543640;636587;3.76;
1584543640;736295;1356;227132;1584543640;736226;3.82;
1584543641;38045;1356;528944;1584543641;37967;1.21;
1584543641;851034;1357;341815;1584543641;850963;4.38;
1584543642;50863;1357;541807;1584543642;50787;3.75;
1584543642;255530;1357;746215;1584543642;255461;2.01;
1584543642;356890;1357;847841;1584543642;356813;2.68;
1584543642;983433;1358;474174;1584543642;983364;1.74;
1584543643;85571;1358;577845;1584543643;81594;1.77;
1584543643;182102;1358;672804;1584543643;182031;1.2;
1584543643;395774;1358;886541;1584543643;395702;1.76;
1584543643;490061;1358;980826;1584543643;489987;2;
1584543643;586779;1359;77533;1584543643;586711;1.8;
1584543643;684866;1359;177528;1584543643;684740;1.96;
1584543643;786516;1359;277455;1584543643;786439;1.85;
1584543643;889313;1359;388594;1584543643;889243;1.9;
1584543643;990586;1359;481422;1584543643;990515;1.95;
1584543644;91566;1359;582412;1584543644;91497;2;
1584543644;192811;1359;683516;1584543644;192736;1.96;
1584543644;291671;1359;782519;1584543644;291602;2.12;
1584543644;391795;1359;882552;1584543644;391704;2.18;
1584543644;499203;1359;989946;1584543644;499131;2.24;
1584543644;594135;1360;85001;1584543644;594065;2.31;
1584543644;693519;1360;184403;1584543644;693448;2.38;
1584543644;802541;1360;298702;1584543644;802462;2.45;
1584543644;904487;1360;395322;1584543644;904417;2.57;
1584543645;2482;1360;493248;1584543645;2409;2.63;
1584543645;96310;1360;587493;1584543645;96238;2.68;
1584543645;198378;1360;689164;1584543645;197399;2.77;
1584543645;303525;1360;794196;1584543645;303452;2.81;
1584543645;399290;1360;890016;1584543645;399222;2.89;
1584543645;500333;1360;991003;1584543645;500259;2.94;
1584543645;609452;1361;108647;1584543645;609380;3.02;
1584543645;703608;1361;198016;1584543645;703534;3.11;
1584543645;804769;1361;295443;1584543645;804697;2.83;
1584543645;906339;1361;397023;1584543645;906266;3.21;
1584543646;6213;1361;501932;1584543646;6139;3.29;
1584543646;106944;1361;597760;1584543646;106873;2.52;
1584543646;208099;1361;698864;1584543646;208030;3.45;
1584543646;308648;1361;799287;1584543646;308574;3.56;
1584543646;409069;1361;899834;1584543646;408995;3.65;
1584543646;509041;1362;687;1584543646;508969;3.67;
1584543646;610270;1362;101816;1584543646;610195;3.75;
1584543646;711775;1362;202622;1584543646;711698;3.81;
1584543646;813231;1362;305318;1584543646;813153;3.88;
1584543646;915974;1362;406706;1584543646;915912;3.94;
1584543647;218168;1362;711148;1584543647;218096;4.26;
1584543647;318754;1362;809510;1584543647;318697;4.27;
1584543647;419929;1362;911930;1584543647;419865;4.28;
1584543647;522787;1363;13557;1584543647;522718;4.42;
1584543647;622477;1363;113224;1584543647;622410;4.41;
1584543647;724234;1363;214994;1584543647;724166;1.97;
1584543648;24264;1363;514972;1584543648;24205;3.84;
1584543648;427768;1363;920572;1584543648;425593;3.37;
1584543649;36445;1364;527349;1584543649;36371;1.28;
1584543649;137898;1364;629364;1584543649;137650;1.33;
1584543649;240274;1364;731024;1584543649;240204;1.12;
1584543649;341022;1364;831753;1584543649;340953;1.18;
1584543649;441180;1364;931958;1584543649;441113;1.24;
1584543649;542984;1365;34337;1584543649;542919;1.32;
1584543649;651781;1365;142580;1584543649;651708;1.4;
1584543649;745263;1365;236006;1584543649;745191;1.48;
1584543649;845564;1365;336825;1584543649;845494;1.57;
1584543649;945649;1365;436617;1584543649;945584;1.64;
1584543650;46492;1365;537380;1584543650;46418;1.71;
1584543650;149121;1365;641665;1584543650;149045;1.79;
1584543650;252319;1365;743056;1584543650;252244;1.87;
1584543650;352286;1365;843057;1584543650;352216;1.95;
1584543650;451779;1365;942508;1584543650;451678;2.03;
1584543650;554560;1366;45243;1584543650;554489;2.12;
1584543650;655386;1366;146232;1584543650;655323;2.2;
1584543650;756284;1366;247097;1584543650;756217;2.27;
1584543650;857198;1366;348044;1584543650;857134;2.36;
1584543650;959375;1366;450801;1584543650;959312;2.44;
1584543651;61096;1366;551916;1584543651;61030;0.91;
1584543651;161306;1366;654291;1584543651;161229;2.61;
1584543651;298289;1366;789837;1584543651;298232;1.94;
1584543651;377950;1366;868779;1584543651;377879;2.85;
1584543651;496026;1366;994160;1584543651;495951;2.88;
1584543651;586641;1367;90085;1584543651;586569;2.95;
1584543651;687897;1367;178634;1584543651;687825;3.03;
1584543651;783655;1367;274424;1584543651;783585;3.11;
1584543651;883942;1367;374779;1584543651;883872;3.2;
1584543651;990466;1367;487415;1584543651;990391;3.3;
1584543652;95900;1367;586612;1584543652;95830;3.38;
1584543652;184806;1367;675481;1584543652;184732;3.44;
1584543652;284317;1367;775157;1584543652;284242;3.52;
1584543652;390711;1367;881523;1584543652;390641;1.63;
1584543652;488770;1367;979441;1584543652;488698;1.57;
1584543652;592681;1368;83387;1584543652;592608;1.76;
1584543652;690519;1368;181311;1584543652;690450;1.83;
1584543652;791142;1368;281949;1584543652;791072;1.98;
1584543652;895494;1368;390813;1584543652;895425;4.05;
1584543653;194334;1368;685110;1584543653;194259;2.33;
1584543653;496047;1368;986807;1584543653;495553;2.66;
1584543654;29030;1369;521690;1584543654;28961;2.97;
1584543654;210476;1369;701223;1584543654;210408;3.72;
1584543654;411671;1369;902433;1584543654;411603;3.28;
1584543654;512878;1370;3633;1584543654;512803;3.36;
1584543654;615257;1370;106026;1584543654;615187;3.46;
1584543654;924852;1370;415537;1584543654;924779;2.41;
1584543655;126002;1370;617412;1584543655;125930;1.2;
1584543655;226502;1370;717299;1584543655;226431;1.22;
1584543655;332220;1370;823039;1584543655;332151;1.29;
1584543655;428190;1370;918939;1584543655;428116;1.34;
1584543655;533401;1371;29304;1584543655;533331;1.46;
1584543655;630053;1371;120809;1584543655;629979;1.52;
1584543655;734091;1371;227413;1584543655;734012;1.59;
1584543655;834532;1371;325359;1584543655;834458;1.74;
1584543655;934587;1371;425430;1584543655;934512;1.85;
1584543656;137995;1371;628792;1584543656;137922;1.9;
1584543656;542237;1372;33068;1584543656;542166;1.33;
1584543656;643024;1372;135169;1584543656;642949;2.43;
1584543656;745633;1372;236860;1584543656;745560;3.35;
1584543656;848980;1372;339680;1584543656;848911;2.39;
1584543656;946754;1372;437548;1584543656;945534;3.51;
1584543657;50648;1372;541399;1584543657;50574;3.55;
1584543657;148327;1372;640251;1584543657;148254;2.59;
1584543657;262881;1372;754212;1584543657;262813;3.7;
1584543657;361170;1372;851984;1584543657;361103;2.63;
1584543657;464704;1372;955364;1584543657;464638;2.7;
1584543657;663835;1373;154650;1584543657;663766;3.98;
1584543658;180989;1373;675544;1584543658;180914;2.15;
1584543658;271545;1373;762444;1584543658;271468;2.23;
1584543658;375012;1373;865758;1584543658;374939;2.25;
1584543658;473844;1373;964613;1584543658;473591;2.27;
1584543658;576107;1374;66864;1584543658;576038;1.3;
1584543658;682372;1374;173212;1584543658;682303;1.34;
1584543658;785541;1374;281237;1584543658;785469;1.37;
1584543658;883490;1374;374243;1584543658;883420;1.43;
1584543658;991587;1374;482348;1584543658;991516;1.5;
1584543659;86773;1374;577555;1584543659;86703;1.59;
1584543659;205113;1374;700472;1584543659;197501;1.64;
1584543659;298558;1374;789315;1584543659;298516;1.7;
1584543659;392411;1374;883162;1584543659;392340;1.77;
1584543659;492717;1374;983513;1584543659;492644;1.85;
1584543659;599538;1375;91302;1584543659;599471;1.92;
1584543659;701548;1375;193533;1584543659;701478;1.97;
1584543659;804823;1375;298171;1584543659;804752;2.06;
1584543659;899552;1375;390389;1584543659;899486;2.12;
1584543660;96743;1375;592887;1584543660;96668;1.64;
1584543660;508885;1375;999582;1584543660;508815;1.67;
1584543660;705310;1376;199509;1584543660;705241;1.03;
1584543660;805941;1376;296718;1584543660;805867;1.79;
1584543660;906826;1376;397577;1584543660;906755;1.84;
1584543661;8198;1376;498927;1584543661;8127;1.94;
1584543661;114896;1376;605626;1584543661;114182;1.97;
1584543661;207729;1376;698507;1584543661;207656;2;
1584543661;312091;1376;802791;1584543661;312030;2.09;
1584543661;418530;1376;909294;1584543661;418458;2.15;
1584543661;510676;1377;1463;1584543661;510603;2.3;
1584543661;620069;1377;110817;1584543661;620000;2.26;
1584543661;717089;1377;209657;1584543661;717025;2.39;
1584543662;627194;1378;118086;1584543662;627120;1.2;
1584543662;829931;1378;320705;1584543662;829863;4.35;
1584543663;443041;1378;935913;1584543663;442968;0.9;
1584543663;647670;1379;138455;1584543663;647600;1.56;
1584543663;759136;1379;250016;1584543663;759060;2.36;
1584543663;961539;1379;453017;1584543663;961468;3.71;
1584543664;60812;1379;553804;1584543664;60739;3.76;
1584543664;165933;1379;658667;1584543664;165859;3.84;
1584543664;367268;1379;858051;1584543664;367200;3.97;
1584543664;466858;1379;957657;1584543664;466792;4.44;
1584543664;668247;1380;159109;1584543664;668173;2.55;
1584543664;769239;1380;261446;1584543664;769164;4.4;
1584543664;970522;1380;464529;1584543664;970446;2.24;
1584543665;170995;1380;661868;1584543665;170919;2.73;
1584543666;890606;1382;381355;1584543666;890494;1.11;
1584543667;293285;1382;784891;1584543667;293209;1.91;
1584543667;404162;1382;899350;1584543667;396402;1.93;
1584543667;507360;1382;998148;1584543667;507288;1.97;
1584543667;608936;1383;99660;1584543667;607697;2.03;
1584543667;701960;1383;193706;1584543667;701887;2.08;
1584543667;805081;1383;295961;1584543667;805008;2.15;
1584543667;902140;1383;393353;1584543667;902068;2.19;
1584543668;3671;1383;494467;1584543668;3601;2.26;
1584543668;113372;1383;606195;1584543668;112413;2.32;
1584543668;204462;1383;695159;1584543668;204391;2.37;
1584543668;306033;1383;796741;1584543668;305359;2.43;
1584543668;406571;1383;897261;1584543668;406500;2.51;
1584543668;505910;1383;996611;1584543668;505839;2.55;
1584543668;606763;1384;97470;1584543668;606689;2.64;
1584543668;708389;1384;199185;1584543668;708320;2.72;
1584543668;807953;1384;298685;1584543668;807880;2.76;
1584543668;910010;1384;408822;1584543668;909945;2.81;
1584543669;10550;1384;501292;1584543669;10480;2.88;
1584543669;110613;1384;601364;1584543669;110544;2.94;
1584543669;210573;1384;704468;1584543669;210501;3.03;
1584543669;312107;1384;802830;1584543669;312037;3.09;
1584543669;412324;1384;903091;1584543669;412257;3.14;
1584543669;513990;1385;4769;1584543669;513918;3.21;
1584543669;615361;1385;106023;1584543669;615291;3.28;
1584543669;715567;1385;206343;1584543669;715500;3.34;
1584543669;815542;1385;306157;1584543669;815473;3.4;
1584543669;918994;1385;409730;1584543669;918923;3.48;
1584543670;16761;1385;507530;1584543670;16688;3.57;
1584543670;120071;1385;610806;1584543670;120005;3.61;
1584543670;220611;1385;711413;1584543670;220544;3.71;
1584543670;320077;1385;810754;1584543670;320006;3.73;
1584543670;423681;1385;914424;1584543670;423611;3.8;
1584543670;522103;1386;18857;1584543670;522034;3.87;
1584543670;622448;1386;113141;1584543670;622375;3.92;
1584543670;725308;1386;223718;1584543670;725236;4;
1584543670;824460;1386;315187;1584543670;824390;4.06;
1584543670;924654;1386;418220;1584543670;924583;4.12;
1584543671;26165;1386;516986;1584543671;25427;4.19;
1584543671;127996;1386;618845;1584543671;127921;4.3;
1584543671;229481;1386;720544;1584543671;229404;4.25;
1584543671;333994;1386;824726;1584543671;333922;4.4;
1584543671;429633;1386;921259;1584543671;429561;4.45;
1584543671;732682;1387;223508;1584543671;732605;4.36;
1584543672;339533;1387;830354;1584543672;339456;1.48;
1584543672;540917;1388;33045;1584543672;540846;1.49;
1584543672;746143;1388;236981;1584543672;746073;1.18;
1584543672;842542;1388;333296;1584543672;842470;1.03;
1584543672;945952;1388;436692;1584543672;945884;1.48;
1584543673;45972;1388;536714;1584543673;45901;1.36;
1584543673;145096;1388;635855;1584543673;145027;1.17;
1584543673;246125;1388;736758;1584543673;246053;1.22;
1584543673;355689;1388;846424;1584543673;355578;1.27;
1584543673;460495;1388;957004;1584543673;460429;1.33;
1584543673;558080;1389;48741;1584543673;558009;1.4;
