sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;voltage;
1584543613;340237;1328;833489;1584543613;340149;0.005714286;
1584543613;443983;1328;935973;1584543613;443917;0.08087911;
1584543613;542222;1329;35546;1584543613;542167;0.02373626;
1584543613;643848;1329;135846;1584543613;643786;0.004835165;
1584543613;742438;1329;235283;1584543613;742389;0.03252747;
1584543613;844836;1329;335632;1584543613;844777;0.009670329;
1584543613;947010;1329;437841;1584543613;946944;0.07252748;
1584543614;47488;1329;538314;1584543614;47430;0.0167033;
1584543614;146038;1329;638256;1584543614;145996;0.005274725;
1584543614;246689;1329;738895;1584543614;246642;0.01318681;
1584543614;347447;1329;839536;1584543614;347401;0.009670329;
1584543614;450436;1329;943129;1584543614;450375;0.03296703;
1584543614;550545;1330;42726;1584543614;550484;0.006153846;
1584543614;651377;1330;143423;1584543614;651330;0.006153846;
1584543614;752563;1330;243314;1584543614;752513;0.01318681;
1584543614;852986;1330;345250;1584543614;852938;0.005274725;
1584543614;956663;1330;447466;1584543614;956596;0.01934066;
1584543615;54966;1330;549287;1584543615;54917;0.006593407;
1584543615;156370;1330;649865;1584543615;156322;0.005714286;
1584543615;258374;1330;750463;1584543615;258312;0.005274725;
1584543615;359088;1330;851754;1584543615;359024;0.01406593;
1584543615;459733;1330;950558;1584543615;459688;0.08087911;
1584543615;560646;1331;51415;1584543615;560599;0.01450549;
1584543615;663039;1331;153852;1584543615;662977;0.02373626;
1584543615;762200;1331;254232;1584543615;762149;0.02593406;
1584543615;864663;1331;357560;1584543615;864601;0.02461538;
1584543615;964344;1331;457345;1584543615;964292;0.03428571;
1584543616;64958;1331;557413;1584543616;64916;0.007032967;
1584543616;166181;1331;658412;1584543616;166139;0.03384615;
1584543616;279850;1331;770677;1584543616;279783;0.03340659;
1584543616;373038;1331;863763;1584543616;372999;0.005274725;
1584543616;475935;1331;966734;1584543616;475889;0.03296703;
1584543616;576959;1332;70113;1584543616;576905;0.004835165;
1584543616;676629;1332;167397;1584543616;676589;0.02945055;
1584543616;778825;1332;271311;1584543616;778772;0.01538462;
1584543616;879271;1332;370035;1584543616;879231;0.005714286;
1584543616;996478;1332;490022;1584543616;996412;0.07956044;
1584543617;80531;1332;571488;1584543617;80490;0.0232967;
1584543617;181319;1332;672206;1584543617;181276;0.08131868;
1584543617;281950;1332;774155;1584543617;281906;0.1010989;
1584543617;382634;1332;873481;1584543617;382592;0.02285714;
1584543617;483032;1332;973836;1584543617;482988;0.08967032;
1584543617;583591;1333;74389;1584543617;583546;0.005714286;
1584543617;687841;1333;178723;1584543617;687780;0.02285714;
1584543617;792171;1333;282953;1584543617;792106;0.101978;
1584543617;888857;1333;391178;1584543617;888811;0.004835165;
1584543617;993421;1333;489675;1584543617;993380;0.02637363;
1584543618;95376;1333;586071;1584543618;95317;0.009230769;
1584543618;198786;1333;689586;1584543618;198741;0.03340659;
1584543618;299013;1333;792749;1584543618;298964;0.04043956;
1584543618;400612;1333;891543;1584543618;400566;0.005274725;
1584543618;503928;1333;994753;1584543618;501502;0.02461538;
1584543618;606904;1334;97716;1584543618;606840;0.03340659;
1584543618;708169;1334;202790;1584543618;708123;0.005274725;
1584543618;810231;1334;301971;1584543618;810175;0.03296703;
1584543618;909420;1334;401018;1584543618;909373;0.03340659;
1584543619;17045;1334;507841;1584543619;16977;0.1010989;
1584543619;117226;1334;608037;1584543619;117176;0.02417582;
1584543619;217289;1334;710830;1584543619;217244;0.02373626;
1584543619;318599;1334;809346;1584543619;318556;0.09714285;
1584543619;419438;1334;911610;1584543619;419394;0.01406593;
1584543619;522451;1335;13206;1584543619;522404;0.01450549;
1584543619;623827;1335;114595;1584543619;623781;0.0378022;
1584543619;724020;1335;214859;1584543619;723972;0.0232967;
1584543619;825061;1335;315817;1584543619;825014;0.02417582;
1584543619;926831;1335;419698;1584543619;926784;0.005274725;
1584543620;27137;1335;519054;1584543620;27087;0.03340659;
1584543620;128256;1335;619786;1584543620;128201;0.01274725;
1584543620;228230;1335;718981;1584543620;228183;0.01626374;
1584543620;328873;1335;821547;1584543620;328825;0.01450549;
1584543620;430536;1335;923362;1584543620;430490;0.009670329;
1584543620;531117;1336;23917;1584543620;531069;0.1015385;
1584543620;632505;1336;125482;1584543620;632446;0.03384615;
1584543620;733424;1336;226784;1584543620;733368;0.007032967;
1584543620;835035;1336;327910;1584543620;834976;0.1252747;
1584543620;934641;1336;427475;1584543620;934593;0.02417582;
1584543621;35546;1336;526306;1584543621;35501;0.09098901;
1584543621;135800;1336;626603;1584543621;135758;0.01626374;
1584543621;237075;1336;729443;1584543621;237017;0.03648352;
1584543621;338030;1336;830214;1584543621;337625;0.1208791;
1584543621;439120;1336;929987;1584543621;439060;0.005274725;
1584543621;538412;1337;29241;1584543621;538368;0.01362637;
1584543621;638648;1337;131916;1584543621;638605;0.004835165;
1584543621;739697;1337;230547;1584543621;739651;0.01450549;
1584543621;840945;1337;333972;1584543621;840898;0.02417582;
1584543621;942581;1337;436133;1584543621;941622;0.01406593;
1584543622;43165;1337;533978;1584543622;43117;0.09098901;
1584543622;144241;1337;636614;1584543622;144197;0.02373626;
1584543622;246214;1337;739056;1584543622;246164;0.005274725;
1584543622;346925;1337;839525;1584543622;346880;0.03384615;
1584543622;447273;1337;938102;1584543622;447227;0.03208791;
1584543622;548149;1338;40697;1584543622;548104;0.09142857;
1584543622;649509;1338;142293;1584543622;649464;0.04307692;
1584543622;750550;1338;241358;1584543622;750502;0.01406593;
1584543622;851232;1338;343884;1584543622;851187;0.1217582;
1584543622;952353;1338;446292;1584543622;952305;0.06945055;
1584543623;56160;1338;546973;1584543623;56096;0.04307692;
1584543623;154883;1338;647567;1584543623;154829;0.005274725;
1584543623;256230;1338;749168;1584543623;256182;0.004835165;
1584543623;357393;1338;849706;1584543623;357348;0.004835165;
1584543623;458869;1338;951786;1584543623;458813;0.008351648;
1584543623;559262;1339;51966;1584543623;559217;0.006153846;
1584543623;661243;1339;153260;1584543623;661185;0.005274725;
1584543623;767483;1339;258271;1584543623;767436;0.005274725;
1584543623;868664;1339;361713;1584543623;868607;0.005274725;
1584543623;971806;1339;464662;1584543623;971756;0.01450549;
1584543624;74132;1339;567462;1584543624;74071;0.2;
1584543624;172896;1339;663827;1584543624;172853;0.005274725;
1584543624;273396;1339;765802;1584543624;273355;0.004835165;
1584543624;374842;1339;867010;1584543624;374795;0.2123077;
1584543624;477315;1339;969704;1584543624;477267;0.005274725;
1584543624;578331;1340;70547;1584543624;578284;0.1296703;
1584543624;680086;1340;173838;1584543624;680038;0.01362637;
1584543624;780466;1340;274332;1584543624;780419;0.01098901;
1584543624;884115;1340;385319;1584543624;884070;0.005274725;
1584543624;985137;1340;475939;1584543624;985092;0.005274725;
1584543625;88800;1340;581424;1584543625;88758;0.01494505;
1584543625;191117;1340;683263;1584543625;189955;0.004835165;
1584543625;290734;1340;783913;1584543625;290690;0.004835165;
1584543625;394627;1340;885443;1584543625;394561;0.005274725;
1584543625;494236;1340;986767;1584543625;494192;0.005714286;
1584543625;595415;1341;87958;1584543625;595366;0.005714286;
1584543625;696659;1341;190265;1584543625;696610;0.005274725;
1584543625;800513;1341;293694;1584543625;800465;0.01230769;
1584543625;909621;1341;401850;1584543625;909550;0.01186813;
1584543626;4348;1341;496634;1584543626;4300;0.01098901;
1584543626;105152;1341;597730;1584543626;105106;0.0210989;
1584543626;206543;1341;699195;1584543626;206500;0.01142857;
1584543626;308353;1341;801339;1584543626;308305;0.01758242;
1584543626;409017;1341;901962;1584543626;408969;0.01142857;
1584543626;511168;1342;3264;1584543626;511119;0.0167033;
1584543626;611917;1342;104386;1584543626;611876;0.01142857;
1584543626;715084;1342;207297;1584543626;715036;0.01758242;
1584543626;815825;1342;309066;1584543626;815775;0.01142857;
1584543626;918028;1342;408841;1584543626;917968;0.01846154;
1584543627;17321;1342;509681;1584543627;17274;0.01142857;
1584543627;118484;1342;609340;1584543627;118442;0.01098901;
1584543627;219297;1342;712190;1584543627;219249;0.01142857;
1584543627;319702;1342;810431;1584543627;319655;0.01142857;
1584543627;419994;1342;910833;1584543627;419947;0.01362637;
1584543627;522197;1343;13015;1584543627;522140;0.005274725;
1584543627;622273;1343;115476;1584543627;622213;0.004835165;
1584543627;722161;1343;214825;1584543627;722115;0.005274725;
1584543627;824613;1343;315429;1584543627;824554;0.005274725;
1584543627;923899;1343;417519;1584543627;923853;0.004835165;
1584543628;25000;1343;517255;1584543628;24955;0.005274725;
1584543628;126413;1343;617203;1584543628;126365;0.004835165;
1584543628;226651;1343;717357;1584543628;226605;0.004835165;
1584543628;326903;1343;819691;1584543628;326855;0.005274725;
1584543628;427256;1343;919762;1584543628;427208;0.005274725;
1584543628;528372;1344;20629;1584543628;528330;0.004835165;
1584543628;629051;1344;121375;1584543628;629004;0.005274725;
1584543628;730025;1344;221861;1584543628;729970;0.005274725;
1584543628;830775;1344;323801;1584543628;830730;0.005274725;
1584543628;932080;1344;422821;1584543628;932025;0.005274725;
1584543629;32465;1344;525547;1584543629;32418;0.005274725;
1584543629;135908;1344;628881;1584543629;135849;0.005274725;
1584543629;235781;1344;728892;1584543629;235429;0.005274725;
1584543629;336265;1344;828584;1584543629;336220;0.01406593;
1584543629;439581;1344;931646;1584543629;439519;0.005274725;
1584543629;539210;1345;32670;1584543629;539160;0.01098901;
1584543629;641007;1345;133405;1584543629;640947;0.005274725;
1584543629;742321;1345;235068;1584543629;742263;0.004835165;
1584543629;843206;1345;335664;1584543629;842488;0.005714286;
1584543629;944204;1345;434965;1584543629;944144;0.007472527;
1584543630;43011;1345;536260;1584543630;42965;0.004835165;
1584543630;144446;1345;635208;1584543630;144399;0.005274725;
1584543630;245408;1345;739201;1584543630;245361;0.007032967;
1584543630;346366;1345;840909;1584543630;346307;0.005714286;
1584543630;449398;1345;941903;1584543630;448597;0.004835165;
1584543630;547717;1346;40591;1584543630;547664;0.005274725;
1584543630;648344;1346;139009;1584543630;648302;0.005714286;
1584543630;750633;1346;244248;1584543630;750572;0.005714286;
1584543630;849631;1346;343171;1584543630;849590;0.229011;
1584543630;952545;1346;443307;1584543630;952487;0.009230769;
1584543631;51818;1346;544506;1584543631;51779;0.005714286;
1584543631;152861;1346;643533;1584543631;152822;0.09186812;
1584543631;254722;1346;745574;1584543631;254682;0.01274725;
1584543631;357641;1346;859391;1584543631;357597;0.004835165;
1584543631;459515;1346;951659;1584543631;459470;0.005714286;
1584543631;560174;1347;53166;1584543631;560126;0.005714286;
1584543631;660883;1347;153417;1584543631;660840;0.004835165;
1584543631;762490;1347;254794;1584543631;762441;0.01494505;
1584543631;866186;1347;359991;1584543631;865630;0.006593407;
1584543631;964609;1347;459734;1584543631;964562;0.005274725;
1584543632;66339;1347;557095;1584543632;66292;0.005714286;
1584543632;168222;1347;665389;1584543632;168176;0.05538461;
1584543632;271302;1347;764685;1584543632;271250;0.005274725;
1584543632;372278;1347;869960;1584543632;372232;0.1217582;
1584543632;472388;1347;963166;1584543632;472342;0.1714286;
1584543632;573339;1348;71767;1584543632;573293;0.005274725;
1584543632;674428;1348;182689;1584543632;674382;0.09142857;
1584543632;775121;1348;265811;1584543632;775079;0.04307692;
1584543632;876819;1348;367564;1584543632;876771;0.09142857;
1584543632;978340;1348;474718;1584543632;978281;0.006593407;
1584543633;80941;1348;571646;1584543633;80875;0.03340659;
1584543633;184200;1348;674965;1584543633;184134;0.05582417;
1584543633;280064;1348;774823;1584543633;280018;0.04263736;
1584543633;383406;1348;874165;1584543633;383360;0.03252747;
1584543633;488150;1348;978906;1584543633;488085;0.01406593;
1584543633;587249;1349;78061;1584543633;587201;0.03252747;
1584543633;691893;1349;182585;1584543633;691830;0.04307692;
1584543633;792146;1349;282926;1584543633;792086;0.008791209;
1584543633;892425;1349;385830;1584543633;892361;0.009230769;
1584543633;997267;1349;488005;1584543633;997219;0.005274725;
1584543634;96779;1349;587560;1584543634;96733;0.01538462;
1584543634;198469;1349;690839;1584543634;198422;0.005274725;
1584543634;299826;1349;795997;1584543634;299773;0.01362637;
1584543634;404235;1349;900809;1584543634;404174;0.005274725;
1584543634;502842;1349;996278;1584543634;502790;0.01450549;
1584543634;603793;1350;95762;1584543634;603745;0.005274725;
1584543634;704357;1350;195905;1584543634;704304;0.005274725;
1584543634;805131;1350;297647;1584543634;805088;0.007912087;
1584543634;906396;1350;398499;1584543634;906346;0.005714286;
1584543635;6990;1350;499025;1584543635;6942;0.008351648;
1584543635;110001;1350;602421;1584543635;109905;0.004835165;
1584543635;209142;1350;699962;1584543635;209099;0.008351648;
1584543635;309465;1350;801738;1584543635;309417;0.007472527;
1584543635;410428;1350;902461;1584543635;410379;0.005714286;
1584543635;511240;1351;3164;1584543635;511195;0.005274725;
1584543635;611827;1351;102530;1584543635;611780;0.005714286;
1584543635;713019;1351;203812;1584543635;712971;0.005274725;
1584543635;814685;1351;306647;1584543635;814630;0.004835165;
1584543635;915484;1351;406200;1584543635;915436;0.05274725;
1584543636;15745;1351;506496;1584543636;15702;0.04967033;
1584543636;116888;1351;607690;1584543636;116844;0.06197802;
1584543636;217257;1351;708004;1584543636;217211;0.01406593;
1584543636;318403;1351;809987;1584543636;318354;0.01758242;
1584543636;419484;1351;911600;1584543636;419439;0.005274725;
1584543636;520037;1352;10757;1584543636;519992;0.005274725;
1584543636;620563;1352;112890;1584543636;620515;0.04131868;
1584543636;722783;1352;213564;1584543636;722737;0.006593407;
1584543636;823684;1352;316261;1584543636;823639;0.005274725;
1584543636;924727;1352;417696;1584543636;924679;0.004835165;
1584543637;28038;1352;518888;1584543637;27978;0.01934066;
1584543637;128547;1352;620858;1584543637;128502;0.009670329;
1584543637;229333;1352;721812;1584543637;229287;0.01714286;
1584543637;330427;1352;823714;1584543637;330380;0.005714286;
1584543637;431149;1352;924887;1584543637;431105;0.03340659;
1584543637;535727;1353;26503;1584543637;535662;0.01362637;
1584543637;633202;1353;126539;1584543637;633156;0.1305494;
1584543637;735178;1353;228020;1584543637;735130;0.04307692;
1584543637;834886;1353;327916;1584543637;834840;0.01494505;
1584543637;935294;1353;427521;1584543637;935250;0.1208791;
1584543638;36389;1353;529626;1584543638;36342;0.08043956;
1584543638;137638;1353;631153;1584543638;137590;0.009230769;
1584543638;238915;1353;732507;1584543638;238867;0.04351648;
1584543638;339979;1353;832967;1584543638;339932;0.0821978;
1584543638;441383;1353;933971;1584543638;441326;0.006153846;
1584543638;542883;1354;35678;1584543638;542825;0.004835165;
1584543638;643399;1354;134199;1584543638;643351;0.01406593;
1584543638;743133;1354;235287;1584543638;743083;0.009670329;
1584543638;844048;1354;334819;1584543638;844000;0.005274725;
1584543638;944613;1354;436963;1584543638;944568;0.005714286;
1584543639;45956;1354;539257;1584543639;45901;0.005274725;
1584543639;145620;1354;642061;1584543639;145577;0.07208791;
1584543639;246546;1354;738737;1584543639;246498;0.005274725;
1584543639;347621;1354;838454;1584543639;347575;0.006153846;
1584543639;448051;1354;941373;1584543639;448005;0.06241758;
1584543639;548822;1355;43599;1584543639;548776;0.005274725;
1584543639;649182;1355;145908;1584543639;649136;0.0232967;
1584543639;749395;1355;241654;1584543639;749349;0.005274725;
1584543639;851945;1355;344591;1584543639;851885;0.006153846;
1584543639;952072;1355;442872;1584543639;952029;0.0254945;
1584543640;52497;1355;545062;1584543640;52456;0.01186813;
1584543640;154428;1355;645213;1584543640;154320;0.01230769;
1584543640;253976;1355;746178;1584543640;253933;0.005274725;
1584543640;354642;1355;845451;1584543640;354596;0.01142857;
1584543640;458489;1355;949307;1584543640;458440;0.006593407;
1584543640;559979;1356;52786;1584543640;559925;0.005274725;
1584543640;661100;1356;153819;1584543640;661055;0.05186813;
1584543640;762624;1356;255879;1584543640;762557;0.005274725;
1584543640;862802;1356;355126;1584543640;862755;0.004835165;
1584543640;963714;1356;455840;1584543640;963663;0.07032967;
1584543641;66053;1356;558482;1584543641;65993;0.006593407;
1584543641;165993;1356;659106;1584543641;165942;0.05186813;
1584543641;266899;1356;757844;1584543641;266857;0.01054945;
1584543641;367347;1356;860897;1584543641;367304;0.01362637;
1584543641;468858;1356;962090;1584543641;468814;0.06637362;
1584543641;571388;1357;63795;1584543641;571340;0.01450549;
1584543641;671254;1357;163137;1584543641;671205;0.008791209;
1584543641;772605;1357;263391;1584543641;772559;0.005714286;
1584543641;873175;1357;368491;1584543641;873121;0.009230769;
1584543641;974269;1357;467361;1584543641;974221;0.01494505;
1584543642;75254;1357;567437;1584543642;75210;0.01054945;
1584543642;176549;1357;669008;1584543642;176504;0.01406593;
1584543642;278830;1357;771013;1584543642;278785;0.009670329;
1584543642;382511;1357;877825;1584543642;382465;0.005714286;
1584543642;484121;1357;974918;1584543642;484074;0.005274725;
1584543642;584868;1358;78202;1584543642;584822;0.01582417;
1584543642;685998;1358;178192;1584543642;685950;0.101978;
1584543642;788729;1358;279492;1584543642;788670;0.01362637;
1584543642;888602;1358;381559;1584543642;888555;0.006593407;
1584543642;989425;1358;483527;1584543642;989381;0.1147253;
1584543643;90883;1358;591216;1584543643;90839;0.005274725;
1584543643;194484;1358;686526;1584543643;194431;0.01142857;
1584543643;302778;1358;796298;1584543643;302715;0.02461538;
1584543643;401494;1358;898008;1584543643;401445;0.005714286;
1584543643;502459;1358;994508;1584543643;502413;0.02637363;
1584543643;603126;1359;96246;1584543643;603079;0.006593407;
1584543643;703695;1359;195935;1584543643;703650;0.008791209;
1584543643;804675;1359;301013;1584543643;804627;0.004835165;
1584543643;906038;1359;398243;1584543643;905989;0.004835165;
1584543644;6746;1359;498868;1584543644;6700;0.03120879;
1584543644;108860;1359;599582;1584543644;108813;0.005274725;
1584543644;209887;1359;702329;1584543644;209625;0.09054945;
1584543644;310840;1359;801585;1584543644;310792;0.009230769;
1584543644;412066;1359;903754;1584543644;412020;0.005274725;
1584543644;512724;1360;5105;1584543644;512665;0.09142857;
1584543644;612651;1360;103366;1584543644;612606;0.03428571;
1584543644;712855;1360;204550;1584543644;712808;0.1107692;
1584543644;813658;1360;305214;1584543644;812991;0.0167033;
1584543644;914471;1360;406064;1584543644;914422;0.04131868;
1584543645;15517;1360;507150;1584543645;15470;0.05142857;
1584543645;117864;1360;610272;1584543645;117603;0.01494505;
1584543645;218951;1360;711825;1584543645;218901;0.0421978;
1584543645;319003;1360;809684;1584543645;318952;0.009670329;
1584543645;420028;1360;910784;1584543645;419980;0.0232967;
1584543645;520789;1361;13036;1584543645;520742;0.04615385;
1584543645;622721;1361;114932;1584543645;622665;0.005274725;
1584543645;722929;1361;215094;1584543645;722883;0.05538461;
1584543645;824511;1361;316918;1584543645;824462;0.02461538;
1584543645;926493;1361;418680;1584543645;926446;0.005274725;
1584543646;28197;1361;520512;1584543646;28136;0.03340659;
1584543646;128904;1361;623663;1584543646;128858;0.05010989;
1584543646;229560;1361;722685;1584543646;229512;0.1072527;
1584543646;330387;1361;822564;1584543646;330339;0.03340659;
1584543646;431081;1361;923606;1584543646;431033;0.03252747;
1584543646;532560;1362;25525;1584543646;532513;0.08131868;
1584543646;633063;1362;126243;1584543646;633012;0.03472527;
1584543646;734496;1362;226606;1584543646;734433;0.03560439;
1584543646;834237;1362;326125;1584543646;834186;0.005274725;
1584543646;934589;1362;426578;1584543646;934545;0.03296703;
1584543647;35042;1362;527022;1584543647;34999;0.04351648;
1584543647;135685;1362;629010;1584543647;135638;0.005714286;
1584543647;236451;1362;728864;1584543647;236403;0.03340659;
1584543647;337996;1362;831132;1584543647;337938;0.005714286;
1584543647;438787;1362;931010;1584543647;438731;0.07472528;
1584543647;539219;1363;32491;1584543647;539171;0.05362637;
1584543647;640066;1363;132840;1584543647;640020;0.005274725;
1584543647;740977;1363;234069;1584543647;740934;0.1010989;
1584543647;842810;1363;334929;1584543647;842751;0.03340659;
1584543647;942615;1363;441331;1584543647;942571;0.1485714;
1584543648;43375;1363;534139;1584543648;43334;0.05054945;
1584543648;143989;1363;635759;1584543648;143947;0.03340659;
1584543648;246155;1363;738883;1584543648;246106;0.09098901;
1584543648;346991;1363;839832;1584543648;346938;0.005714286;
1584543648;447873;1363;940287;1584543648;447827;0.01538462;
1584543648;549213;1364;42370;1584543648;548539;0.01362637;
1584543648;649189;1364;139978;1584543648;649145;0.004835165;
1584543648;750619;1364;241360;1584543648;750574;0.01362637;
1584543648;851255;1364;344237;1584543648;851205;0.005274725;
1584543648;951628;1364;445315;1584543648;951586;0.09186812;
1584543649;53287;1364;546106;1584543649;53242;0.03252747;
1584543649;155880;1364;650571;1584543649;155832;0.005274725;
1584543649;254765;1364;745528;1584543649;254721;0.06241758;
1584543649;355324;1364;847531;1584543649;355285;0.005714286;
1584543649;459536;1364;951401;1584543649;459473;0.009230769;
1584543649;556723;1365;47424;1584543649;556684;0.005274725;
1584543649;657976;1365;148737;1584543649;657927;0.005274725;
1584543649;758376;1365;249094;1584543649;758336;0.0821978;
1584543649;859551;1365;350374;1584543649;859503;0.009670329;
