sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,groundSteering5,groundSteering4,groundSteering3,groundSteering2,groundSteering1
1584543633,384709,1348,871529,1584543633,384709,0,-0.1349464,-0.290888,0,0
1584543633,485255,1348,972066,1584543633,485255,0,-0.1349464,-0.290888,0,0
1584543633,585822,1349,72637,1584543633,585822,0,-0.1349464,-0.290888,0,0.290888
1584543633,686322,1349,173122,1584543633,686322,0,-0.1349464,-0.290888,0,0.290888
1584543633,786860,1349,273692,1584543633,786860,0,-0.1349464,-0.2788945,0,0.2579171
1584543633,887488,1349,374311,1584543633,887488,0,-0.1409476,-0.1439482,0.03298867,0
1584543633,988104,1349,474927,1584543633,988104,0,-0.1439482,0,0.07797969,0.2729111
1584543634,88739,1349,575610,1584543634,88739,0,-0.1439482,0,0.08397198,0.290888
1584543634,189399,1349,676212,1584543634,189399,0,-0.1439482,0,0.08397198,0.290888
1584543634,290157,1349,777089,1584543634,290157,0,-0.1259535,0,0.08397198,0
1584543634,391190,1349,878024,1584543634,391190,0,-0.1289541,-0.08096252,0.0749791,0
1584543634,491842,1349,978654,1584543634,491842,0,-0.1169518,-0.1709357,0.0749791,0.1889392
1584543634,592467,1350,79285,1584543634,592467,0,0,-0.1649345,0.0749791,0.290888
1584543634,692961,1350,179747,1584543634,692961,0,0,-0.08096252,0.0749791,0
1584543634,793530,1350,280345,1584543634,793530,0,0,0,0.0749791,0
1584543634,894011,1350,380797,1584543634,894011,0,0,0,0.0749791,0.01500292
1584543634,994455,1350,481244,1584543634,994455,0.03298867,0,0,0.0749791,0.1259624
1584543635,95193,1350,581984,1584543635,95193,0.09597431,0,0,0.0749791,0.1379559
1584543635,195724,1350,682547,1584543635,195724,0.09297372,0,-0.1679351,0.07797969,0.1379559
1584543635,296317,1350,783133,1584543635,296317,0.09297372,0,-0.1889303,0.1139601,0.1349553
1584543635,396851,1350,883664,1584543635,396851,0.1319547,0,-0.1499404,0.1139601,0.143957
1584543635,497429,1350,984249,1584543635,497429,0.1259624,0,-0.1229529,0.1139601,0.06597735
1584543635,597993,1351,84816,1584543635,597993,0.1259624,0,-0.005992291,0.1109684,0
1584543635,698491,1351,185287,1584543635,698491,0.1259624,0,0.05698447,0.1109684,0
1584543635,799094,1351,285934,1584543635,799094,0.1169607,0,0.2129261,0.08397198,0
1584543635,899739,1351,386554,1584543635,899739,0.1019666,0,0.2549165,0.08697256,0.0749791
1584543636,271,1351,487094,1584543636,271,0.1019666,0,0,0.08697256,0.1229618
1584543636,100915,1351,587863,1584543636,100915,0.1019666,0,0,0.08697256,0
1584543636,201682,1351,688535,1584543636,201682,0.1019666,0,0,0.08697256,0
1584543636,302353,1351,789182,1584543636,302353,0.09597431,0,0,0.08697256,0
1584543636,402961,1351,889752,1584543636,402961,0.08697256,0,-0.2788945,0.08697256,0
1584543636,503417,1351,990204,1584543636,503417,0.08697256,0,0,0.08397198,0
1584543636,603942,1352,90756,1584543636,603942,0.08697256,0,0,0.06298564,0
1584543636,704462,1352,191257,1584543636,704462,0.07797969,0,0,0.05698447,0
1584543636,804923,1352,291718,1584543636,804923,0,0,0,0,0
1584543636,905407,1352,392195,1584543636,905407,0,0,0,0,0
1584543637,5884,1352,492673,1584543637,5884,0,0,0,-0.03297979,0
1584543637,106409,1352,593208,1584543637,106409,0.003000584,0,0,-0.1439482,0
1584543637,207073,1352,693934,1584543637,207073,0.08997314,0.0509833,0,0,0
1584543637,307931,1352,794803,1584543637,307931,0.08997314,0,0,0,0
1584543637,408831,1352,895697,1584543637,408831,0.08997314,0,-0.1199524,0,0
1584543637,509479,1352,996282,1584543637,509479,0.08997314,0,-0.1139512,0,0
1584543637,609993,1353,96785,1584543637,609993,0.06298564,0,-0.05997618,0,0
1584543637,710492,1353,197280,1584543637,710492,0.06298564,0,-0.05097442,-0.0269875,0
1584543637,810916,1353,297817,1584543637,810916,0.06298564,0,-0.04198155,-0.02998809,0
1584543637,911500,1353,398291,1584543637,911500,0.06298564,0,-0.02998809,-0.05097442,0
1584543638,11972,1353,498771,1584543638,11972,0.01500292,0,-0.02998809,-0.07497022,0
1584543638,112481,1353,599274,1584543638,112481,0,0,-0.02998809,-0.0779708,0
1584543638,212961,1353,699759,1584543638,212961,-0.0269875,0,-0.03297979,-0.0779708,0
1584543638,313476,1353,800276,1584543638,313476,-0.1229529,0,-0.03297979,-0.08996427,0
1584543638,414040,1353,900843,1584543638,414040,-0.1229529,0,-0.1259535,-0.09596544,0
1584543638,514530,1354,1327,1584543638,514530,-0.1259535,0,-0.1769368,-0.09596544,0
1584543638,614973,1354,101775,1584543638,614973,-0.1289541,0,-0.1919309,-0.09596544,0
1584543638,715470,1354,202269,1584543638,715470,-0.0839631,0,-0.2639005,-0.08096252,0
1584543638,816017,1354,302822,1584543638,816017,-0.08096252,0,-0.290888,-0.0269875,0
1584543638,916519,1354,403313,1584543638,916519,-0.01798575,0,-0.290888,0,
1584543639,17102,1354,504072,1584543639,17102,-0.02098634,0,-0.275894,0,
1584543639,117775,1354,604564,1584543639,117775,-0.03898096,0.1859386,-0.1739362,0,
1584543639,218200,1354,704984,1584543639,218200,-0.03297979,0,-0.1019577,0,
1584543639,318626,1354,805411,1584543639,318626,-0.01798575,0,-0.137947,0,
1584543639,419105,1354,905892,1584543639,419105,-0.03598038,0,-0.1409476,0,
1584543639,519565,1355,6359,1584543639,519565,0,0,-0.03598038,0,
1584543639,620395,1355,107303,1584543639,620395,0,0,0,0,
1584543639,721145,1355,207984,1584543639,721145,0.0239958,0,0,0,
1584543639,821710,1355,308536,1584543639,821710,0.06298564,0,0.1889392,0,
1584543639,922223,1355,409034,1584543639,922223,0.05998505,0,0,0,
1584543640,22706,1355,509499,1584543640,22706,0.05698447,-0.02098634,0,0,
1584543640,123171,1355,609990,1584543640,123171,0.0509833,-0.09596544,0,0.02099521,
1584543640,223860,1355,710677,1584543640,223860,0.02999697,-0.1049583,0,0.1499493,
1584543640,324513,1355,811311,1584543640,324513,0.02099521,-0.1049583,0,0.1589511,
1584543640,425273,1355,912157,1584543640,425273,0.03298867,-0.1049583,0,0.1199612,
1584543640,525875,1356,12666,1584543640,525875,0.05998505,-0.1049583,0,0.09597431,
1584543640,626334,1356,113133,1584543640,626334,0.05998505,-0.1049583,0,0.02999697,
1584543640,726798,1356,213594,1584543640,726798,0.09597431,-0.1049583,-0.09596544,0.003000584,
1584543640,827301,1356,314114,1584543640,827301,0.1049672,-0.1049583,0,0.003000584,
1584543640,927819,1356,414650,1584543640,927819,0.1049672,-0.1049583,0,0.003000584,
1584543641,28334,1356,515135,1584543641,28334,0.1049672,-0.1049583,0,0.06298564,
1584543641,128823,1356,615625,1584543641,128823,0.09297372,-0.1139512,0,0.06298564,
1584543641,229610,1356,716511,1584543641,229610,0.07197852,-0.1559416,0,0.06298564,
1584543641,330443,1356,817237,1584543641,330443,0.05998505,-0.1709357,0,0.1049672,
1584543641,431110,1356,917939,1584543641,431110,0.05998505,-0.1679351,0,0.1049672,
1584543641,531718,1357,18511,1584543641,531718,0.05998505,-0.1679351,0,0.1349553,
1584543641,632308,1357,119103,1584543641,632308,0.05998505,-0.1679351,0,0.197932,
1584543641,732866,1357,219675,1584543641,732866,0.05998505,-0.1679351,0,0.2009326,
1584543641,833432,1357,320238,1584543641,833432,0.05998505,-0.1679351,0,0.1949314,
1584543641,934091,1357,420884,1584543641,934091,0.08097139,-0.1679351,0,0.1319547,
1584543642,34746,1357,521542,1584543642,34746,0.08397198,-0.1679351,0,0.05998505,
1584543642,135377,1357,622188,1584543642,135377,0.08097139,-0.1679351,0,0.02099521,
1584543642,236098,1357,722896,1584543642,236098,0.0749791,0,0,0.02099521,
1584543642,336634,1357,823438,1584543642,336634,0.0749791,0,0,0.0239958,
1584543642,437118,1357,923912,1584543642,437118,0.07797969,0,0.143957,0.03898985,
1584543642,538111,1358,24906,1584543642,538111,0.07797969,0,0,0.0749791,
1584543642,638814,1358,125606,1584543642,638814,0.07797969,-0.01499404,0,0.0749791,
1584543642,739432,1358,226231,1584543642,739432,0.07797969,-0.03598038,0,0.0749791,
1584543642,840110,1358,326902,1584543642,840110,0.07797969,-0.03598038,0,0.0749791,
1584543642,940697,1358,427483,1584543642,940697,0.07797969,-0.01499404,0,0.07197852,
1584543643,41367,1358,528166,1584543643,41367,0.07797969,-0.01499404,0,0.06597735,
1584543643,142165,1358,628988,1584543643,142165,0.07797969,-0.01499404,0.290888,0.06597735,
1584543643,242811,1358,729631,1584543643,242811,0.07797969,-0.01499404,0,0.06597735,
1584543643,343551,1358,830385,1584543643,343551,0.0749791,-0.002991707,0,0.06597735,
1584543643,444523,1358,931415,1584543643,444523,0.06298564,-0.008992876,0,0.06597735,
1584543643,545522,1359,32435,1584543643,545522,0.06298564,-0.05397501,0,0.06597735,
1584543643,646710,1359,133557,1584543643,646710,0.06298564,-0.05397501,0,0.06597735,
1584543643,747375,1359,234177,1584543643,747375,0.1079678,-0.05397501,-0.01499404,0.06597735,
1584543643,847933,1359,334757,1584543643,847933,0.1079678,-0.05397501,-0.005992291,0.06897793,
1584543643,948569,1359,435392,1584543643,948569,0.1049672,-0.03598038,-0.09596544,0.06897793,
1584543644,49203,1359,536039,1584543644,49203,0.09597431,0,-0.1139512,0.06897793,
1584543644,149867,1359,636685,1584543644,149867,0.0749791,0,-0.2429053,0.06597735,
1584543644,250505,1359,737318,1584543644,250505,0.0749791,0,-0.2429053,0.06897793,
1584543644,351352,1359,838197,1584543644,351352,0.0749791,0,-0.236913,0.06897793,
1584543644,451993,1359,938796,1584543644,451993,0.05998505,0,-0.1919309,0.06897793,
1584543644,552609,1360,39431,1584543644,552609,-0.02398692,0,-0.09895714,0.06897793,
1584543644,653267,1360,140090,1584543644,653267,-0.1109595,0,-0.05097442,0.06897793,
1584543644,753927,1360,240762,1584543644,753927,0,0,0,0.06897793,
1584543644,854609,1360,341433,1584543644,854609,0,0,-0.1409476,0.06897793,
1584543644,955267,1360,442077,1584543644,955267,0,0,-0.1439482,0.06897793,
1584543645,55908,1360,542728,1584543645,55908,0,0,-0.1439482,0.05998505,
1584543645,156471,1360,643276,1584543645,156471,0,0.1199612,-0.2818951,0.0239958,
1584543645,257109,1360,743917,1584543645,257109,0.2519159,0,-0.290888,0,
1584543645,357768,1360,844588,1584543645,357768,0,0,-0.290888,0,
1584543645,458397,1360,945216,1584543645,458397,0,0,-0.290888,0,
1584543645,559011,1361,45840,1584543645,559011,0,0,-0.290888,0,
1584543645,659663,1361,146482,1584543645,659663,0,0,-0.290888,0,
1584543645,760273,1361,247089,1584543645,760273,0,0.1499493,0,0,
1584543645,860893,1361,347793,1584543645,860893,0,0.2399225,0,0,
1584543645,961613,1361,448417,1584543645,961613,0,0.2249284,0,0,
1584543646,62200,1361,549014,1584543646,62200,0,0,0,0,
1584543646,162792,1361,649598,1584543646,162792,0,0,0.290888,0,
1584543646,263403,1361,750233,1584543646,263403,0,-0.04498214,0,-0.06596847,
1584543646,364046,1361,850849,1584543646,364046,0,-0.290888,0,-0.05997618,
1584543646,464689,1361,951516,1584543646,464689,0,-0.290888,0,0,
1584543646,565371,1362,52201,1584543646,565371,0,-0.290888,0,0,
1584543646,666137,1362,152964,1584543646,666137,0,-0.2249195,0,0,
1584543646,766833,1362,253656,1584543646,766833,0,-0.290888,0,0,
1584543646,867424,1362,354246,1584543646,867424,0,-0.290888,0,0,
1584543646,968074,1362,454906,1584543646,968074,0,-0.290888,0,0,
1584543647,68767,1362,555582,1584543647,68767,0.05698447,-0.1979232,0,0,
1584543647,169403,1362,656209,1584543647,169403,0.01500292,-0.1559416,-0.152941,0,
1584543647,270036,1362,756841,1584543647,270036,0,-0.152941,0,0,
1584543647,370640,1362,857441,1584543647,370640,0,-0.1919309,0,0,
1584543647,471364,1362,958158,1584543647,471364,0,-0.08696368,-0.02398692,0,
1584543647,571945,1363,58743,1584543647,571945,0.05698447,0.290888,0,0,
1584543647,672526,1363,159341,1584543647,672526,0.05698447,0.290888,0,0,
1584543647,773144,1363,259977,1584543647,773144,0.05698447,0.09597431,0,0,
1584543647,873956,1363,360828,1584543647,873956,0.07797969,0,0,0,
1584543647,974712,1363,461552,1584543647,974712,0.08397198,-0.01798575,0,0,
1584543648,75422,1363,562254,1584543648,75422,0.08397198,-0.2309118,0,0.05998505,
1584543648,176047,1363,662868,1584543648,176047,0.08097139,-0.290888,0,0.09896602,
1584543648,276721,1363,763552,1584543648,276721,0.08097139,0,0,0.1019666,
1584543648,377369,1363,864187,1584543648,377369,0.08097139,0,0,0.1019666,
1584543648,477991,1363,964803,1584543648,477991,0.08097139,0,0,0.09297372,
1584543648,578548,1364,65346,1584543648,578548,0.1019666,-0.2729023,0,0.07197852,
1584543648,679356,1364,166276,1584543648,679356,0.1109684,-0.2729023,-0.1049583,0.07197852,
1584543648,780128,1364,266969,1584543648,780128,0.26691,-0.275894,-0.1499404,0.0749791,
1584543648,880680,1364,367491,1584543648,880680,0.290888,0,0,0.0749791,
1584543648,981322,1364,468152,1584543648,981322,0.290888,-0.008992876,0,0.0749791,
1584543649,81937,1364,568765,1584543649,81937,0.290888,-0.1889303,-0.05097442,0.09297372,
1584543649,182576,1364,669394,1584543649,182576,0.290888,-0.2429053,-0.002991707,0.09297372,
1584543649,283150,1364,769944,1584543649,283150,0.290888,0,0,0.09597431,
1584543649,383690,1364,870507,1584543649,383690,0.290888,0,0,0.1769457,
1584543649,484610,1364,971545,1584543649,484610,0,0,0,0.281904,
1584543649,584369,1365,71164,1584543649,584369,-0.1499404,-0.2009238,-0.1709357,0.290888,
1584543649,684888,1365,171694,1584543649,684888,0,0,-0.1109595,0.290888,
1584543649,785606,1365,272448,1584543649,785606,0,0,0,0.290888,
1584543649,886313,1365,373137,1584543649,886313,0,-0.1439482,-0.01798575,0.290888,
1584543649,986850,1365,473654,1584543649,986850,0,-0.2069249,-0.01798575,0.290888,
1584543650,87440,1365,574267,1584543650,87440,0,-0.2099255,-0.05997618,0.290888,
1584543650,188019,1365,674849,1584543650,188019,0,-0.1499404,-0.08996427,0,
1584543650,288549,1365,775352,1584543650,288549,0,-0.1349464,-0.08996427,-0.290888,
1584543650,388998,1365,875800,1584543650,388998,0,0,-0.08096252,-0.290888,
1584543650,489560,1365,976386,1584543650,489560,0,0.290888,-0.1499404,-0.2429053,
1584543650,590146,1366,76976,1584543650,590146,0,0.290888,-0.1649345,0,
1584543650,690745,1366,177561,1584543650,690745,0,0.197932,-0.1289541,0.01799463,
1584543650,791371,1366,278176,1584543650,791371,0,0,-0.1259535,-0.1139512,
1584543650,891839,1366,378641,1584543650,891839,0,-0.1499404,-0.1259535,0,
1584543650,992324,1366,479134,1584543650,992324,0,-0.2579082,-0.1259535,0,
1584543651,92812,1366,579615,1584543651,92812,0,-0.2639005,-0.1049583,0.2699105,
1584543651,193289,1366,680096,1584543651,193289,0,0,-0.05997618,0.290888,
1584543651,293751,1366,780538,1584543651,293751,0.1649434,0.290888,-0.04798272,0.290888,
1584543651,394202,1366,880986,1584543651,394202,0.182938,0.290888,-0.03598038,0.290888,
1584543651,494643,1366,981428,1584543651,494643,0.05998505,0.290888,-0.002991707,0,
1584543651,595177,1367,81987,1584543651,595177,0,0,0,0,
1584543651,695743,1367,182547,1584543651,695743,0,0,0,0,
1584543651,796295,1367,283101,1584543651,796295,0,0.01500292,0,-0.290888,
1584543651,896837,1367,383643,1584543651,896837,0,0.03298867,0,0,
1584543651,997300,1367,484097,1584543651,997300,0,0.1469487,0,0,
1584543652,97756,1367,584555,1584543652,97756,0,0.2759028,-0.01199346,0,
1584543652,198356,1367,685160,1584543652,198356,0,0,-0.1139512,-0.290888,
1584543652,298798,1367,785595,1584543652,298798,0,0.1769457,-0.05697559,0,
1584543652,399526,1367,886409,1584543652,399526,-0.1649345,0.2519159,0,0,
1584543652,500184,1367,986993,1584543652,500184,0,0,-0.1169518,-0.152941,
1584543652,600638,1368,87429,1584543652,600638,0,-0.05697559,-0.1499404,0,
1584543652,701238,1368,188047,1584543652,701238,0,-0.08696368,-0.1469399,0,
1584543652,801759,1368,288552,1584543652,801759,0,-0.290888,-0.1289541,0,
1584543652,902213,1368,389009,1584543652,902213,0,-0.290888,-0.1289541,0.290888,
1584543653,2644,1368,489434,1584543653,2644,0,-0.290888,-0.1289541,0.290888,
1584543653,103068,1368,589857,1584543653,103068,0,-0.290888,-0.08696368,0,
1584543653,203492,1368,690283,1584543653,203492,0,-0.290888,0,0,
1584543653,303923,1368,790716,1584543653,303923,0,-0.290888,0,0,
1584543653,404352,1368,891143,1584543653,404352,0,-0.290888,0,0,
1584543653,504785,1368,991577,1584543653,504785,0.1319547,-0.290888,-0.2039243,0,
1584543653,605226,1369,92013,1584543653,605226,0.1769457,-0.1049583,-0.2249195,0,
1584543653,705723,1369,192515,1584543653,705723,0.1709445,-0.0839631,-0.1889303,0,
1584543653,806275,1369,293087,1584543653,806275,0.1199612,-0.0779708,0,0,
1584543653,906782,1369,393579,1584543653,906782,0.08997314,-0.1109595,0,-0.2878963,
1584543654,7288,1369,494083,1584543654,7288,0.05698447,-0.002991707,0,0,
1584543654,107744,1369,594526,1584543654,107744,0,0,0.143957,0,
1584543654,208156,1369,694951,1584543654,208156,-0.1319458,0,0.09896602,0,
1584543654,308591,1369,795389,1584543654,308591,-0.01499404,0,0,0,
1584543654,409049,1369,895833,1584543654,409049,0.290888,0,0,0,
1584543654,509457,1369,996249,1584543654,509457,0.290888,-0.1829291,0,0,
1584543654,609913,1370,96707,1584543654,609913,0.2579171,-0.1859297,0,0,
1584543654,710358,1370,197146,1584543654,710358,0.2429142,-0.1619339,0,-0.05097442,
1584543654,810824,1370,297616,1584543654,810824,0.2609088,-0.08096252,0,0,
1584543654,911338,1370,398129,1584543654,911338,0.2459148,-0.06896906,0.009001753,0,
1584543655,11826,1370,498617,1584543655,11826,0.1889392,0,0,0,
1584543655,112310,1370,599105,1584543655,112310,0.09297372,0.290888,0.003000584,0.06897793,
1584543655,212816,1370,699619,1584543655,212816,0,0,0.1319547,0.2789034,
1584543655,313326,1370,800124,1584543655,313326,0,0,0.1199612,0.2339213,
1584543655,413848,1370,900643,1584543655,413848,-0.04198155,0.0479916,0.02699638,0.2039332,
1584543655,514341,1371,1139,1584543655,514341,0,0,0.006001169,0.07797969,
1584543655,614896,1371,101699,1584543655,614896,0,0,0,0.05398389,
1584543655,715457,1371,202274,1584543655,715457,0.02699638,0,0,0.08697256,
1584543655,816134,1371,303005,1584543655,816134,0.05998505,0,0.03298867,0.1649434,
1584543655,916705,1371,403508,1584543655,916705,0.1259624,0,0.2159267,0.1649434,
1584543656,17332,1371,504141,1584543656,17332,0.1709445,0,0,0.128963,
1584543656,118272,1371,605123,1584543656,118272,0.08997314,0,0,0.0479916,
1584543656,218917,1371,705741,1584543656,218917,0.003000584,0,0,0,
1584543656,319591,1371,806392,1584543656,319591,0,0,-0.236913,0,
1584543656,420141,1371,906949,1584543656,420141,-0.02398692,0,-0.2579082,0,
1584543656,520713,1372,7513,1584543656,520713,-0.1319458,-0.1109595,-0.2279112,0.197932,
1584543656,621414,1372,108233,1584543656,621414,0,-0.1919309,-0.221919,0.2039332,
1584543656,722300,1372,209231,1584543656,722300,0,-0.1919309,-0.2009238,0.07197852,
1584543656,823089,1372,309924,1584543656,823089,0,-0.290888,-0.1799285,0.0749791,
1584543656,923699,1372,410503,1584543656,923699,0,-0.290888,-0.1589422,0.2099344,
1584543657,24294,1372,511099,1584543657,24294,0,-0.290888,-0.1169518,0.0749791,
1584543657,124901,1372,611721,1584543657,124901,0,0,-0.07497022,0.05998505,
1584543657,226099,1372,712950,1584543657,226099,0,0,-0.03297979,0.06298564,
1584543657,325700,1372,812493,1584543657,325700,0,-0.2519071,0,0.05998505,
1584543657,426228,1372,913017,1584543657,426228,0,-0.2009238,0,0.05998505,
1584543657,526875,1373,13741,1584543657,526875,0,-0.2069249,-0.0269875,0.05998505,
1584543657,627546,1373,114343,1584543657,627546,0,-0.290888,-0.08096252,0.09297372,
1584543657,728060,1373,214847,1584543657,728060,0.09597431,-0.290888,-0.0839631,0.09297372,
1584543657,828578,1373,315364,1584543657,828578,0.09597431,0,-0.1349464,0.09297372,
1584543657,929367,1373,416159,1584543657,929367,0.09297372,0,-0.1349464,0.09597431,
1584543658,30031,1373,516814,1584543658,30031,0.09297372,0,-0.1349464,0.1139601,
1584543658,130663,1373,617448,1584543658,130663,0.09297372,0,-0.1259535,0.1709445,
1584543658,231438,1373,718225,1584543658,231438,0.09297372,0.01500292,0,0.1709445,
1584543658,332385,1373,819253,1584543658,332385,0.09297372,0.2399225,0,0.1709445,
1584543658,433127,1373,919954,1584543658,433127,0.197932,0,0,0.1709445,
1584543658,533865,1374,20711,1584543658,533865,0.1769457,0,0,0.1379559,
1584543658,634666,1374,121467,1584543658,634666,0.1379559,0.02099521,0,0.07197852,
1584543658,735720,1374,222675,1584543658,735720,0.1319547,0,-0.002991707,0.06298564,
1584543658,836292,1374,323136,1584543658,836292,0.1319547,0,0,0.05998505,
1584543658,936258,1374,423157,1584543658,936258,0.009001753,0,0,0,
1584543659,37109,1374,523939,1584543659,37109,0,0,0,0,
1584543659,138024,1374,624930,1584543659,138024,0,0,0,0,
1584543659,238992,1374,725840,1584543659,238992,0,-0.08996427,0,0,
1584543659,339635,1374,826459,1584543659,339635,0,0,0,0,
1584543659,440447,1374,927261,1584543659,440447,0.2549165,0,0,0,
1584543659,541237,1375,28093,1584543659,541237,0.1859386,0,0,0.08097139,
1584543659,642078,1375,128904,1584543659,642078,0.09297372,0,0,0.05998505,
1584543659,742827,1375,229689,1584543659,742827,0.290888,0,0,0.01799463,
1584543659,843726,1375,330635,1584543659,843726,0.290888,-0.03297979,0,0.01799463,
1584543659,944718,1375,431597,1584543659,944718,0,-0.290888,0,0,
1584543660,45457,1375,532267,1584543660,45457,0,0,-0.0269875,0,
1584543660,146035,1375,632829,1584543660,146035,0,0,-0.0839631,-0.0779708,
1584543660,246749,1375,733569,1584543660,246749,0,0,-0.08996427,0,
1584543660,347434,1375,834248,1584543660,347434,0.09896602,0,-0.08696368,0,
1584543660,448163,1375,934975,1584543660,448163,0.290888,0,-0.08696368,0,
1584543660,548938,1376,35748,1584543660,548938,0.2219278,0,-0.08696368,0,
1584543660,649690,1376,136500,1584543660,649690,0,0,-0.1199524,0,
1584543660,750379,1376,237200,1584543660,750379,0,0,-0.1229529,0,
1584543660,851173,1376,338018,1584543660,851173,0,0,-0.1259535,0,
1584543660,951952,1376,438782,1584543660,951952,-0.05097442,0,-0.1829291,0.1859386,
1584543661,52704,1376,539537,1584543661,52704,-0.2549076,0,-0.2699017,0,
1584543661,153502,1376,640333,1584543661,153502,0,0,-0.290888,0,
1584543661,254293,1376,741122,1584543661,254293,0,0.05998505,-0.290888,0.2009326,
1584543661,355172,1376,842006,1584543661,355172,-0.01499404,0.1619428,-0.1949226,0.2009326,
1584543661,456242,1376,943151,1584543661,456242,-0.04498214,0,-0.1949226,0,
1584543661,556246,1377,43081,1584543661,556246,-0.1319458,0,-0.152941,0,
1584543661,657005,1377,143834,1584543661,657005,-0.1409476,0,0,0,
1584543661,757792,1377,244620,1584543661,757792,-0.09296485,0,0,0,
1584543661,858535,1377,345365,1584543661,858535,-0.03598038,0,0.290888,0,
1584543661,959265,1377,446093,1584543661,959265,-0.03598038,0,0.290888,0,
1584543662,59972,1377,546798,1584543662,59972,-0.01798575,0,0,0.2429142,
1584543662,160786,1377,647610,1584543662,160786,-0.01499404,0,0,0.2489153,
1584543662,262210,1377,749107,1584543662,262210,-0.08096252,0,0,0.1859386,
1584543662,362115,1377,848931,1584543662,362115,-0.0839631,0,-0.290888,0.1799374,
1584543662,463142,1377,949978,1584543662,463142,-0.08096252,0,0,0.290888,
1584543662,564486,1378,51276,1584543662,564486,-0.08096252,0,0,0.01500292,
1584543662,665056,1378,152510,1584543662,665056,-0.02098634,0,0,0,
1584543662,765398,1378,252214,1584543662,765398,0,0,0,0,
1584543662,866078,1378,352896,1584543662,866078,0,0,0,0,
1584543662,966734,1378,453552,1584543662,966734,0,0,0,0,
1584543663,67827,1378,554782,1584543663,67827,0,0,0,0,
1584543663,167850,1378,654683,1584543663,167850,0,0,0,0.182938,
1584543663,268547,1378,755370,1584543663,268547,0,-0.05097442,0,0.1499493,
1584543663,369246,1378,856083,1584543663,369246,0.1409564,-0.05097442,0,0,
1584543663,469957,1378,956784,1584543663,469957,0.2039332,-0.04498214,0.05698447,0,
1584543663,570723,1379,57564,1584543663,570723,0.2009326,-0.08996427,0.07797969,0,
1584543663,671639,1379,158481,1584543663,671639,0.1619428,-0.09296485,0,0,
1584543663,772516,1379,259354,1584543663,772516,0.06597735,-0.09296485,0,0,
1584543663,873722,1379,360609,1584543663,873722,0,-0.1559416,0,0,
1584543663,974512,1379,461327,1584543663,974512,0,-0.1829291,0,-0.2699017,
1584543664,75192,1379,562016,1584543664,75192,0,-0.1829291,-0.1049583,0,
1584543664,175928,1379,662757,1584543664,175928,0,-0.1829291,0,0,
1584543664,276679,1379,763504,1584543664,276679,0,-0.1829291,0,-0.2639005,
1584543664,377317,1379,864141,1584543664,377317,0.09896602,-0.1829291,0,0,
1584543664,477939,1379,964751,1584543664,477939,0.143957,-0.1829291,0,0,
1584543664,578496,1380,65343,1584543664,578496,0.143957,-0.1829291,0,-0.137947,
1584543664,679218,1380,166059,1584543664,679218,0.06897793,-0.1829291,0,0,
1584543664,779904,1380,266727,1584543664,779904,0.02999697,-0.1829291,0,0,
1584543664,880761,1380,367585,1584543664,880761,0.01200234,-0.1859297,0,0,
1584543664,981519,1380,468363,1584543664,981519,0.05698447,-0.1859297,0,-0.2549076,
1584543665,82192,1380,569025,1584543665,82192,0.1259624,-0.1859297,0,0,
1584543665,182919,1380,669752,1584543665,182919,0.1379559,-0.1859297,0,0,
1584543665,283759,1380,770565,1584543665,283759,0.1379559,-0.1859297,0,0,
1584543665,384756,1380,871653,1584543665,384756,0.07797969,-0.1829291,0,0,
1584543665,485600,1380,972427,1584543665,485600,0,-0.06896906,0,0.06597735,
1584543665,586351,1381,73157,1584543665,586351,0,0,0,0,
1584543665,687036,1381,173838,1584543665,687036,0.04199043,0,0,0,
1584543665,787799,1381,274656,1584543665,787799,0.08697256,0,0,0.009001753,
1584543665,888532,1381,375378,1584543665,888532,0.05998505,0,0,0.2699105,
1584543665,989412,1381,476259,1584543665,989412,0.1019666,0,-0.01798575,0,
1584543666,90298,1381,577109,1584543666,90298,0.1319547,0,-0.0779708,0.0749791,
1584543666,191480,1381,678413,1584543666,191480,0.1259624,0,-0.08096252,0.06897793,
1584543666,291850,1381,778722,1584543666,291850,0.0479916,0,-0.1499404,0,
1584543666,392562,1381,879358,1584543666,392562,0.01799463,0,-0.1499404,0.290888,
1584543666,493195,1381,980011,1584543666,493195,0.1349553,0,-0.1559416,0.290888,
1584543666,593786,1382,80647,1584543666,593786,0.07197852,0,-0.1769368,0.26691,
1584543666,694502,1382,181320,1584543666,694502,0,0,-0.1799285,0.1229618,
1584543666,795271,1382,282066,1584543666,795271,0,0,-0.1679351,0,
1584543666,895844,1382,382656,1584543666,895844,0.1319547,0,-0.1589422,0,
1584543666,996480,1382,483279,1584543666,996480,0.1619428,0.1889392,-0.1589422,0,
1584543667,97434,1382,584302,1584543667,97434,0.167944,0,-0.1589422,0,
1584543667,198612,1382,685541,1584543667,198612,0.1739451,0,-0.1319458,0.1949314,
1584543667,298458,1382,785263,1584543667,298458,0.1709445,0,-0.01798575,0.182938,
1584543667,399023,1382,885806,1584543667,399023,0.1589511,0,-0.01499404,0.09597431,
1584543667,499754,1382,986593,1584543667,499754,0.009001753,0,0,0.07797969,
