sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;angularVelocityX;angularVelocityY;angularVelocityZ;
1584542908;967091;624;463111;1584542908;967091;4.577637;5.249023;-8.117676;
1584542909;54974;624;547403;1584542909;54974;14.89258;2.868652;-37.17041;
1584542909;84709;624;577603;1584542909;84709;21.85059;12.75635;-39.97803;
1584542909;166512;624;658892;1584542909;166512;6.103516;-9.460449;-51.51367;
1584542909;197510;624;694893;1584542909;197510;8.178711;4.333496;-45.53223;
1584542909;282775;624;776974;1584542909;282775;4.333496;-31.18896;-59.32617;
1584542909;364950;624;858410;1584542909;364950;9.033203;12.75635;-43.33496;
1584542909;398988;624;895898;1584542909;398988;1.464844;-50.59814;-44.06738;
1584542909;485411;624;978713;1584542909;485411;-5.79834;25.08545;-18.67676;
1584542909;564974;625;58366;1584542909;564974;-7.141113;-3.845215;-12.63428;
1584542909;599846;625;93230;1584542909;599846;-7.629395;5.065918;-11.77979;
1584542909;702599;625;195999;1584542909;702599;10.98633;-14.89258;-6.774902;
1584542909;790113;625;282554;1584542909;790113;-3.479004;0.3662109;-2.685547;
1584542909;818157;625;311352;1584542909;818157;9.643555;-11.35254;-4.577637;
1584542909;904106;625;397895;1584542909;904106;-10.37598;14.16016;-7.385254;
1584542909;993383;625;489799;1584542909;993383;8.850098;6.713867;-37.41455;
1584542910;22274;625;516840;1584542910;22274;14.4043;11.16943;-44.12842;
1584542910;111101;625;606351;1584542910;111101;-2.319336;5.554199;-17.8833;
1584542910;136051;625;629694;1584542910;136051;1.464844;-0.5493164;-12.45117;
1584542910;230805;625;723562;1584542910;230805;-4.882812;0.6103516;-1.159668;
1584542910;315850;625;809551;1584542910;315850;-2.746582;21.97266;-0.793457;
1584542910;408254;625;901850;1584542910;408254;-4.577637;17.7002;-7.019043;
1584542910;440199;625;935059;1584542910;440199;-3.78418;25.57373;-2.563477;
1584542910;516215;626;9570;1584542910;516215;-3.78418;16.35742;46.26465;
1584542910;547519;626;40109;1584542910;547519;3.662109;-13.24463;47.79053;
1584542910;571057;626;64483;1584542910;571057;-0.2441406;-4.333496;53.16162;
1584542910;604724;626;97821;1584542910;604724;2.319336;-8.972168;34.24072;
1584542910;701223;626;196667;1584542910;701223;-5.79834;-5.310059;5.79834;
1584542910;731818;626;225370;1584542910;731818;-4.516602;1.098633;3.540039;
1584542910;816241;626;309571;1584542910;816241;15.31982;13.97705;10.0708;
1584542910;910944;626;403892;1584542910;910944;4.333496;-24.23096;36.74316;
1584542910;937285;626;436039;1584542910;937285;-5.554199;0.06103516;47.60742;
1584542911;16270;626;509368;1584542911;16270;0.2441406;11.04736;62.56104;
1584542911;51442;626;545250;1584542911;51442;14.5874;-1.647949;62.19482;
1584542911;126657;626;623332;1584542911;126657;-21.72852;19.47021;45.16602;
1584542911;216265;626;709409;1584542911;216265;-5.67627;2.868652;31.49414;
1584542911;305209;626;801745;1584542911;305209;-1.464844;0.4272461;14.4043;
1584542911;334167;626;831163;1584542911;334167;-0.2441406;4.02832;13.97705;
1584542911;359462;626;852415;1584542911;359462;-5.554199;-0.2441406;15.625;
1584542911;393132;626;886368;1584542911;393132;0.4882812;-3.234863;16.11328;
1584542911;471545;626;964967;1584542911;471545;-4.821777;-10.92529;8.850098;
1584542911;494942;626;988303;1584542911;494942;-2.990723;-0.3051758;4.577637;
1584542911;576400;627;69149;1584542911;576400;4.699707;-6.286621;7.385254;
1584542911;600170;627;97294;1584542911;600170;-4.211426;6.04248;18.9209;
1584542911;714769;627;208797;1584542911;714769;12.45117;-3.173828;24.4751;
1584542911;798971;627;292379;1584542911;798971;-9.277344;35.5835;35.88867;
1584542911;829044;627;322872;1584542911;829044;-0.1220703;0.3051758;38.20801;
1584542911;921218;627;414343;1584542911;921218;-15.74707;-29.60205;63.7207;
1584542911;956492;627;449247;1584542911;956492;22.52197;31.37207;80.44434;
1584542912;32116;627;529145;1584542912;32116;-15.13672;2.929688;80.13916;
1584542912;59251;627;561630;1584542912;59251;3.112793;8.605957;88.07373;
1584542912;145926;627;639101;1584542912;145926;5.737305;-10.98633;88.07373;
1584542912;168465;627;661873;1584542912;168465;-13.12256;20.99609;87.21924;
1584542912;190830;627;696011;1584542912;190830;6.652832;-2.868652;81.29883;
1584542912;297122;627;790515;1584542912;297122;-15.19775;20.69092;41.07666;
1584542912;382344;627;875201;1584542912;382344;10.86426;7.507324;15.07568;
1584542912;407460;627;900992;1584542912;407460;9.643555;-19.9585;10.74219;
1584542912;492718;627;989209;1584542912;492718;8.483887;14.89258;7.568359;
1584542912;518834;628;15834;1584542912;518834;13.67188;-19.28711;-0.9765625;
1584542912;635568;628;128492;1584542912;635568;-1.159668;1.098633;9.155273;
1584542912;723482;628;216718;1584542912;723482;-23.49854;-16.78467;13.42773;
1584542912;812606;628;305748;1584542912;812606;1.464844;11.04736;8.911133;
1584542912;858517;628;351264;1584542912;858517;-0.06103516;-3.417969;7.385254;
1584542912;949435;628;442360;1584542912;949435;-7.263184;-1.586914;3.112793;
1584542913;28858;628;529942;1584542913;28858;18.49365;-16.05225;8.911133;
1584542913;117544;628;614936;1584542913;117544;5.92041;63.7207;9.94873;
1584542913;213207;628;705978;1584542913;213207;-1.342773;33.38623;9.033203;
1584542913;313391;628;806601;1584542913;313391;10.80322;-13.42773;4.02832;
1584542913;353210;628;847153;1584542913;353210;11.65771;-1.098633;4.455566;
1584542913;442700;628;937259;1584542913;442700;15.44189;80.32227;-1.647949;
1584542913;523211;629;20267;1584542913;523211;-8.056641;18.00537;28.44238;
1584542913;619705;629;112735;1584542913;619705;-15.19775;3.295898;59.44824;
1584542913;646199;629;139297;1584542913;646199;-7.507324;-13.3667;65.91797;
1584542913;759793;629;253107;1584542913;759793;-23.4375;-15.25879;66.8335;
1584542913;836475;629;329483;1584542913;836475;-22.27783;-2.01416;74.646;
1584542913;936525;629;429940;1584542913;936525;-21.85059;-13.5498;68.0542;
1584542914;36613;629;530057;1584542914;36613;-24.84131;22.94922;57.61719;
1584542914;136842;629;630300;1584542914;136842;-6.896973;-36.8042;10.19287;
1584542914;224792;629;722936;1584542914;224792;0.2441406;-2.258301;6.713867;
1584542914;316181;629;809550;1584542914;316181;-8.483887;-4.02832;9.521484;
1584542914;398936;629;891208;1584542914;398936;13.3667;-13.79395;7.507324;
1584542914;417859;629;910314;1584542914;417859;-8.178711;1.037598;8.178711;
1584542914;503966;629;996441;1584542914;503966;-5.187988;2.990723;8.056641;
1584542914;522350;630;14675;1584542914;522350;-3.723145;-22.52197;-1.342773;
1584542914;604013;630;96443;1584542914;604013;-7.629395;-16.29639;2.685547;
1584542914;689197;630;181434;1584542914;689197;-8.972168;-14.09912;72.08252;
1584542914;704156;630;196633;1584542914;704156;-10.92529;5.310059;75.07324;
1584542914;723010;630;216193;1584542914;723010;10.13184;-15.13672;83.00781;
1584542914;766535;630;258641;1584542914;766535;12.02393;-8.605957;86.66992;
1584542914;834769;630;327366;1584542914;834769;-5.615234;-1.342773;52.06299;
1584542914;928854;630;421300;1584542914;928854;0.9155273;-0.3051758;8.911133;
1584542915;28881;630;521312;1584542915;28881;1.525879;-0.2441406;-0.2441406;
1584542915;122010;630;616654;1584542915;122010;-3.90625;17.57812;-5.737305;
1584542915;142365;630;637883;1584542915;142365;5.554199;0.1220703;-7.324219;
1584542915;163814;630;660868;1584542915;163814;7.446289;-7.93457;-6.103516;
1584542915;186348;630;678354;1584542915;186348;-2.563477;21.48438;-2.563477;
1584542915;279921;630;772410;1584542915;279921;4.821777;5.493164;-8.483887;
1584542915;304254;630;803988;1584542915;304254;-9.765625;7.568359;-4.02832;
1584542915;384700;630;877154;1584542915;384700;-5.126953;0.3051758;-4.760742;
1584542915;410382;630;903510;1584542915;410382;-7.019043;10.68115;-4.821777;
1584542915;484525;630;976996;1584542915;484525;-2.502441;-13.00049;-8.789062;
1584542915;502143;630;996085;1584542915;502143;-5.493164;12.57324;-2.685547;
1584542915;522406;631;14690;1584542915;522406;5.859375;-3.173828;-2.624512;
1584542915;544575;631;37303;1584542915;544575;4.516602;-9.58252;-5.859375;
1584542915;635532;631;127798;1584542915;635532;-2.624512;-19.47021;-8.544922;
1584542915;704382;631;197275;1584542915;704382;-10.74219;0.4882812;-7.019043;
1584542915;724076;631;217099;1584542915;724076;3.540039;18.00537;1.403809;
1584542915;747381;631;239502;1584542915;747381;-0.9155273;-17.02881;-5.79834;
1584542915;784406;631;276922;1584542915;784406;-6.164551;7.324219;-4.394531;
1584542915;858543;631;350637;1584542915;858543;3.234863;11.16943;-2.258301;
1584542915;950407;631;442774;1584542915;950407;16.96777;-3.173828;-1.77002;
1584542915;970142;631;476757;1584542915;970142;-11.2915;1.953125;-1.77002;
1584542916;55155;631;551599;1584542916;55155;-2.502441;8.422852;-1.342773;
1584542916;150278;631;642468;1584542916;150278;-19.59229;-8.483887;1.220703;
1584542916;171438;631;666665;1584542916;171438;8.850098;23.74268;0.1220703;
1584542916;255279;631;750367;1584542916;255279;4.272461;9.70459;-0.3662109;
1584542916;290707;631;782615;1584542916;290707;5.737305;-18.55469;-7.019043;
1584542916;363472;631;855674;1584542916;363472;12.69531;-18.98193;-11.1084;
1584542916;395588;631;888045;1584542916;395588;4.02832;10.86426;-8.483887;
1584542916;470571;631;962854;1584542916;470571;6.225586;6.896973;-3.78418;
1584542916;563616;632;55853;1584542916;563616;2.319336;8.605957;-1.953125;
1584542916;584235;632;88455;1584542916;584235;5.981445;-19.22607;-8.789062;
1584542916;717560;632;213251;1584542916;717560;-11.90186;-9.70459;45.8374;
1584542916;811090;632;303700;1584542916;811090;-2.441406;-20.99609;21.48438;
1584542916;834949;632;327853;1584542916;834949;-7.873535;13.12256;12.75635;
1584542916;858345;632;351113;1584542916;858345;-2.624512;9.887695;16.41846;
1584542916;964843;632;462954;1584542916;964843;2.685547;-10.19287;19.65332;
1584542917;55752;632;549026;1584542917;55752;-4.699707;7.202148;84.77783;
1584542917;80782;632;575141;1584542917;80782;8.605957;10.37598;72.20459;
1584542917;166042;632;662129;1584542917;166042;-1.281738;8.544922;-12.69531;
1584542917;196112;632;689626;1584542917;196112;-9.643555;-15.56396;-8.544922;
1584542917;279235;632;770936;1584542917;279235;10.68115;-18.06641;-9.033203;
1584542917;311376;632;805159;1584542917;311376;-5.554199;13.3667;-14.46533;
1584542917;386988;632;884123;1584542917;386988;-0.3662109;9.643555;-2.563477;
1584542917;416092;632;909201;1584542917;416092;4.943848;-2.685547;-9.521484;
1584542917;439196;632;932935;1584542917;439196;-6.896973;-0.4882812;-4.577637;
1584542917;526270;633;19154;1584542917;526270;-14.4043;-13.24463;-9.277344;
1584542917;552282;633;45877;1584542917;552282;5.126953;18.98193;-0.6103516;
1584542917;578370;633;72115;1584542917;578370;2.624512;-12.87842;-4.943848;
1584542917;680179;633;173108;1584542917;680179;-3.417969;-14.5874;23.01025;
1584542917;770623;633;267274;1584542917;770623;-0.06103516;15.25879;102.0508;
1584542917;797648;633;291023;1584542917;797648;8.666992;-5.92041;93.50586;
1584542917;823228;633;316630;1584542917;823228;-5.981445;-7.019043;101.6846;
1584542917;846487;633;351824;1584542917;846487;10.31494;-3.78418;98.44971;
1584542917;943537;633;447505;1584542917;943537;-0.1220703;-16.78467;100.1587;
1584542918;26900;633;519863;1584542918;26900;-8.728027;-32.4707;111.0229;
1584542918;61454;633;554822;1584542918;61454;7.019043;27.58789;101.6235;
1584542918;144511;633;648800;1584542918;144511;-0.793457;-17.94434;105.5908;
1584542918;235531;633;731201;1584542918;235531;0.8544922;7.263184;84.65576;
1584542918;332180;633;825329;1584542918;332180;-0.2441406;-4.455566;8.850098;
1584542918;365548;633;858524;1584542918;365548;-0.3662109;9.765625;12.39014;
1584542918;459535;633;952428;1584542918;459535;5.371094;11.04736;2.746582;
1584542918;484622;633;977984;1584542918;484622;-3.356934;-9.094238;10.19287;
1584542918;567072;634;60590;1584542918;567072;7.995605;-17.02881;10.25391;
1584542918;591426;634;85454;1584542918;591426;-7.019043;10.86426;0.2441406;
1584542918;692133;634;185782;1584542918;692133;13.73291;7.568359;12.20703;
1584542918;723217;634;216125;1584542918;723217;-0.9765625;-8.178711;6.469727;
1584542918;816639;634;309758;1584542918;816639;2.746582;16.54053;54.6875;
1584542918;852850;634;346884;1584542918;852850;-6.835938;14.70947;69.88525;
1584542918;931797;634;425653;1584542918;931797;11.23047;-39.30664;63.7207;
1584542919;22364;634;515928;1584542919;22364;13.30566;1.89209;54.01611;
1584542919;46901;634;543143;1584542919;46901;-8.544922;-9.643555;43.27393;
1584542919;122746;634;616378;1584542919;122746;-14.4043;9.887695;36.68213;
1584542919;149493;634;646825;1584542919;149493;13.79395;-12.3291;39.48975;
1584542919;174939;634;668356;1584542919;174939;26.7334;9.033203;40.22217;
1584542919;263171;634;756680;1584542919;263171;3.295898;-10.74219;14.52637;
1584542919;296094;634;789408;1584542919;296094;-15.99121;-7.568359;10.92529;
1584542919;377509;634;871042;1584542919;377509;2.624512;-15.86914;2.01416;
1584542919;404373;634;897871;1584542919;404373;6.408691;-19.04297;-8.666992;
1584542919;482158;634;975135;1584542919;482158;16.72363;-15.07568;6.469727;
1584542919;506997;635;5647;1584542919;506997;-4.699707;1.098633;5.126953;
1584542919;595399;635;88294;1584542919;595399;-8.789062;27.52686;6.958008;
1584542919;691956;635;188253;1584542919;691956;-1.647949;-11.2915;-15.56396;
1584542919;777977;635;270786;1584542919;777977;-16.90674;13.24463;-14.03809;
1584542919;802240;635;295461;1584542919;802240;8.544922;-5.126953;-9.216309;
1584542919;883217;635;376191;1584542919;883217;8.483887;5.79834;-8.056641;
1584542919;907015;635;400549;1584542919;907015;-8.789062;-25.75684;-16.90674;
1584542919;987890;635;481549;1584542919;987890;-10.25391;8.544922;-4.150391;
1584542920;22647;635;516230;1584542920;22647;5.737305;-2.380371;-8.483887;
1584542920;105398;635;598752;1584542920;105398;2.441406;-23.74268;-18.00537;
1584542920;140754;635;634360;1584542920;140754;1.098633;23.55957;-14.89258;
1584542920;228982;635;734319;1584542920;228982;13.18359;14.64844;-14.64844;
1584542920;322601;635;819483;1584542920;322601;12.3291;-5.126953;-7.202148;
1584542920;413194;635;906968;1584542920;413194;17.76123;7.93457;1.220703;
1584542920;507333;636;137;1584542920;507333;2.13623;-22.52197;-5.065918;
1584542920;544710;636;38394;1584542920;544710;1.464844;23.92578;-1.953125;
1584542920;638759;636;132155;1584542920;638759;-6.04248;-4.516602;49.62158;
1584542920;662838;636;156706;1584542920;662838;-0.5493164;-9.70459;57.31201;
1584542920;688126;636;181773;1584542920;688126;-0.06103516;-3.173828;61.58447;
1584542920;714271;636;207904;1584542920;714271;-8.666992;10.19287;49.37744;
1584542920;806960;636;300572;1584542920;806960;7.446289;-13.5498;10.86426;
1584542920;836165;636;329634;1584542920;836165;3.601074;0.1220703;6.835938;
1584542920;927480;636;432771;1584542920;927480;10.19287;9.521484;11.41357;
1584542921;19148;636;512537;1584542921;19148;-3.356934;9.338379;4.882812;
1584542921;112843;636;605322;1584542921;112843;-1.220703;22.76611;3.78418;
1584542921;203975;636;700938;1584542921;203975;4.516602;-15.31982;3.601074;
1584542921;228355;636;722331;1584542921;228355;-9.765625;-2.319336;0.793457;
1584542921;324180;636;817800;1584542921;324180;-2.13623;10.80322;4.089355;
1584542921;420150;636;913523;1584542921;420150;0.3051758;6.713867;-27.34375;
1584542921;512361;637;4887;1584542921;512361;9.94873;12.87842;-55.11475;
1584542921;533269;637;41156;1584542921;533269;-5.004883;-7.141113;-47.36328;
1584542921;635396;637;135866;1584542921;635396;-1.647949;-4.150391;-4.455566;
1584542921;724309;637;217845;1584542921;724309;7.8125;9.155273;-2.13623;
1584542921;819099;637;312981;1584542921;819099;11.77979;-4.821777;-5.249023;
1584542921;854476;637;347342;1584542921;854476;-3.78418;-15.74707;-6.713867;
1584542921;947026;637;440443;1584542921;947026;-10.25391;-8.544922;-3.662109;
1584542922;36330;637;529648;1584542922;36330;-5.187988;0.1831055;-3.601074;
1584542922;124716;637;625114;1584542922;124716;6.835938;13.42773;-2.685547;
1584542922;218657;637;712048;1584542922;218657;1.89209;15.19775;-5.92041;
1584542922;318772;637;812122;1584542922;318772;4.882812;8.728027;7.69043;
1584542922;356018;637;849433;1584542922;356018;6.652832;-12.57324;17.45605;
1584542922;440506;637;934706;1584542922;440506;16.78467;6.835938;50.354;
1584542922;530546;638;23933;1584542922;530546;5.554199;-24.4751;29.29688;
1584542922;637378;638;129883;1584542922;637378;3.723145;20.44678;16.23535;
1584542922;667667;638;160353;1584542922;667667;-23.07129;-41.3208;8.850098;
1584542922;755268;638;248899;1584542922;755268;14.28223;-14.28223;3.78418;
1584542922;835562;638;328949;1584542922;835562;32.4707;2.319336;2.685547;
1584542922;874421;638;367480;1584542922;874421;24.96338;-3.173828;3.417969;
1584542922;951038;638;443907;1584542922;951038;-8.972168;-2.502441;3.479004;
1584542922;979664;638;472724;1584542922;979664;1.647949;6.103516;3.234863;
1584542923;4713;638;499176;1584542923;4713;-18.49365;16.47949;0.6713867;
1584542923;30910;638;524368;1584542923;30910;2.868652;-2.685547;6.958008;
1584542923;115318;638;608308;1584542923;115318;11.47461;-19.40918;-1.403809;
1584542923;149939;638;645975;1584542923;149939;8.544922;-2.502441;2.075195;
1584542923;248224;638;741268;1584542923;248224;3.723145;8.728027;0.793457;
1584542923;343364;638;836422;1584542923;343364;8.178711;19.34814;2.13623;
1584542923;375498;638;867379;1584542923;375498;-14.16016;-22.94922;1.77002;
1584542923;455696;638;948349;1584542923;455696;-9.277344;11.23047;0;
1584542923;484489;638;977577;1584542923;484489;-13.24463;-9.887695;3.234863;
1584542923;511018;639;4489;1584542923;511018;-6.164551;-23.49854;1.037598;
1584542923;537389;639;29985;1584542923;537389;1.953125;-6.225586;2.807617;
1584542923;559141;639;51526;1584542923;559141;19.22607;4.577637;6.713867;
1584542923;588026;639;88337;1584542923;588026;-17.94434;-4.760742;1.586914;
1584542923;674960;639;171367;1584542923;674960;4.089355;0.1831055;26.67236;
1584542923;699777;639;197535;1584542923;699777;-9.887695;-1.525879;28.32031;
1584542923;726954;639;227472;1584542923;726954;12.87842;-3.601074;29.54102;
1584542923;810984;639;303983;1584542923;810984;6.652832;-7.995605;33.93555;
1584542923;834822;639;327557;1584542923;834822;-3.356934;-11.65771;29.60205;
1584542923;916342;639;409466;1584542923;916342;0.3662109;-14.09912;24.78027;
1584542923;950092;639;442762;1584542923;950092;0.4882812;-4.394531;26.12305;
1584542924;26472;639;519356;1584542924;26472;6.408691;-8.728027;36.43799;
1584542924;112765;639;606154;1584542924;112765;0.06103516;14.4043;41.38184;
1584542924;146546;639;640132;1584542924;146546;-10.0708;5.859375;50.59814;
1584542924;226592;639;719840;1584542924;226592;-16.78467;-0.9765625;69.94629;
1584542924;316886;639;809781;1584542924;316886;8.422852;-6.164551;73.12012;
1584542924;341955;639;844457;1584542924;341955;-2.502441;-8.728027;69.2749;
1584542924;430943;639;927071;1584542924;430943;-11.65771;14.34326;73.12012;
1584542924;516825;640;9990;1584542924;516825;-5.310059;-0.793457;69.76318;
1584542924;552789;640;45791;1584542924;552789;-16.05225;12.3291;69.0918;
1584542924;631235;640;125348;1584542924;631235;-13.48877;-15.68604;70.98389;
1584542924;655822;640;148871;1584542924;655822;-3.78418;-2.441406;74.34082;
