sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;distance;
1584542916;575742;632;66317;1584542916;575622;3.88;
1584542916;683833;632;174177;1584542916;680521;4.04;
1584542916;780568;632;271074;1584542916;780491;4.1;
1584542916;883211;632;373514;1584542916;883140;4.21;
1584542916;984910;632;478489;1584542916;984841;4.27;
1584542917;291593;632;781956;1584542917;291525;2.47;
1584542917;692569;633;191851;1584542917;692508;2.2;
1584542917;994890;633;485300;1584542917;994826;2.95;
1584542918;193960;633;684428;1584542918;193883;1.17;
1584542918;294534;633;785001;1584542918;294457;0.98;
1584542918;394368;633;884847;1584542918;394294;1.04;
1584542918;503297;633;994132;1584542918;503229;1.12;
1584542918;601232;634;91566;1584542918;601167;1.21;
1584542918;706401;634;196716;1584542918;706335;1.29;
1584542918;806037;634;296386;1584542918;805976;1.38;
1584542918;906521;634;396829;1584542918;906458;1.46;
1584542919;6343;634;498045;1584542919;6286;1.54;
1584542919;108081;634;598451;1584542919;108022;1.63;
1584542919;208080;634;698939;1584542919;208022;1.72;
1584542919;310838;634;801150;1584542919;310772;1.8;
1584542919;410058;634;900378;1584542919;409988;1.88;
1584542919;508358;634;998636;1584542919;508285;1.96;
1584542919;611062;635;124070;1584542919;610773;2.05;
1584542919;714337;635;206945;1584542919;714265;1.91;
1584542919;816093;635;311526;1584542919;816027;2.22;
1584542919;920803;635;411983;1584542919;920737;2.31;
1584542920;19396;635;509705;1584542920;19329;2.4;
1584542920;123401;635;613750;1584542920;123335;0.92;
1584542920;224858;635;715225;1584542920;224789;2.58;
1584542920;323014;635;813868;1584542920;322948;1.37;
1584542920;424332;635;914647;1584542920;424267;1.15;
1584542920;526388;636;16727;1584542920;526317;2.85;
1584542920;627206;636;117525;1584542920;627132;2.93;
1584542920;729551;636;220095;1584542920;728999;2.59;
1584542920;829616;636;320318;1584542920;829539;3.12;
1584542920;930844;636;421160;1584542920;930778;3.21;
1584542921;35405;636;525696;1584542921;35338;1.13;
1584542921;133636;636;624768;1584542921;133569;1.17;
1584542921;238763;636;729077;1584542921;238694;3.47;
1584542921;338263;636;828645;1584542921;338198;1.36;
1584542921;438330;636;938225;1584542921;438265;3.63;
1584542921;543637;637;33942;1584542921;543585;3.72;
1584542921;639933;637;130820;1584542921;639868;3.79;
1584542921;740209;637;234506;1584542921;740138;2.74;
1584542921;843785;637;334118;1584542921;843714;3.96;
1584542921;942935;637;433210;1584542921;942868;4.03;
1584542922;46547;637;536817;1584542922;46474;1.93;
1584542922;147116;637;637413;1584542922;147052;4.18;
1584542922;244415;637;734770;1584542922;244343;4.25;
1584542922;345946;637;836278;1584542922;345873;4.33;
1584542922;448696;637;939039;1584542922;447136;4.4;
1584542922;748506;638;239001;1584542922;748370;2.97;
1584542922;848421;638;338739;1584542922;848349;1.95;
1584542923;50849;638;541226;1584542923;50777;1.99;
1584542923;151819;638;642120;1584542923;151748;2.93;
1584542923;252500;638;742824;1584542923;252429;2.05;
1584542923;655014;639;145426;1584542923;654938;2.64;
1584542923;756556;639;246966;1584542923;756481;3.32;
1584542924;162322;639;652671;1584542924;162250;3.61;
1584542924;261986;639;752384;1584542924;261909;3.64;
1584542924;363867;639;854232;1584542924;363795;1.22;
1584542924;462782;639;953191;1584542924;462706;1.28;
1584542924;564774;640;57175;1584542924;564700;1.36;
1584542924;766588;640;258860;1584542924;766514;1.14;
1584542924;868712;640;358985;1584542924;868641;1.14;
1584542924;969237;640;460329;1584542924;969170;1.21;
1584542925;68761;640;559202;1584542925;68689;1.24;
1584542925;171298;640;663815;1584542925;171227;1.36;
1584542925;271290;640;764450;1584542925;271169;1.39;
1584542925;373641;640;864286;1584542925;373572;1.48;
1584542925;479310;640;969621;1584542925;479241;1.57;
1584542925;579265;641;70635;1584542925;579195;1.66;
1584542925;681960;641;172276;1584542925;681888;1.71;
1584542925;779536;641;273172;1584542925;779464;1.68;
1584542925;880849;641;373910;1584542925;880726;1.74;
1584542925;983490;641;473782;1584542925;982165;1.85;
1584542926;84443;641;574759;1584542926;84373;1.12;
1584542926;185491;641;677615;1584542926;185417;1.91;
1584542926;286600;641;776924;1584542926;286528;1.99;
1584542926;387298;641;877889;1584542926;387222;3.12;
1584542926;488874;641;979196;1584542926;488802;1.4;
1584542926;592273;642;82603;1584542926;592201;2.19;
1584542926;693991;642;184382;1584542926;693918;2.32;
1584542926;805382;642;297126;1584542926;805311;1.5;
1584542926;903288;642;393599;1584542926;903218;2.32;
1584542927;3498;642;493812;1584542927;3430;2.39;
1584542927;104457;642;594764;1584542927;104387;1.56;
1584542927;205456;642;695976;1584542927;205384;1.69;
1584542927;306743;642;797081;1584542927;306671;1.71;
1584542927;407807;642;898171;1584542927;407737;2.61;
1584542927;508363;642;998770;1584542927;508233;1.84;
1584542927;610966;643;101319;1584542927;609888;1.83;
1584542927;717358;643;216367;1584542927;717284;1.87;
1584542927;810811;643;301239;1584542927;810736;1.96;
1584542927;911879;643;402215;1584542927;911808;1.99;
1584542928;20144;643;511149;1584542928;20075;3.13;
1584542928;118064;643;608420;1584542928;117992;2.16;
1584542928;218311;643;708605;1584542928;218242;2.24;
1584542928;426084;643;916448;1584542928;426015;1.34;
1584542928;525528;644;16583;1584542928;525461;1.34;
1584542928;625275;644;117797;1584542928;625207;1.38;
1584542928;724513;644;214958;1584542928;724437;1.41;
1584542928;828072;644;318406;1584542928;828004;1.48;
1584542928;929364;644;422625;1584542928;929287;1.55;
1584542929;31932;644;523529;1584542929;31862;1.62;
1584542929;130864;644;621195;1584542929;130790;1.71;
1584542929;230986;644;721316;1584542929;230917;1.79;
1584542929;335506;644;825745;1584542929;335434;1.91;
1584542929;535870;645;26292;1584542929;535793;2.88;
1584542929;637400;645;130415;1584542929;637329;2.14;
1584542929;739429;645;234665;1584542929;739353;2.18;
1584542929;842601;645;332856;1584542929;842527;2;
1584542929;940285;645;430686;1584542929;940208;2.32;
1584542930;255336;645;745698;1584542930;255267;1.84;
1584542930;351596;645;845879;1584542930;351523;1.89;
1584542930;451167;645;941434;1584542930;451100;1.98;
1584542930;651038;646;141364;1584542930;650979;0.76;
1584542930;751434;646;241723;1584542930;751368;2.17;
1584542930;850766;646;341880;1584542930;849908;2.26;
1584542931;856912;647;347193;1584542931;856843;3.82;
1584542931;958240;647;448515;1584542931;958169;3.18;
1584542932;258624;647;748943;1584542932;258550;3.45;
1584542932;358965;647;849748;1584542932;358896;3.49;
1584542932;458046;647;948383;1584542932;457974;1.88;
1584542932;661215;648;152492;1584542932;661139;3.68;
1584542932;761220;648;252857;1584542932;761143;3.73;
1584542933;265981;648;756337;1584542933;265907;3.6;
1584542934;274005;649;764520;1584542934;273928;1.25;
1584542934;375008;649;865449;1584542934;374932;3.89;
1584542934;979858;650;470286;1584542934;979782;4.12;
1584542935;80893;650;571194;1584542935;80822;4.32;
1584542935;189104;650;683774;1584542935;189032;4.37;
1584542935;290600;650;781045;1584542935;290523;4.44;
1584542935;390193;650;880630;1584542935;390117;4.42;
1584542935;691586;651;182025;1584542935;691464;4.45;
1584542936;94627;651;585061;1584542936;94550;2.47;
1584542936;197542;651;692830;1584542936;197471;1.29;
1584542936;397484;651;887992;1584542936;397408;2.05;
1584542937;414710;652;909001;1584542937;413640;2.5;
1584542937;716878;653;207144;1584542937;716809;2.34;
1584542938;524855;654;15371;1584542938;524778;1.18;
1584542939;128744;654;619129;1584542939;128668;1.57;
