sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;altitude;heading;
1584542908;582628;624;78726;1584542908;582628;0;0;0;-2.522294;
1584542908;610425;624;102838;1584542908;610425;0;0;0;-2.522328;
1584542908;648348;624;141291;1584542908;648348;0;0;0;-2.525875;
1584542908;725585;624;218186;1584542908;725585;0;0;0;-2.537281;
1584542908;750782;624;245124;1584542908;750782;0;0;0;-2.535127;
1584542908;824757;624;317802;1584542908;824757;0;0;0;-2.533102;
1584542908;853148;624;346602;1584542908;853148;0;0;0;-2.529411;
1584542908;926002;624;419219;1584542908;926002;0;0;0;-2.525536;
1584542908;955425;624;449375;1584542908;955425;0;0;0;-2.522212;
1584542908;985142;624;482832;1584542908;985142;0;0;0;-2.519232;
1584542909;65355;624;558480;1584542909;65355;0;0;0;-2.532114;
1584542909;99786;624;596861;1584542909;99786;0;0;0;-2.537018;
1584542909;182695;624;676171;1584542909;182695;0;0;0;-2.567273;
1584542909;212553;624;706654;1584542909;212553;0;0;0;-2.57404;
1584542909;298151;624;793516;1584542909;298151;0;0;0;-2.611875;
1584542909;385009;624;877986;1584542909;385009;0;0;0;-2.647561;
1584542909;416122;624;909184;1584542909;416122;0;0;0;-2.653912;
1584542909;500463;624;997336;1584542909;500463;0;0;0;-2.684963;
1584542909;578602;625;75519;1584542909;578602;0;0;0;-2.68854;
1584542909;634396;625;127332;1584542909;634396;0;0;0;-2.686334;
1584542909;722397;625;215436;1584542909;722397;0;0;0;-2.691157;
1584542909;803731;625;297551;1584542909;803731;0;0;0;-2.690049;
1584542909;829026;625;328955;1584542909;829026;0;0;0;-2.686766;
1584542909;919581;625;415916;1584542909;919581;0;0;0;-2.686334;
1584542910;8122;625;501489;1584542910;8122;0;0;0;-2.688264;
1584542910;33950;625;534331;1584542910;33950;0;0;0;-2.693977;
1584542910;124828;625;617902;1584542910;124828;0;0;0;-2.727208;
1584542910;156150;625;649638;1584542910;156150;0;0;0;-2.725031;
1584542910;251438;625;745215;1584542910;251438;0;0;0;-2.724727;
1584542910;333151;625;833970;1584542910;333151;0;0;0;-2.722488;
1584542910;422846;625;917042;1584542910;422846;0;0;0;-2.72082;
1584542910;452313;625;945955;1584542910;452313;0;0;0;-2.717211;
1584542910;530085;626;22938;1584542910;530085;0;0;0;-2.711944;
1584542910;559324;626;52758;1584542910;559324;0;0;0;-2.695745;
1584542910;584651;626;77229;1584542910;584651;0;0;0;-2.668611;
1584542910;638327;626;130799;1584542910;638327;0;0;0;-2.644403;
1584542910;715169;626;213539;1584542910;715169;0;0;0;-2.623202;
1584542910;750722;626;243463;1584542910;750722;0;0;0;-2.618672;
1584542910;831874;626;325411;1584542910;831874;0;0;0;-2.608316;
1584542910;921449;626;419085;1584542910;921449;0;0;0;-2.59756;
1584542910;954223;626;447253;1584542910;954223;0;0;0;-2.582035;
1584542911;31059;626;524984;1584542911;31059;0;0;0;-2.5319;
1584542911;63003;626;556489;1584542911;63003;0;0;0;-2.51263;
1584542911;141640;626;634587;1584542911;141640;0;0;0;-2.463744;
1584542911;238602;626;732047;1584542911;238602;0;0;0;-2.427955;
1584542911;319365;626;813310;1584542911;319365;0;0;0;-2.406691;
1584542911;348550;626;841466;1584542911;348550;0;0;0;-2.398453;
1584542911;370249;626;864052;1584542911;370249;0;0;0;-2.387316;
1584542911;405515;626;902477;1584542911;405515;0;0;0;-2.375206;
1584542911;481200;626;975274;1584542911;481200;0;0;0;-2.356789;
1584542911;509523;627;8041;1584542911;509523;0;0;0;-2.350678;
1584542911;587042;627;82813;1584542911;587042;0;0;0;-2.342161;
1584542911;637596;627;135093;1584542911;637596;0;0;0;-2.33278;
1584542911;725298;627;218788;1584542911;725298;0;0;0;-2.30764;
1584542911;816868;627;311790;1584542911;816868;0;0;0;-2.283746;
1584542911;855326;627;349081;1584542911;855326;0;0;0;-2.268761;
1584542911;932944;627;430169;1584542911;932944;0;0;0;-2.22577;
1584542911;967637;627;460822;1584542911;967637;0;0;0;-2.201336;
1584542912;47991;627;540756;1584542912;47991;0;0;0;-2.127509;
1584542912;79567;627;573321;1584542912;79567;0;0;0;-2.100605;
1584542912;156746;627;650210;1584542912;156746;0;0;0;-2.0293;
1584542912;179410;627;673337;1584542912;179410;0;0;0;-2.001139;
1584542912;217527;627;717517;1584542912;217527;0;0;0;-1.966393;
1584542912;308977;627;807985;1584542912;308977;0;0;0;-1.892977;
1584542912;398084;627;889957;1584542912;398084;0;0;0;-1.871828;
1584542912;426271;627;920099;1584542912;426271;0;0;0;-1.863918;
1584542912;505133;627;999086;1584542912;505133;0;0;0;-1.854601;
1584542912;533438;628;27908;1584542912;533438;0;0;0;-1.849751;
1584542912;654695;628;149979;1584542912;654695;0;0;0;-1.841837;
1584542912;748940;628;241504;1584542912;748940;0;0;0;-1.825201;
1584542912;827267;628;323973;1584542912;827267;0;0;0;-1.812789;
1584542912;868975;628;362141;1584542912;868975;0;0;0;-1.806263;
1584542912;960335;628;453685;1584542912;960335;0;0;0;-1.796223;
1584542913;52762;628;546033;1584542913;52762;0;0;0;-1.788337;
1584542913;144288;628;640909;1584542913;144288;0;0;0;-1.777626;
1584542913;231997;628;741849;1584542913;231997;0;0;0;-1.76339;
1584542913;327768;628;821733;1584542913;327768;0;0;0;-1.755433;
1584542913;364517;628;858130;1584542913;364517;0;0;0;-1.750237;
1584542913;457640;628;951102;1584542913;457640;0;0;0;-1.739589;
1584542913;548832;629;46382;1584542913;548832;0;0;0;-1.73208;
1584542913;632049;629;126649;1584542913;632049;0;0;0;-1.699818;
1584542913;662638;629;173146;1584542913;662638;0;0;0;-1.677858;
1584542913;769923;629;263094;1584542913;769923;0;0;0;-1.603002;
1584542913;868944;629;362395;1584542913;868944;0;0;0;-1.556075;
1584542913;968867;629;462779;1584542913;968867;0;0;0;-1.492918;
1584542914;70264;629;563484;1584542914;70264;0;0;0;-1.430181;
1584542914;161489;629;653939;1584542914;161489;0;0;0;-1.399693;
1584542914;251265;629;743339;1584542914;251265;0;0;0;-1.389517;
1584542914;333607;629;830899;1584542914;333607;0;0;0;-1.378549;
1584542914;406464;629;898605;1584542914;406464;0;0;0;-1.370623;
1584542914;427870;629;933714;1584542914;427870;0;0;0;-1.364442;
1584542914;513137;630;5473;1584542914;513137;0;0;0;-1.355476;
1584542914;543494;630;36243;1584542914;543494;0;0;0;-1.349915;
1584542914;628032;630;120355;1584542914;628032;0;0;0;-1.341785;
1584542914;696653;630;189069;1584542914;696653;0;0;0;-1.320777;
1584542914;714359;630;206522;1584542914;714359;0;0;0;-1.302739;
1584542914;731424;630;223826;1584542914;731424;0;0;0;-1.27729;
1584542914;773918;630;265986;1584542914;773918;0;0;0;-1.243321;
1584542914;847911;630;351216;1584542914;847911;0;0;0;-1.170511;
1584542914;967839;630;459909;1584542914;967839;0;0;0;-1.144469;
1584542915;51750;630;544840;1584542915;51750;0;0;0;-1.13646;
1584542915;132330;630;624935;1584542915;132330;0;0;0;-1.13509;
1584542915;153036;630;645432;1584542915;153036;0;0;0;-1.132585;
1584542915;175989;630;668371;1584542915;175989;0;0;0;-1.130302;
1584542915;196942;630;700739;1584542915;196942;0;0;0;-1.127221;
1584542915;287385;630;779491;1584542915;287385;0;0;0;-1.126563;
1584542915;321860;630;814137;1584542915;321860;0;0;0;-1.123978;
1584542915;392163;630;885682;1584542915;392163;0;0;0;-1.12237;
1584542915;423481;630;916095;1584542915;423481;0;0;0;-1.119007;
1584542915;492002;630;984283;1584542915;492002;0;0;0;-1.118221;
1584542915;511181;631;3291;1584542915;511181;0;0;0;-1.115744;
1584542915;529931;631;22037;1584542915;529931;0;0;0;-1.112381;
1584542915;559722;631;52094;1584542915;559722;0;0;0;-1.109681;
1584542915;642802;631;134835;1584542915;642802;0;0;0;-1.110217;
1584542915;712954;631;205245;1584542915;712954;0;0;0;-1.108273;
1584542915;736893;631;229205;1584542915;736893;0;0;0;-1.104647;
1584542915;758158;631;253429;1584542915;758158;0;0;0;-1.101187;
1584542915;792017;631;284419;1584542915;792017;0;0;0;-1.097328;
1584542915;883107;631;380470;1584542915;883107;0;0;0;-1.09517;
1584542915;960906;631;454267;1584542915;960906;0;0;0;-1.095456;
1584542915;992154;631;484490;1584542915;992154;0;0;0;-1.091678;
1584542916;75194;631;578885;1584542916;75194;0;0;0;-1.088243;
1584542916;161030;631;653376;1584542916;161030;0;0;0;-1.08577;
1584542916;191773;631;684138;1584542916;191773;0;0;0;-1.081312;
1584542916;265560;631;757854;1584542916;265560;0;0;0;-1.080408;
1584542916;298475;631;790641;1584542916;298475;0;0;0;-1.077289;
1584542916;370932;631;863356;1584542916;370932;0;0;0;-1.077155;
1584542916;403443;631;895693;1584542916;403443;0;0;0;-1.075171;
1584542916;499690;631;991730;1584542916;499690;0;0;0;-1.075732;
1584542916;571033;632;63156;1584542916;571033;0;0;0;-1.075071;
1584542916;604241;632;96680;1584542916;604241;0;0;0;-1.071652;
1584542916;743657;632;238652;1584542916;743657;0;0;0;-1.064078;
1584542916;821388;632;315239;1584542916;821388;0;0;0;-0.9560129;
1584542916;845846;632;339103;1584542916;845846;0;0;0;-0.9469044;
1584542916;886977;632;384238;1584542916;886977;0;0;0;-0.938717;
1584542916;980798;632;480879;1584542916;980798;0;0;0;-0.9216127;
1584542917;70749;632;564154;1584542917;70749;0;0;0;-0.892223;
1584542917;95511;632;589271;1584542917;95511;0;0;0;-0.866676;
1584542917;180256;632;674029;1584542917;180256;0;0;0;-0.8338112;
1584542917;211465;632;704987;1584542917;211465;0;0;0;-0.832692;
1584542917;297514;632;790817;1584542917;297514;0;0;0;-0.8353732;
1584542917;322251;632;816048;1584542917;322251;0;0;0;-0.8335048;
1584542917;400866;632;897849;1584542917;400866;0;0;0;-0.8345706;
1584542917;426129;632;918878;1584542917;426129;0;0;0;-0.8318927;
1584542917;458368;632;953321;1584542917;458368;0;0;0;-0.829386;
1584542917;541036;633;34476;1584542917;541036;0;0;0;-0.8288756;
1584542917;563532;633;56539;1584542917;563532;0;0;0;-0.8251497;
1584542917;593019;633;95613;1584542917;593019;0;0;0;-0.8214725;
1584542917;703389;633;197261;1584542917;703389;0;0;0;-0.819699;
1584542917;785116;633;277907;1584542917;785116;0;0;0;-0.7745301;
1584542917;808273;633;305309;1584542917;808273;0;0;0;-0.7448115;
1584542917;833224;633;329467;1584542917;833224;0;0;0;-0.7054967;
1584542917;869175;633;363163;1584542917;869175;0;0;0;-0.657401;
1584542917;964936;633;458736;1584542917;964936;0;0;0;-0.5568995;
1584542918;40039;633;534051;1584542918;40039;0;0;0;-0.4884126;
1584542918;73001;633;570165;1584542918;73001;0;0;0;-0.4569518;
1584542918;166409;633;659529;1584542918;166409;0;0;0;-0.3725646;
1584542918;260429;633;753712;1584542918;260429;0;0;0;-0.2986303;
1584542918;345596;633;839038;1584542918;345596;0;0;0;-0.2463287;
1584542918;376182;633;873676;1584542918;376182;0;0;0;-0.2384491;
1584542918;470301;633;963456;1584542918;470301;0;0;0;-0.226849;
1584542918;495859;633;992834;1584542918;495859;0;0;0;-0.2209766;
1584542918;578034;634;74650;1584542918;578034;0;0;0;-0.2118519;
1584542918;609505;634;102806;1584542918;609505;0;0;0;-0.2069282;
1584542918;710421;634;203664;1584542918;710421;0;0;0;-0.1995932;
1584542918;734167;634;239120;1584542918;734167;0;0;0;-0.1934926;
1584542918;827217;634;321325;1584542918;827217;0;0;0;-0.1778805;
1584542918;864545;634;357951;1584542918;864545;0;0;0;-0.1577735;
1584542918;960407;634;454240;1584542918;960407;0;0;0;-0.09069553;
1584542919;34121;634;526945;1584542919;34121;0;0;0;-0.04672546;
1584542919;60878;634;553965;1584542919;60878;0;0;0;-0.03102451;
1584542919;134314;634;627087;1584542919;134314;0;0;0;0.002497091;
1584542919;163971;634;657421;1584542919;163971;0;0;0;0.01703854;
1584542919;185244;634;690776;1584542919;185244;0;0;0;0.03427759;
1584542919;282614;634;775565;1584542919;282614;0;0;0;0.05783771;
1584542919;315075;634;806906;1584542919;315075;0;0;0;0.06566565;
1584542919;388332;634;885783;1584542919;388332;0;0;0;0.07558812;
1584542919;420619;634;914823;1584542919;420619;0;0;0;0.07869694;
1584542919;495881;634;989831;1584542919;495881;0;0;0;0.08334752;
1584542919;525097;635;18153;1584542919;525097;0;0;0;0.08957829;
1584542919;606373;635;121050;1584542919;606373;0;0;0;0.09956695;
1584542919;705472;635;202508;1584542919;705472;0;0;0;0.1065654;
1584542919;787342;635;281650;1584542919;787342;0;0;0;0.1049957;
1584542919;812965;635;312594;1584542919;812965;0;0;0;0.1060136;
1584542919;894157;635;389296;1584542919;894157;0;0;0;0.1021888;
1584542919;925435;635;418762;1584542919;925435;0;0;0;0.1038427;
1584542920;3762;635;496711;1584542920;3762;0;0;0;0.1031772;
1584542920;40304;635;534195;1584542920;40304;0;0;0;0.1056577;
1584542920;116488;635;617035;1584542920;116488;0;0;0;0.1039653;
1584542920;156570;635;649971;1584542920;156570;0;0;0;0.1046631;
1584542920;255605;635;748975;1584542920;255605;0;0;0;0.09736422;
1584542920;346162;635;842985;1584542920;346162;0;0;0;0.09348375;
1584542920;440551;635;932705;1584542920;440551;0;0;0;0.0942336;
1584542920;517655;636;14602;1584542920;517655;0;0;0;0.09557172;
1584542920;559716;636;52951;1584542920;559716;0;0;0;0.09934302;
1584542920;649469;636;146118;1584542920;649469;0;0;0;0.1046475;
1584542920;676692;636;170081;1584542920;676692;0;0;0;0.1226642;
1584542920;698117;636;195260;1584542920;698117;0;0;0;0.1465944;
1584542920;728658;636;225718;1584542920;728658;0;0;0;0.1750429;
1584542920;817173;636;314807;1584542920;817173;0;0;0;0.2016668;
1584542920;859096;636;352608;1584542920;859096;0;0;0;0.2078034;
1584542920;950560;636;448010;1584542920;950560;0;0;0;0.2182995;
1584542921;43382;636;537541;1584542921;43382;0;0;0;0.2259977;
1584542921;123372;636;628006;1584542921;123372;0;0;0;0.2341809;
1584542921;218307;636;711391;1584542921;218307;0;0;0;0.2434226;
1584542921;260642;636;754445;1584542921;260642;0;0;0;0.2486307;
1584542921;350026;636;843041;1584542921;350026;0;0;0;0.2592803;
1584542921;430865;636;928021;1584542921;430865;0;0;0;0.263306;
1584542921;522999;637;16301;1584542921;522999;0;0;0;0.2380388;
1584542921;561374;637;55122;1584542921;561374;0;0;0;0.2287198;
1584542921;652630;637;150918;1584542921;652630;0;0;0;0.2113963;
1584542921;750005;637;244095;1584542921;750005;0;0;0;0.2126415;
1584542921;830425;637;323776;1584542921;830425;0;0;0;0.2145253;
1584542921;868801;637;362257;1584542921;868801;0;0;0;0.2173444;
1584542921;957896;637;454966;1584542921;957896;0;0;0;0.2183131;
1584542922;53513;637;547270;1584542922;53513;0;0;0;0.2193954;
1584542922;142419;637;642542;1584542922;142419;0;0;0;0.2210398;
1584542922;236447;637;733287;1584542922;236447;0;0;0;0.2219031;
1584542922;330596;637;823015;1584542922;330596;0;0;0;0.223501;
1584542922;371243;637;864567;1584542922;371243;0;0;0;0.2316023;
1584542922;460383;637;956583;1584542922;460383;0;0;0;0.2730097;
1584542922;550624;638;47456;1584542922;550624;0;0;0;0.3072535;
1584542922;648476;638;142307;1584542922;648476;0;0;0;0.3315364;
1584542922;679129;638;172525;1584542922;679129;0;0;0;0.3409128;
1584542922;772293;638;266142;1584542922;772293;0;0;0;0.3540074;
1584542922;846654;638;342871;1584542922;846654;0;0;0;0.3599667;
1584542922;885345;638;378300;1584542922;885345;0;0;0;0.3643925;
1584542922;961610;638;462028;1584542922;961610;0;0;0;0.3714105;
1584542922;990772;638;486697;1584542922;990772;0;0;0;0.3761655;
1584542923;16635;638;509661;1584542923;16635;0;0;0;0.3809037;
1584542923;41656;638;545115;1584542923;41656;0;0;0;0.3871246;
1584542923;130029;638;623140;1584542923;130029;0;0;0;0.394883;
1584542923;170324;638;664481;1584542923;170324;0;0;0;0.4004599;
1584542923;263396;638;764128;1584542923;263396;0;0;0;0.4069267;
1584542923;354467;638;848293;1584542923;354467;0;0;0;0.4100618;
1584542923;385284;638;877840;1584542923;385284;0;0;0;0.4138028;
1584542923;466532;638;967012;1584542923;466532;0;0;0;0.419684;
1584542923;495579;638;988437;1584542923;495579;0;0;0;0.424219;
1584542923;521480;639;14392;1584542923;521480;0;0;0;0.429222;
1584542923;547564;639;41441;1584542923;547564;0;0;0;0.4343183;
1584542923;574408;639;70014;1584542923;574408;0;0;0;0.4401161;
1584542923;608613;639;101158;1584542923;608613;0;0;0;0.4464805;
1584542923;688576;639;182511;1584542923;688576;0;0;0;0.4592094;
1584542923;716413;639;209373;1584542923;716413;0;0;0;0.4711552;
1584542923;746006;639;239011;1584542923;746006;0;0;0;0.4890609;
1584542923;821539;639;314823;1584542923;821539;0;0;0;0.519924;
1584542923;851992;639;344819;1584542923;851992;0;0;0;0.5314153;
1584542923;927190;639;420143;1584542923;927190;0;0;0;0.5563202;
1584542923;961081;639;454836;1584542923;961081;0;0;0;0.5681428;
1584542924;48035;639;541441;1584542924;48035;0;0;0;0.5982049;
1584542924;123828;639;617127;1584542924;123828;0;0;0;0.6249368;
1584542924;157222;639;650838;1584542924;157222;0;0;0;0.6408916;
1584542924;252194;639;745233;1584542924;252194;0;0;0;0.6971666;
1584542924;327724;639;821075;1584542924;327724;0;0;0;0.7498813;
1584542924;368497;639;860608;1584542924;368497;0;0;0;0.7719665;
1584542924;452584;639;947290;1584542924;452584;0;0;0;0.8392856;
1584542924;528019;640;21743;1584542924;528019;0;0;0;0.8880813;
1584542924;563376;640;60553;1584542924;563376;0;0;0;0.9112142;
1584542924;646071;640;138820;1584542924;646071;0;0;0;0.9791313;
1584542924;666595;640;159356;1584542924;666595;0;0;0;1.003216;
1584542924;691667;640;188066;1584542924;691667;0;0;0;1.035762;
1584542924;775070;640;268173;1584542924;775070;0;0;0;1.100766;
1584542924;803979;640;297862;1584542924;803979;0;0;0;1.126002;
1584542924;880447;640;381390;1584542924;880447;0;0;0;1.183647;
1584542924;910011;640;406365;1584542924;910011;0;0;0;1.209185;
1584542924;934625;640;427013;1584542924;934625;0;0;0;1.247476;
1584542924;972924;640;466504;1584542924;972924;0;0;0;1.284347;
1584542925;59292;640;552070;1584542925;59292;0;0;0;1.322924;
1584542925;145581;640;638961;1584542925;145581;0;0;0;1.33169;
1584542925;174655;640;669162;1584542925;174655;0;0;0;1.338415;
1584542925;265555;640;759306;1584542925;265555;0;0;0;1.344845;
1584542925;296636;640;791038;1584542925;296636;0;0;0;1.350903;
1584542925;372487;640;870325;1584542925;372487;0;0;0;1.357379;
1584542925;406092;640;898496;1584542925;406092;0;0;0;1.360594;
1584542925;477939;640;974133;1584542925;477939;0;0;0;1.356243;
1584542925;508167;641;2035;1584542925;508167;0;0;0;1.359576;
1584542925;599594;641;92465;1584542925;599594;0;0;0;1.365348;
1584542925;678403;641;175145;1584542925;678403;0;0;0;1.402873;
1584542925;711559;641;205359;1584542925;711559;0;0;0;1.413639;
1584542925;736515;641;229693;1584542925;736515;0;0;0;1.424436;
1584542925;762657;641;256112;1584542925;762657;0;0;0;1.43361;
1584542925;787732;641;284950;1584542925;787732;0;0;0;1.44293;
1584542925;875235;641;368912;1584542925;875235;0;0;0;1.453553;
1584542925;906964;641;400652;1584542925;906964;0;0;0;1.459848;
1584542925;987147;641;485352;1584542925;987147;0;0;0;1.467442;
1584542926;16287;641;508818;1584542926;16287;0;0;0;1.473738;
1584542926;42600;641;534972;1584542926;42600;0;0;0;1.481853;
1584542926;67443;641;560769;1584542926;67443;0;0;0;1.490112;
1584542926;99444;641;596186;1584542926;99444;0;0;0;1.497771;
1584542926;179010;641;672443;1584542926;179010;0;0;0;1.505447;
1584542926;210548;641;704099;1584542926;210548;0;0;0;1.51036;
1584542926;298013;641;791255;1584542926;298013;0;0;0;1.516065;
1584542926;380450;641;873294;1584542926;380450;0;0;0;1.522732;
1584542926;411744;641;905395;1584542926;411744;0;0;0;1.527764;
1584542926;484121;641;977250;1584542926;484121;0;0;0;1.537919;
1584542926;516773;642;10000;1584542926;516773;0;0;0;1.545924;
1584542926;544581;642;38509;1584542926;544581;0;0;0;1.554115;
1584542926;622492;642;119463;1584542926;622492;0;0;0;1.563311;
1584542926;650269;642;143531;1584542926;650269;0;0;0;1.570434;
1584542926;684058;642;176975;1584542926;684058;0;0;0;1.578102;
1584542926;759511;642;252823;1584542926;759511;0;0;0;1.588262;
1584542926;784216;642;277614;1584542926;784216;0;0;0;1.596148;
1584542926;816734;642;309289;1584542926;816734;0;0;0;1.603307;
1584542926;889990;642;383553;1584542926;889990;0;0;0;1.612758;
1584542926;922750;642;416509;1584542926;922750;0;0;0;1.623449;
1584542927;11362;642;508300;1584542927;11362;0;0;0;1.649861;
1584542927;90819;642;584453;1584542927;90819;0;0;0;1.692055;
1584542927;123901;642;617068;1584542927;123901;0;0;0;1.703299;
1584542927;212513;642;708876;1584542927;212513;0;0;0;1.717876;
1584542927;290221;642;784243;1584542927;290221;0;0;0;1.727958;
1584542927;320364;642;813471;1584542927;320364;0;0;0;1.73524;
1584542927;399588;642;896404;1584542927;399588;0;0;0;1.743718;
1584542927;445035;642;938122;1584542927;445035;0;0;0;1.750637;
