sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;magneticFieldX;magneticFieldY;magneticFieldZ;
1584542906;172113;621;669844;1584542906;172113;157.9619;11.90843;93.44945;
1584542906;269234;621;766115;1584542906;269234;258.1328;-173.0225;-167.6692;
1584542906;347277;621;843058;1584542906;347277;258.1328;-173.0225;-167.6692;
1584542906;467434;621;960862;1584542906;467434;28.72034;73.55209;188.5857;
1584542906;568264;622;61838;1584542906;568264;28.72034;73.55209;188.5857;
1584542906;646905;622;140236;1584542906;646905;-218.5548;63.39489;84.34066;
1584542906;731543;622;232854;1584542906;731543;-218.5548;63.39489;84.34066;
1584542906;780085;622;273938;1584542906;780085;87.562;-103.6734;-216.9242;
1584542906;863150;622;360366;1584542906;863150;87.562;-103.6734;-216.9242;
1584542906;951831;622;444345;1584542906;951831;98.41969;-103.3232;-226.033;
1584542906;987144;622;481363;1584542906;987144;98.41969;-103.3232;-226.033;
1584542907;74520;622;568264;1584542907;74520;-142.5509;56.74018;13.83187;
1584542907;101580;622;596160;1584542907;101580;-142.5509;56.74018;13.83187;
1584542907;180646;622;676345;1584542907;180646;-146.5788;36.25067;-27.15769;
1584542907;210078;622;702524;1584542907;210078;-146.5788;36.25067;-27.15769;
1584542907;291193;622;784976;1584542907;291193;34.14918;-67.77299;-164.8017;
1584542907;312898;622;806667;1584542907;312898;34.14918;-67.77299;-164.8017;
1584542907;344247;622;836480;1584542907;344247;34.14918;-67.77299;-164.8017;
1584542907;376131;622;870736;1584542907;376131;34.14918;-67.77299;-164.8017;
1584542907;455786;622;949338;1584542907;455786;95.09234;-94.39184;-224.1775;
1584542907;550548;623;44220;1584542907;550548;-156.5609;53.58795;-12.14505;
1584542907;632825;623;125753;1584542907;632825;-156.5609;53.58795;-12.14505;
1584542907;684031;623;183529;1584542907;684031;288.2541;-43.781;-25.3022;
1584542907;775069;623;270023;1584542907;775069;288.2541;-43.781;-25.3022;
1584542907;862627;623;361814;1584542907;862627;-24.86761;106.8256;120.7758;
1584542907;894918;623;389469;1584542907;894918;-24.86761;106.8256;120.7758;
1584542907;985970;623;482413;1584542907;985970;-24.86761;106.8256;120.7758;
1584542908;71922;623;565613;1584542908;71922;84.40977;-93.51622;-230.756;
1584542908;152305;623;645786;1584542908;152305;84.40977;-93.51622;-230.756;
1584542908;245974;623;739467;1584542908;245974;-198.2404;139.749;163.9582;
1584542908;275097;623;768107;1584542908;275097;-198.2404;139.749;163.9582;
1584542908;357859;623;851066;1584542908;357859;-119.9599;136.4216;136.8006;
1584542908;394248;623;887882;1584542908;394248;-119.9599;136.4216;136.8006;
1584542908;481269;623;977736;1584542908;481269;-119.9599;136.4216;136.8006;
1584542908;571289;624;68244;1584542908;571289;347.7963;-75.30332;-96.48572;
1584542908;602394;624;96536;1584542908;602394;347.7963;-75.30332;-96.48572;
1584542908;640833;624;134518;1584542908;640833;347.7963;-75.30332;-96.48572;
1584542908;718786;624;212131;1584542908;718786;115.2316;-91.76498;-225.0209;
1584542908;744461;624;237405;1584542908;744461;115.2316;-91.76498;-225.0209;
1584542908;816704;624;310060;1584542908;816704;-142.2007;67.94811;29.68791;
1584542908;838371;624;332455;1584542908;838371;-142.2007;67.94811;29.68791;
1584542908;918135;624;410911;1584542908;918135;-142.2007;67.94811;29.68791;
1584542908;948240;624;441582;1584542908;948240;79.5063;-79.5063;-195.333;
1584542908;973317;624;472280;1584542908;973317;79.5063;-79.5063;-195.333;
1584542909;57633;624;551455;1584542909;57633;251.4781;12.95918;0.6747253;
1584542909;87832;624;584795;1584542909;87832;251.4781;12.95918;0.6747253;
1584542909;169089;624;665720;1584542909;169089;-157.7867;74.77795;30.86868;
1584542909;205106;624;698812;1584542909;205106;-157.7867;74.77795;30.86868;
1584542909;287196;624;783352;1584542909;287196;-157.7867;74.77795;30.86868;
1584542909;368630;624;866473;1584542909;368630;-207.1717;157.0862;179.983;
1584542909;406111;624;899852;1584542909;406111;-207.1717;157.0862;179.983;
1584542909;488927;624;985655;1584542909;488927;309.0939;-49.20985;-35.25439;
1584542909;568592;625;62068;1584542909;568592;309.0939;-49.20985;-35.25439;
1584542909;608300;625;101010;1584542909;608300;-95.26746;138.6982;136.2945;
1584542909;711657;625;204400;1584542909;711657;-95.26746;138.6982;136.2945;
1584542909;794010;625;290151;1584542909;794010;216.6284;-143.7768;-168.1753;
1584542909;821558;625;314870;1584542909;821558;216.6284;-143.7768;-168.1753;
1584542909;908151;625;405404;1584542909;908151;-90.53912;138.8733;146.5841;
1584542909;999944;625;494180;1584542909;999944;-90.53912;138.8733;146.5841;
1584542910;27073;625;520660;1584542910;27073;-90.53912;138.8733;146.5841;
1584542910;117250;625;610708;1584542910;117250;11.73331;104.1988;167.5005;
1584542910;139896;625;633636;1584542910;139896;11.73331;104.1988;167.5005;
1584542910;233995;625;727905;1584542910;233995;-64.44563;127.4903;137.9813;
1584542910;319806;625;814687;1584542910;319806;-64.44563;127.4903;137.9813;
1584542910;412145;625;905990;1584542910;412145;301.0382;-51.66158;-26.48297;
1584542910;445295;625;938925;1584542910;445295;301.0382;-51.66158;-26.48297;
1584542910;519763;626;14241;1584542910;519763;-207.6971;118.7341;145.4033;
1584542910;550326;626;44390;1584542910;550326;-207.6971;118.7341;145.4033;
1584542910;574704;626;67442;1584542910;574704;-207.6971;118.7341;145.4033;
1584542910;608039;626;101809;1584542910;608039;294.0332;-43.60588;-21.75989;
1584542910;707298;626;201391;1584542910;707298;-212.0752;125.5639;161.7654;
1584542910;735590;626;236245;1584542910;735590;-212.0752;125.5639;161.7654;
1584542910;819764;626;317281;1584542910;819764;-212.0752;125.5639;161.7654;
1584542910;914097;626;407877;1584542910;914097;102.9729;68.64861;131.5714;
1584542910;946282;626;441177;1584542910;946282;102.9729;68.64861;131.5714;
1584542911;19561;626;513630;1584542911;19561;-57.44067;107.5261;128.5352;
1584542911;55485;626;548763;1584542911;55485;-57.44067;107.5261;128.5352;
1584542911;133545;626;627981;1584542911;133545;-57.44067;107.5261;128.5352;
1584542911;219613;626;719577;1584542911;219613;321.3526;-78.28043;-51.4478;
1584542911;311934;626;805979;1584542911;311934;321.3526;-78.28043;-51.4478;
1584542911;341378;626;834349;1584542911;341378;340.266;-74.4277;-45.71264;
1584542911;362611;626;856812;1584542911;362611;340.266;-74.4277;-45.71264;
1584542911;396605;626;892339;1584542911;396605;340.266;-74.4277;-45.71264;
1584542911;475192;626;967577;1584542911;475192;379.1435;-100.6963;-163.4522;
1584542911;498509;626;996212;1584542911;498509;379.1435;-100.6963;-163.4522;
1584542911;579332;627;72149;1584542911;579332;-176.7001;82.13316;61.56868;
1584542911;607516;627;106610;1584542911;607516;-176.7001;82.13316;61.56868;
1584542911;719016;627;212537;1584542911;719016;-176.7001;82.13316;61.56868;
1584542911;802598;627;299681;1584542911;802598;-185.6315;72.15109;48.91758;
1584542911;848640;627;341854;1584542911;848640;-185.6315;72.15109;48.91758;
1584542911;924558;627;418284;1584542911;924558;347.7963;-152.0076;-225.6956;
1584542911;960422;627;453889;1584542911;960422;347.7963;-152.0076;-225.6956;
1584542912;40297;627;533825;1584542912;40297;-174.5986;163.741;173.9104;
1584542912;71768;627;566127;1584542912;71768;-174.5986;163.741;173.9104;
1584542912;149324;627;642391;1584542912;149324;-174.5986;163.741;173.9104;
1584542912;172061;627;665961;1584542912;172061;86.51126;84.40977;143.0418;
1584542912;206198;627;703554;1584542912;206198;86.51126;84.40977;143.0418;
1584542912;300741;627;795238;1584542912;300741;86.51126;84.40977;143.0418;
1584542912;385424;627;879593;1584542912;385424;-14.18504;116.8077;140.1742;
1584542912;411211;627;908250;1584542912;411211;-14.18504;116.8077;140.1742;
1584542912;499429;627;992003;1584542912;499429;-199.2911;156.5609;182.8506;
1584542912;526007;628;20207;1584542912;526007;-199.2911;156.5609;182.8506;
1584542912;638717;628;136391;1584542912;638717;-199.2911;156.5609;182.8506;
1584542912;727932;628;231204;1584542912;727932;323.6292;-171.9718;-229.744;
1584542912;815940;628;312886;1584542912;815940;323.6292;-171.9718;-229.744;
1584542912;861492;628;355110;1584542912;861492;277.5716;-18.73827;-29.18187;
1584542912;952602;628;446452;1584542912;952602;277.5716;-18.73827;-29.18187;
1584542913;40177;628;532911;1584542913;40177;95.44258;-101.0466;-234.9731;
1584542913;125165;628;618587;1584542913;125165;95.44258;-101.0466;-234.9731;
1584542913;216199;628;708813;1584542913;216199;350.7734;-147.9798;-238.0093;
1584542913;316829;628;810246;1584542913;316829;173.3728;-119.4346;-197.6945;
1584542913;357398;628;850228;1584542913;357398;173.3728;-119.4346;-197.6945;
1584542913;447499;628;943329;1584542913;447499;93.51622;85.11027;140.6802;
1584542913;530479;629;34064;1584542913;530479;93.51622;85.11027;140.6802;
1584542913;622945;629;115419;1584542913;622945;-204.72;151.132;173.9104;
1584542913;649563;629;147917;1584542913;649563;-204.72;151.132;173.9104;
1584542913;763340;629;256582;1584542913;763340;319.9516;-153.2335;-236.3225;
1584542913;839693;629;355200;1584542913;839693;319.9516;-153.2335;-236.3225;
1584542913;940154;629;454938;1584542913;940154;-183.8802;96.31821;64.43626;
1584542914;40277;629;554469;1584542914;40277;-183.8802;96.31821;64.43626;
1584542914;140516;629;643108;1584542914;140516;62.16902;105.5998;145.572;
1584542914;233148;629;725968;1584542914;233148;62.16902;105.5998;145.572;
1584542914;319755;629;813910;1584542914;319755;-157.7867;72.32622;-34.91703;
1584542914;401423;629;893730;1584542914;401423;-157.7867;72.32622;-34.91703;
1584542914;420526;629;913575;1584542914;420526;318.9008;-148.33;-235.3104;
1584542914;506656;629;998796;1584542914;506656;318.9008;-148.33;-235.3104;
1584542914;524888;630;17312;1584542914;524888;-150.4315;172.1469;145.2346;
1584542914;606669;630;98872;1584542914;606669;-150.4315;172.1469;145.2346;
1584542914;691656;630;184070;1584542914;691656;-160.2385;70.92522;-33.90495;
1584542914;706850;630;199021;1584542914;706850;-160.2385;70.92522;-33.90495;
1584542914;726416;630;218678;1584542914;726416;-160.2385;70.92522;-33.90495;
1584542914;768861;630;261237;1584542914;768861;-160.2385;70.92522;-33.90495;
1584542914;837578;630;335108;1584542914;837578;170.921;-104.3739;-192.9714;
1584542914;931501;630;429049;1584542914;931501;322.2282;-152.7081;-228.3945;
1584542915;31531;630;523862;1584542915;31531;322.2282;-152.7081;-228.3945;
1584542915;126880;630;619288;1584542915;126880;-179.1519;183.0046;163.1148;
1584542915;148061;630;640477;1584542915;148061;-179.1519;183.0046;163.1148;
1584542915;171026;630;663208;1584542915;171026;-179.1519;183.0046;163.1148;
1584542915;188561;630;682108;1584542915;188561;-179.1519;183.0046;163.1148;
1584542915;282628;630;774722;1584542915;282628;216.9787;-125.9142;-176.9467;
1584542915;314225;630;809064;1584542915;314225;216.9787;-125.9142;-176.9467;
1584542915;387360;630;879502;1584542915;387360;-39.4029;136.4216;120.2698;
1584542915;413901;630;910199;1584542915;413901;-39.4029;136.4216;120.2698;
1584542915;487189;630;979330;1584542915;487189;-39.4029;136.4216;120.2698;
1584542915;506316;630;998457;1584542915;506316;247.8005;-140.6246;-195.5016;
1584542915;524915;631;17240;1584542915;524915;247.8005;-140.6246;-195.5016;
1584542915;547544;631;42814;1584542915;547544;247.8005;-140.6246;-195.5016;
1584542915;638024;631;130099;1584542915;638024;28.37009;-65.49638;-182.5132;
1584542915;707487;631;200359;1584542915;707487;28.37009;-65.49638;-182.5132;
1584542915;727286;631;224155;1584542915;727286;28.37009;-65.49638;-182.5132;
1584542915;749910;631;245401;1584542915;749910;-201.5677;174.2484;177.9588;
1584542915;787152;631;279285;1584542915;787152;-201.5677;174.2484;177.9588;
1584542915;860876;631;353112;1584542915;860876;304.3655;-46.93324;-43.51978;
1584542915;952982;631;448324;1584542915;952982;304.3655;-46.93324;-43.51978;
1584542915;986987;631;479383;1584542915;986987;304.3655;-46.93324;-43.51978;
1584542916;61958;631;560248;1584542916;61958;268.29;-15.06067;-30.7;
1584542916;152705;631;645038;1584542916;152705;268.29;-15.06067;-30.7;
1584542916;180891;631;678760;1584542916;180891;-120.4853;22.76612;-27.66374;
1584542916;260605;631;752921;1584542916;260605;-120.4853;22.76612;-27.66374;
1584542916;292825;631;785476;1584542916;292825;212.7757;57.26555;21.42253;
1584542916;365979;631;858184;1584542916;365979;212.7757;57.26555;21.42253;
1584542916;398237;631;890401;1584542916;398237;212.7757;57.26555;21.42253;
1584542916;473070;631;967988;1584542916;473070;-8.055704;123.6376;127.5231;
1584542916;566083;632;58292;1584542916;566083;-166.718;179.327;173.7418;
1584542916;598667;632;91095;1584542916;598667;-166.718;179.327;173.7418;
1584542916;723484;632;224065;1584542916;723484;-166.718;179.327;173.7418;
1584542916;815179;632;308201;1584542916;815179;-152.0076;178.2762;164.633;
1584542916;838135;632;332010;1584542916;838135;-152.0076;178.2762;164.633;
1584542916;861306;632;369419;1584542916;861306;319.0759;-147.8047;-211.8637;
1584542916;973190;632;467015;1584542916;973190;-143.0763;53.06258;-20.07308;
1584542917;59268;632;552102;1584542917;59268;-143.0763;53.06258;-20.07308;
1584542917;85441;632;582024;1584542917;85441;-143.0763;53.06258;-20.07308;
1584542917;172304;632;666389;1584542917;172304;-4.728348;-54.46357;-120.6071;
1584542917;199865;632;696844;1584542917;199865;-4.728348;-54.46357;-120.6071;
1584542917;281113;632;775643;1584542917;281113;-207.1717;109.1023;99.35329;
1584542917;315394;632;808320;1584542917;315394;-207.1717;109.1023;99.35329;
1584542917;394335;632;886796;1584542917;394335;21.01488;118.0336;157.5484;
1584542917;419412;632;913102;1584542917;419412;21.01488;118.0336;157.5484;
1584542917;443166;632;944067;1584542917;443166;21.01488;118.0336;157.5484;
1584542917;529345;633;27221;1584542917;529345;-180.2026;180.2026;177.9588;
1584542917;556090;633;49567;1584542917;556090;-180.2026;180.2026;177.9588;
1584542917;582333;633;75515;1584542917;582333;-180.2026;180.2026;177.9588;
1584542917;683348;633;177337;1584542917;683348;-34.67455;-46.58298;-95.13626;
1584542917;777336;633;270379;1584542917;777336;-132.0435;177.5757;145.4033;
1584542917;801243;633;294150;1584542917;801243;-132.0435;177.5757;145.4033;
1584542917;826866;633;319180;1584542917;826866;-132.0435;177.5757;145.4033;
1584542917;862076;633;355970;1584542917;862076;-132.0435;177.5757;145.4033;
1584542917;957974;633;450585;1584542917;957974;301.0382;-25.04273;-29.85659;
1584542918;30054;633;523212;1584542918;30054;301.0382;-25.04273;-29.85659;
1584542918;65055;633;558731;1584542918;65055;-127.6654;43.60588;-19.73571;
1584542918;159051;633;652518;1584542918;159051;-127.6654;43.60588;-19.73571;
1584542918;241435;633;746267;1584542918;241435;-191.4105;174.9489;191.1159;
1584542918;335558;633;831953;1584542918;335558;-191.4105;174.9489;191.1159;
1584542918;368726;633;862215;1584542918;368726;-191.4105;174.9489;191.1159;
1584542918;462667;633;956345;1584542918;462667;358.4789;-63.92026;-118.9203;
1584542918;488203;633;981622;1584542918;488203;358.4789;-63.92026;-118.9203;
1584542918;570820;634;63547;1584542918;570820;101.747;-74.77795;-208.3214;
1584542918;595673;634;95867;1584542918;595673;101.747;-74.77795;-208.3214;
1584542918;696016;634;189549;1584542918;696016;101.747;-74.77795;-208.3214;
1584542918;726348;634;220510;1584542918;726348;290.0054;-2.801984;-23.95275;
1584542918;819965;634;314201;1584542918;819965;290.0054;-2.801984;-23.95275;
1584542918;857120;634;349965;1584542918;857120;290.0054;-2.801984;-23.95275;
1584542918;935873;634;428780;1584542918;935873;-190.1847;176.525;183.8626;
1584542919;26145;634;519484;1584542919;26145;110.6784;-65.84663;-201.0681;
1584542919;54271;634;546251;1584542919;54271;110.6784;-65.84663;-201.0681;
1584542919;126611;634;619934;1584542919;126611;110.6784;-65.84663;-201.0681;
1584542919;157056;634;649574;1584542919;157056;-160.0633;78.8058;16.19341;
1584542919;178592;634;671303;1584542919;178592;-160.0633;78.8058;16.19341;
1584542919;266915;634;759903;1584542919;266915;195.6135;80.38192;58.19505;
1584542919;299654;634;792556;1584542919;299654;195.6135;80.38192;58.19505;
1584542919;381288;634;874629;1584542919;381288;195.6135;80.38192;58.19505;
1584542919;408089;634;906757;1584542919;408089;57.96605;123.8127;181.6698;
1584542919;485341;634;978671;1584542919;485341;57.96605;123.8127;181.6698;
1584542919;515869;635;11270;1584542919;515869;57.96605;123.8127;181.6698;
1584542919;598499;635;92498;1584542919;598499;136.7719;122.0614;105.7632;
1584542919;698477;635;190699;1584542919;698477;136.7719;122.0614;105.7632;
1584542919;781009;635;274326;1584542919;781009;352.5246;-85.63564;-143.2104;
1584542919;805876;635;298251;1584542919;805876;352.5246;-85.63564;-143.2104;
1584542919;886407;635;380278;1584542919;886407;-10.68256;135.3709;150.2951;
1584542919;910787;635;404545;1584542919;910787;-10.68256;135.3709;150.2951;
1584542919;991769;635;484665;1584542919;991769;-10.68256;135.3709;150.2951;
1584542920;26462;635;519845;1584542920;26462;-53.06258;149.3808;130.0533;
1584542920;108985;635;601859;1584542920;108985;-53.06258;149.3808;130.0533;
1584542920;144613;635;642617;1584542920;144613;-53.06258;149.3808;130.0533;
1584542920;244550;635;738203;1584542920;244550;-112.0794;25.91835;-29.01319;
1584542920;329864;635;822987;1584542920;329864;-112.0794;25.91835;-29.01319;
1584542920;417203;635;917413;1584542920;417203;-117.158;26.44373;-16.02472;
1584542920;510345;636;3790;1584542920;510345;251.4781;-135.1957;-157.211;
1584542920;548644;636;45693;1584542920;548644;251.4781;-135.1957;-157.211;
1584542920;642405;636;135963;1584542920;642405;307.6929;-153.5838;-205.9599;
1584542920;666944;636;163235;1584542920;666944;307.6929;-153.5838;-205.9599;
1584542920;692017;636;184541;1584542920;692017;307.6929;-153.5838;-205.9599;
1584542920;718190;636;213970;1584542920;718190;307.6929;-153.5838;-205.9599;
1584542920;810811;636;303534;1584542920;810811;-165.1419;56.9153;-5.229121;
1584542920;839878;636;341799;1584542920;839878;96.84357;-92.29035;-207.9841;
1584542920;943038;636;436541;1584542920;943038;96.84357;-92.29035;-207.9841;
1584542921;22768;636;516366;1584542921;22768;-112.0794;23.46662;-16.86813;
1584542921;115548;636;609657;1584542921;115548;-112.0794;23.46662;-16.86813;
1584542921;211152;636;703469;1584542921;211152;-182.3041;168.6444;191.1159;
1584542921;250187;636;742942;1584542921;250187;-182.3041;168.6444;191.1159;
1584542921;328025;636;820861;1584542921;328025;254.4552;31.3472;-6.578571;
1584542921;423768;636;916950;1584542921;423768;254.4552;31.3472;-6.578571;
1584542921;515117;637;9152;1584542921;515117;-54.28844;-1.050744;-66.46044;
1584542921;551416;637;44528;1584542921;551416;-54.28844;-1.050744;-66.46044;
1584542921;646129;637;139254;1584542921;646129;-54.28844;-1.050744;-66.46044;
1584542921;727984;637;221505;1584542921;727984;150.4315;-86.33614;-227.2137;
1584542921;823216;637;316508;1584542921;823216;-72.67646;-6.479589;-66.29176;
1584542921;857591;637;354296;1584542921;857591;-72.67646;-6.479589;-66.29176;
1584542921;950684;637;442969;1584542921;950684;-72.67646;-6.479589;-66.29176;
1584542922;39900;637;533666;1584542922;39900;-117.5082;38.00191;-32.5555;
1584542922;135385;637;628830;1584542922;135385;-122.937;65.49638;-8.434066;
1584542922;222282;637;716216;1584542922;222282;-122.937;65.49638;-8.434066;
1584542922;322360;637;815467;1584542922;322360;373.1893;-59.36704;-128.3665;
1584542922;359683;637;856892;1584542922;359683;373.1893;-59.36704;-128.3665;
1584542922;444968;637;946336;1584542922;444968;-168.4693;185.9817;195.333;
1584542922;534160;638;36192;1584542922;534160;-168.4693;185.9817;195.333;
1584542922;640207;638;133974;1584542922;640207;-114.1809;50.78596;-17.54286;
1584542922;670482;638;165215;1584542922;670482;-114.1809;50.78596;-17.54286;
1584542922;759191;638;258258;1584542922;759191;308.2183;-21.71538;-9.108791;
1584542922;839182;638;332523;1584542922;839182;308.2183;-21.71538;-9.108791;
1584542922;878751;638;371406;1584542922;878751;308.2183;-21.71538;-9.108791;
1584542922;954156;638;447777;1584542922;954156;-34.67455;-15.76116;-74.21978;
1584542922;982983;638;476297;1584542922;982983;-34.67455;-15.76116;-74.21978;
1584542923;9494;638;502370;1584542923;9494;-34.67455;-15.76116;-74.21978;
1584542923;34608;638;527289;1584542923;34608;122.7619;91.58986;146.5841;
1584542923;118520;638;611277;1584542923;118520;122.7619;91.58986;146.5841;
1584542923;156232;638;649567;1584542923;156232;-172.1469;131.8684;139.1621;
1584542923;255727;638;748877;1584542923;255727;-172.1469;131.8684;139.1621;
1584542923;346674;638;840788;1584542923;346674;310.67;-7.004961;-12.48242;
1584542923;377572;638;870917;1584542923;377572;310.67;-7.004961;-12.48242;
1584542923;458573;638;952635;1584542923;458573;-115.2316;188.4334;162.2714;
1584542923;487744;638;980357;1584542923;487744;-115.2316;188.4334;162.2714;
1584542923;514707;639;7541;1584542923;514707;-115.2316;188.4334;162.2714;
1584542923;540205;639;33732;1584542923;540205;315.0481;-20.83976;-27.83242;
1584542923;561938;639;55765;1584542923;561938;315.0481;-20.83976;-27.83242;
1584542923;598555;639;93817;1584542923;598555;315.0481;-20.83976;-27.83242;
1584542923;681602;639;175154;1584542923;681602;-122.0614;67.07249;-18.72363;
1584542923;707781;639;202366;1584542923;707781;-122.0614;67.07249;-18.72363;
1584542923;737926;639;230368;1584542923;737926;-122.0614;67.07249;-18.72363;
1584542923;814203;639;306608;1584542923;814203;-94.0416;40.1034;-36.60385;
1584542923;837931;639;337872;1584542923;837931;-94.0416;40.1034;-36.60385;
1584542923;919687;639;413409;1584542923;919687;-149.0305;197.0145;169.8621;
1584542923;953022;639;446339;1584542923;953022;-149.0305;197.0145;169.8621;
1584542924;29582;639;534350;1584542924;29582;-105.2495;37.65166;-37.61593;
1584542924;116403;639;609415;1584542924;116403;-105.2495;37.65166;-37.61593;
1584542924;150385;639;643105;1584542924;150385;-105.2495;37.65166;-37.61593;
1584542924;230079;639;726556;1584542924;230079;-188.4334;198.5906;189.5978;
1584542924;320002;639;813743;1584542924;320002;329.058;-55.51431;-111.161;
1584542924;354710;639;849191;1584542924;354710;329.058;-55.51431;-111.161;
1584542924;438270;639;931510;1584542924;438270;31.52232;121.5361;207.1407;
1584542924;520208;640;14082;1584542924;520208;31.52232;121.5361;207.1407;
1584542924;556058;640;49752;1584542924;556058;31.52232;121.5361;207.1407;
1584542924;635597;640;131800;1584542924;635597;232.3896;-123.1122;-159.4038;
1584542924;659133;640;153345;1584542924;659133;232.3896;-123.1122;-159.4038;
1584542924;679849;640;177295;1584542924;679849;232.3896;-123.1122;-159.4038;
1584542924;765263;640;260373;1584542924;765263;-65.84663;140.0992;160.5846;
1584542924;796728;640;290499;1584542924;796728;-65.84663;140.0992;160.5846;
1584542924;874116;640;366852;1584542924;874116;80.55704;74.25258;175.7659;
