sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;voltage;
1584543043;395577;758;887112;1584543043;395521;0.006153846;
1584543043;495494;758;987420;1584543043;495449;0.005714286;
1584543043;596776;759;88588;1584543043;596728;0.005714286;
1584543043;698279;759;189743;1584543043;698226;0.005714286;
1584543043;799174;759;291311;1584543043;798827;0.006153846;
1584543043;899748;759;391292;1584543043;899707;0.005714286;
1584543044;2135;759;492335;1584543044;1637;0.01582417;
1584543044;110312;759;600482;1584543044;110244;0.005714286;
1584543044;206777;759;696970;1584543044;206728;0.01582417;
1584543044;307041;759;800227;1584543044;306993;0.005714286;
1584543044;408007;759;900364;1584543044;407795;0.005714286;
1584543044;507870;759;998266;1584543044;507821;0.005714286;
1584543044;608533;760;100272;1584543044;608482;0.005714286;
1584543044;709614;760;201773;1584543044;709560;0.005714286;
1584543044;810280;760;304460;1584543044;810227;0.01274725;
1584543044;911570;760;401760;1584543044;911515;0.005714286;
1584543045;11041;760;503723;1584543045;10993;0.006153846;
1584543045;112085;760;602341;1584543045;112036;0.005274725;
1584543045;212367;760;703363;1584543045;212323;0.006153846;
1584543045;312923;760;809242;1584543045;312875;0.005714286;
1584543045;415014;760;907950;1584543045;414962;0.006593407;
1584543045;516237;761;6409;1584543045;516178;0.006153846;
1584543045;616699;761;109052;1584543045;616652;0.009230769;
1584543045;719140;761;209305;1584543045;719092;0.005714286;
1584543045;821572;761;317019;1584543045;821424;0.01230769;
1584543045;922730;761;412870;1584543045;922682;0.01010989;
1584543046;26999;761;517214;1584543046;26938;0.01010989;
1584543046;127971;761;620084;1584543046;127912;0.008791209;
1584543046;228985;761;723276;1584543046;228921;0.006593407;
1584543046;328019;761;818187;1584543046;327969;0.006153846;
1584543046;428482;761;921054;1584543046;428435;0.005274725;
1584543046;530787;762;22264;1584543046;530726;0.01318681;
1584543046;630514;762;120761;1584543046;630464;0.006153846;
1584543046;735334;762;225499;1584543046;735269;0.006153846;
1584543046;832762;762;322872;1584543046;832712;0.01714286;
1584543046;936496;762;428860;1584543046;936433;0.005274725;
1584543047;34488;762;524568;1584543047;34440;0.006153846;
1584543047;136279;762;626483;1584543047;136224;0.006153846;
1584543047;239987;762;730216;1584543047;239927;0.005714286;
1584543047;338865;762;831118;1584543047;338817;0.008351648;
1584543047;439735;762;929955;1584543047;439689;0.006153846;
1584543047;541570;763;33911;1584543047;541276;0.01318681;
1584543047;640997;763;132807;1584543047;640950;0.006153846;
1584543047;742596;763;234169;1584543047;742547;0.01230769;
1584543047;846514;763;336715;1584543047;846449;0.005714286;
1584543047;946952;763;437160;1584543047;944757;0.01582417;
1584543048;46794;763;538423;1584543048;46745;0.005714286;
1584543048;150527;763;640779;1584543048;150465;0.005714286;
1584543048;258794;763;752364;1584543048;250571;0.006153846;
1584543048;353379;763;846772;1584543048;353310;0.006153846;
1584543048;451344;763;941577;1584543048;451293;0.005714286;
1584543048;551582;764;43183;1584543048;551533;0.005714286;
1584543048;654474;764;146679;1584543048;654416;0.005274725;
1584543048;754019;764;246471;1584543048;753916;0.005714286;
1584543048;855654;764;345927;1584543048;855607;0.005714286;
1584543048;957065;764;448790;1584543048;957003;0.01010989;
1584543049;56865;764;550181;1584543049;56818;0.005274725;
1584543049;158459;764;650008;1584543049;158402;0.006153846;
1584543049;259878;764;750018;1584543049;259828;0.005714286;
1584543049;360131;764;852389;1584543049;360082;0.005274725;
1584543049;460972;764;954044;1584543049;460924;0.005714286;
1584543049;564293;765;55864;1584543049;564231;0.006153846;
1584543049;664482;765;154635;1584543049;664419;0.01538462;
1584543049;764922;765;255096;1584543049;764874;0.005714286;
1584543049;867289;765;357517;1584543049;867228;0.005714286;
1584543049;967809;765;460263;1584543049;967754;0.005714286;
1584543050;69607;765;562568;1584543050;69559;0.006153846;
