sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;distance;
1584543072;929309;788;421167;1584543072;929245;1.45;
1584543073;32977;788;524839;1584543073;32911;1.23;
1584543073;142645;788;633848;1584543073;142574;1.55;
1584543073;235161;788;725301;1584543073;235094;1.53;
1584543073;334754;788;824941;1584543073;334689;1.68;
1584543073;433800;788;923907;1584543073;433750;1.71;
1584543073;639425;789;129574;1584543073;639363;2.77;
1584543073;741310;789;233990;1584543073;741240;1.96;
1584543073;838101;789;328448;1584543073;838024;2.09;
1584543073;939202;789;429501;1584543073;939130;2.16;
1584543074;40269;789;530582;1584543074;40195;2.17;
1584543074;144469;789;634788;1584543074;144405;2.29;
1584543074;244012;789;734199;1584543074;243943;2.28;
1584543074;346838;789;837059;1584543074;346767;2.14;
1584543074;448117;789;938346;1584543074;448058;2.2;
1584543074;549336;790;40746;1584543074;549276;2.38;
1584543074;652758;790;142885;1584543074;649642;2.33;
1584543074;749997;790;243625;1584543074;749923;2.36;
1584543074;857122;790;347257;1584543074;857058;2.37;
1584543074;956229;790;446439;1584543074;956168;2.41;
1584543075;56750;790;546981;1584543075;56685;2.5;
1584543075;157783;790;647961;1584543075;157133;2.65;
1584543075;261603;790;751976;1584543075;261535;2.64;
1584543075;361205;790;851378;1584543075;361143;2.74;
1584543075;460881;790;951079;1584543075;460812;2.73;
1584543075;561978;791;52082;1584543075;561907;1.8;
1584543075;664331;791;154468;1584543075;664269;2.84;
1584543075;766651;791;256878;1584543075;766589;1.94;
1584543075;967478;791;457815;1584543075;967415;2.06;
1584543076;67953;791;558168;1584543076;67890;2.19;
1584543076;167888;791;658776;1584543076;167834;1.13;
1584543076;271556;791;765943;1584543076;271491;2.23;
1584543076;374711;791;867637;1584543076;374645;1.33;
1584543076;470893;791;961101;1584543076;470829;1.3;
1584543076;572385;792;62580;1584543076;572322;1.34;
1584543076;677264;792;167374;1584543076;675883;1.42;
1584543076;774074;792;264216;1584543076;773999;1.45;
1584543076;879584;792;369769;1584543076;879517;1.53;
1584543076;980024;792;470092;1584543076;979957;1.6;
1584543077;81983;792;572137;1584543077;81918;1.65;
1584543077;185888;792;677969;1584543077;185822;1.73;
1584543077;287810;792;779308;1584543077;287749;1.46;
1584543077;387828;792;877937;1584543077;387771;1.85;
1584543077;493925;792;985901;1584543077;493860;1.87;
1584543077;590932;793;81037;1584543077;590883;2;
1584543077;692718;793;182854;1584543077;692653;2.06;
1584543077;794143;793;288513;1584543077;794067;2.13;
1584543077;901198;793;391394;1584543077;901134;2.26;
1584543077;996281;793;486478;1584543077;996217;2.02;
1584543078;401145;793;891296;1584543078;401083;3.96;
1584543078;604288;794;94487;1584543078;604225;1.9;
1584543078;804794;794;295018;1584543078;804733;2.11;
1584543078;904307;794;395375;1584543078;904244;2.18;
1584543079;7337;794;498007;1584543079;7280;3.68;
1584543079;612262;795;102415;1584543079;611677;0.95;
1584543079;712915;795;203125;1584543079;712843;2.07;
1584543080;319687;795;810433;1584543080;319623;1.19;
1584543080;925007;796;415148;1584543080;924935;1.75;
1584543081;27335;796;517446;1584543081;27273;3.33;
1584543081;228036;796;723002;1584543081;227966;2.2;
1584543082;439008;797;929160;1584543082;438939;3.98;
1584543083;754002;799;244274;1584543083;753926;2.23;
1584543083;855701;799;346009;1584543083;855584;2.31;
1584543083;954385;799;444666;1584543083;954310;2.4;
1584543084;58738;799;549032;1584543084;58661;2.19;
1584543084;159586;799;649883;1584543084;159511;1.26;
1584543084;366044;799;856253;1584543084;365983;1.69;
1584543084;570902;800;61102;1584543084;570835;2.76;
1584543084;674856;800;165025;1584543084;674785;2.96;
1584543084;774291;800;266780;1584543084;774228;2.97;
1584543084;871660;800;361940;1584543084;871584;2.96;
1584543084;976161;800;466317;1584543084;976097;3.14;
1584543085;82607;800;572799;1584543085;82536;1.74;
1584543085;182126;800;672239;1584543085;182063;2.15;
1584543085;282759;800;772944;1584543085;282693;1.72;
1584543085;587869;801;78093;1584543085;587807;1.75;
1584543085;689633;801;180052;1584543085;689569;0.76;
1584543085;792348;801;282548;1584543085;792272;1.86;
1584543085;893027;801;388547;1584543085;892951;1.91;
1584543085;995289;801;485543;1584543085;995220;1.96;
1584543086;96393;801;586581;1584543086;96325;2.03;
1584543086;199531;801;689827;1584543086;199454;2.08;
1584543086;298691;801;788867;1584543086;298628;2.15;
1584543086;407249;801;898659;1584543086;407180;2.21;
1584543086;502928;801;993163;1584543086;502523;2.27;
1584543086;605102;802;95254;1584543086;605049;2.32;
1584543086;709463;802;200553;1584543086;709392;2.39;
1584543086;814009;802;306885;1584543086;813941;2.45;
1584543086;909948;802;402428;1584543086;909877;2.5;
1584543087;10009;802;500186;1584543087;9966;2.51;
1584543087;113348;802;605255;1584543087;113281;1.4;
1584543087;215773;802;708533;1584543087;215706;2.7;
1584543087;315257;802;805455;1584543087;315183;2.77;
1584543087;416088;802;906134;1584543087;416019;2.83;
1584543087;517658;803;8450;1584543087;517588;2.54;
1584543087;618104;803;108325;1584543087;618031;2.93;
1584543087;719874;803;210043;1584543087;719807;2.69;
1584543087;819106;803;309340;1584543087;818987;3.08;
1584543087;922225;803;412428;1584543087;922159;2.8;
1584543088;24577;803;514700;1584543088;24510;2.86;
1584543088;122220;803;612378;1584543088;122144;3.29;
1584543088;224510;803;714631;1584543088;224443;3.33;
1584543088;326939;803;817079;1584543088;326876;3.38;
1584543088;425624;803;915959;1584543088;425562;3.09;
1584543088;527565;804;17808;1584543088;527501;3.53;
1584543088;633271;804;123523;1584543088;633208;3.67;
1584543088;733421;804;224276;1584543088;733354;3.62;
1584543088;831297;804;321458;1584543088;831231;3.71;
1584543088;931747;804;421865;1584543088;931684;1.26;
1584543089;33475;804;524730;1584543089;33404;3.82;
1584543089;136892;804;627127;1584543089;136827;3.87;
1584543089;230794;804;721024;1584543089;230719;3.95;
1584543089;336239;804;826989;1584543089;336176;4.07;
1584543089;432619;804;922781;1584543089;432547;4.07;
1584543089;539800;805;30507;1584543089;539734;4.21;
1584543089;635555;805;125755;1584543089;635485;4.26;
1584543089;839621;805;329771;1584543089;839555;4.33;
1584543089;942359;805;432521;1584543089;942292;4.4;
1584543090;42786;805;533002;1584543090;42720;1.08;
1584543090;344263;805;834392;1584543090;344196;1.3;
1584543090;852251;806;342349;1584543090;852193;2.2;
1584543091;47555;806;538865;1584543091;47486;1.24;
1584543091;251682;806;741852;1584543091;251613;1.33;
1584543091;452852;806;943169;1584543091;452776;1.5;
1584543091;580183;807;70418;1584543091;580116;1.19;
1584543091;689442;807;180035;1584543091;689376;0.97;
1584543091;782787;807;272966;1584543091;782161;1.03;
1584543091;882659;807;372850;1584543091;882591;1.1;
1584543091;983781;807;475031;1584543091;983713;1.15;
1584543092;85494;807;576156;1584543092;85427;1.21;
1584543092;195948;807;686065;1584543092;195882;1.31;
1584543092;296245;807;786437;1584543092;296170;1.38;
1584543092;397368;807;888653;1584543092;397298;1.45;
1584543092;499018;807;989191;1584543092;498947;1.51;
1584543092;599106;808;89263;1584543092;599030;1.59;
1584543092;700042;808;190211;1584543092;699966;1.68;
1584543092;801029;808;291196;1584543092;800953;1.76;
1584543092;902626;808;392822;1584543092;902551;1.81;
1584543093;2385;808;492879;1584543093;2312;1.89;
1584543093;114704;808;608156;1584543093;114631;1.95;
1584543093;209995;808;700118;1584543093;209922;2.02;
1584543093;310667;808;801339;1584543093;310599;2.1;
1584543093;410684;808;902174;1584543093;410619;2.18;
1584543093;513083;809;3382;1584543093;513009;2.26;
1584543093;614451;809;104702;1584543093;614378;2.33;
1584543093;714425;809;204673;1584543093;714351;2.41;
1584543093;816400;809;306568;1584543093;816330;2.5;
1584543093;921560;809;413111;1584543093;920459;2.56;
1584543094;17031;809;507236;1584543094;16680;2.66;
1584543094;118783;809;608957;1584543094;118426;2.74;
1584543094;220699;809;714656;1584543094;220629;2.83;
1584543094;324679;809;817474;1584543094;324605;1.25;
1584543094;420449;809;910606;1584543094;420376;2.66;
1584543094;522232;810;12426;1584543094;522160;1.55;
1584543094;622305;810;112464;1584543094;622234;3.16;
1584543094;724156;810;214569;1584543094;724086;3.26;
1584543094;826407;810;316520;1584543094;826336;3.32;
1584543094;928551;810;418653;1584543094;928483;1.3;
1584543095;29235;810;519379;1584543095;29167;3.49;
1584543095;129944;810;620002;1584543095;129870;3.61;
1584543095;230638;810;720815;1584543095;230566;1.2;
1584543095;331915;810;822108;1584543095;331844;3.74;
1584543095;439830;810;929993;1584543095;439759;1.12;
1584543095;533926;811;25403;1584543095;533606;2.77;
1584543095;638934;811;129491;1584543095;638861;1.99;
1584543095;735450;811;225715;1584543095;735378;4.05;
1584543095;835861;811;327155;1584543095;835792;4.08;
1584543095;939061;811;431896;1584543095;938986;4.13;
1584543096;39642;811;529818;1584543096;39568;4.15;
1584543096;144703;811;644956;1584543096;144630;3.42;
1584543096;242036;811;733660;1584543096;241968;4.18;
1584543096;340535;811;830701;1584543096;340466;0.98;
1584543096;444036;811;934221;1584543096;443964;4.23;
1584543096;542490;812;38368;1584543096;542417;1.09;
1584543096;641851;812;132162;1584543096;641781;4.38;
1584543096;743824;812;234037;1584543096;743749;1.27;
1584543097;45012;812;535268;1584543097;44935;4.04;
1584543097;462674;812;952963;1584543097;462601;2.92;
1584543097;551526;813;41701;1584543097;551453;3.76;
1584543097;652275;813;142504;1584543097;652204;3.56;
1584543098;66899;813;557028;1584543098;66824;2.99;
1584543098;159822;813;650006;1584543098;159748;3.07;
1584543098;262013;813;753417;1584543098;261937;0.81;
1584543098;566496;814;56687;1584543098;566424;3.23;
1584543098;666400;814;159705;1584543098;666332;3.82;
1584543098;868147;814;358378;1584543098;868077;3.94;
1584543098;968393;814;458691;1584543098;968315;3.34;
1584543099;68740;814;558935;1584543099;68666;3.37;
1584543099;171645;814;661797;1584543099;171574;3.46;
1584543099;278321;814;768504;1584543099;278253;4.01;
1584543099;689540;815;182057;1584543099;689470;2.09;
1584543099;790117;815;280266;1584543099;789653;3.69;
1584543100;295917;815;786918;1584543100;295848;1.3;
1584543100;396797;815;886922;1584543100;396729;1.33;
1584543100;499487;815;989641;1584543100;499411;1.36;
1584543100;600818;816;91086;1584543100;600743;1.4;
1584543100;700917;816;191096;1584543100;700356;1.41;
1584543100;803913;816;294073;1584543100;803802;1.46;
1584543100;902832;816;403299;1584543100;902761;1.5;
1584543101;7620;816;497815;1584543101;7552;1.56;
1584543101;107846;816;598027;1584543101;107778;1.57;
1584543101;207331;816;698525;1584543101;207265;1.64;
1584543101;308535;816;798636;1584543101;308464;1.7;
1584543101;408428;816;898529;1584543101;408363;1.75;
1584543101;610345;817;100550;1584543101;610276;1.82;
1584543101;712003;817;202055;1584543101;711930;3.19;
1584543101;812263;817;302518;1584543101;812195;2.03;
1584543101;917998;817;408237;1584543101;917925;2.81;
1584543102;126712;817;619738;1584543102;123983;4.17;
1584543102;531437;818;21666;1584543102;531370;3.5;
1584543102;634466;818;124654;1584543102;634395;3.55;
1584543102;731174;818;221295;1584543102;731103;3.66;
1584543102;835215;818;326254;1584543102;835145;3.72;
1584543103;31861;818;522005;1584543103;31789;2.85;
1584543103;134042;818;624240;1584543103;133973;2.85;
1584543103;237523;818;729835;1584543103;237452;2.89;
1584543103;335514;818;826748;1584543103;335450;1.99;
1584543103;438226;818;928380;1584543103;438155;2.08;
1584543103;537158;819;27363;1584543103;537088;1.12;
1584543103;637897;819;128081;1584543103;637828;1.19;
1584543103;739316;819;229468;1584543103;739244;1.27;
1584543103;839747;819;329961;1584543103;839679;1.36;
1584543103;940408;819;430572;1584543103;940340;1.45;
1584543104;40476;819;530687;1584543104;40409;1.52;
1584543104;141362;819;632911;1584543104;141295;1.59;
1584543104;242215;819;733496;1584543104;242146;1.11;
1584543104;343050;819;833498;1584543104;342981;1.76;
1584543104;444728;819;935926;1584543104;444658;1.85;
1584543104;948486;820;441019;1584543104;948419;0.91;
1584543105;50053;820;540257;1584543105;49983;2.99;
1584543105;150706;820;640945;1584543105;150635;3.42;
1584543105;658391;821;148559;1584543105;658316;0.91;
1584543105;860132;821;350263;1584543105;860064;2.42;
1584543105;961311;821;452543;1584543105;961243;0.93;
1584543106;64223;821;554290;1584543106;64150;1.21;
1584543106;364874;821;854994;1584543106;364803;1.62;
1584543106;665021;822;156093;1584543106;664950;3.53;
1584543106;972373;822;464708;1584543106;972304;3.93;
1584543107;479490;822;970142;1584543107;479420;3.18;
1584543107;990225;823;480390;1584543107;990150;2.98;
1584543108;390754;823;880984;1584543108;390681;2.86;
1584543108;495944;823;986086;1584543108;495874;4.39;
1584543108;600027;824;91745;1584543108;599956;1.97;
1584543108;697363;824;189101;1584543108;697292;2.04;
1584543108;797470;824;288410;1584543108;797403;2.19;
1584543108;897452;824;389341;1584543108;897383;2.3;
1584543109;6663;824;499881;1584543109;600;2.39;
1584543109;103555;824;593711;1584543109;103485;2.46;
1584543109;200250;824;690407;1584543109;200180;2.56;
1584543109;404444;824;898336;1584543109;404375;2.44;
1584543109;510426;825;636;1584543109;510353;2.96;
1584543109;610440;825;100586;1584543109;609353;1.82;
1584543109;705346;825;197639;1584543109;705276;1.86;
1584543109;809183;825;300790;1584543109;809113;1.81;
1584543110;7818;825;497996;1584543110;7745;4.24;
1584543110;209045;825;699193;1584543110;208973;1.94;
1584543110;313240;825;818666;1584543110;312793;2.01;
1584543110;422395;825;915811;1584543110;422327;2.11;
1584543110;515838;826;6010;1584543110;515767;1.97;
1584543110;611451;826;101616;1584543110;611384;2.3;
1584543110;713204;826;205077;1584543110;713133;2.39;
1584543110;812800;826;303950;1584543110;812733;2.53;
1584543110;917272;826;410812;1584543110;917201;2.59;
1584543111;25518;826;515870;1584543111;25445;2.35;
1584543111;115754;826;605929;1584543111;115686;2.78;
1584543111;218414;826;708536;1584543111;217514;2.55;
1584543111;317397;826;809341;1584543111;317326;2.89;
1584543111;418600;826;908771;1584543111;418529;2.73;
1584543111;518646;827;8811;1584543111;518576;3.16;
1584543111;620779;827;111922;1584543111;620712;1.92;
1584543111;720878;827;211039;1584543111;720805;3.54;
1584543111;824866;827;315017;1584543111;824794;3.47;
1584543111;923806;827;414570;1584543111;923738;3.21;
1584543112;24686;827;514827;1584543112;24616;0.82;
1584543112;123258;827;613412;1584543112;123186;3.73;
1584543112;225635;827;715976;1584543112;225567;3.86;
1584543112;326236;827;819896;1584543112;326164;3.92;
1584543112;427083;827;917234;1584543112;427015;4.09;
1584543112;526974;828;17137;1584543112;526903;0.82;
1584543112;628993;828;119198;1584543112;628923;4.24;
1584543112;728736;828;220890;1584543112;728665;4.36;
1584543112;829990;828;320187;1584543112;829926;4.45;
1584543113;737976;829;228140;1584543113;737907;1.23;
1584543113;940309;829;430632;1584543113;940233;3.49;
1584543114;41282;829;533797;1584543114;41212;1.1;
1584543114;141631;829;632139;1584543114;141554;1.16;
1584543114;246875;829;738928;1584543114;246804;1.24;
1584543114;347350;829;838124;1584543114;345591;1.31;
1584543114;448902;829;939141;1584543114;448830;1.4;
1584543114;549130;830;39200;1584543114;549059;1.48;
1584543114;647983;830;138163;1584543114;647913;1.57;
1584543114;750908;830;241494;1584543114;750842;0.84;
1584543114;857307;830;349550;1584543114;857233;1.75;
1584543114;959845;830;449897;1584543114;959742;1.85;
1584543115;60684;830;551020;1584543115;60608;1.94;
1584543115;163367;830;656624;1584543115;163291;1.62;
1584543115;262838;830;753135;1584543115;262761;2.08;
1584543115;363925;830;854241;1584543115;363853;2.15;
1584543115;466185;830;956450;1584543115;466113;2.21;
1584543115;566071;831;56357;1584543115;565967;2.28;
1584543115;668096;831;158833;1584543115;668028;2.35;
1584543115;769463;831;260479;1584543115;769395;2.39;
1584543115;873177;831;381839;1584543115;872818;2.46;
1584543115;973363;831;465237;1584543115;973292;1.81;
1584543116;76976;831;576393;1584543116;76909;0.96;
1584543116;176021;831;666618;1584543116;175952;2.63;
1584543116;276399;831;772024;1584543116;276328;2.69;
1584543116;381082;831;871280;1584543116;381015;2.77;
1584543116;479051;831;971911;1584543116;478980;2.81;
1584543116;581567;832;76390;1584543116;581496;2.54;
1584543116;680487;832;170654;1584543116;680417;2.94;
1584543116;782532;832;273186;1584543116;782462;3.01;
1584543116;883716;832;377727;1584543116;883647;3.08;
1584543116;984154;832;474238;1584543116;984082;3.14;
1584543117;86677;832;586764;1584543117;86606;3.22;
1584543117;186754;832;676938;1584543117;186682;3.27;
1584543117;289655;832;782938;1584543117;289585;3.35;
1584543117;407639;832;901032;1584543117;407061;1.28;
1584543117;500366;832;990479;1584543117;500296;3.37;
1584543117;597968;833;88170;1584543117;597897;3.09;
1584543117;700195;833;190983;1584543117;700123;2.84;
1584543117;799677;833;289890;1584543117;799605;3.7;
1584543117;904115;833;398170;1584543117;904042;2.52;
1584543118;6103;833;496306;1584543118;6033;2.47;
1584543118;105932;833;596068;1584543118;105862;2.71;
1584543118;208745;833;698882;1584543118;208676;2.74;
1584543118;307854;833;798040;1584543118;307782;4.06;
1584543118;408522;833;898629;1584543118;408453;4.13;
1584543118;511579;834;1714;1584543118;511508;4.22;
