sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;accelerationX;accelerationY;accelerationZ;
1584543049;141628;764;633885;1584543049;141628;-9.344569;2.212242;-3.701436;
1584543049;230917;764;722820;1584543049;230917;-7.723694;5.705382;-4.81474;
1584543049;250860;764;746468;1584543049;250860;-6.840234;5.755661;-3.026271;
1584543049;335646;764;827657;1584543049;335646;-20.98997;-8.834604;1.029507;
1584543049;363880;764;856815;1584543049;363880;-12.28225;-5.154716;-0.9217677;
1584543049;445844;764;937872;1584543049;445844;-2.238579;2.267309;2.640805;
1584543049;530480;765;22429;1584543049;530480;-8.082825;-3.579331;-3.232172;
1584543049;551474;765;44185;1584543049;551474;-4.850653;2.379837;-2.56419;
1584543049;630825;765;122708;1584543049;630825;-15.91905;0.9217677;-4.577713;
1584543049;650569;765;144468;1584543049;650569;-12.02847;-0.9864111;-4.826711;
1584543049;740873;765;232961;1584543049;740873;-1.513135;-1.070208;-5.020641;
1584543049;826094;765;318160;1584543049;826094;-9.722853;-4.582502;-6.021417;
1584543049;846572;765;338481;1584543049;846572;-12.57435;-0.7685387;-0.2442086;
1584543049;931062;765;423005;1584543049;931062;-19.13206;-5.513846;-7.491457;
1584543049;951623;765;443770;1584543049;951623;-14.41549;-5.274426;-3.215413;
1584543050;36105;765;528713;1584543050;36105;-7.936779;-1.513135;0.9768343;
1584543050;55719;765;549939;1584543050;55719;-5.858612;-2.422932;1.403002;
1584543050;146251;765;638181;1584543050;146251;-7.206547;2.875436;0.4022259;
1584543050;231160;765;723033;1584543050;231160;-17.65245;0.9672575;1.070208;
1584543050;250927;765;742972;1584543050;250927;-11.54484;-0.1604115;-4.771644;
1584543050;336270;765;828340;1584543050;336270;-9.334992;-1.04866;0.3806781;
1584543050;355533;765;848835;1584543050;355533;-11.32457;-1.647211;-2.116474;
1584543050;447345;765;939343;1584543050;447345;-8.793902;-1.884237;-0.6871359;
1584543050;471204;765;967097;1584543050;471204;-15.14811;-4.163517;4.750096;
1584543050;556554;766;48652;1584543050;556554;-5.552154;-0.1388637;0.01436521;
1584543050;641521;766;133517;1584543050;641521;-10.01734;-1.357512;-2.53546;
1584543050;662236;766;154675;1584543050;662236;-6.493075;-1.608904;-2.296039;
1584543050;746752;766;238703;1584543050;746752;-3.878607;4.201824;4.187459;
1584543050;770850;766;263409;1584543050;770850;-7.850587;-0.9193735;3.191471;
1584543050;851686;766;343874;1584543050;851686;-10.34056;1.058237;-1.070208;
1584543050;942164;766;434147;1584543050;942164;-8.310274;4.915296;-4.651934;
1584543050;962058;766;454968;1584543050;962058;-8.968679;6.574478;-0.3806781;
1584543051;77171;766;576012;1584543051;77171;-7.479486;-1.58975;-0.7637503;
1584543051;167046;766;659275;1584543051;167046;-10.31422;-1.84593;-1.836353;
1584543051;197112;766;689285;1584543051;197112;-8.51857;-2.073379;-0.2250549;
1584543051;292247;766;784410;1584543051;292247;-5.011064;2.229002;-6.641515;
1584543051;390302;766;882873;1584543051;390302;-11.46104;-0.8499416;5.023035;
1584543051;482504;766;974437;1584543051;482504;-2.336741;-1.513135;0.4572925;
1584543051;511865;767;12862;1584543051;511865;-10.13466;-5.83467;0.6584055;
1584543051;596893;767;89059;1584543051;596893;-3.074155;2.947262;-3.409343;
1584543051;693191;767;186099;1584543051;693191;-4.070143;4.728548;-8.212111;
1584543051;793926;767;285922;1584543051;793926;-2.025495;0.213084;-4.738125;
1584543051;832806;767;325229;1584543051;832806;-5.046977;0.9959879;-2.202666;
1584543051;922612;767;419388;1584543051;922612;-15.01404;-7.76679;0.9768343;
1584543051;948518;767;440911;1584543051;948518;-16.99883;-3.85227;1.28808;
1584543051;972728;767;465728;1584543051;972728;-1.541866;2.856282;2.389413;
1584543052;77799;767;569385;1584543052;77799;-6.945579;1.04866;3.603273;
1584543052;167519;767;659629;1584543052;167519;-11.05882;-3.145981;3.406949;
1584543052;195196;767;689138;1584543052;195196;-8.681376;-1.951274;-1.247379;
1584543052;282843;767;776997;1584543052;282843;-8.429984;-1.321599;1.130063;
1584543052;373200;767;865313;1584543052;373200;1.393425;1.762132;5.619191;
1584543052;462940;767;954876;1584543052;462940;-6.272809;-2.430115;2.602497;
1584543052;483685;767;975914;1584543052;483685;-5.674258;-1.28808;-4.046201;
1584543052;573354;768;65484;1584543052;573354;-8.432378;-0.5147533;0.3160346;
1584543052;604245;768;97243;1584543052;604245;-8.777143;3.572149;-0.5171475;
1584543052;682975;768;174983;1584543052;682975;-5.446809;1.644817;-1.958457;
1584543052;768149;768;260220;1584543052;768149;-11.8082;-4.311957;-0.9888053;
1584543052;788394;768;283237;1584543052;788394;-15.39472;-0.4429273;-0.8930372;
1584543052;883324;768;375256;1584543052;883324;-2.458845;11.42274;2.497152;
1584543052;973394;768;465416;1584543052;973394;-4.879383;0.1604115;3.313575;
1584543053;73940;768;565879;1584543053;73940;-8.396465;2.712631;0.6727707;
1584543053;97026;768;589103;1584543053;97026;-2.183512;4.994305;3.96001;
1584543053;188438;768;680466;1584543053;188438;-11.57596;6.409278;-3.318363;
1584543053;283681;768;775722;1584543053;283681;-19.05785;-2.815581;-6.830657;
1584543053;320898;768;813083;1584543053;320898;-9.883265;-3.964798;-3.296816;
1584543053;408525;768;902238;1584543053;408525;-5.90889;8.602366;5.190629;
1584543053;435951;768;928517;1584543053;435951;-4.556166;-0.1197101;0.9935937;
1584543053;534604;769;26927;1584543053;534604;-1.836353;4.589684;-5.171475;
1584543053;560308;769;52532;1584543053;560308;0.9672575;4.151546;1.790863;
1584543053;582952;769;74891;1584543053;582952;-7.862558;0.5889736;0.4644751;
1584543053;683670;769;175688;1584543053;683670;-4.96318;-2.238579;-3.581726;
1584543053;711581;769;206058;1584543053;711581;-9.933542;6.660669;3.907337;
1584543053;793891;769;285736;1584543053;793891;-25.58204;-11.15459;-1.113304;
1584543053;824955;769;335795;1584543053;824955;-16.4745;-5.568913;-0.3184288;
1584543053;919055;769;411234;1584543053;919055;-0.4070143;6.05733;2.63841;
1584543053;942635;769;437395;1584543053;942635;-3.241749;4.582502;6.370971;
1584543053;970542;769;462585;1584543053;970542;-7.110779;0.9217677;0.5985504;
1584543053;993585;769;491447;1584543053;993585;-9.26556;3.05979;-0.938527;
1584543054;88927;769;581213;1584543054;88927;-15.94538;-5.45878;-2.121263;
1584543054;179336;769;671683;1584543054;179336;-8.62152;-1.781286;-0.8212112;
1584543054;195515;769;687858;1584543054;195515;-5.238513;2.056619;0.9696517;
1584543054;279701;769;771757;1584543054;279701;-5.530606;5.671864;-2.226608;
1584543054;294428;769;786375;1584543054;294428;-11.48499;-4.481946;-0.9864111;
1584543054;324507;769;819123;1584543054;324507;-20.24776;-4.841076;-2.291251;
1584543054;399209;769;891141;1584543054;399209;-20.3555;-3.828328;-0.4237737;
1584543054;423237;769;915812;1584543054;423237;-15.47851;-4.580108;-0.7445967;
1584543054;514545;770;13385;1584543054;514545;-6.385336;8.171411;-0.01197101;
1584543054;599633;770;91679;1584543054;599633;-9.141062;3.473987;7.065289;
1584543054;628337;770;128945;1584543054;628337;-6.567295;-2.348712;-1.61848;
1584543054;723020;770;219892;1584543054;723020;-12.09072;4.812346;-4.757279;
1584543054;909024;770;401007;1584543054;909024;-3.076549;-0.6153098;0.296881;
1584543054;944380;770;437363;1584543054;944380;-15.72033;0.4812345;-2.576161;
1584543055;42121;770;534338;1584543055;42121;-7.19697;0.3615245;-0.04070143;
1584543055;68342;770;560529;1584543055;68342;-16.86476;-1.16837;-0.8690952;
1584543055;89641;770;581746;1584543055;89641;-9.706094;2.92332;0.8475474;
1584543055;169943;770;661882;1584543055;169943;-13.93904;-0.6248866;0.8954314;
1584543055;190324;770;682260;1584543055;190324;-2.27928;2.027889;-2.738967;
1584543055;212313;770;704765;1584543055;212313;-8.291121;6.026206;1.055843;
1584543055;341411;770;833514;1584543055;341411;-0.7972692;8.185776;3.627216;
1584543055;442308;770;934209;1584543055;442308;-16.43859;-2.08535;-1.074997;
1584543055;466967;770;959920;1584543055;466967;-9.153033;-0.6512228;-2.437297;
1584543055;488477;770;980617;1584543055;488477;-22.33551;-5.564125;-3.512294;
1584543055;534623;771;32766;1584543055;534623;-20.23819;-3.969586;-2.070984;
1584543055;629210;771;121931;1584543055;629210;-21.44726;-0.7110779;-1.623269;
1584543055;722113;771;220780;1584543055;722113;-6.890512;-1.154005;2.557007;
1584543055;819962;771;311975;1584543055;819962;-10.63504;1.086968;-1.740585;
1584543055;914791;771;406681;1584543055;914791;-4.795586;-0.1077391;2.291251;
1584543056;9317;771;501474;1584543056;9317;-7.010222;0.7134721;3.248932;
1584543056;90292;771;582244;1584543056;90292;-14.78659;1.819593;-1.702277;
1584543056;175811;771;667954;1584543056;175811;-4.683058;-0.05267244;4.967968;
1584543056;197573;771;689851;1584543056;197573;-12.18888;0.1053449;-2.078167;
1584543056;219302;771;712155;1584543056;219302;-10.72842;-0.4189853;0.4764461;
1584543056;320817;771;812826;1584543056;320817;-11.66694;-0.3998317;-1.11091;
1584543056;420880;771;912868;1584543056;420880;-12.83053;0.9361328;-1.953669;
1584543056;515525;772;7503;1584543056;515525;-7.563283;1.802834;0.07422026;
1584543056;543074;772;42365;1584543056;543074;-8.595184;3.0143;-0.5889736;
1584543056;630874;772;122756;1584543056;630874;-8.475473;1.886631;1.367089;
1584543056;721217;772;213221;1584543056;721217;-16.29972;3.971981;-0.8259996;
1584543056;816499;772;308492;1584543056;816499;-10.75954;-0.7805098;1.233014;
1584543056;840341;772;342838;1584543056;840341;-10.19451;-2.667141;-2.410961;
1584543056;931735;772;423769;1584543056;931735;-10.1155;-1.539472;-1.833959;
1584543056;965377;772;458407;1584543056;965377;-10.18972;0.1460463;-0.7661445;
1584543057;54091;772;546104;1584543057;54091;-17.05629;-4.60405;0.344765;
1584543057;136378;772;632505;1584543057;136378;-10.25437;4.714183;3.452439;
1584543057;226387;772;718277;1584543057;226387;-7.568071;2.296039;1.276109;
1584543057;316107;772;808116;1584543057;316107;-16.29494;-1.857901;-1.000776;
1584543057;335977;772;828106;1584543057;335977;-11.01093;2.413355;2.530671;
1584543057;426459;772;918328;1584543057;426459;-10.82897;-1.33357;-1.714248;
1584543057;458620;772;955883;1584543057;458620;-13.01967;-1.398214;-3.833117;
1584543057;541609;773;36709;1584543057;541609;-3.56736;4.649539;-1.031901;
1584543057;636785;773;128788;1584543057;636785;-2.645593;3.177106;0.6440402;
1584543057;726531;773;218407;1584543057;726531;-1.644817;7.343017;2.631228;
1584543057;759055;773;252230;1584543057;759055;-8.626308;1.412579;0.8283938;
1584543057;842020;773;334237;1584543057;842020;-10.45787;-1.711854;-7.323863;
1584543057;932024;773;424008;1584543057;932024;-11.79863;3.473987;-0.3351882;
1584543058;27426;773;519300;1584543058;27426;-5.8634;3.840299;2.051831;
1584543058;51431;773;552363;1584543058;51431;-7.860164;1.853112;-2.032677;
1584543058;146834;773;642382;1584543058;146834;-4.757279;2.157176;1.39582;
1584543058;237212;773;729242;1584543058;237212;-9.200917;-1.09415;-0.7709329;
1584543058;327305;773;819204;1584543058;327305;-10.97023;-1.122881;-4.170699;
1584543058;346801;773;841496;1584543058;346801;-11.46583;-1.043872;2.978387;
1584543058;437100;773;929121;1584543058;437100;-11.99495;2.743755;-2.293645;
1584543058;527637;774;19512;1584543058;527637;-12.48337;0.5291185;-1.735796;
1584543058;547718;774;40132;1584543058;547718;-16.94377;-3.799598;2.365471;
1584543058;637507;774;129502;1584543058;637507;-7.642292;7.67581;-3.114856;
1584543058;663905;774;162849;1584543058;663905;-4.024653;-0.7924808;3.557784;
1584543058;747672;774;239741;1584543058;747672;-7.390901;-0.6200982;4.955997;
1584543058;837534;774;329525;1584543058;837534;-13.33331;-4.517859;2.090138;
1584543058;874354;774;366096;1584543058;874354;-10.1179;1.972822;-1.175553;
1584543058;978167;774;469629;1584543058;978167;-6.53617;2.30801;0.8882488;
1584543059;9632;774;502180;1584543059;9632;-6.208165;-0.8164228;-3.275268;
1584543059;83169;774;575379;1584543059;83169;-10.41478;0.4740519;-3.122039;
1584543059;181399;774;673525;1584543059;181399;-15.58865;-1.154005;-2.669535;
1584543059;271005;774;770286;1584543059;271005;-7.103596;-3.440468;4.462792;
1584543059;300735;774;794037;1584543059;300735;-8.50181;1.089362;-2.166753;
1584543059;387538;774;885077;1584543059;387538;-17.38669;-4.335899;-1.692701;
1584543059;419429;774;911723;1584543059;419429;-10.94868;1.637634;0.6105214;
1584543059;515078;775;7730;1584543059;515078;-3.845088;4.939238;4.596867;
1584543059;537571;775;29709;1584543059;537571;-3.950433;1.539472;-0.890643;
1584543059;564696;775;60860;1584543059;564696;-4.984728;4.857835;1.68073;
1584543059;653326;775;145431;1584543059;653326;-12.64617;-5.434838;-0.6967127;
1584543059;743345;775;235273;1584543059;743345;-6.713341;1.237802;0.01915361;
1584543059;762891;775;258042;1584543059;762891;-5.272032;1.21386;0.06224924;
1584543059;853641;775;345669;1584543059;853641;-16.48647;-3.318363;-3.521871;
1584543059;984033;775;477181;1584543059;984033;-16.75941;-8.078036;1.728614;
1584543060;82089;775;576642;1584543060;82089;-5.473145;3.213019;-1.584962;
1584543060;158622;775;650597;1584543060;158622;-7.694964;2.111686;-4.434062;
1584543060;248655;775;740765;1584543060;248655;-13.27106;2.973598;-2.83234;
1584543060;269541;775;774824;1584543060;269541;-9.691729;-2.954445;2.755726;
1584543060;398144;775;892729;1584543060;398144;-5.106832;4.43885;-0.3040636;
1584543060;493159;775;985280;1584543060;493159;-21.88779;-6.143521;-4.671087;
1584543060;593198;776;85177;1584543060;593198;-11.62864;1.968034;-3.272874;
1584543060;695822;776;188063;1584543060;695822;-5.686229;5.166687;-1.249773;
1584543060;788912;776;285674;1584543060;788912;-19.326;-1.47004;-3.962404;
1584543060;969012;776;461062;1584543060;969012;-14.77701;-3.263297;-5.408502;
1584543061;59308;776;551235;1584543061;59308;-1.802834;3.701436;5.667075;
1584543061;149265;776;641393;1584543061;149265;-14.76025;-6.931214;2.377442;
1584543061;170002;776;661921;1584543061;170002;-8.899247;3.617639;-0.1197101;
1584543061;259539;776;751587;1584543061;259539;-6.282385;2.059013;-2.722207;
1584543061;279387;776;771919;1584543061;279387;-5.027823;0.8451532;-4.266468;
1584543061;374121;776;866085;1584543061;374121;-9.615114;5.135562;-1.302446;
1584543061;474276;776;966170;1584543061;474276;-8.355763;-2.60968;-0.2681506;
1584543061;559553;777;51578;1584543061;559553;-10.12268;-5.154716;-1.623269;
1584543061;579660;777;71757;1584543061;579660;-12.62941;-0.4860229;-1.084573;
1584543061;674379;777;166308;1584543061;674379;-14.52562;0.009576807;-3.904943;
1584543061;774813;777;266762;1584543061;774813;-6.62715;5.616797;1.374272;
1584543061;808305;777;301027;1584543061;808305;-8.018182;-1.541866;-0.2298434;
1584543061;832421;777;325465;1584543061;832421;-5.506664;3.248932;0.3663129;
1584543061;857917;777;349837;1584543061;857917;-15.38035;-0.04548983;-5.68144;
1584543061;879897;777;372030;1584543061;879897;-3.275268;6.976704;-2.782062;
1584543061;984207;777;476255;1584543061;984207;-17.84398;-7.055712;-3.05979;
1584543062;74631;777;566571;1584543062;74631;-8.494628;0.05746084;-0.1149217;
1584543062;159765;777;651808;1584543062;159765;-12.70363;-1.697489;-1.927332;
1584543062;180295;777;672968;1584543062;180295;-19.77132;-1.199495;2.794033;
1584543062;274679;777;766584;1584543062;274679;1.929726;9.959879;1.987187;
1584543062;375719;777;867696;1584543062;375719;-10.79785;0.7709329;-0.03112462;
1584543062;480278;777;972348;1584543062;480278;-5.216965;-1.558625;-1.996764;
1584543062;575754;778;67836;1584543062;575754;-15.38514;-6.002264;-3.79481;
1584543062;618489;778;110331;1584543062;618489;-14.31254;-1.953669;-3.078943;
1584543062;720788;778;213670;1584543062;720788;-15.68681;-0.03591302;-8.851363;
1584543062;824050;778;316030;1584543062;824050;-13.56555;0.1077391;1.704672;
1584543062;920524;778;412602;1584543062;920524;-4.812346;5.035006;-1.120486;
1584543062;945844;778;438011;1584543062;945844;-7.354988;1.821988;0.6320692;
1584543062;966847;778;458873;1584543062;966847;-4.371812;-0.28491;1.034295;
1584543062;991106;778;483037;1584543062;991106;-4.446033;-1.70946;-3.49314;
1584543063;80742;778;573105;1584543063;80742;-17.59259;0.3998317;-3.107674;
1584543063;175917;778;668177;1584543063;175917;-13.06037;3.483563;0.8619126;
1584543063;200863;778;692823;1584543063;200863;-8.765172;-2.858677;3.064578;
1584543063;290856;778;782791;1584543063;290856;-14.73871;-1.778892;0.6655881;
1584543063;391082;778;886409;1584543063;391082;6.423643;7.682993;-3.696647;
1584543063;481249;778;973302;1584543063;481249;-8.573636;0.5315128;-2.509123;
1584543063;506429;779;1412;1584543063;506429;-5.525817;-1.347936;-5.932832;
1584543063;621911;779;114221;1584543063;621911;-23.03701;-5.918467;1.450886;
1584543063;652864;779;145095;1584543063;652864;-10.12029;-0.8762778;-4.031836;
1584543063;674607;779;166524;1584543063;674607;-10.85052;0.1508347;-1.060631;
1584543063;695075;779;187872;1584543063;695075;-5.571307;1.460463;1.199495;
1584543063;791859;779;284460;1584543063;791859;-4.699818;1.156399;0.6392518;
1584543063;915810;779;408695;1584543063;915810;-3.303998;1.869871;3.105279;
1584543063;996485;779;488528;1584543063;996485;-15.20557;4.817134;0.8403648;
1584543064;91867;779;583829;1584543064;91867;-11.36528;-2.276886;0.002394202;
1584543064;186566;779;679419;1584543064;186566;-8.221688;5.341464;-2.161964;
1584543064;208403;779;700719;1584543064;208403;-6.347029;4.659116;-2.652776;
1584543064;296780;779;788801;1584543064;296780;-5.489904;2.477999;-3.653552;
1584543064;313857;779;809022;1584543064;313857;-3.670311;1.118092;-2.219425;
1584543064;354367;779;846148;1584543064;354367;-9.991004;-2.72939;-1.690306;
1584543064;441469;779;933736;1584543064;441469;-12.90475;-1.448492;1.924938;
1584543064;519947;780;12078;1584543064;519947;-4.845864;4.489128;0.1675941;
1584543064;614681;780;109441;1584543064;614681;-11.00854;-2.975993;-3.236961;
1584543064;639212;780;139787;1584543064;639212;-12.09072;-0.3711013;-2.545036;
1584543064;727045;780;218953;1584543064;727045;-3.799598;1.228225;1.240196;
1584543064;759677;780;251788;1584543064;759677;-5.035006;0.1077391;-3.682282;
1584543064;776789;780;269014;1584543064;776789;-6.801927;3.229778;8.106767;
1584543064;792809;780;285098;1584543064;792809;-6.05733;-0.617704;-2.375048;
1584543064;812723;780;304990;1584543064;812723;1.946486;2.365471;-1.194707;
1584543064;896328;780;388392;1584543064;896328;-10.58237;1.687912;-5.837064;
1584543064;915861;780;407989;1584543064;915861;-8.178593;-4.462792;-3.25372;
1584543064;935278;780;429813;1584543064;935278;-16.1034;-3.722984;-1.735796;
1584543064;956844;780;461969;1584543064;956844;-4.297592;-0.01915361;-2.748544;
1584543065;47569;780;539902;1584543065;47569;-4.498705;4.788404;0.332794;
1584543065;157910;780;652596;1584543065;157910;-7.807492;-0.3734955;-5.006276;
1584543065;179982;780;672234;1584543065;179982;-8.848969;2.851494;0.3711013;
1584543065;197546;780;690998;1584543065;197546;-12.04523;0.8595184;0.4932055;
1584543065;287422;780;779344;1584543065;287422;-6.512228;-1.898602;-4.510676;
1584543065;304235;780;796512;1584543065;304235;-14.16649;-4.589684;-7.115567;
1584543065;387751;780;879798;1584543065;387751;-7.429208;-2.11408;-1.968034;
1584543065;407117;780;902426;1584543065;407117;-5.880159;1.091756;4.479551;
1584543065;490732;780;982673;1584543065;490732;-12.90954;-5.966351;-0.3878607;
1584543065;507068;780;998991;1584543065;507068;-13.6685;-6.34224;3.201048;
1584543065;532916;781;25223;1584543065;532916;-17.8368;-6.23929;-2.784456;
1584543065;554997;781;46845;1584543065;554997;-7.630321;7.704541;3.107674;
1584543065;576354;781;79157;1584543065;576354;-13.01009;-3.524265;-2.516306;
1584543065;604560;781;96798;1584543065;604560;-4.007894;-2.274492;-3.720589;
1584543065;632655;781;124774;1584543065;632655;-15.20079;0.5889736;0.7374141;
1584543065;650771;781;146136;1584543065;650771;-14.64294;-2.104503;-4.005499;
1584543065;674321;781;166475;1584543065;674321;-12.42112;-2.334347;-3.488352;
1584543065;758170;781;250032;1584543065;758170;-18.67717;-3.157952;-5.865794;
1584543065;777386;781;269534;1584543065;777386;-14.49689;-2.360683;-3.368642;
1584543065;804623;781;296891;1584543065;804623;-15.96214;-2.557007;-3.184288;
1584543065;823918;781;317837;1584543065;823918;-12.69166;0.6009446;0.5195417;
1584543065;846160;781;341136;1584543065;846160;-17.02038;-10.93911;0.7996634;
1584543065;877561;781;369596;1584543065;877561;-0.6967127;10.62786;2.355894;
1584543065;959340;781;451016;1584543065;959340;-11.44668;-1.527501;2.439692;
1584543065;979754;781;473021;1584543065;979754;-15.30853;0.1292869;4.129998;
1584543066;6621;781;506658;1584543066;6621;-6.959944;-1.386243;-2.717419;
