sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;magneticFieldX;magneticFieldY;magneticFieldZ;
1584543048;888384;764;380621;1584543048;888384;-181.4285;60.24266;25.3022;
1584543048;904534;764;396615;1584543048;904534;-181.4285;60.24266;25.3022;
1584543048;919914;764;417338;1584543048;919914;-90.53912;125.5639;130.728;
1584543049;20124;764;513706;1584543049;20124;-90.53912;125.5639;130.728;
1584543049;41638;764;534481;1584543049;41638;-90.53912;125.5639;130.728;
1584543049;127067;764;620331;1584543049;127067;296.3098;-172.6723;-234.8044;
1584543049;147730;764;653950;1584543049;147730;296.3098;-172.6723;-234.8044;
1584543049;236400;764;729666;1584543049;236400;-144.4773;48.1591;-24.79615;
1584543049;264116;764;757347;1584543049;264116;-144.4773;48.1591;-24.79615;
1584543049;341513;764;834755;1584543049;341513;-135.7211;39.4029;-36.94121;
1584543049;371481;764;864596;1584543049;371481;-135.7211;39.4029;-36.94121;
1584543049;452162;764;955166;1584543049;452162;-135.7211;39.4029;-36.94121;
1584543049;536002;765;29849;1584543049;536002;150.6066;60.24266;82.65385;
1584543049;560195;765;57095;1584543049;560195;150.6066;60.24266;82.65385;
1584543049;636350;765;129868;1584543049;636350;-59.36704;-36.60092;-78.77418;
1584543049;668195;765;162387;1584543049;668195;-59.36704;-36.60092;-78.77418;
1584543049;746977;765;239751;1584543049;746977;178.8016;-129.4166;-201.9115;
1584543049;832481;765;325672;1584543049;832481;178.8016;-129.4166;-201.9115;
1584543049;851782;765;346243;1584543049;851782;178.8016;-129.4166;-201.9115;
1584543049;937057;765;430346;1584543049;937057;303.1396;-34.84968;-21.75989;
1584543049;958331;765;461009;1584543049;958331;303.1396;-34.84968;-21.75989;
1584543050;42375;765;535393;1584543050;42375;107.8764;-86.86151;-220.2978;
1584543050;74417;765;566855;1584543050;74417;107.8764;-86.86151;-220.2978;
1584543050;151532;765;644976;1584543050;151532;107.8764;-86.86151;-220.2978;
1584543050;236630;765;730161;1584543050;236630;77.22969;101.747;158.7291;
1584543050;258196;765;757896;1584543050;258196;77.22969;101.747;158.7291;
1584543050;342545;765;835689;1584543050;342545;191.4105;-124.1629;-181.3324;
1584543050;363443;765;859783;1584543050;363443;191.4105;-124.1629;-181.3324;
1584543050;452878;765;946108;1584543050;452878;360.055;-146.0534;-217.5989;
1584543050;481909;765;974161;1584543050;481909;360.055;-146.0534;-217.5989;
1584543050;562834;766;60521;1584543050;562834;360.055;-146.0534;-217.5989;
1584543050;647709;766;140517;1584543050;647709;51.66158;95.79283;184.0313;
1584543050;671335;766;168419;1584543050;671335;51.66158;95.79283;184.0313;
1584543050;752277;766;246163;1584543050;752277;290.3556;-25.91835;-13.15714;
1584543050;781222;766;274355;1584543050;781222;290.3556;-25.91835;-13.15714;
1584543050;857624;766;350513;1584543050;857624;290.3556;-25.91835;-13.15714;
1584543050;947427;766;440577;1584543050;947427;345.1694;-73.37696;-104.4137;
1584543050;975903;766;473096;1584543050;975903;345.1694;-73.37696;-104.4137;
1584543051;90623;766;585117;1584543051;90623;-167.5937;149.3808;183.0192;
1584543051;176421;766;673951;1584543051;176421;-167.5937;149.3808;183.0192;
1584543051;207461;766;700492;1584543051;207461;-167.5937;149.3808;183.0192;
1584543051;298541;766;792010;1584543051;298541;197.0145;26.44373;35.59176;
1584543051;396893;766;890115;1584543051;396893;197.0145;26.44373;35.59176;
1584543051;493480;766;985834;1584543051;493480;-161.9897;147.2793;184.0313;
1584543051;526202;767;18642;1584543051;526202;-161.9897;147.2793;184.0313;
1584543051;602636;767;96852;1584543051;602636;7.88058;94.39184;171.5489;
1584543051;700184;767;192929;1584543051;700184;7.88058;94.39184;171.5489;
1584543051;800433;767;293395;1584543051;800433;59.36704;-85.63564;-195.5016;
1584543051;838487;767;332193;1584543051;838487;59.36704;-85.63564;-195.5016;
1584543051;934012;767;426843;1584543051;934012;76.87944;-88.08738;-219.7918;
1584543051;955215;767;449155;1584543051;955215;76.87944;-88.08738;-219.7918;
1584543051;979639;767;473655;1584543051;979639;-197.1896;156.9111;189.5978;
1584543052;82356;767;578053;1584543052;82356;-197.1896;156.9111;189.5978;
1584543052;173243;767;666575;1584543052;173243;-159.538;52.71233;-11.63901;
1584543052;202865;767;702760;1584543052;202865;-159.538;52.71233;-11.63901;
1584543052;291018;767;789139;1584543052;291018;-159.538;52.71233;-11.63901;
1584543052;379756;767;880342;1584543052;379756;37.12629;88.2625;176.778;
1584543052;468121;767;960855;1584543052;468121;49.03472;-81.60779;-189.2604;
1584543052;493245;767;990495;1584543052;493245;49.03472;-81.60779;-189.2604;
1584543052;579278;768;72531;1584543052;579278;323.2789;-166.718;-228.3945;
1584543052;610811;768;104457;1584543052;610811;323.2789;-166.718;-228.3945;
1584543052;688820;768;184967;1584543052;688820;323.2789;-166.718;-228.3945;
1584543052;773606;768;267743;1584543052;773606;-163.5658;137.9977;172.7297;
1584543052;801356;768;295683;1584543052;801356;-163.5658;137.9977;172.7297;
1584543052;890143;768;385473;1584543052;890143;49.56009;66.372;170.1994;
1584543052;979314;768;472942;1584543052;979314;49.56009;66.372;170.1994;
1584543053;79752;768;573347;1584543053;79752;31.17207;81.25754;146.7527;
1584543053;108397;768;602009;1584543053;108397;31.17207;81.25754;146.7527;
1584543053;194586;768;690797;1584543053;194586;-124.338;53.93819;-17.20549;
1584543053;290124;768;782773;1584543053;290124;-124.338;53.93819;-17.20549;
1584543053;330650;768;822833;1584543053;330650;-124.338;53.93819;-17.20549;
1584543053;416363;768;909408;1584543053;416363;64.62076;92.99084;175.5973;
1584543053;447285;768;940580;1584543053;447285;64.62076;92.99084;175.5973;
1584543053;544543;769;38546;1584543053;544543;-158.4872;55.51431;-24.12143;
1584543053;566046;769;58628;1584543053;566046;-158.4872;55.51431;-24.12143;
1584543053;588522;769;82170;1584543053;588522;189.4842;-129.2415;-178.4648;
1584543053;689509;769;182628;1584543053;689509;189.4842;-129.2415;-178.4648;
1584543053;721601;769;216086;1584543053;721601;64.97101;80.03167;163.1148;
1584543053;799680;769;293219;1584543053;799680;64.97101;80.03167;163.1148;
1584543053;850897;769;344205;1584543053;850897;-189.6593;162.34;177.6214;
1584543053;925535;769;418730;1584543053;925535;-189.6593;162.34;177.6214;
1584543053;951746;769;445329;1584543053;951746;-189.6593;162.34;177.6214;
1584543053;976593;769;469721;1584543053;976593;348.3217;-138.1728;-224.5148;
1584543054;8632;769;515224;1584543054;8632;348.3217;-138.1728;-224.5148;
1584543054;94632;769;586644;1584543054;94632;348.3217;-138.1728;-224.5148;
1584543054;184562;769;676790;1584543054;184562;-146.0534;40.27852;-33.73626;
1584543054;200588;769;698309;1584543054;200588;-146.0534;40.27852;-33.73626;
1584543054;284562;769;776735;1584543054;284562;-151.132;154.6345;174.2478;
1584543054;299454;769;791433;1584543054;299454;-151.132;154.6345;174.2478;
1584543054;335378;769;827418;1584543054;335378;-151.132;154.6345;174.2478;
1584543054;404165;769;896331;1584543054;404165;-118.9092;18.38802;-44.02583;
1584543054;431025;769;929345;1584543054;431025;-118.9092;18.38802;-44.02583;
1584543054;535553;770;27817;1584543054;535553;-6.12934;-69.52423;-143.5478;
1584543054;604513;770;100778;1584543054;604513;-6.12934;-69.52423;-143.5478;
1584543054;642225;770;134815;1584543054;642225;-6.12934;-69.52423;-143.5478;
1584543054;739762;770;232508;1584543054;739762;45.00687;84.58489;169.8621;
1584543054;915384;770;414293;1584543054;915384;-104.0237;7.355208;-57.01429;
1584543054;951100;770;447044;1584543054;951100;-104.0237;7.355208;-57.01429;
1584543055;47824;770;542361;1584543055;47824;181.9538;-120.6604;-208.3214;
1584543055;74291;770;567314;1584543055;74291;181.9538;-120.6604;-208.3214;
1584543055;100186;770;595225;1584543055;100186;181.9538;-120.6604;-208.3214;
1584543055;176204;770;669436;1584543055;176204;351.1236;-125.5639;-213.0445;
1584543055;195920;770;689677;1584543055;195920;351.1236;-125.5639;-213.0445;
1584543055;246901;770;739675;1584543055;246901;351.1236;-125.5639;-213.0445;
1584543055;347988;770;841236;1584543055;347988;14.53529;101.0466;157.3797;
1584543055;448730;770;941536;1584543055;448730;299.6372;-40.45365;-28.50714;
1584543055;473620;770;966798;1584543055;473620;299.6372;-40.45365;-28.50714;
1584543055;494223;770;988089;1584543055;494223;299.6372;-40.45365;-28.50714;
1584543055;546473;771;40313;1584543055;546473;299.6372;-40.45365;-28.50714;
1584543055;644045;771;136676;1584543055;644045;62.51927;-57.96605;-216.7555;
1584543055;735537;771;235257;1584543055;735537;234.491;9.982068;-9.277472;
1584543055;832351;771;325002;1584543055;832351;234.491;9.982068;-9.277472;
1584543055;920837;771;414296;1584543055;920837;291.0561;-55.33919;-44.1945;
1584543056;15527;771;508810;1584543056;15527;291.0561;-55.33919;-44.1945;
1584543056;95749;771;589848;1584543056;95749;59.19191;-59.54216;-209.1648;
1584543056;182019;771;674580;1584543056;182019;59.19191;-59.54216;-209.1648;
1584543056;203749;771;697293;1584543056;203749;331.6849;-157.6116;-248.6363;
1584543056;226358;771;719212;1584543056;226358;331.6849;-157.6116;-248.6363;
1584543056;326857;771;820469;1584543056;326857;331.6849;-157.6116;-248.6363;
1584543056;426845;771;918984;1584543056;426845;-136.7719;44.65662;-48.7489;
1584543056;522348;772;14591;1584543056;522348;117.8585;49.91034;114.5346;
1584543056;556840;772;49996;1584543056;556840;117.8585;49.91034;114.5346;
1584543056;643584;772;144837;1584543056;643584;-146.4037;57.09043;-44.86923;
1584543056;727214;772;220332;1584543056;727214;-146.4037;57.09043;-44.86923;
1584543056;822472;772;315746;1584543056;822472;59.36704;-57.96605;-205.2852;
1584543056;856455;772;350269;1584543056;856455;59.36704;-57.96605;-205.2852;
1584543056;937474;772;440148;1584543056;937474;38.17703;98.41969;171.7176;
1584543056;977067;772;469884;1584543056;977067;38.17703;98.41969;171.7176;
1584543057;63756;772;557117;1584543057;63756;38.17703;98.41969;171.7176;
1584543057;155083;772;648277;1584543057;155083;128.1908;62.34415;103.5703;
1584543057;232781;772;725495;1584543057;232781;128.1908;62.34415;103.5703;
1584543057;322313;772;815236;1584543057;322313;-150.6066;66.89737;-27.66374;
1584543057;354698;772;848265;1584543057;354698;-150.6066;66.89737;-27.66374;
1584543057;431905;772;925484;1584543057;431905;136.7719;-94.39184;-233.961;
1584543057;470476;772;963994;1584543057;470476;136.7719;-94.39184;-233.961;
1584543057;559877;773;56481;1584543057;559877;136.7719;-94.39184;-233.961;
1584543057;643263;773;142826;1584543057;643263;354.451;-92.46548;-152.1505;
1584543057;732471;773;225110;1584543057;732471;354.451;-92.46548;-152.1505;
1584543057;769275;773;262774;1584543057;769275;-5.078596;111.554;133.0896;
1584543057;860535;773;352481;1584543057;860535;-5.078596;111.554;133.0896;
1584543057;937434;773;429770;1584543057;937434;-40.27852;-12.25868;-99.52198;
1584543058;33366;773;526591;1584543058;33366;-40.27852;-12.25868;-99.52198;
1584543058;68923;773;563190;1584543058;68923;-40.27852;-12.25868;-99.52198;
1584543058;163621;773;660062;1584543058;163621;260.0591;-130.8176;-212.7071;
1584543058;242820;773;735966;1584543058;242820;260.0591;-130.8176;-212.7071;
1584543058;332440;773;825735;1584543058;332440;-52.01183;138.8733;109.1368;
1584543058;354665;773;861263;1584543058;354665;-52.01183;138.8733;109.1368;
1584543058;442737;773;936180;1584543058;442737;-140.4494;54.63869;-38.45934;
1584543058;533589;774;26331;1584543058;533589;-140.4494;54.63869;-38.45934;
1584543058;555346;774;61086;1584543058;555346;-140.4494;54.63869;-38.45934;
1584543058;642717;774;136003;1584543058;642717;257.9577;-126.2644;-217.0928;
1584543058;676847;774;169948;1584543058;676847;257.9577;-126.2644;-217.0928;
1584543058;757035;774;253750;1584543058;757035;67.77299;98.94506;159.0665;
1584543058;843878;774;336966;1584543058;843878;67.77299;98.94506;159.0665;
1584543058;879695;774;374261;1584543058;879695;67.77299;98.94506;159.0665;
1584543058;983453;774;477562;1584543058;983453;-72.32622;0.525372;-73.37637;
1584543059;16144;774;508808;1584543059;16144;-72.32622;0.525372;-73.37637;
1584543059;89588;774;583104;1584543059;89588;292.1068;-18.56314;-24.62747;
1584543059;187261;774;680852;1584543059;187261;292.1068;-18.56314;-24.62747;
1584543059;283449;774;777452;1584543059;283449;45.88249;-46.23274;-198.3692;
1584543059;315808;774;808605;1584543059;315808;45.88249;-46.23274;-198.3692;
1584543059;402768;774;895645;1584543059;402768;45.88249;-46.23274;-198.3692;
1584543059;425550;774;918244;1584543059;425550;328.8829;-133.7947;-242.2264;
1584543059;521012;775;15199;1584543059;521012;328.8829;-133.7947;-242.2264;
1584543059;543310;775;37081;1584543059;543310;328.8829;-133.7947;-242.2264;
1584543059;581977;775;74538;1584543059;581977;67.77299;105.5998;148.2709;
1584543059;659316;775;153598;1584543059;659316;67.77299;105.5998;148.2709;
1584543059;749453;775;242627;1584543059;749453;192.4613;-110.8535;-176.6093;
1584543059;779829;775;277028;1584543059;779829;192.4613;-110.8535;-176.6093;
1584543059;859548;775;353728;1584543059;859548;192.4613;-110.8535;-176.6093;
1584543059;990715;775;484285;1584543059;990715;102.2724;77.05457;120.4385;
1584543060;90730;775;583892;1584543060;90730;127.8405;-87.91225;-215.9121;
1584543060;164369;775;658251;1584543060;164369;127.8405;-87.91225;-215.9121;
1584543060;254371;775;747419;1584543060;254371;-164.0912;167.2434;166.8258;
1584543060;300673;775;793305;1584543060;300673;-164.0912;167.2434;166.8258;
1584543060;406642;775;899784;1584543060;406642;-157.0862;52.71233;-36.26648;
1584543060;499267;775;992122;1584543060;499267;-157.0862;52.71233;-36.26648;
1584543060;599146;776;92236;1584543060;599146;276.1706;-138.1728;-232.2742;
1584543060;701019;776;194015;1584543060;701019;39.57803;90.01374;173.7418;
1584543060;799769;776;292911;1584543060;799769;39.57803;90.01374;173.7418;
1584543060;975100;776;468746;1584543060;975100;322.5784;-153.7589;-234.467;
1584543061;66888;776;560118;1584543061;66888;322.5784;-153.7589;-234.467;
1584543061;154933;776;648904;1584543061;154933;62.86952;-67.77299;-206.2973;
1584543061;176140;776;669374;1584543061;176140;62.86952;-67.77299;-206.2973;
1584543061;264690;776;758277;1584543061;264690;55.51431;-62.51927;-195.839;
1584543061;299972;776;793561;1584543061;299972;55.51431;-62.51927;-195.839;
1584543061;380447;776;877864;1584543061;380447;-96.14308;150.7818;130.0533;
1584543061;480672;776;979977;1584543061;480672;-96.14308;150.7818;130.0533;
1584543061;565020;777;58390;1584543061;565020;346.045;-145.3529;-234.8044;
1584543061;596127;777;93427;1584543061;596127;346.045;-145.3529;-234.8044;
1584543061;679906;777;173070;1584543061;679906;346.045;-145.3529;-234.8044;
1584543061;780574;777;273188;1584543061;780574;-71.97597;142.3758;148.6082;
1584543061;814971;777;308719;1584543061;814971;-71.97597;142.3758;148.6082;
1584543061;839786;777;332888;1584543061;839786;-71.97597;142.3758;148.6082;
1584543061;863340;777;356573;1584543061;863340;-148.8554;72.15109;-18.55494;
1584543061;885489;777;399866;1584543061;885489;-148.8554;72.15109;-18.55494;
1584543062;1195;777;494288;1584543062;1195;55.51431;-60.41778;-186.0555;
1584543062;80709;777;574010;1584543062;80709;55.51431;-60.41778;-186.0555;
1584543062;165253;777;658436;1584543062;165253;-113.8306;168.8195;152.4879;
1584543062;187873;777;688742;1584543062;187873;-113.8306;168.8195;152.4879;
1584543062;281466;777;774805;1584543062;281466;-113.8306;168.8195;152.4879;
1584543062;381403;777;874635;1584543062;381403;338.1645;-139.9241;-226.8764;
1584543062;486258;777;978491;1584543062;486258;338.1645;-139.9241;-226.8764;
1584543062;581474;778;74642;1584543062;581474;-119.6097;34.84968;-30.86868;
1584543062;624328;778;117291;1584543062;624328;-119.6097;34.84968;-30.86868;
1584543062;726854;778;219776;1584543062;726854;-152.533;170.0454;182.3445;
1584543062;829043;778;323086;1584543062;829043;-152.533;170.0454;182.3445;
1584543062;926586;778;419730;1584543062;926586;302.4391;-136.0714;-217.7676;
1584543062;951388;778;443795;1584543062;951388;302.4391;-136.0714;-217.7676;
1584543062;972474;778;466328;1584543062;972474;302.4391;-136.0714;-217.7676;
1584543062;999636;778;492670;1584543062;999636;196.314;59.01679;46.72472;
1584543063;86975;778;580231;1584543063;86975;196.314;59.01679;46.72472;
1584543063;181641;778;674785;1584543063;181641;-160.2385;69.52423;-17.71154;
1584543063;222942;778;715945;1584543063;222942;-160.2385;69.52423;-17.71154;
1584543063;301852;778;794053;1584543063;301852;-145.1778;167.5937;171.5489;
1584543063;404853;778;898478;1584543063;404853;-145.1778;167.5937;171.5489;
1584543063;487433;778;980552;1584543063;487433;77.40481;-66.19688;-209.8396;
1584543063;515861;779;8630;1584543063;515861;77.40481;-66.19688;-209.8396;
1584543063;631928;779;125865;1584543063;631928;-34.84968;-34.49943;-98.34121;
1584543063;658318;779;150913;1584543063;658318;-34.84968;-34.49943;-98.34121;
1584543063;680143;779;173307;1584543063;680143;-34.84968;-34.49943;-98.34121;
1584543063;704223;779;197456;1584543063;704223;-34.84968;-34.49943;-98.34121;
1584543063;798524;779;293838;1584543063;798524;305.5914;-51.31133;-53.47198;
1584543063;922614;779;416105;1584543063;922614;305.5914;-51.31133;-53.47198;
1584543064;5385;779;498225;1584543064;5385;79.68143;89.13812;153.6687;
1584543064;97541;779;595342;1584543064;97541;79.68143;89.13812;153.6687;
1584543064;192432;779;684608;1584543064;192432;262.1606;9.631821;-13.32582;
1584543064;224624;779;717964;1584543064;224624;262.1606;9.631821;-13.32582;
1584543064;301635;779;795288;1584543064;301635;29.07059;109.9779;166.6572;
1584543064;323075;779;819165;1584543064;323075;29.07059;109.9779;166.6572;
1584543064;359445;779;851726;1584543064;359445;29.07059;109.9779;166.6572;
1584543064;446697;779;938772;1584543064;446697;82.13316;-64.27051;-205.9599;
1584543064;524797;780;16934;1584543064;524797;82.13316;-64.27051;-205.9599;
1584543064;622399;780;114338;1584543064;622399;-117.158;46.40786;-43.3511;
1584543064;656220;780;148432;1584543064;656220;-117.158;46.40786;-43.3511;
1584543064;732098;780;224471;1584543064;732098;-198.2404;148.5052;153.5;
1584543064;765095;780;257526;1584543064;765095;-198.2404;148.5052;153.5;
1584543064;782036;780;274239;1584543064;782036;-198.2404;148.5052;153.5;
1584543064;798002;780;289973;1584543064;798002;-198.2404;148.5052;153.5;
1584543064;826935;780;319048;1584543064;826935;31.17207;118.3838;170.3681;
1584543064;901347;780;393448;1584543064;901347;31.17207;118.3838;170.3681;
1584543064;921221;780;416003;1584543064;921221;35.7253;120.1351;175.7659;
1584543064;942841;780;437314;1584543064;942841;35.7253;120.1351;175.7659;
1584543064;974945;780;467304;1584543064;974945;35.7253;120.1351;175.7659;
1584543065;52958;780;545249;1584543065;52958;-132.9191;63.57001;-21.08517;
1584543065;166269;780;658540;1584543065;166269;-132.9191;63.57001;-21.08517;
1584543065;185229;780;677415;1584543065;185229;-132.9191;63.57001;-21.08517;
1584543065;219092;780;711213;1584543065;219092;85.28539;99.99581;162.1028;
1584543065;292534;780;784932;1584543065;292534;85.28539;99.99581;162.1028;
1584543065;312131;780;804873;1584543065;312131;85.28539;99.99581;162.1028;
1584543065;392817;780;888060;1584543065;392817;-45.00687;-6.479589;-73.03901;
1584543065;415429;780;908211;1584543065;415429;-45.00687;-6.479589;-73.03901;
1584543065;495821;780;988203;1584543065;495821;-57.6158;149.0305;139.1621;
1584543065;513347;781;5541;1584543065;513347;-57.6158;149.0305;139.1621;
1584543065;538282;781;30229;1584543065;538282;-57.6158;149.0305;139.1621;
1584543065;559840;781;54534;1584543065;559840;-57.6158;149.0305;139.1621;
1584543065;592323;781;84692;1584543065;592323;158.4872;95.79283;103.4016;
1584543065;609559;781;103674;1584543065;609559;158.4872;95.79283;103.4016;
1584543065;637563;781;129803;1584543065;637563;158.4872;95.79283;103.4016;
1584543065;659180;781;151227;1584543065;659180;158.4872;95.79283;103.4016;
1584543065;679525;781;178492;1584543065;679525;9.982068;130.4674;166.4885;
1584543065;766670;781;258776;1584543065;766670;259.884;29.77108;3.373626;
1584543065;785273;781;281924;1584543065;785273;259.884;29.77108;3.373626;
1584543065;809611;781;304924;1584543065;809611;259.884;29.77108;3.373626;
1584543065;832775;781;325137;1584543065;832775;259.884;29.77108;3.373626;
1584543065;857467;781;349650;1584543065;857467;300.3377;-14.18504;-4.554396;
1584543065;882608;781;376444;1584543065;882608;300.3377;-14.18504;-4.554396;
1584543065;964116;781;459106;1584543065;964116;63.39489;109.2774;186.2242;
1584543065;988959;781;482028;1584543065;988959;63.39489;109.2774;186.2242;
1584543066;19689;781;511833;1584543066;19689;63.39489;109.2774;186.2242;
1584543066;38924;781;531020;1584543066;38924;63.39489;109.2774;186.2242;
1584543066;60854;781;553055;1584543066;60854;111.554;93.69135;141.1863;
1584543066;81427;781;574571;1584543066;81427;111.554;93.69135;141.1863;
1584543066;109108;781;601214;1584543066;109108;111.554;93.69135;141.1863;
1584543066;129037;781;622902;1584543066;129037;111.554;93.69135;141.1863;
1584543066;148996;781;643044;1584543066;148996;128.7161;118.2087;121.6192;
1584543066;174001;781;666000;1584543066;174001;128.7161;118.2087;121.6192;
1584543066;193143;781;690718;1584543066;193143;128.7161;118.2087;121.6192;
1584543066;276289;781;768556;1584543066;276289;-158.4872;95.09234;34.24231;
1584543066;292404;781;785209;1584543066;292404;-158.4872;95.09234;34.24231;
1584543066;376904;781;869062;1584543066;376904;-158.4872;95.09234;34.24231;
1584543066;411531;781;903845;1584543066;411531;123.4624;-72.67646;-204.9478;
1584543066;483759;781;975961;1584543066;483759;123.4624;-72.67646;-204.9478;
